date,ts,exit_ts,strat,dir,pnl_1c,mae_1c
2022-10-10,2022-10-10T19:20:00-04:00,2022-10-10T21:40:00-04:00,OD,LONG,-1380.0,-1125.0
2022-10-11,2022-10-11T11:20:00-04:00,2022-10-11T12:00:00-04:00,RV,SHORT,-2021.304601699412,-1980.0
2022-10-11,2022-10-11T19:20:00-04:00,2022-10-12T02:20:00-04:00,OD,LONG,2070.0,-625.0
2022-10-12,2022-10-12T11:20:00-04:00,2022-10-12T15:00:00-04:00,RV,SHORT,560.0,-740.0
2022-10-12,2022-10-12T19:20:00-04:00,2022-10-12T22:00:00-04:00,OD,LONG,-460.0,-120.0
2022-10-13,2022-10-13T10:00:00-04:00,2022-10-13T11:20:00-04:00,RV,SHORT,-2822.0808268166365,-5965.0
2022-10-13,2022-10-13T11:55:00-04:00,2022-10-13T14:00:00-04:00,FB,LONG,1145.0,-1970.0
2022-10-13,2022-10-13T19:20:00-04:00,2022-10-14T02:20:00-04:00,OD,LONG,1690.0,-1165.0
2022-10-14,2022-10-14T10:25:00-04:00,2022-10-14T16:00:00-04:00,B2,SHORT,2864.8272409279525,-1800.0
2022-10-16,2022-10-16T19:20:00-04:00,2022-10-17T03:00:00-04:00,OD,LONG,1010.0,-435.0
2022-10-18,2022-10-18T19:20:00-04:00,2022-10-19T00:20:00-04:00,OD,LONG,-1165.0,-1090.0
2022-10-19,2022-10-19T10:25:00-04:00,2022-10-19T13:05:00-04:00,FB,LONG,-3230.0,-4080.0
2022-10-19,2022-10-19T13:30:00-04:00,2022-10-19T16:20:00-04:00,B2,SHORT,-975.0,-2505.0
2022-10-19,2022-10-19T19:20:00-04:00,2022-10-19T21:00:00-04:00,OD,LONG,-1025.0,-970.0
2022-10-20,2022-10-20T10:00:00-04:00,2022-10-20T10:20:00-04:00,RV,LONG,2286.2939752429884,-185.0
2022-10-20,2022-10-20T10:20:00-04:00,2022-10-20T13:55:00-04:00,FB,LONG,-4595.0,-4755.0
2022-10-20,2022-10-20T19:20:00-04:00,2022-10-21T00:00:00-04:00,OD,LONG,320.0,-445.0
2022-10-21,2022-10-21T09:25:00-04:00,2022-10-21T14:00:00-04:00,FB,LONG,4990.0,-920.0
2022-10-21,2022-10-21T10:00:00-04:00,2022-10-21T13:20:00-04:00,RV,LONG,2158.351576739042,-2095.0
2022-10-21,2022-10-21T11:10:00-04:00,2022-10-21T12:00:00-04:00,B2,LONG,2309.621165932076,-525.0
2022-10-23,2022-10-23T19:20:00-04:00,2022-10-23T21:00:00-04:00,OD,LONG,-1345.0,-995.0
2022-10-24,2022-10-24T11:25:00-04:00,2022-10-24T15:20:00-04:00,B2,LONG,2460.3683563576487,-475.0
2022-10-24,2022-10-24T19:20:00-04:00,2022-10-24T21:00:00-04:00,OD,LONG,-745.0,-650.0
2022-10-25,2022-10-25T09:20:00-04:00,2022-10-25T10:00:00-04:00,RV,LONG,1252.4787309441672,-165.0
2022-10-25,2022-10-25T09:35:00-04:00,2022-10-25T14:00:00-04:00,FB,LONG,1880.0,-610.0
2022-10-25,2022-10-25T19:20:00-04:00,2022-10-26T04:00:00-04:00,OD,LONG,1385.0,-565.0
2022-10-26,2022-10-26T10:20:00-04:00,2022-10-26T11:00:00-04:00,RV,LONG,1684.1637417875972,-875.0
2022-10-26,2022-10-26T10:20:00-04:00,2022-10-26T13:35:00-04:00,FB,LONG,-1765.0,-1885.0
2022-10-26,2022-10-26T19:20:00-04:00,2022-10-28T00:00:00-04:00,OD,LONG,-6365.0,-235.0
2022-10-28,2022-10-28T10:00:00-04:00,2022-10-28T11:00:00-04:00,RV,LONG,2137.066176562076,-1265.0
2022-10-28,2022-10-28T10:20:00-04:00,2022-10-28T11:00:00-04:00,B2,LONG,2277.0070591840704,-190.0
2022-10-28,2022-10-28T10:20:00-04:00,2022-10-28T14:00:00-04:00,FB,LONG,4145.0,-190.0
2022-10-30,2022-10-30T19:20:00-04:00,2022-10-30T20:20:00-04:00,OD,LONG,-860.0,-540.0
2022-11-01,2022-11-01T12:00:00-04:00,2022-11-01T15:00:00-04:00,RV,SHORT,-90.0,-940.0
2022-11-01,2022-11-01T19:20:00-04:00,2022-11-02T02:40:00-04:00,OD,LONG,230.0,-505.0
2022-11-02,2022-11-02T19:20:00-04:00,2022-11-03T03:20:00-04:00,OD,LONG,360.0,-150.0
2022-11-03,2022-11-03T14:25:00-04:00,2022-11-03T16:20:00-04:00,B2,LONG,-1355.0,-1675.0
2022-11-03,2022-11-03T19:20:00-04:00,2022-11-04T02:20:00-04:00,OD,LONG,1990.0,-85.0
2022-11-04,2022-11-04T11:00:00-04:00,2022-11-04T14:00:00-04:00,FB,LONG,-4050.0,-4435.0
2022-11-06,2022-11-06T19:20:00-05:00,2022-11-07T02:20:00-05:00,OD,LONG,-60.0,-805.0
2022-11-07,2022-11-07T19:20:00-05:00,2022-11-07T21:40:00-05:00,OD,LONG,-150.0,-90.0
2022-11-08,2022-11-08T11:10:00-05:00,2022-11-08T11:40:00-05:00,B2,LONG,1324.3285232661947,-15.0
2022-11-08,2022-11-08T11:25:00-05:00,2022-11-08T14:00:00-05:00,FB,LONG,-2735.0,-2985.0
2022-11-08,2022-11-08T12:25:00-05:00,2022-11-08T13:40:00-05:00,B2,LONG,-1720.0,-2340.0
2022-11-08,2022-11-08T19:20:00-05:00,2022-11-08T22:00:00-05:00,OD,LONG,-5.0,-230.0
2022-11-09,2022-11-09T10:20:00-05:00,2022-11-09T11:00:00-05:00,RV,SHORT,1936.0417173311723,-150.0
2022-11-09,2022-11-09T13:50:00-05:00,2022-11-09T16:20:00-05:00,B2,SHORT,575.0,-845.0
2022-11-09,2022-11-09T19:20:00-05:00,2022-11-10T02:20:00-05:00,OD,LONG,-175.0,-195.0
2022-11-10,2022-11-10T09:40:00-05:00,2022-11-10T14:00:00-05:00,FB,LONG,3445.0,-1180.0
2022-11-10,2022-11-10T14:40:00-05:00,2022-11-10T16:00:00-05:00,B2,LONG,2001.5454040951597,-210.0
2022-11-10,2022-11-10T19:20:00-05:00,2022-11-11T01:00:00-05:00,OD,LONG,1410.0,-525.0
2022-11-11,2022-11-11T10:20:00-05:00,2022-11-11T13:40:00-05:00,RV,LONG,2107.034429147716,-1900.0
2022-11-11,2022-11-11T10:50:00-05:00,2022-11-11T11:20:00-05:00,FB,LONG,-1840.0,-1845.0
2022-11-11,2022-11-11T13:35:00-05:00,2022-11-11T16:20:00-05:00,B2,LONG,145.0,-1060.0
2022-11-13,2022-11-13T19:20:00-05:00,2022-11-14T00:20:00-05:00,OD,LONG,-660.0,-465.0
2022-11-14,2022-11-14T10:35:00-05:00,2022-11-14T13:40:00-05:00,B2,LONG,1309.57516717197,-1275.0
2022-11-14,2022-11-14T12:05:00-05:00,2022-11-14T14:00:00-05:00,FB,LONG,1350.0,-810.0
2022-11-14,2022-11-14T19:20:00-05:00,2022-11-15T02:20:00-05:00,OD,LONG,1600.0,-175.0
2022-11-15,2022-11-15T19:20:00-05:00,2022-11-16T02:40:00-05:00,OD,LONG,1670.0,-670.0
2022-11-16,2022-11-16T10:05:00-05:00,2022-11-16T11:40:00-05:00,B2,SHORT,495.0,-250.0
2022-11-16,2022-11-16T12:00:00-05:00,2022-11-16T16:20:00-05:00,B2,SHORT,-30.0,-1260.0
2022-11-16,2022-11-16T19:20:00-05:00,2022-11-16T21:20:00-05:00,OD,LONG,-795.0,-655.0
2022-11-17,2022-11-17T10:20:00-05:00,2022-11-17T13:00:00-05:00,RV,SHORT,-1810.962280708518,-2130.0
2022-11-17,2022-11-17T19:20:00-05:00,2022-11-18T01:00:00-05:00,OD,LONG,-335.0,-320.0
2022-11-18,2022-11-18T11:20:00-05:00,2022-11-18T12:20:00-05:00,RV,SHORT,1813.937259775412,-105.0
2022-11-18,2022-11-18T19:20:00-05:00,2022-11-21T01:20:00-05:00,OD,LONG,-705.0,-895.0
2022-11-21,2022-11-21T13:40:00-05:00,2022-11-21T16:20:00-05:00,B2,LONG,-700.0,-1095.0
2022-11-21,2022-11-21T19:20:00-05:00,2022-11-22T00:20:00-05:00,OD,LONG,-510.0,-325.0
2022-11-22,2022-11-22T10:20:00-05:00,2022-11-22T13:20:00-05:00,RV,SHORT,-1427.7776915246068,-1735.0
2022-11-22,2022-11-22T19:20:00-05:00,2022-11-23T06:00:00-05:00,OD,LONG,105.0,-520.0
2022-11-23,2022-11-23T09:55:00-05:00,2022-11-23T14:00:00-05:00,FB,LONG,-650.0,-2050.0
2022-11-23,2022-11-23T10:35:00-05:00,2022-11-23T12:00:00-05:00,B2,LONG,-1890.0,-2170.0
2022-11-23,2022-11-23T12:20:00-05:00,2022-11-23T14:20:00-05:00,RV,LONG,1508.9129624591442,-1335.0
2022-11-23,2022-11-23T14:00:00-05:00,2022-11-23T14:40:00-05:00,B2,LONG,470.0,-625.0
2022-11-23,2022-11-23T19:20:00-05:00,2022-11-24T07:20:00-05:00,OD,LONG,290.0,-400.0
2022-11-24,2022-11-24T19:20:00-05:00,2022-11-25T01:00:00-05:00,OD,LONG,-20.0,-35.0
2022-11-27,2022-11-27T19:20:00-05:00,2022-11-27T20:00:00-05:00,OD,LONG,-680.0,-370.0
2022-11-28,2022-11-28T19:20:00-05:00,2022-11-29T03:20:00-05:00,OD,LONG,1480.0,-40.0
2022-11-29,2022-11-29T10:15:00-05:00,2022-11-29T11:20:00-05:00,B2,SHORT,1036.2331340109083,-1390.0
2022-11-29,2022-11-29T11:40:00-05:00,2022-11-29T15:00:00-05:00,RV,SHORT,-190.0,-990.0
2022-11-29,2022-11-29T19:20:00-05:00,2022-11-30T08:00:00-05:00,OD,LONG,1345.0,-10.0
2022-11-30,2022-11-30T13:55:00-05:00,2022-11-30T14:00:00-05:00,FB,LONG,1195.0,-15.0
2022-11-30,2022-11-30T14:00:00-05:00,2022-11-30T14:40:00-05:00,B2,LONG,2153.6270345269804,-45.0
2022-11-30,2022-11-30T14:20:00-05:00,2022-11-30T15:00:00-05:00,RV,LONG,-305.0,-950.0
2022-11-30,2022-11-30T19:20:00-05:00,2022-12-01T02:40:00-05:00,OD,LONG,-495.0,-830.0
2022-12-01,2022-12-01T19:20:00-05:00,2022-12-02T08:00:00-05:00,OD,LONG,685.0,-290.0
2022-12-02,2022-12-02T09:40:00-05:00,2022-12-02T15:00:00-05:00,RV,SHORT,-1690.0,-1760.0
2022-12-04,2022-12-04T19:20:00-05:00,2022-12-05T02:00:00-05:00,OD,LONG,-500.0,-415.0
2022-12-05,2022-12-05T10:20:00-05:00,2022-12-05T13:00:00-05:00,B2,SHORT,1210.968760082469,-1355.0
2022-12-05,2022-12-05T19:20:00-05:00,2022-12-05T23:20:00-05:00,OD,LONG,-335.0,-335.0
2022-12-06,2022-12-06T11:40:00-05:00,2022-12-06T13:40:00-05:00,B2,SHORT,1422.2260532895962,-430.0
2022-12-06,2022-12-06T12:40:00-05:00,2022-12-06T14:40:00-05:00,RV,SHORT,1646.6204910136366,-95.0
2022-12-06,2022-12-06T19:20:00-05:00,2022-12-07T01:00:00-05:00,OD,LONG,-425.0,-340.0
2022-12-07,2022-12-07T11:00:00-05:00,2022-12-07T15:00:00-05:00,RV,SHORT,975.0,-560.0
2022-12-07,2022-12-07T19:20:00-05:00,2022-12-07T20:00:00-05:00,OD,LONG,-935.0,-255.0
2022-12-08,2022-12-08T10:00:00-05:00,2022-12-08T10:40:00-05:00,RV,LONG,1475.241741157115,-105.0
2022-12-08,2022-12-08T10:25:00-05:00,2022-12-08T14:00:00-05:00,FB,LONG,455.0,-875.0
2022-12-08,2022-12-08T14:15:00-05:00,2022-12-08T16:20:00-05:00,B2,LONG,865.0,-225.0
2022-12-08,2022-12-08T19:20:00-05:00,2022-12-09T02:20:00-05:00,OD,LONG,1500.0,-215.0
2022-12-12,2022-12-12T19:20:00-05:00,2022-12-12T22:40:00-05:00,OD,LONG,-560.0,-635.0
2022-12-13,2022-12-13T19:20:00-05:00,2022-12-14T02:20:00-05:00,OD,LONG,225.0,-330.0
2022-12-14,2022-12-14T09:40:00-05:00,2022-12-14T11:20:00-05:00,RV,LONG,1222.2696261532838,-560.0
2022-12-14,2022-12-14T10:00:00-05:00,2022-12-14T14:00:00-05:00,FB,LONG,800.0,-435.0
2022-12-14,2022-12-14T19:20:00-05:00,2022-12-15T02:00:00-05:00,OD,LONG,-1100.0,-900.0
2022-12-15,2022-12-15T19:20:00-05:00,2022-12-15T23:20:00-05:00,OD,LONG,-185.0,-380.0
2022-12-16,2022-12-16T09:40:00-05:00,2022-12-16T10:40:00-05:00,RV,SHORT,1551.7882677290618,-1480.0
2022-12-19,2022-12-19T10:55:00-05:00,2022-12-19T12:00:00-05:00,B2,SHORT,1201.6123250959208,-100.0
2022-12-19,2022-12-19T19:20:00-05:00,2022-12-19T22:00:00-05:00,OD,LONG,-1990.0,-85.0
2022-12-20,2022-12-20T10:15:00-05:00,2022-12-20T11:20:00-05:00,FB,LONG,-1115.0,-1260.0
2022-12-20,2022-12-20T12:00:00-05:00,2022-12-20T15:00:00-05:00,RV,SHORT,45.0,-1040.0
2022-12-20,2022-12-20T19:20:00-05:00,2022-12-20T23:00:00-05:00,OD,LONG,85.0,-125.0
2022-12-21,2022-12-21T11:30:00-05:00,2022-12-21T14:00:00-05:00,FB,LONG,85.0,-840.0
2022-12-21,2022-12-21T14:35:00-05:00,2022-12-21T16:20:00-05:00,B2,LONG,-250.0,-1295.0
2022-12-21,2022-12-21T19:20:00-05:00,2022-12-26T18:40:00-05:00,OD,LONG,-3805.0,-5565.0
2022-12-26,2022-12-26T19:20:00-05:00,2022-12-27T02:00:00-05:00,OD,LONG,-135.0,-200.0
2022-12-27,2022-12-27T10:20:00-05:00,2022-12-27T15:00:00-05:00,RV,SHORT,920.0,-960.0
2022-12-27,2022-12-27T19:20:00-05:00,2022-12-28T03:40:00-05:00,OD,LONG,390.0,-425.0
2022-12-28,2022-12-28T11:20:00-05:00,2022-12-28T13:40:00-05:00,B2,LONG,-25.0,-1055.0
2022-12-28,2022-12-28T19:20:00-05:00,2022-12-29T05:40:00-05:00,OD,LONG,1195.0,-145.0
2022-12-29,2022-12-29T10:00:00-05:00,2022-12-29T10:40:00-05:00,RV,LONG,1141.615811568954,-395.0
2022-12-29,2022-12-29T11:35:00-05:00,2022-12-29T14:00:00-05:00,FB,LONG,25.0,-690.0
2022-12-29,2022-12-29T19:20:00-05:00,2022-12-30T00:20:00-05:00,OD,LONG,-205.0,-245.0
2022-12-30,2022-12-30T10:20:00-05:00,2022-12-30T13:40:00-05:00,RV,SHORT,1355.8538560929446,-640.0
2023-01-02,2023-01-02T19:20:00-05:00,2023-01-02T20:00:00-05:00,OD,LONG,-875.0,-580.0
2023-01-03,2023-01-03T11:00:00-05:00,2023-01-03T12:00:00-05:00,RV,SHORT,2112.724851374041,-230.0
2023-01-03,2023-01-03T19:20:00-05:00,2023-01-04T03:20:00-05:00,OD,LONG,1765.0,-120.0
2023-01-04,2023-01-04T11:00:00-05:00,2023-01-04T12:00:00-05:00,RV,SHORT,-1954.1797665514605,-2065.0
2023-01-04,2023-01-04T12:05:00-05:00,2023-01-04T13:00:00-05:00,FB,LONG,-645.0,-825.0
2023-01-04,2023-01-04T13:10:00-05:00,2023-01-04T15:40:00-05:00,B2,LONG,-1405.0,-1935.0
2023-01-04,2023-01-04T19:20:00-05:00,2023-01-04T21:00:00-05:00,OD,LONG,-985.0,-405.0
2023-01-05,2023-01-05T11:20:00-05:00,2023-01-05T16:20:00-05:00,B2,SHORT,610.0,-1155.0
2023-01-05,2023-01-05T19:20:00-05:00,2023-01-06T00:20:00-05:00,OD,LONG,200.0,-60.0
2023-01-06,2023-01-06T10:20:00-05:00,2023-01-06T13:40:00-05:00,RV,LONG,2506.521777800008,-1080.0
2023-01-06,2023-01-06T11:05:00-05:00,2023-01-06T14:00:00-05:00,FB,LONG,1360.0,-680.0
2023-01-06,2023-01-06T11:05:00-05:00,2023-01-06T14:40:00-05:00,B2,LONG,2314.634550034534,-680.0
2023-01-08,2023-01-08T19:20:00-05:00,2023-01-09T02:20:00-05:00,OD,LONG,275.0,-35.0
2023-01-09,2023-01-09T09:40:00-05:00,2023-01-09T14:00:00-05:00,FB,LONG,1205.0,-495.0
2023-01-09,2023-01-09T13:15:00-05:00,2023-01-09T15:00:00-05:00,B2,LONG,-2285.0,-2635.0
2023-01-09,2023-01-09T19:20:00-05:00,2023-01-09T21:20:00-05:00,OD,LONG,-530.0,-290.0
2023-01-10,2023-01-10T09:35:00-05:00,2023-01-10T14:00:00-05:00,FB,LONG,95.0,-2380.0
2023-01-10,2023-01-10T11:00:00-05:00,2023-01-10T15:00:00-05:00,RV,LONG,740.0,-1010.0
2023-01-10,2023-01-10T19:20:00-05:00,2023-01-11T02:00:00-05:00,OD,LONG,-1050.0,-535.0
2023-01-11,2023-01-11T10:10:00-05:00,2023-01-11T14:00:00-05:00,FB,LONG,995.0,-915.0
2023-01-11,2023-01-11T10:10:00-05:00,2023-01-11T12:20:00-05:00,B2,LONG,1050.7407112379587,-915.0
2023-01-11,2023-01-11T13:15:00-05:00,2023-01-11T16:20:00-05:00,B2,LONG,730.0,-880.0
2023-01-11,2023-01-11T19:20:00-05:00,2023-01-12T02:00:00-05:00,OD,LONG,-125.0,-125.0
2023-01-12,2023-01-12T09:00:00-05:00,2023-01-12T09:20:00-05:00,RV,LONG,-1818.41244161602,-2310.0
2023-01-12,2023-01-12T10:20:00-05:00,2023-01-12T15:00:00-05:00,RV,LONG,730.0,-2165.0
2023-01-12,2023-01-12T19:20:00-05:00,2023-01-12T21:00:00-05:00,OD,LONG,-1210.0,-910.0
2023-01-13,2023-01-13T09:50:00-05:00,2023-01-13T14:00:00-05:00,FB,LONG,2450.0,-85.0
2023-01-15,2023-01-15T19:20:00-05:00,2023-01-16T00:40:00-05:00,OD,LONG,280.0,-60.0
2023-01-16,2023-01-16T19:20:00-05:00,2023-01-16T20:40:00-05:00,OD,LONG,-710.0,-610.0
2023-01-17,2023-01-17T10:05:00-05:00,2023-01-17T11:15:00-05:00,FB,LONG,-2165.0,-2170.0
2023-01-17,2023-01-17T19:20:00-05:00,2023-01-17T21:40:00-05:00,OD,LONG,1070.0,-85.0
2023-01-18,2023-01-18T11:15:00-05:00,2023-01-18T13:20:00-05:00,B2,LONG,-2140.0,-2195.0
2023-01-18,2023-01-18T19:20:00-05:00,2023-01-19T02:00:00-05:00,OD,LONG,-600.0,-470.0
2023-01-19,2023-01-19T09:40:00-05:00,2023-01-19T10:00:00-05:00,RV,SHORT,1173.685519708015,-115.0
2023-01-19,2023-01-19T13:35:00-05:00,2023-01-19T15:40:00-05:00,B2,LONG,630.0,-40.0
2023-01-19,2023-01-19T19:20:00-05:00,2023-01-20T03:00:00-05:00,OD,LONG,225.0,-125.0
2023-01-20,2023-01-20T10:00:00-05:00,2023-01-20T11:20:00-05:00,RV,LONG,1206.6711202728766,-505.0
2023-01-20,2023-01-20T10:25:00-05:00,2023-01-20T14:00:00-05:00,FB,LONG,2530.0,-435.0
2023-01-20,2023-01-20T11:15:00-05:00,2023-01-20T13:40:00-05:00,B2,LONG,1243.2482028118102,-130.0
2023-01-20,2023-01-20T14:35:00-05:00,2023-01-20T16:00:00-05:00,B2,LONG,1253.995583073156,-200.0
2023-01-22,2023-01-22T19:20:00-05:00,2023-01-23T03:20:00-05:00,OD,LONG,210.0,-100.0
2023-01-23,2023-01-23T09:40:00-05:00,2023-01-23T10:00:00-05:00,RV,LONG,1089.531579123577,-15.0
2023-01-23,2023-01-23T10:05:00-05:00,2023-01-23T14:00:00-05:00,FB,LONG,2925.0,-390.0
2023-01-23,2023-01-23T11:20:00-05:00,2023-01-23T15:00:00-05:00,RV,LONG,-1130.0,-1765.0
2023-01-23,2023-01-23T13:20:00-05:00,2023-01-23T16:20:00-05:00,B2,LONG,-765.0,-1925.0
2023-01-23,2023-01-23T19:20:00-05:00,2023-01-24T01:40:00-05:00,OD,LONG,115.0,-130.0
2023-01-24,2023-01-24T11:00:00-05:00,2023-01-24T14:00:00-05:00,FB,LONG,-205.0,-1190.0
2023-01-24,2023-01-24T19:20:00-05:00,2023-01-25T04:00:00-05:00,OD,LONG,-550.0,-920.0
2023-01-25,2023-01-25T10:15:00-05:00,2023-01-25T11:40:00-05:00,B2,SHORT,-2485.0,-2630.0
2023-01-25,2023-01-25T11:20:00-05:00,2023-01-25T13:40:00-05:00,RV,SHORT,-1760.991131462215,-1815.0
2023-01-25,2023-01-25T19:20:00-05:00,2023-01-26T04:20:00-05:00,OD,LONG,10.0,-805.0
2023-01-26,2023-01-26T09:40:00-05:00,2023-01-26T11:00:00-05:00,FB,LONG,-2485.0,-2930.0
2023-01-26,2023-01-26T14:10:00-05:00,2023-01-26T16:20:00-05:00,B2,LONG,735.0,-175.0
2023-01-26,2023-01-26T19:20:00-05:00,2023-01-27T07:20:00-05:00,OD,LONG,-240.0,-725.0
2023-01-27,2023-01-27T09:40:00-05:00,2023-01-27T10:00:00-05:00,RV,LONG,1158.0229755970504,-175.0
2023-01-27,2023-01-27T09:50:00-05:00,2023-01-27T14:00:00-05:00,FB,LONG,2515.0,-740.0
2023-01-27,2023-01-27T10:30:00-05:00,2023-01-27T12:40:00-05:00,B2,LONG,1259.166547904351,-1515.0
2023-01-27,2023-01-27T13:50:00-05:00,2023-01-27T16:20:00-05:00,B2,LONG,-695.0,-885.0
2023-01-30,2023-01-30T19:20:00-05:00,2023-01-30T22:20:00-05:00,OD,LONG,-1005.0,-390.0
2023-01-31,2023-01-31T10:20:00-05:00,2023-01-31T15:00:00-05:00,RV,LONG,1450.0,-310.0
2023-01-31,2023-01-31T10:30:00-05:00,2023-01-31T14:00:00-05:00,FB,LONG,710.0,-345.0
2023-01-31,2023-01-31T12:20:00-05:00,2023-01-31T16:20:00-05:00,B2,LONG,1374.6985942505123,-490.0
2023-01-31,2023-01-31T19:20:00-05:00,2023-02-01T05:00:00-05:00,OD,LONG,280.0,-220.0
2023-02-01,2023-02-01T14:40:00-05:00,2023-02-01T15:00:00-05:00,RV,LONG,2010.0,-170.0
2023-02-01,2023-02-01T19:20:00-05:00,2023-02-02T03:40:00-05:00,OD,LONG,1640.0,-280.0
2023-02-02,2023-02-02T09:50:00-05:00,2023-02-02T10:40:00-05:00,B2,LONG,1374.121277423401,-1620.0
2023-02-02,2023-02-02T09:50:00-05:00,2023-02-02T14:00:00-05:00,FB,LONG,3960.0,-1620.0
2023-02-02,2023-02-02T19:20:00-05:00,2023-02-03T02:20:00-05:00,OD,LONG,-1375.0,-1220.0
2023-02-03,2023-02-03T09:40:00-05:00,2023-02-03T10:20:00-05:00,RV,LONG,2091.932082878884,-150.0
2023-02-03,2023-02-03T10:40:00-05:00,2023-02-03T14:00:00-05:00,FB,LONG,-3295.0,-4430.0
2023-02-03,2023-02-03T11:15:00-05:00,2023-02-03T13:40:00-05:00,B2,LONG,-3395.0,-3630.0
2023-02-05,2023-02-05T19:20:00-05:00,2023-02-06T00:20:00-05:00,OD,LONG,-555.0,-525.0
2023-02-06,2023-02-06T10:05:00-05:00,2023-02-06T10:30:00-05:00,FB,LONG,-1805.0,-1950.0
2023-02-06,2023-02-06T11:00:00-05:00,2023-02-06T15:00:00-05:00,RV,SHORT,580.0,-1030.0
2023-02-06,2023-02-06T19:20:00-05:00,2023-02-06T23:40:00-05:00,OD,LONG,-260.0,-195.0
2023-02-07,2023-02-07T11:35:00-05:00,2023-02-07T13:35:00-05:00,FB,LONG,-1660.0,-2475.0
2023-02-07,2023-02-07T11:50:00-05:00,2023-02-07T13:00:00-05:00,B2,LONG,1172.730630445767,-965.0
2023-02-07,2023-02-07T14:35:00-05:00,2023-02-07T16:20:00-05:00,B2,LONG,1015.0,-420.0
2023-02-07,2023-02-07T19:20:00-05:00,2023-02-08T02:00:00-05:00,OD,LONG,410.0,-150.0
2023-02-08,2023-02-08T19:20:00-05:00,2023-02-09T03:20:00-05:00,OD,LONG,1825.0,-365.0
2023-02-09,2023-02-09T13:15:00-05:00,2023-02-09T15:20:00-05:00,B2,SHORT,1679.9337357894549,-715.0
2023-02-09,2023-02-09T19:20:00-05:00,2023-02-10T04:00:00-05:00,OD,LONG,-620.0,-815.0
2023-02-10,2023-02-10T09:40:00-05:00,2023-02-10T10:20:00-05:00,RV,SHORT,1375.585302102736,-1140.0
2023-02-10,2023-02-10T14:15:00-05:00,2023-02-10T16:20:00-05:00,B2,LONG,615.0,-575.0
2023-02-13,2023-02-13T10:00:00-05:00,2023-02-13T11:20:00-05:00,RV,LONG,1344.5952023245263,-900.0
2023-02-13,2023-02-13T10:00:00-05:00,2023-02-13T14:00:00-05:00,FB,LONG,1960.0,-900.0
2023-02-13,2023-02-13T12:40:00-05:00,2023-02-13T16:20:00-05:00,B2,LONG,20.0,-1220.0
2023-02-13,2023-02-13T19:20:00-05:00,2023-02-14T03:00:00-05:00,OD,LONG,15.0,-485.0
2023-02-14,2023-02-14T10:00:00-05:00,2023-02-14T11:00:00-05:00,RV,LONG,-2365.627442406221,-3230.0
2023-02-14,2023-02-14T19:20:00-05:00,2023-02-14T21:00:00-05:00,OD,LONG,-835.0,-405.0
2023-02-15,2023-02-15T11:45:00-05:00,2023-02-15T14:00:00-05:00,FB,LONG,500.0,-975.0
2023-02-15,2023-02-15T12:35:00-05:00,2023-02-15T14:20:00-05:00,B2,LONG,1638.61468024832,-415.0
2023-02-15,2023-02-15T19:20:00-05:00,2023-02-16T01:20:00-05:00,OD,LONG,-115.0,-250.0
2023-02-16,2023-02-16T09:40:00-05:00,2023-02-16T10:40:00-05:00,RV,SHORT,-1394.2700665687153,-1980.0
2023-02-16,2023-02-16T19:20:00-05:00,2023-02-17T00:00:00-05:00,OD,LONG,-490.0,-595.0
2023-02-17,2023-02-17T10:20:00-05:00,2023-02-17T11:20:00-05:00,RV,SHORT,1497.1872561536293,-465.0
2023-02-17,2023-02-17T14:40:00-05:00,2023-02-17T15:00:00-05:00,RV,SHORT,-440.0,-530.0
2023-02-21,2023-02-21T10:30:00-05:00,2023-02-21T14:20:00-05:00,B2,SHORT,1282.4773852580256,-825.0
2023-02-21,2023-02-21T19:20:00-05:00,2023-02-22T01:20:00-05:00,OD,LONG,35.0,-130.0
2023-02-22,2023-02-22T09:40:00-05:00,2023-02-22T10:20:00-05:00,RV,SHORT,1173.7443742804317,-525.0
2023-02-22,2023-02-22T11:00:00-05:00,2023-02-22T14:20:00-05:00,RV,SHORT,-1595.89007376675,-1805.0
2023-02-22,2023-02-22T14:50:00-05:00,2023-02-22T16:20:00-05:00,B2,LONG,-345.0,-1490.0
2023-02-22,2023-02-22T19:20:00-05:00,2023-02-23T04:20:00-05:00,OD,LONG,90.0,-165.0
2023-02-23,2023-02-23T11:20:00-05:00,2023-02-23T14:20:00-05:00,B2,SHORT,-1755.0,-1895.0
2023-02-23,2023-02-23T19:20:00-05:00,2023-02-24T02:00:00-05:00,OD,LONG,-395.0,-390.0
2023-02-24,2023-02-24T09:40:00-05:00,2023-02-24T10:00:00-05:00,RV,SHORT,1346.0287692412385,-120.0
2023-02-24,2023-02-24T14:05:00-05:00,2023-02-24T16:20:00-05:00,B2,LONG,600.0,-500.0
2023-02-26,2023-02-26T19:20:00-05:00,2023-02-27T00:20:00-05:00,OD,LONG,25.0,-160.0
2023-02-27,2023-02-27T19:20:00-05:00,2023-02-28T00:00:00-05:00,OD,LONG,-85.0,-120.0
2023-02-28,2023-02-28T11:20:00-05:00,2023-02-28T15:00:00-05:00,RV,LONG,335.0,-745.0
2023-02-28,2023-02-28T12:55:00-05:00,2023-02-28T14:00:00-05:00,FB,LONG,305.0,-120.0
2023-02-28,2023-02-28T19:20:00-05:00,2023-03-01T01:00:00-05:00,OD,LONG,1645.0,-270.0
