entry_ts,exit_ts,direction,pnl_$,strat,cum,peak,dd
2025-08-22 10:35:00-04:00,2025-08-22 14:00:00-04:00,LONG,295.0,FB,595811.2583504987,602635.3584095875,-6824.100059088785
2025-08-22 12:25:00-04:00,2025-08-22 16:20:00-04:00,LONG,1190.0,B2,597001.2583504987,602635.3584095875,-5634.100059088785
2025-08-24 19:00:00-04:00,2025-08-25 05:00:00-04:00,LONG,-1550.0,OD,595451.2583504987,602635.3584095875,-7184.100059088785
2025-08-25 10:05:00-04:00,2025-08-25 14:00:00-04:00,LONG,690.0,FB,596141.2583504987,602635.3584095875,-6494.100059088785
2025-08-25 19:00:00-04:00,2025-08-26 07:20:00-04:00,LONG,-2410.0,OD,593731.2583504987,602635.3584095875,-8904.100059088785
2025-08-26 10:25:00-04:00,2025-08-26 14:00:00-04:00,LONG,-775.0,FB,592956.2583504987,602635.3584095875,-9679.100059088785
2025-08-26 19:00:00-04:00,2025-08-27 05:40:00-04:00,LONG,-295.0,OD,592661.2583504987,602635.3584095875,-9974.100059088785
2025-08-27 19:00:00-04:00,2025-08-28 05:40:00-04:00,LONG,4190.0,OD,596851.2583504987,602635.3584095875,-5784.100059088785
2025-08-28 11:15:00-04:00,2025-08-28 14:00:00-04:00,LONG,770.0,FB,597621.2583504987,602635.3584095875,-5014.100059088785
2025-08-28 19:00:00-04:00,2025-08-29 05:40:00-04:00,LONG,-1890.0,OD,595731.2583504987,602635.3584095875,-6904.100059088785
2025-08-29 10:40:00-04:00,2025-08-29 11:00:00-04:00,SHORT,1664.3009131471626,RV,597395.5592636459,602635.3584095875,-5239.799145941623
2025-08-29 11:20:00-04:00,2025-08-29 15:00:00-04:00,SHORT,230.0,RV,597625.5592636459,602635.3584095875,-5009.799145941623
2025-08-31 19:00:00-04:00,2025-09-01 05:00:00-04:00,LONG,-1930.0,OD,595695.5592636459,602635.3584095875,-6939.799145941623
2025-09-01 19:00:00-04:00,2025-09-02 05:40:00-04:00,LONG,-3180.0,OD,592515.5592636459,602635.3584095875,-10119.799145941623
2025-09-02 10:00:00-04:00,2025-09-02 11:20:00-04:00,SHORT,2050.755557309385,RV,594566.3148209553,602635.3584095875,-8069.043588632252
2025-09-02 19:00:00-04:00,2025-09-03 08:00:00-04:00,LONG,4080.0,OD,598646.3148209553,602635.3584095875,-3989.043588632252
2025-09-03 19:00:00-04:00,2025-09-04 08:00:00-04:00,LONG,955.0,OD,599601.3148209553,602635.3584095875,-3034.043588632252
2025-09-04 11:05:00-04:00,2025-09-04 14:00:00-04:00,LONG,1155.0,FB,600756.3148209553,602635.3584095875,-1879.043588632252
2025-09-04 12:10:00-04:00,2025-09-04 15:20:00-04:00,LONG,1492.546215992188,B2,602248.8610369475,602635.3584095875,-386.497372640064
2025-09-04 19:00:00-04:00,2025-09-05 08:00:00-04:00,LONG,1545.0,OD,603793.8610369475,603793.8610369475,0.0
2025-09-05 11:40:00-04:00,2025-09-05 15:00:00-04:00,SHORT,-260.0,RV,603533.8610369475,603793.8610369475,-260.0
2025-09-07 19:00:00-04:00,2025-09-08 08:00:00-04:00,LONG,0.0,OD,603533.8610369475,603793.8610369475,-260.0
2025-09-08 11:55:00-04:00,2025-09-08 14:00:00-04:00,LONG,-1725.0,B2,601808.8610369475,603793.8610369475,-1985.0
2025-09-08 09:50:00-04:00,2025-09-08 14:00:00-04:00,LONG,-1350.0,FB,600458.8610369475,603793.8610369475,-3335.0
2025-09-08 19:00:00-04:00,2025-09-09 05:40:00-04:00,LONG,410.0,OD,600868.8610369475,603793.8610369475,-2925.0
2025-09-09 11:00:00-04:00,2025-09-09 15:00:00-04:00,SHORT,-1160.0,RV,599708.8610369475,603793.8610369475,-4085.0
2025-09-09 19:00:00-04:00,2025-09-10 05:00:00-04:00,LONG,-115.0,OD,599593.8610369475,603793.8610369475,-4200.0
2025-09-10 10:20:00-04:00,2025-09-10 12:40:00-04:00,LONG,-1273.597088683091,RV,598320.2639482644,603793.8610369475,-5473.597088683047
2025-09-10 19:00:00-04:00,2025-09-11 08:00:00-04:00,LONG,1350.0,OD,599670.2639482644,603793.8610369475,-4123.597088683047
2025-09-11 11:15:00-04:00,2025-09-11 14:00:00-04:00,LONG,295.0,FB,599965.2639482644,603793.8610369475,-3828.5970886830473
2025-09-11 19:00:00-04:00,2025-09-12 05:20:00-04:00,LONG,-320.0,OD,599645.2639482644,603793.8610369475,-4148.597088683047
2025-09-12 10:35:00-04:00,2025-09-12 14:00:00-04:00,LONG,860.0,FB,600505.2639482644,603793.8610369475,-3288.5970886830473
2025-09-12 10:50:00-04:00,2025-09-12 15:00:00-04:00,LONG,1010.8504715670279,B2,601516.1144198314,603793.8610369475,-2277.746617116034
2025-09-14 19:00:00-04:00,2025-09-15 00:00:00-04:00,LONG,9690.0,OD,611206.1144198314,611206.1144198314,0.0
2025-09-15 09:50:00-04:00,2025-09-15 14:00:00-04:00,LONG,1150.0,FB,612356.1144198314,612356.1144198314,0.0
2025-09-15 19:00:00-04:00,2025-09-16 07:00:00-04:00,LONG,1470.0,OD,613826.1144198314,613826.1144198314,0.0
2025-09-16 19:00:00-04:00,2025-09-17 05:00:00-04:00,LONG,-680.0,OD,613146.1144198314,613826.1144198314,-680.0
2025-09-17 19:00:00-04:00,2025-09-18 04:40:00-04:00,LONG,6240.0,OD,619386.1144198314,619386.1144198314,0.0
2025-09-18 19:00:00-04:00,2025-09-19 08:00:00-04:00,LONG,105.0,OD,619491.1144198314,619491.1144198314,0.0
2025-09-21 19:00:00-04:00,2025-09-22 05:00:00-04:00,LONG,-1380.0,OD,618111.1144198314,619491.1144198314,-1380.0
2025-09-22 09:35:00-04:00,2025-09-22 14:00:00-04:00,LONG,2760.0,FB,620871.1144198314,620871.1144198314,0.0
2025-09-22 19:00:00-04:00,2025-09-23 06:20:00-04:00,LONG,180.0,OD,621051.1144198314,621051.1144198314,0.0
2025-09-23 13:30:00-04:00,2025-09-23 14:00:00-04:00,SHORT,1253.7519039956533,B2,622304.8663238271,622304.8663238271,0.0
2025-09-23 19:00:00-04:00,2025-09-24 08:00:00-04:00,LONG,605.0,OD,622909.8663238271,622909.8663238271,0.0
2025-09-24 11:45:00-04:00,2025-09-24 12:20:00-04:00,SHORT,1327.1431889599626,B2,624237.009512787,624237.009512787,0.0
2025-09-24 12:40:00-04:00,2025-09-24 15:00:00-04:00,SHORT,-865.0,RV,623372.009512787,624237.009512787,-865.0
2025-09-24 19:00:00-04:00,2025-09-25 05:20:00-04:00,LONG,-415.0,OD,622957.009512787,624237.009512787,-1280.0
2025-09-25 10:20:00-04:00,2025-09-25 14:20:00-04:00,SHORT,1991.745763114668,RV,624948.7552759016,624948.7552759016,0.0
2025-09-25 19:00:00-04:00,2025-09-26 05:20:00-04:00,LONG,-1280.0,OD,623668.7552759016,624948.7552759016,-1280.0
2025-09-28 19:00:00-04:00,2025-09-29 05:20:00-04:00,LONG,2700.0,OD,626368.7552759016,626368.7552759016,0.0
2025-09-29 10:10:00-04:00,2025-09-29 11:20:00-04:00,LONG,-1745.0,FB,624623.7552759016,626368.7552759016,-1745.0
2025-09-29 14:50:00-04:00,2025-09-29 16:20:00-04:00,LONG,-485.0,B2,624138.7552759016,626368.7552759016,-2230.0
2025-09-29 19:00:00-04:00,2025-09-30 05:00:00-04:00,LONG,-725.0,OD,623413.7552759016,626368.7552759016,-2955.0
2025-09-30 10:00:00-04:00,2025-09-30 11:00:00-04:00,SHORT,-1270.9680156383547,RV,622142.7872602632,626368.7552759016,-4225.968015638413
2025-09-30 19:00:00-04:00,2025-10-01 06:20:00-04:00,LONG,-3770.0,OD,618372.7872602632,626368.7552759016,-7995.968015638413
2025-10-01 10:20:00-04:00,2025-10-01 14:00:00-04:00,LONG,2500.0,FB,620872.7872602632,626368.7552759016,-5495.968015638413
2025-10-01 14:45:00-04:00,2025-10-01 16:20:00-04:00,LONG,-1090.0,B2,619782.7872602632,626368.7552759016,-6585.968015638413
2025-10-01 19:00:00-04:00,2025-10-02 05:20:00-04:00,LONG,1100.0,OD,620882.7872602632,626368.7552759016,-5485.968015638413
2025-10-02 19:00:00-04:00,2025-10-03 06:20:00-04:00,LONG,895.0,OD,621777.7872602632,626368.7552759016,-4590.968015638413
2025-10-03 09:40:00-04:00,2025-10-03 10:00:00-04:00,LONG,-809.8219786617119,RV,620967.9652816015,626368.7552759016,-5400.78999430011
2025-10-03 10:40:00-04:00,2025-10-03 13:20:00-04:00,SHORT,1130.1854544896923,RV,622098.1507360912,626368.7552759016,-4270.604539810447
2025-10-03 14:20:00-04:00,2025-10-03 15:00:00-04:00,SHORT,-45.0,RV,622053.1507360912,626368.7552759016,-4315.604539810447
2025-10-05 19:00:00-04:00,2025-10-06 07:00:00-04:00,LONG,1700.0,OD,623753.1507360912,626368.7552759016,-2615.604539810447
2025-10-06 19:00:00-04:00,2025-10-07 08:00:00-04:00,LONG,1235.0,OD,624988.1507360912,626368.7552759016,-1380.604539810447
2025-10-07 11:30:00-04:00,2025-10-07 12:00:00-04:00,SHORT,1651.9875105549,B2,626640.1382466462,626640.1382466462,0.0
2025-10-07 14:05:00-04:00,2025-10-07 16:20:00-04:00,SHORT,-1060.0,B2,625580.1382466462,626640.1382466462,-1060.0
2025-10-07 19:00:00-04:00,2025-10-08 07:20:00-04:00,LONG,485.0,OD,626065.1382466462,626640.1382466462,-575.0
2025-10-08 09:40:00-04:00,2025-10-08 10:20:00-04:00,LONG,1068.793045650018,RV,627133.9312922962,627133.9312922962,0.0
2025-10-08 09:50:00-04:00,2025-10-08 10:20:00-04:00,LONG,2292.1673907138756,B2,629426.0986830101,629426.0986830101,0.0
2025-10-08 09:35:00-04:00,2025-10-08 14:00:00-04:00,LONG,2990.0,FB,632416.0986830101,632416.0986830101,0.0
2025-10-08 13:20:00-04:00,2025-10-08 15:40:00-04:00,LONG,1210.0506130534632,B2,633626.1492960636,633626.1492960636,0.0
2025-10-08 19:00:00-04:00,2025-10-09 05:40:00-04:00,LONG,-1235.0,OD,632391.1492960636,633626.1492960636,-1235.0
2025-10-09 11:00:00-04:00,2025-10-09 13:20:00-04:00,SHORT,1253.48153038256,RV,633644.6308264461,633644.6308264461,0.0
2025-10-09 11:25:00-04:00,2025-10-09 13:40:00-04:00,SHORT,1343.363682217605,B2,634987.9945086637,634987.9945086637,0.0
2025-10-09 19:00:00-04:00,2025-10-10 05:00:00-04:00,LONG,-30.0,OD,634957.9945086637,634987.9945086637,-30.0
2025-10-10 09:40:00-04:00,2025-10-10 10:20:00-04:00,LONG,-1099.7136369816144,RV,633858.2808716821,634987.9945086637,-1129.7136369815562
2025-10-10 10:00:00-04:00,2025-10-10 11:00:00-04:00,LONG,-1370.0,FB,632488.2808716821,634987.9945086637,-2499.713636981556
2025-10-10 12:00:00-04:00,2025-10-10 13:20:00-04:00,SHORT,3637.196434199504,RV,636125.4773058816,636125.4773058816,0.0
2025-10-12 19:00:00-04:00,2025-10-13 03:00:00-04:00,LONG,4215.0,OD,640340.4773058816,640340.4773058816,0.0
2025-10-13 10:25:00-04:00,2025-10-13 10:55:00-04:00,LONG,-1140.0,FB,639200.4773058816,640340.4773058816,-1140.0
2025-10-13 19:00:00-04:00,2025-10-14 05:00:00-04:00,LONG,-4805.0,OD,634395.4773058816,640340.4773058816,-5945.0
2025-10-14 10:40:00-04:00,2025-10-14 12:40:00-04:00,SHORT,-3039.5383818001574,RV,631355.9389240814,640340.4773058816,-8984.538381800172
2025-10-14 19:00:00-04:00,2025-10-15 05:00:00-04:00,LONG,6880.0,OD,638235.9389240814,640340.4773058816,-2104.538381800172
2025-10-15 10:00:00-04:00,2025-10-15 10:20:00-04:00,LONG,1739.9212132282992,RV,639975.8601373096,640340.4773058816,-364.6171685719164
2025-10-15 19:00:00-04:00,2025-10-16 08:00:00-04:00,LONG,1940.0,OD,641915.8601373096,641915.8601373096,0.0
2025-10-16 12:10:00-04:00,2025-10-16 12:40:00-04:00,LONG,-3435.0,B2,638480.8601373096,641915.8601373096,-3435.0
2025-10-16 19:00:00-04:00,2025-10-17 05:40:00-04:00,LONG,-4800.0,OD,633680.8601373096,641915.8601373096,-8235.0
2025-10-17 12:25:00-04:00,2025-10-17 14:00:00-04:00,LONG,-20.0,FB,633660.8601373096,641915.8601373096,-8255.0
2025-10-19 19:00:00-04:00,2025-10-20 05:20:00-04:00,LONG,1620.0,OD,635280.8601373096,641915.8601373096,-6635.0
2025-10-20 09:50:00-04:00,2025-10-20 14:00:00-04:00,LONG,2330.0,FB,637610.8601373096,641915.8601373096,-4305.0
2025-10-20 19:00:00-04:00,2025-10-21 05:20:00-04:00,LONG,-925.0,OD,636685.8601373096,641915.8601373096,-5230.0
2025-10-21 10:20:00-04:00,2025-10-21 10:40:00-04:00,LONG,-1177.7824384459382,RV,635508.0776988637,641915.8601373096,-6407.782438445953
2025-10-21 19:00:00-04:00,2025-10-22 05:00:00-04:00,LONG,-620.0,OD,634888.0776988637,641915.8601373096,-7027.782438445953
2025-10-22 10:00:00-04:00,2025-10-22 10:40:00-04:00,SHORT,1471.0003741898254,RV,636359.0780730535,641915.8601373096,-5556.782064256142
2025-10-22 11:00:00-04:00,2025-10-22 11:40:00-04:00,SHORT,2168.5779235040536,RV,638527.6559965576,641915.8601373096,-3388.2041407520883
2025-10-22 14:40:00-04:00,2025-10-22 15:00:00-04:00,SHORT,-570.0,RV,637957.6559965576,641915.8601373096,-3958.2041407520883
2025-10-22 19:00:00-04:00,2025-10-23 05:00:00-04:00,LONG,70.0,OD,638027.6559965576,641915.8601373096,-3888.2041407520883
2025-10-23 10:00:00-04:00,2025-10-23 13:40:00-04:00,LONG,1862.3595522711548,RV,639890.0155488288,641915.8601373096,-2025.8445884808898
2025-10-23 09:50:00-04:00,2025-10-23 14:00:00-04:00,LONG,2815.0,FB,642705.0155488288,642705.0155488288,0.0
2025-10-23 10:40:00-04:00,2025-10-23 16:20:00-04:00,LONG,1600.0,B2,644305.0155488288,644305.0155488288,0.0
2025-10-23 19:00:00-04:00,2025-10-24 08:00:00-04:00,LONG,1480.0,OD,645785.0155488288,645785.0155488288,0.0
2025-10-24 12:25:00-04:00,2025-10-24 14:00:00-04:00,LONG,150.0,FB,645935.0155488288,645935.0155488288,0.0
2025-10-24 10:45:00-04:00,2025-10-24 16:20:00-04:00,LONG,-475.0,B2,645460.0155488288,645935.0155488288,-475.0
2025-10-26 19:00:00-04:00,2025-10-27 08:00:00-04:00,LONG,2345.0,OD,647805.0155488288,647805.0155488288,0.0
2025-10-27 11:05:00-04:00,2025-10-27 14:00:00-04:00,LONG,940.0,FB,648745.0155488288,648745.0155488288,0.0
2025-10-27 19:00:00-04:00,2025-10-28 05:20:00-04:00,LONG,-810.0,OD,647935.0155488288,648745.0155488288,-810.0
2025-10-28 10:00:00-04:00,2025-10-28 14:00:00-04:00,LONG,1750.0,FB,649685.0155488288,649685.0155488288,0.0
2025-10-28 12:40:00-04:00,2025-10-28 14:20:00-04:00,LONG,1291.5948101188403,RV,650976.6103589475,650976.6103589475,0.0
2025-10-28 19:00:00-04:00,2025-10-29 05:00:00-04:00,LONG,2860.0,OD,653836.6103589475,653836.6103589475,0.0
2025-10-29 10:00:00-04:00,2025-10-29 10:20:00-04:00,LONG,-1062.7588576690323,RV,652773.8515012785,653836.6103589475,-1062.758857669076
2025-10-29 09:50:00-04:00,2025-10-29 10:55:00-04:00,LONG,-775.0,FB,651998.8515012785,653836.6103589475,-1837.758857669076
2025-10-29 19:00:00-04:00,2025-10-30 05:00:00-04:00,LONG,1390.0,OD,653388.8515012785,653836.6103589475,-447.75885766907595
2025-10-30 10:00:00-04:00,2025-10-30 11:00:00-04:00,SHORT,2892.6936245735124,RV,656281.545125852,656281.545125852,0.0
2025-10-30 11:05:00-04:00,2025-10-30 16:20:00-04:00,LONG,-1060.0,B2,655221.545125852,656281.545125852,-1060.0
2025-10-30 19:00:00-04:00,2025-10-31 06:00:00-04:00,LONG,585.0,OD,655806.545125852,656281.545125852,-475.0
2025-10-31 10:05:00-04:00,2025-10-31 11:00:00-04:00,SHORT,-1925.0,B2,653881.545125852,656281.545125852,-2400.0
2025-11-02 19:00:00-05:00,2025-11-03 08:00:00-05:00,LONG,915.0,OD,654796.545125852,656281.545125852,-1485.0
2025-11-03 19:00:00-05:00,2025-11-04 06:40:00-05:00,LONG,-4775.0,OD,650021.545125852,656281.545125852,-6260.0
2025-11-04 10:00:00-05:00,2025-11-04 11:40:00-05:00,SHORT,2364.442670102144,RV,652385.9877959541,656281.545125852,-3895.557329897885
2025-11-04 19:00:00-05:00,2025-11-05 05:40:00-05:00,LONG,-2590.0,OD,649795.9877959541,656281.545125852,-6485.557329897885
2025-11-05 11:25:00-05:00,2025-11-05 13:40:00-05:00,LONG,2571.134742141003,B2,652367.1225380951,656281.545125852,-3914.4225877568824
2025-11-05 10:30:00-05:00,2025-11-05 14:00:00-05:00,LONG,3510.0,FB,655877.1225380951,656281.545125852,-404.4225877568824
2025-11-05 19:00:00-05:00,2025-11-06 08:00:00-05:00,LONG,1290.0,OD,657167.1225380951,657167.1225380951,0.0
2025-11-06 19:00:00-05:00,2025-11-07 05:00:00-05:00,LONG,-2050.0,OD,655117.1225380951,657167.1225380951,-2050.0
2025-11-07 10:00:00-05:00,2025-11-07 10:20:00-05:00,SHORT,2880.439982229,RV,657997.5625203241,657997.5625203241,0.0
2025-11-07 10:35:00-05:00,2025-11-07 12:00:00-05:00,SHORT,3262.2680438990938,B2,661259.8305642232,661259.8305642232,0.0
2025-11-07 14:40:00-05:00,2025-11-07 15:00:00-05:00,SHORT,-1555.0,RV,659704.8305642232,661259.8305642232,-1555.0
2025-11-09 19:00:00-05:00,2025-11-10 01:40:00-05:00,LONG,6370.0,OD,666074.8305642232,666074.8305642232,0.0
2025-11-10 10:00:00-05:00,2025-11-10 11:00:00-05:00,LONG,-2210.0,FB,663864.8305642232,666074.8305642232,-2210.0
2025-11-10 19:00:00-05:00,2025-11-11 05:40:00-05:00,LONG,-2500.0,OD,661364.8305642232,666074.8305642232,-4710.0
2025-11-11 11:10:00-05:00,2025-11-11 13:00:00-05:00,SHORT,-2230.0,B2,659134.8305642232,666074.8305642232,-6940.0
2025-11-11 11:20:00-05:00,2025-11-11 13:20:00-05:00,SHORT,-1749.0161821103538,RV,657385.8143821128,666074.8305642232,-8689.016182110412
2025-11-11 13:20:00-05:00,2025-11-11 14:00:00-05:00,LONG,645.0,FB,658030.8143821128,666074.8305642232,-8044.016182110412
2025-11-11 13:45:00-05:00,2025-11-11 16:20:00-05:00,LONG,385.0,B2,658415.8143821128,666074.8305642232,-7659.016182110412
2025-11-11 19:00:00-05:00,2025-11-12 04:40:00-05:00,LONG,6080.0,OD,664495.8143821128,666074.8305642232,-1579.016182110412
2025-11-12 10:35:00-05:00,2025-11-12 11:40:00-05:00,SHORT,-150.0,B2,664345.8143821128,666074.8305642232,-1729.016182110412
2025-11-12 12:50:00-05:00,2025-11-12 16:20:00-05:00,SHORT,-1250.0,B2,663095.8143821128,666074.8305642232,-2979.016182110412
2025-11-12 19:00:00-05:00,2025-11-13 05:40:00-05:00,LONG,285.0,OD,663380.8143821128,666074.8305642232,-2694.016182110412
2025-11-13 10:05:00-05:00,2025-11-13 11:00:00-05:00,SHORT,5297.219241647981,B2,668678.0336237608,668678.0336237608,0.0
2025-11-13 19:00:00-05:00,2025-11-14 05:40:00-05:00,LONG,-3615.0,OD,665063.0336237608,668678.0336237608,-3615.0
2025-11-14 10:00:00-05:00,2025-11-14 11:00:00-05:00,SHORT,-3289.423098882762,RV,661773.610524878,668678.0336237608,-6904.423098882777
2025-11-16 19:00:00-05:00,2025-11-17 02:20:00-05:00,LONG,7320.0,OD,669093.610524878,669093.610524878,0.0
2025-11-17 09:40:00-05:00,2025-11-17 11:20:00-05:00,SHORT,2489.2922629562963,RV,671582.9027878343,671582.9027878343,0.0
2025-11-17 11:40:00-05:00,2025-11-17 14:00:00-05:00,SHORT,3523.186618467298,RV,675106.0894063016,675106.0894063016,0.0
2025-11-17 14:10:00-05:00,2025-11-17 16:20:00-05:00,LONG,490.0,B2,675596.0894063016,675596.0894063016,0.0
2025-11-17 19:00:00-05:00,2025-11-18 05:00:00-05:00,LONG,-1145.0,OD,674451.0894063016,675596.0894063016,-1145.0
2025-11-18 19:00:00-05:00,2025-11-19 05:20:00-05:00,LONG,7280.0,OD,681731.0894063016,681731.0894063016,0.0
2025-11-19 10:00:00-05:00,2025-11-19 11:40:00-05:00,LONG,-4765.0,FB,676966.0894063016,681731.0894063016,-4765.0
2025-11-19 19:00:00-05:00,2025-11-20 06:00:00-05:00,LONG,-990.0,OD,675976.0894063016,681731.0894063016,-5755.0
2025-11-20 19:00:00-05:00,2025-11-21 05:00:00-05:00,LONG,-9760.0,OD,666216.0894063016,681731.0894063016,-15515.0
2025-11-21 11:40:00-05:00,2025-11-21 14:00:00-05:00,SHORT,-5348.406209453242,RV,660867.6831968484,681731.0894063016,-20863.406209453242
2025-11-23 19:00:00-05:00,2025-11-24 05:00:00-05:00,LONG,-475.0,OD,660392.6831968484,681731.0894063016,-21338.406209453242
2025-11-24 09:55:00-05:00,2025-11-24 10:40:00-05:00,LONG,2736.587211998849,B2,663129.2704088473,681731.0894063016,-18601.818997454364
2025-11-24 09:55:00-05:00,2025-11-24 14:00:00-05:00,LONG,5715.0,FB,668844.2704088473,681731.0894063016,-12886.818997454364
2025-11-24 19:00:00-05:00,2025-11-25 05:00:00-05:00,LONG,-3130.0,OD,665714.2704088473,681731.0894063016,-16016.818997454364
2025-11-25 12:35:00-05:00,2025-11-25 14:00:00-05:00,LONG,-350.0,FB,665364.2704088473,681731.0894063016,-16366.818997454364
2025-11-25 12:40:00-05:00,2025-11-25 15:00:00-05:00,LONG,-540.0,RV,664824.2704088473,681731.0894063016,-16906.818997454364
2025-11-25 19:00:00-05:00,2025-11-26 05:20:00-05:00,LONG,1475.0,OD,666299.2704088473,681731.0894063016,-15431.818997454364
2025-11-26 09:50:00-05:00,2025-11-26 10:00:00-05:00,LONG,-1800.0,FB,664499.2704088473,681731.0894063016,-17231.818997454364
2025-11-26 19:00:00-05:00,2025-11-27 05:00:00-05:00,LONG,-335.0,OD,664164.2704088473,681731.0894063016,-17566.818997454364
2025-11-27 19:00:00-05:00,2025-11-30 18:00:00-05:00,LONG,6470.0,OD,670634.2704088473,681731.0894063016,-11096.818997454364
2025-11-30 19:00:00-05:00,2025-12-01 06:00:00-05:00,LONG,-2240.0,OD,668394.2704088473,681731.0894063016,-13336.818997454364
2025-12-01 10:40:00-05:00,2025-12-01 14:00:00-05:00,LONG,2830.0,FB,671224.2704088473,681731.0894063016,-10506.818997454364
2025-12-01 19:00:00-05:00,2025-12-02 08:00:00-05:00,LONG,3590.0,OD,674814.2704088473,681731.0894063016,-6916.818997454364
2025-12-02 10:05:00-05:00,2025-12-02 11:25:00-05:00,LONG,-3100.0,FB,671714.2704088473,681731.0894063016,-10016.818997454364
2025-12-02 11:40:00-05:00,2025-12-02 13:00:00-05:00,LONG,330.0,B2,672044.2704088473,681731.0894063016,-9686.818997454364
2025-12-02 14:05:00-05:00,2025-12-02 16:20:00-05:00,LONG,60.0,B2,672104.2704088473,681731.0894063016,-9626.818997454364
2025-12-02 19:00:00-05:00,2025-12-03 05:20:00-05:00,LONG,240.0,OD,672344.2704088473,681731.0894063016,-9386.818997454364
2025-12-03 19:00:00-05:00,2025-12-04 05:40:00-05:00,LONG,-185.0,OD,672159.2704088473,681731.0894063016,-9571.818997454364
2025-12-04 10:40:00-05:00,2025-12-04 11:20:00-05:00,SHORT,1962.0305421267403,RV,674121.300950974,681731.0894063016,-7609.7884553276235
2025-12-04 12:00:00-05:00,2025-12-04 14:40:00-05:00,LONG,-2158.84226139322,RV,671962.4586895808,681731.0894063016,-9768.630716720829
2025-12-04 19:00:00-05:00,2025-12-05 07:00:00-05:00,LONG,3490.0,OD,675452.4586895808,681731.0894063016,-6278.630716720829
2025-12-05 09:55:00-05:00,2025-12-05 14:00:00-05:00,LONG,-1380.0,FB,674072.4586895808,681731.0894063016,-7658.630716720829
2025-12-07 19:00:00-05:00,2025-12-08 05:00:00-05:00,LONG,950.0,OD,675022.4586895808,681731.0894063016,-6708.630716720829
2025-12-08 19:00:00-05:00,2025-12-09 05:40:00-05:00,LONG,-1045.0,OD,673977.4586895808,681731.0894063016,-7753.630716720829
2025-12-09 10:45:00-05:00,2025-12-09 14:00:00-05:00,LONG,820.0,FB,674797.4586895808,681731.0894063016,-6933.630716720829
2025-12-09 19:00:00-05:00,2025-12-10 05:00:00-05:00,LONG,1200.0,OD,675997.4586895808,681731.0894063016,-5733.630716720829
2025-12-10 11:20:00-05:00,2025-12-10 14:20:00-05:00,SHORT,-1953.1058547268915,RV,674044.3528348539,681731.0894063016,-7686.736571447691
2025-12-10 19:00:00-05:00,2025-12-11 05:20:00-05:00,LONG,-2470.0,OD,671574.3528348539,681731.0894063016,-10156.736571447691
2025-12-11 10:20:00-05:00,2025-12-11 14:20:00-05:00,SHORT,-2506.609371109734,RV,669067.7434637442,681731.0894063016,-12663.34594255744
2025-12-11 19:00:00-05:00,2025-12-12 05:20:00-05:00,LONG,-3620.0,OD,665447.7434637442,681731.0894063016,-16283.34594255744
2025-12-12 10:20:00-05:00,2025-12-12 11:00:00-05:00,SHORT,2314.929291345325,B2,667762.6727550895,681731.0894063016,-13968.416651212145
2025-12-12 12:20:00-05:00,2025-12-12 15:00:00-05:00,SHORT,1025.0,RV,668787.6727550895,681731.0894063016,-12943.416651212145
2025-12-14 19:00:00-05:00,2025-12-15 06:20:00-05:00,LONG,2930.0,OD,671717.6727550895,681731.0894063016,-10013.416651212145
2025-12-15 19:00:00-05:00,2025-12-16 08:00:00-05:00,LONG,260.0,OD,671977.6727550895,681731.0894063016,-9753.416651212145
2025-12-16 19:00:00-05:00,2025-12-17 05:00:00-05:00,LONG,3360.0,OD,675337.6727550895,681731.0894063016,-6393.416651212145
2025-12-17 19:00:00-05:00,2025-12-18 08:00:00-05:00,LONG,2695.0,OD,678032.6727550895,681731.0894063016,-3698.4166512121446
2025-12-18 19:00:00-05:00,2025-12-19 04:20:00-05:00,LONG,3120.0,OD,681152.6727550895,681731.0894063016,-578.4166512121446
2025-12-21 19:00:00-05:00,2025-12-22 08:00:00-05:00,LONG,1785.0,OD,682937.6727550895,682937.6727550895,0.0
2025-12-22 19:00:00-05:00,2025-12-23 05:00:00-05:00,LONG,-155.0,OD,682782.6727550895,682937.6727550895,-155.0
2025-12-23 12:10:00-05:00,2025-12-23 14:00:00-05:00,LONG,-20.0,FB,682762.6727550895,682937.6727550895,-175.0
2025-12-23 12:10:00-05:00,2025-12-23 16:20:00-05:00,LONG,775.0,B2,683537.6727550895,683537.6727550895,0.0
2025-12-23 19:00:00-05:00,2025-12-24 05:00:00-05:00,LONG,-920.0,OD,682617.6727550895,683537.6727550895,-920.0
2025-12-24 11:35:00-05:00,2025-12-24 13:15:00-05:00,LONG,-75.0,FB,682542.6727550895,683537.6727550895,-995.0
2025-12-25 19:00:00-05:00,2025-12-26 05:40:00-05:00,LONG,-515.0,OD,682027.6727550895,683537.6727550895,-1510.0
2025-12-28 19:00:00-05:00,2025-12-29 05:00:00-05:00,LONG,-3850.0,OD,678177.6727550895,683537.6727550895,-5360.0
2025-12-29 19:00:00-05:00,2025-12-30 06:00:00-05:00,LONG,-50.0,OD,678127.6727550895,683537.6727550895,-5410.0
2025-12-30 11:15:00-05:00,2025-12-30 14:00:00-05:00,LONG,-525.0,FB,677602.6727550895,683537.6727550895,-5935.0
2025-12-30 19:00:00-05:00,2025-12-31 08:00:00-05:00,LONG,-430.0,OD,677172.6727550895,683537.6727550895,-6365.0
