bm,norm,zlook,ema,hz,sl,tp,variant,of_p1,of_p2,gamma,is_t,is_pf,is_wr,is_pnl,is_mdd,oos_t,oos_pf,oos_wr,oos_pnl,oos_mdd,tot_t,tot_pf,tot_wr,tot_pnl,tot_mdd
20,100,175,80,2.0,2.0,2.0,multi_pd50_K2,50,2,drop_pos,426,1.1047239282725465,53.755868544600936,29773.697947478904,-29723.051540318338,101,1.514166615351374,57.42574257425743,43902.78491518606,-13230.803093819704,527,1.1992910719560794,54.45920303605313,73676.48286266497,-29723.051540318338
20,100,150,80,1.75,2.0,2.0,baseline,0,0,none,964,1.095550606952054,53.11203319502075,57013.44007146079,-32885.93743719677,290,1.1974379599636207,53.793103448275865,46007.9663313723,-15343.499230485322,1254,1.1241658426284422,53.269537480063796,103021.40640283309,-32885.93743719677
20,100,150,80,1.75,2.0,2.0,gamma_only,0,0,drop_pos,839,1.12718715066781,53.75446960667461,66530.2894102904,-33748.40880237166,232,1.0594058741439738,51.293103448275865,12520.502913951714,-17640.688151425275,1071,1.1077203851851687,53.221288515406165,79050.79232424211,-33748.40880237166
20,100,150,80,1.75,2.0,2.0,window_N5_D150,5,150,none,480,1.1562229241358564,53.333333333333336,46008.94207662579,-26165.76031363882,93,1.836425924263939,59.13978494623656,48439.23211371068,-8991.187329894601,573,1.2679985832031087,54.275741710296685,94448.17419033646,-26165.76031363882
20,100,150,80,1.75,2.0,2.0,window_N5_D150,5,150,drop_pos,431,1.1983949198904285,54.06032482598608,52265.724457450015,-23022.635425073713,79,1.6539661014497338,56.962025316455694,35704.20287526744,-13810.059765738552,510,1.2766008348983913,54.509803921568626,87969.92733271746,-23022.635425073713
20,100,150,80,1.75,2.0,2.0,window_N8_D150,8,150,none,618,1.1604672250360093,54.045307443365694,60283.91239447923,-26065.63519559266,144,1.4958242852549077,55.55555555555556,54498.28156399737,-12050.47300456732,762,1.2363758307271329,54.330708661417326,114782.1939584766,-26065.63519559266
20,100,150,80,1.75,2.0,2.0,window_N8_D150,8,150,drop_pos,550,1.1975860666822056,54.54545454545455,66259.41336483663,-27535.80211947707,118,1.3307982635312336,53.389830508474574,33824.98876872436,-14846.189627385684,668,1.228713543117201,54.34131736526946,100084.40213356097,-27535.80211947707
20,100,150,80,1.75,2.0,2.0,window_N10_D150,10,150,none,666,1.1211050053647318,53.9039039039039,50120.129295824736,-36687.85483819285,163,1.3161535457708669,54.60122699386503,43217.03520512645,-14188.941987547223,829,1.169533433338657,54.041013268998796,93337.16450095118,-36687.85483819285
20,100,150,80,1.75,2.0,2.0,window_N10_D150,10,150,drop_pos,591,1.1677263657987842,54.82233502538071,61525.525744655606,-34796.993087386,133,1.2095381480561123,53.38345864661654,26238.111096373395,-14362.03664260458,724,1.1783670137616267,54.55801104972376,87763.636841029,-34796.993087386
20,100,150,80,1.75,2.0,2.0,multi_pd25_K2,25,2,none,893,1.1247658985864826,54.087346024636055,68869.17248241269,-32888.753660599585,236,1.3257399454324068,56.355932203389834,60465.35547135078,-12563.155372355322,1129,1.1753422770846305,54.56155890168291,129334.52795376346,-32888.753660599585
20,100,150,80,1.75,2.0,2.0,multi_pd25_K2,25,2,drop_pos,779,1.1604387099516889,54.813863928112966,77713.39627472167,-34997.22267760425,186,1.2220703163471422,55.376344086021504,36292.46547922485,-14860.344293295275,965,1.1759870086947486,54.92227979274612,114005.86175394652,-34997.22267760425
20,100,150,80,1.75,2.0,2.0,multi_pd25_K3,25,3,none,860,1.096636045199287,53.48837209302326,52262.30216611013,-46238.92962796154,220,1.4017520079589567,56.36363636363637,67976.44806445278,-11783.161424932478,1080,1.1693465738255364,54.074074074074076,120238.7502305629,-46238.92962796154
20,100,150,80,1.75,2.0,2.0,multi_pd25_K3,25,3,drop_pos,752,1.1327748771450987,54.255319148936174,63207.636715091394,-43699.84882096348,174,1.2999223591815552,55.172413793103445,44859.629145279105,-14665.432438323769,926,1.17273572298733,54.42764578833693,108067.26586037049,-43699.84882096348
20,100,150,80,1.75,2.0,2.0,multi_pd25_K4,25,4,none,828,1.0521284230013885,52.89855072463768,27784.46593263583,-61687.84733096695,200,1.45286551564304,57.0,69503.53699696345,-11783.161424932478,1028,1.1417210495999492,53.69649805447471,97288.00292959929,-61687.84733096695
20,100,150,80,1.75,2.0,2.0,multi_pd25_K4,25,4,drop_pos,725,1.095831807274983,53.793103448275865,44700.51602374096,-53850.375728788305,160,1.3432554861809636,56.25,47475.12146341549,-13338.802771652918,885,1.1524178946743429,54.23728813559322,92175.63748715646,-53850.375728788305
20,100,150,80,1.75,2.0,2.0,multi_pd25_K5,25,5,none,793,1.0638605375508208,53.08953341740227,32495.333724161246,-57941.13821203794,189,1.4730132711531023,57.142857142857146,69141.007066335,-13178.334713749646,982,1.1551652928735805,53.86965376782077,101636.34079049624,-57941.13821203794
20,100,150,80,1.75,2.0,2.0,multi_pd25_K5,25,5,drop_pos,696,1.1045852037859363,53.87931034482759,46767.323621463,-52140.49730685908,152,1.3758448858361334,56.578947368421055,49235.74575722945,-14132.721676426445,848,1.1660465035517178,54.363207547169814,96003.06937869245,-52140.49730685908
20,100,150,80,1.75,2.0,2.0,multi_pd50_K2,50,2,none,543,1.1006033159562854,53.775322283609576,35227.57939376712,-27695.745470312322,132,1.6311118573698968,57.57575757575758,61735.849098823455,-11921.410664729556,675,1.2164439663181679,54.51851851851852,96963.42849259058,-27695.745470312322
20,100,150,80,1.75,2.0,2.0,multi_pd50_K2,50,2,drop_pos,487,1.1054628349206836,53.79876796714579,33787.002672094386,-31847.15562864916,106,1.4826804695545375,56.60377358490566,42840.7953161015,-13230.803093819704,593,1.1872968679159512,54.30016863406408,76627.79798819589,-31847.15562864916
20,100,150,80,1.75,2.0,2.0,multi_pd50_K3,50,3,none,436,1.111257689073384,52.522935779816514,30941.777115626574,-32764.99631534858,79,1.8683302148932452,58.22784810126582,44890.69775100739,-6851.501020259457,515,1.2299299652439044,53.398058252427184,75832.47486663397,-32764.99631534858
20,175,175,80,1.1,2.0,2.0,baseline,0,0,none,1193,1.0952278068922412,53.81391450125734,69255.6939857468,-32490.59789643674,386,1.1366079447821258,54.145077720207254,41637.9155906145,-28902.91802978325,1579,1.1074485938372884,53.8948701709943,110893.6095763613,-32490.59789643674
20,175,175,80,1.1,2.0,2.0,gamma_only,0,0,drop_pos,1036,1.1032171902653456,54.24710424710425,66294.73905057908,-32181.99665905864,314,1.0636856661741756,53.18471337579618,17148.214515112486,-31198.510539818744,1350,1.0915399128798113,54.0,83442.95356569157,-32181.99665905864
20,175,175,80,1.1,2.0,2.0,window_N5_D150,5,150,none,595,1.0972812856934546,53.61344537815126,36058.43910073818,-33936.520435301354,136,1.3498808010903467,55.88235294117647,35409.59785607287,-10370.175258572854,731,1.151458213096188,54.03556771545828,71468.03695681105,-33936.520435301354
20,175,175,80,1.1,2.0,2.0,window_N5_D150,5,150,drop_pos,521,1.1019169156686093,53.93474088291747,33618.094292675814,-29627.093238609377,113,1.2575444169970413,53.982300884955755,23558.73497455359,-13394.622392573801,634,1.1357048325413424,53.943217665615144,57176.829267229405,-29627.093238609377
20,175,175,80,1.1,2.0,2.0,window_N8_D150,8,150,none,767,1.1382878634004652,54.628422425032596,65078.22355091499,-29212.36283214735,186,1.44426992012132,56.45161290322581,62899.42867362377,-18731.483963003047,953,1.2090526715660495,54.98426023084995,127977.65222453876,-29212.36283214735
20,175,175,80,1.1,2.0,2.0,window_N8_D150,8,150,drop_pos,671,1.130578266279122,54.69448584202683,55050.74528446865,-32106.466770588515,153,1.3433795508246402,54.90196078431372,44139.94296066012,-18331.326929112038,824,1.180301603671712,54.73300970873787,99190.68824512877,-32106.466770588515
20,175,175,80,1.1,2.0,2.0,window_N10_D150,10,150,none,817,1.1148882269085298,54.34516523867809,58162.4969993754,-33110.65079696357,209,1.2202024086671415,54.066985645933016,39168.898405734726,-20316.767208396413,1026,1.1422703876307851,54.28849902534113,97331.39540511012,-33110.65079696357
20,175,175,80,1.1,2.0,2.0,window_N10_D150,10,150,drop_pos,713,1.1179086042313353,54.698457223001405,53073.67830079733,-32042.077830039743,171,1.1677277914076416,53.21637426900585,26627.4236699802,-20712.000035379606,884,1.1308980163736513,54.411764705882355,79701.10197077753,-37285.91773021664
20,175,175,80,1.1,2.0,2.0,multi_pd25_K2,25,2,none,1067,1.1150176693349927,54.35801312089972,75353.7607126277,-27763.835900458158,307,1.2682827146307574,57.328990228013026,63278.35716006608,-16630.204492426128,1374,1.1555891770156137,55.02183406113537,138632.11787269378,-27763.835900458158
20,175,175,80,1.1,2.0,2.0,multi_pd25_K2,25,2,drop_pos,924,1.121619277662031,54.76190476190476,70269.69475228386,-32143.266017427057,246,1.1917927758885922,56.50406504065041,39547.87916243462,-18899.01081256845,1170,1.1400760679628112,55.12820512820513,109817.5739147185,-32143.266017427057
20,175,175,80,1.1,2.0,2.0,multi_pd25_K3,25,3,none,1020,1.0940034679919375,53.72549019607843,59675.46355933664,-34764.34544850218,287,1.3365757518300247,57.8397212543554,73154.54582115803,-16423.963835387985,1307,1.1558724167137755,54.62892119357307,132830.00938049465,-34764.34544850218
20,175,175,80,1.1,2.0,2.0,multi_pd25_K3,25,3,drop_pos,881,1.1031942198235305,54.14301929625426,57633.2790341428,-33441.106774630396,232,1.2596533023647924,57.327586206896555,49665.63395797537,-16532.673277618014,1113,1.1431091013391115,54.80682839173405,107298.91299211816,-33441.106774630396
20,175,175,80,1.1,2.0,2.0,multi_pd25_K4,25,4,none,977,1.0622483663442728,53.22415557830092,38637.27077077103,-47736.83300812182,262,1.3372623342817835,57.25190839694657,68645.91173847839,-18134.873191317456,1239,1.130161079716219,54.07586763518967,107283.18250924943,-47736.83300812182
20,175,175,80,1.1,2.0,2.0,multi_pd25_K4,25,4,drop_pos,845,1.0794106448972047,53.84615384615385,43226.50496403607,-43630.23875112126,213,1.2495656458617381,56.8075117370892,45366.189885502754,-19425.659398367206,1058,1.1220079974927444,54.44234404536862,88592.69484953882,-45223.29082132496
20,175,175,80,1.1,2.0,2.0,multi_pd25_K5,25,5,none,933,1.0956384459624353,53.91211146838157,56113.089264036644,-40127.206802459434,247,1.3428158410229412,57.08502024291498,66563.82339387172,-16502.831528768656,1180,1.1570990559605008,54.57627118644068,122676.91265790837,-40127.206802459434
20,175,175,80,1.1,2.0,2.0,multi_pd25_K5,25,5,drop_pos,808,1.1123182119983526,54.45544554455446,57905.51890189476,-39111.75573376566,202,1.2784901641859834,56.93069306930693,47774.279333676895,-18938.617735818407,1010,1.1538063960222769,54.95049504950495,105679.79823557165,-40667.05152321809
20,175,175,80,1.1,2.0,2.0,multi_pd50_K2,50,2,none,683,1.0570098933938568,53.733528550512446,25029.591816553148,-29057.21673887292,174,1.5732128526287985,58.62068965517241,74065.85496839049,-11440.229483230723,857,1.1743866836577352,54.72578763127188,99095.44678494363,-29057.21673887292
20,175,175,80,1.1,2.0,2.0,multi_pd50_K2,50,2,drop_pos,597,1.0450026830593628,53.60134003350084,17811.6584169216,-29057.21673887292,144,1.4573300517764878,57.638888888888886,53307.17961233546,-11825.41215972029,741,1.1388083443506023,54.3859649122807,71118.83802925705,-29057.21673887292
20,175,175,80,1.1,2.0,2.0,multi_pd50_K3,50,3,none,543,1.1053926750861076,53.40699815837937,36613.78353495951,-22304.44479799171,104,1.5553684644318164,56.73076923076923,43308.89297553964,-8288.03140633754,647,1.187882819603207,53.94126738794436,79922.67651049915,-23273.5094100684
20,175,175,80,1.1,2.0,2.0,multi_pd50_K3,50,3,drop_pos,478,1.1230513143827394,54.18410041841004,38076.67179354099,-29300.666134221865,87,1.4493274679451371,55.172413793103445,31325.557067198533,-11393.713746942885,565,1.1830450159428123,54.336283185840706,69402.22886073953,-32054.78860687439
20,175,175,80,1.1,2.0,2.0,multi_pd50_K4,50,4,none,435,1.1025924072250401,52.87356321839081,29134.88742904112,-30642.760087374518,75,1.5630159698521866,56.0,32502.126269542277,-11364.882482093162,510,1.180375295941222,53.333333333333336,61637.013698583396,-32582.559819798735
20,400,75,80,2.0,2.0,2.0,baseline,0,0,none,1116,1.0943662696898768,52.956989247311824,63912.104876116464,-42148.998262571185,356,1.269391755371435,56.17977528089887,73606.63829946272,-14852.96438289297,1472,1.144678945430866,53.73641304347826,137518.74317557918,-42148.998262571185
20,400,75,80,2.0,2.0,2.0,gamma_only,0,0,drop_pos,937,1.1193772362565741,53.46851654215582,69569.24774056647,-35662.3481043645,281,1.126754485321431,53.380782918149464,31546.720480513468,-17934.267790088197,1218,1.121584963679647,53.44827586206897,101115.96822107994,-35662.3481043645
20,400,75,80,2.0,2.0,2.0,window_N5_D150,5,150,none,586,1.2031193568884901,54.948805460750854,69361.16440658964,-14078.032541083623,107,1.4821013395644875,56.074766355140184,37665.43834305674,-11146.081923823003,693,1.2550636250237233,55.122655122655125,107026.60274964638,-14078.032541083623
20,400,75,80,2.0,2.0,2.0,window_N5_D150,5,150,drop_pos,507,1.240825235045076,55.42406311637081,72434.68059427719,-12355.211495593358,90,1.321961325845965,53.333333333333336,23668.585055914737,-13797.712396117568,597,1.2567610260326956,55.108877721943045,96103.26565019193,-13797.712396117568
20,400,75,80,2.0,2.0,2.0,window_N8_D150,8,150,none,735,1.2196614988161882,54.69387755102041,93955.47701696116,-17331.8191848449,164,1.3319999116505072,54.8780487804878,43787.699661074585,-13819.211263370598,899,1.246137345952138,54.727474972191324,137743.17667803576,-17331.8191848449
20,400,75,80,2.0,2.0,2.0,window_N8_D150,8,150,drop_pos,628,1.238489078464356,55.095541401273884,89808.44369611648,-17331.8191848449,134,1.1840775780331692,52.23880597014925,22534.90087367194,-16611.839388670633,762,1.2251400148172262,54.59317585301837,112343.34456978843,-20582.77107936272
20,400,75,80,2.0,2.0,2.0,window_N10_D150,10,150,none,799,1.1567561466233018,53.942428035043804,74699.60290670264,-24035.854453625492,193,1.2362588768317924,54.92227979274612,37993.89984383575,-11227.589966161759,992,1.176816141242136,54.13306451612903,112693.50275053839,-24035.854453625492
20,400,75,80,2.0,2.0,2.0,window_N10_D150,10,150,drop_pos,682,1.1763487970269426,54.39882697947214,73645.2685004488,-27845.567945569972,155,1.1379627683398652,53.54838709677419,20312.119276469166,-12655.63201739642,837,1.1663432514696608,54.241338112305854,93957.38777691798,-30038.51829611606
20,400,75,80,2.0,2.0,2.0,multi_pd25_K2,25,2,none,1041,1.1175054282766193,53.506243996157544,73885.61038149172,-34378.27629968335,293,1.317499671282055,56.31399317406143,70825.55388226843,-11594.00310752404,1334,1.169877197240319,54.122938530734636,144711.16426376015,-34378.27629968335
20,400,75,80,2.0,2.0,2.0,multi_pd25_K2,25,2,drop_pos,874,1.139891003043045,53.890160183066364,75874.29217311299,-33593.00395245533,230,1.24254942998863,55.65217391304348,47899.02607917211,-12778.958346901054,1104,1.16729221161107,54.257246376811594,123773.3182522851,-33593.00395245533
20,400,75,80,2.0,2.0,2.0,multi_pd25_K3,25,3,none,999,1.092424030485252,52.852852852852855,56869.21534560621,-40969.11093109712,278,1.3989243769996234,57.194244604316545,82406.11821461644,-10266.739862928152,1277,1.1694597702249947,53.79796397807361,139275.33356022264,-40969.11093109712
20,400,75,80,2.0,2.0,2.0,multi_pd25_K3,25,3,drop_pos,840,1.1189105386195253,53.333333333333336,63052.835154846136,-38723.49488684183,219,1.309930889873508,56.16438356164384,57073.28514925728,-11087.388307988149,1059,1.1681490019023788,53.918791312559016,120126.12030410342,-38723.49488684183
20,400,75,80,2.0,2.0,2.0,multi_pd25_K4,25,4,none,961,1.0597142350871027,52.54942767950052,35989.0354542503,-50055.34285974385,255,1.3746291401645658,56.470588235294116,72891.47311763132,-9726.739862928152,1216,1.1365688293797187,53.37171052631579,108880.50857188161,-50055.34285974385
20,400,75,80,2.0,2.0,2.0,multi_pd25_K4,25,4,drop_pos,810,1.0832606321786309,53.08641975308642,43375.3924620193,-50183.769285363844,203,1.2966221285071526,56.1576354679803,51835.023859752546,-12212.070442965196,1013,1.1368535510381899,53.70187561697927,95210.41632177183,-50183.769285363844
20,400,75,80,2.0,2.0,2.0,multi_pd25_K5,25,5,none,926,1.0638363671787299,52.80777537796976,37171.31761622197,-47053.60824505286,240,1.380999528107761,56.666666666666664,69950.54169216135,-9665.896825392265,1166,1.1398662076110702,53.60205831903945,107121.85930838331,-47053.60824505286
20,400,75,80,2.0,2.0,2.0,multi_pd25_K5,25,5,drop_pos,782,1.0886718321631415,53.32480818414322,44613.55378311506,-45733.107166399626,193,1.294809479196649,55.95854922279793,48846.629175969865,-13412.070442965196,975,1.1397389446835218,53.84615384615385,93460.18295908492,-47855.89720150658
20,400,75,80,2.0,2.0,2.0,multi_pd50_K2,50,2,none,663,1.134411394154829,53.84615384615385,54775.136485787916,-24098.82383422082,154,1.3682784946691366,54.54545454545455,47256.83658126953,-13932.328778405426,817,1.1904161508898943,53.97796817625459,102031.97306705744,-24098.82383422082
20,400,75,80,2.0,2.0,2.0,multi_pd50_K2,50,2,drop_pos,573,1.1243015007228718,53.403141361256544,45696.04300758736,-29604.604423498968,126,1.2662931735102492,53.17460317460318,31146.6259130439,-13786.97264687762,699,1.1585737597882257,53.36194563662375,76842.66892063126,-29604.604423498968
20,400,75,80,2.0,2.0,2.0,multi_pd50_K3,50,3,none,534,1.1142759059684582,51.68539325842696,37758.01746229321,-25993.72288267099,97,1.461085865483165,54.63917525773196,35462.27074862247,-12321.683715368781,631,1.1797604968659425,52.13946117274168,73220.28821091568,-25993.72288267099
20,400,75,80,2.0,2.0,2.0,multi_pd50_K3,50,3,drop_pos,467,1.149466406941393,52.46252676659529,43816.42815168518,-28000.27112363455,79,1.3568512755492674,53.164556962025316,24281.810733927632,-12741.924111416156,546,1.1885349109310241,52.56410256410256,68098.23888561281,-30407.444048049903
20,200,150,80,1.45,2.0,2.0,baseline,0,0,none,1055,1.0942925805052521,54.12322274881517,61248.74394380309,-30870.39757904233,317,1.1364394439864651,54.889589905362776,34850.4889096495,-18724.40588739213,1372,1.1061883070079968,54.3002915451895,96099.23285345259,-30870.39757904233
20,200,150,80,1.45,2.0,2.0,gamma_only,0,0,drop_pos,912,1.118673238798531,54.60526315789474,67628.41201883428,-28530.57529751255,256,1.0413736866201755,53.515625,9321.792759999953,-23072.859770202194,1168,1.096771035360317,54.36643835616438,76950.20477883423,-28530.57529751255
20,200,150,80,1.45,2.0,2.0,window_N5_D150,5,150,none,546,1.085733887323552,52.93040293040293,29006.93816874613,-24774.649629250853,106,1.6018502862615709,58.490566037735846,43414.242723552015,-15632.080327640651,652,1.1764341154493005,53.83435582822086,72421.18089229814,-24774.649629250853
20,200,150,80,1.45,2.0,2.0,window_N5_D150,5,150,drop_pos,485,1.133618159005141,53.81443298969072,40018.915429556255,-19272.9572247099,88,1.4990192702884448,56.81818181818182,32638.961010007406,-18091.624466273643,573,1.199112706862216,54.275741710296685,72657.87643956367,-19272.9572247099
20,200,150,80,1.45,2.0,2.0,window_N8_D150,8,150,none,700,1.099568981346514,53.857142857142854,43685.921932911224,-25412.24127308422,151,1.3735506134233348,55.629139072847686,44232.300463227075,-17196.326929112038,851,1.1577968624633712,54.171562867215044,87918.2223961383,-25412.24127308422
20,200,150,80,1.45,2.0,2.0,window_N8_D150,8,150,drop_pos,622,1.132081803457205,54.340836012861736,51713.50746892236,-25412.24127308422,124,1.2634875254295734,54.03225806451613,28330.419486576502,-17671.326929112038,746,1.1603934767072195,54.289544235924936,80043.92695549887,-25412.24127308422
20,200,150,80,1.45,2.0,2.0,window_N10_D150,10,150,none,747,1.104441417890265,54.21686746987952,48534.926865158995,-24636.12934031074,172,1.2030225142296664,54.06976744186046,30063.76586985163,-17791.610174505404,919,1.12826355854091,54.189336235038084,78598.69273501063,-27510.485689436842
20,200,150,80,1.45,2.0,2.0,window_N10_D150,10,150,drop_pos,659,1.1444201978498945,55.083459787556905,59426.171969038405,-22110.933733794198,140,1.1535436873804923,53.57142857142857,20129.895870410182,-22979.245001389863,799,1.1466246682579617,54.81852315394243,79556.06783944859,-29950.74870506437
20,200,150,80,1.45,2.0,2.0,multi_pd25_K2,25,2,none,982,1.101382968246584,54.378818737270876,61507.187675299356,-27957.305790967293,253,1.228166308775126,57.312252964426875,45814.176661094825,-16399.74472258742,1235,1.1329098999695697,54.979757085020246,107321.36433639418,-27957.305790967293
20,200,150,80,1.45,2.0,2.0,multi_pd25_K2,25,2,drop_pos,850,1.1217503059098337,54.705882352941174,64996.806403955015,-25160.11164463016,204,1.1362769477244856,55.88235294117647,24113.675190119393,-20083.708705187746,1054,1.1253665618654136,54.93358633776091,89110.4815940744,-25160.11164463016
20,200,150,80,1.45,2.0,2.0,multi_pd25_K3,25,3,none,948,1.0974045433270694,54.219409282700425,57311.93183893378,-30787.965791278984,236,1.2827822713129373,57.6271186440678,52689.50794226919,-16399.74472258742,1184,1.1419893549622078,54.898648648648646,110001.43978120296,-30787.965791278984
20,200,150,80,1.45,2.0,2.0,multi_pd25_K3,25,3,drop_pos,820,1.125907909565529,54.75609756097561,64905.18036510548,-27990.77164494185,192,1.216773433728459,56.770833333333336,35294.349494372,-20083.708705187746,1012,1.1477185025777399,55.13833992094862,100199.52985947748,-27990.77164494185
20,200,150,80,1.45,2.0,2.0,multi_pd25_K4,25,4,none,914,1.0412566670412982,53.391684901531725,24208.127824188632,-42918.407440412084,212,1.3073022636087785,57.54716981132076,52347.08771016085,-18145.65843138429,1126,1.1011146709314013,54.174067495559505,76555.21553434948,-42918.407440412084
20,200,150,80,1.45,2.0,2.0,multi_pd25_K4,25,4,drop_pos,793,1.0720736776283375,53.97225725094577,36981.82164202306,-37900.95187252795,173,1.219221657600238,56.64739884393064,33256.041585796775,-21829.622413984616,966,1.1056507350942464,54.45134575569358,70237.86322781983,-41741.56513385082
20,200,150,80,1.45,2.0,2.0,multi_pd25_K5,25,5,none,871,1.0695830649107207,53.84615384615385,38604.382206945374,-36434.5528433318,202,1.307715961614969,57.42574257425743,50790.28345556675,-16379.40404734065,1073,1.1241848900674591,54.520037278657966,89394.66566251212,-37085.36353226202
20,200,150,80,1.45,2.0,2.0,multi_pd25_K5,25,5,drop_pos,759,1.0990332544207817,54.413702239789195,48272.16383326253,-32895.451169869186,164,1.2070669429885958,56.09756097560975,30554.237331202676,-20063.368029940975,923,1.1241377899172849,54.71289274106176,78826.4011644652,-35948.30815044078
20,200,150,80,1.45,2.0,2.0,multi_pd50_K2,50,2,none,629,1.0550618826482603,53.57710651828299,22178.127939167607,-24472.1710771168,141,1.5137012045071045,58.156028368794324,56447.749805169224,-11227.589966161759,770,1.1533655035714716,54.41558441558441,78625.87774433683,-24472.1710771168
20,200,150,80,1.45,2.0,2.0,multi_pd50_K2,50,2,drop_pos,558,1.0561679703314035,53.40501792114696,20556.72077146366,-25798.71441402014,117,1.3960909793222032,57.26495726495727,39702.665741027595,-12433.890593006581,675,1.129250202782947,54.074074074074076,60259.386512491255,-25798.71441402014
20,200,150,80,1.45,2.0,2.0,multi_pd50_K3,50,3,none,498,1.0858224976720607,53.01204819277108,27356.930674584073,-23622.590181934393,87,1.7209884550149401,58.62068965517241,45390.66273982229,-10410.45238988867,585,1.1905794553494171,53.84615384615385,72747.59341440636,-23622.590181934393
20,200,150,80,1.45,2.0,2.0,multi_pd50_K3,50,3,drop_pos,449,1.1350943538472524,54.342984409799556,38598.39500300084,-25823.308920417076,71,1.6226994746757126,57.74647887323944,34682.701557518885,-10830.692785936044,520,1.2146414445059153,54.80769230769231,73281.09656051973,-25823.308920417076
20,125,150,80,1.55,2.0,2.0,baseline,0,0,none,1024,1.0940488093939313,53.80859375,59331.205045803326,-27515.485156325958,313,1.1543771944573629,54.63258785942492,38511.978299221155,-17812.14353776406,1337,1.1111447389639124,54.00149588631264,97843.18334502447,-27515.485156325958
20,125,150,80,1.55,2.0,2.0,gamma_only,0,0,drop_pos,887,1.1178009870010297,54.340473506200674,65299.0378265785,-26544.383059985485,251,1.0367879581427335,52.58964143426295,8254.752219208021,-19314.674079188335,1138,1.0944566859226434,53.95430579964851,73553.79004578652,-26544.383059985485
20,125,150,80,1.55,2.0,2.0,window_N5_D150,5,150,none,511,1.1465882651284245,53.03326810176125,45640.29435986922,-27482.950542425897,106,1.583145980090699,58.490566037735846,41561.64607323459,-10579.585391737346,617,1.2279064244991253,53.970826580226905,87201.94043310381,-27482.950542425897
20,125,150,80,1.55,2.0,2.0,window_N5_D150,5,150,drop_pos,454,1.208592118435084,54.18502202643172,57149.68539850419,-22945.477331696493,87,1.4895100917900859,58.62068965517241,31087.826393163778,-15336.31845131029,541,1.2614551679217891,54.89833641404806,88237.51179166796,-22945.477331696493
20,125,150,80,1.55,2.0,2.0,window_N8_D150,8,150,none,676,1.1580232851201382,54.142011834319526,64354.15483191289,-28691.532055393858,153,1.3465280256750967,55.55555555555556,41944.70701449427,-18164.592119754307,829,1.201214033566546,54.40289505428227,106298.86184640718,-28691.532055393858
20,125,150,80,1.55,2.0,2.0,window_N8_D150,8,150,drop_pos,598,1.2042604620690607,55.01672240802676,73711.43741484059,-26390.827824507927,125,1.2414840577669617,55.2,26350.312636253002,-19793.399068463623,723,1.212902751562614,55.04840940525588,100061.75005109358,-26390.827824507927
20,125,150,80,1.55,2.0,2.0,window_N10_D150,10,150,none,723,1.125394714798809,54.21853388658368,55479.94840186024,-31991.068466637254,173,1.2024379968535321,54.335260115606935,30049.814711807994,-17991.767208396413,896,1.1447492937011632,54.24107142857143,85529.76311366823,-32766.808172647026
20,125,150,80,1.55,2.0,2.0,window_N10_D150,10,150,drop_pos,637,1.1745047184826487,55.259026687598116,67988.68529654392,-27583.047406930025,141,1.1367737195922394,54.60992907801418,18149.789020086682,-25508.114649430354,778,1.1649186647150962,55.1413881748072,86138.4743166306,-35455.12326893852
20,125,150,80,1.55,2.0,2.0,multi_pd25_K2,25,2,none,957,1.1315740447257956,54.64994775339603,76648.68135347849,-32234.227551939883,255,1.2652692172791673,57.254901960784316,52960.14179533922,-15058.264401646084,1212,1.1656981330442715,55.198019801980195,129608.82314881773,-32234.227551939883
20,125,150,80,1.55,2.0,2.0,multi_pd25_K2,25,2,drop_pos,829,1.1659033887727377,55.48854041013269,84531.35508666608,-30758.34794950277,202,1.1676282538143399,56.43564356435643,29497.07923132788,-17332.0713503554,1031,1.166346167300363,55.674102812803106,114028.43431799396,-30758.34794950277
20,125,150,80,1.55,2.0,2.0,multi_pd25_K3,25,3,none,919,1.1062010006640937,53.97170837867247,60364.04844282217,-40770.140865596026,236,1.3249508833748012,57.20338983050848,59603.1300076691,-15308.264401646084,1155,1.1595697995440275,54.63203463203463,119967.17845049125,-40770.140865596026
20,125,150,80,1.55,2.0,2.0,multi_pd25_K3,25,3,drop_pos,796,1.1454014456432433,54.89949748743719,72174.32072318989,-36325.295064327394,190,1.2444224585264017,56.8421052631579,39550.06175630588,-17332.0713503554,986,1.1697448992822725,55.27383367139959,111724.38247949575,-36325.295064327394
20,125,150,80,1.55,2.0,2.0,multi_pd25_K4,25,4,none,882,1.0542664646399373,53.17460317460318,30526.64856307274,-57393.264733610435,214,1.3193546827042233,56.54205607476636,54606.89391987675,-17427.20526402154,1096,1.1160610436395952,53.832116788321166,85133.54248294949,-57393.264733610435
20,125,150,80,1.55,2.0,2.0,multi_pd25_K4,25,4,drop_pos,766,1.0995817003539778,54.177545691906005,48757.18895162481,-49800.55888093005,173,1.236705757467896,56.64739884393064,36053.62948921131,-19451.012212730857,939,1.1321176423267034,54.63258785942492,84810.81844083611,-49800.55888093005
20,125,150,80,1.55,2.0,2.0,multi_pd25_K5,25,5,none,845,1.0784573146609029,53.6094674556213,41947.69604170775,-49003.86933661052,205,1.3303050010220867,56.58536585365854,54258.46018297205,-15660.9508799779,1050,1.137648945606633,54.19047619047619,96206.1562246798,-49003.86933661052
