entry_ts,exit_ts,side,entry_price,exit_price,pnl_pts,pnl_dollars,reason,gsign,year,hour,regime,in_is
2023-08-10 10:00:00-04:00,2023-08-10 11:00:00-04:00,LONG,15421.75,15334.904392817269,-86.84560718273133,-1736.9121436546266,stop,-1,2023,10,NEG,True
2023-08-10 14:20:00-04:00,2023-08-10 15:00:00-04:00,SHORT,15203.0,15244.0,-41.0,-820.0,force_close,-1,2023,14,NEG,True
2023-08-11 10:20:00-04:00,2023-08-11 11:20:00-04:00,SHORT,15142.5,15060.432814491027,82.06718550897313,1641.3437101794625,target,-1,2023,10,NEG,True
2023-08-15 11:20:00-04:00,2023-08-15 15:00:00-04:00,SHORT,15174.0,15159.25,14.75,295.0,force_close,-1,2023,11,NEG,True
2023-08-16 09:40:00-04:00,2023-08-16 12:00:00-04:00,SHORT,15096.75,15041.793267030755,54.95673296924542,1099.1346593849084,target,-1,2023,9,NEG,True
2023-08-16 12:40:00-04:00,2023-08-16 15:00:00-04:00,SHORT,15030.5,15030.25,0.25,5.0,force_close,-1,2023,12,NEG,True
2023-08-17 11:00:00-04:00,2023-08-17 15:00:00-04:00,SHORT,14893.0,14813.25,79.75,1595.0,force_close,-1,2023,11,NEG,True
2023-08-18 08:00:00-04:00,2023-08-18 11:20:00-04:00,SHORT,14660.25,14716.368648283666,-56.11864828366561,-1122.3729656733121,stop,-1,2023,8,NEG,True
2023-08-18 12:00:00-04:00,2023-08-18 15:00:00-04:00,SHORT,14737.0,14748.5,-11.5,-230.0,force_close,-1,2023,12,NEG,True
2023-08-21 09:40:00-04:00,2023-08-21 10:40:00-04:00,LONG,14879.25,14822.775357107581,-56.47464289241907,-1129.4928578483814,stop,-1,2023,9,NEG,True
2023-08-22 11:00:00-04:00,2023-08-22 12:00:00-04:00,LONG,15048.0,14971.661055022294,-76.33894497770598,-1526.7788995541196,stop,-1,2023,11,NEG,True
2023-08-23 10:00:00-04:00,2023-08-23 11:00:00-04:00,LONG,15093.25,15164.887880782815,71.63788078281505,1432.757615656301,target,-1,2023,10,NEG,True
2023-09-06 13:20:00-04:00,2023-09-06 15:00:00-04:00,SHORT,15359.5,15372.25,-12.75,-255.0,force_close,-1,2023,13,NEG,True
2023-09-07 10:20:00-04:00,2023-09-07 14:00:00-04:00,SHORT,15215.5,15288.278581877625,-72.77858187762467,-1455.5716375524935,stop,-1,2023,10,NEG,True
2023-09-12 10:00:00-04:00,2023-09-12 10:40:00-04:00,LONG,15650.5,15601.259596329926,-49.24040367007365,-984.8080734014729,stop,1,2023,10,POS,True
2023-09-12 11:40:00-04:00,2023-09-12 15:00:00-04:00,SHORT,15557.5,15501.5,56.0,1120.0,force_close,1,2023,11,POS,True
2023-09-14 10:40:00-04:00,2023-09-14 12:20:00-04:00,LONG,15613.75,15697.998053716517,84.24805371651746,1684.9610743303492,target,-1,2023,10,NEG,True
2023-09-18 09:40:00-04:00,2023-09-18 15:00:00-04:00,SHORT,15410.5,15394.25,16.25,325.0,force_close,-1,2023,9,NEG,True
2023-09-19 11:20:00-04:00,2023-09-19 13:20:00-04:00,SHORT,15267.75,15328.462311022417,-60.71231102241654,-1214.2462204483309,stop,-1,2023,11,NEG,True
2023-09-19 14:00:00-04:00,2023-09-19 15:00:00-04:00,SHORT,15375.75,15346.0,29.75,595.0,force_close,-1,2023,14,NEG,True
2023-09-20 12:00:00-04:00,2023-09-20 14:20:00-04:00,SHORT,15375.75,15315.830060243587,59.91993975641344,1198.3987951282688,target,-1,2023,12,NEG,True
2023-09-20 14:40:00-04:00,2023-09-20 15:00:00-04:00,SHORT,15363.25,15303.5,59.75,1195.0,force_close,-1,2023,14,NEG,True
2023-09-21 10:20:00-04:00,2023-09-21 12:20:00-04:00,SHORT,14998.5,14923.672394286103,74.82760571389736,1496.552114277947,target,-1,2023,10,NEG,True
2023-09-22 10:00:00-04:00,2023-09-22 11:00:00-04:00,LONG,14950.5,15007.11028182421,56.61028182421069,1132.2056364842138,target,-1,2023,10,NEG,True
2023-09-27 10:40:00-04:00,2023-09-27 11:00:00-04:00,SHORT,14746.0,14680.252515249089,65.7474847509111,1314.949695018222,target,-1,2023,10,NEG,True
2023-09-27 11:20:00-04:00,2023-09-27 12:20:00-04:00,SHORT,14719.25,14644.289158556614,74.96084144338602,1499.2168288677203,target,-1,2023,11,NEG,True
2023-09-27 14:40:00-04:00,2023-09-27 15:00:00-04:00,SHORT,14736.0,14738.75,-2.75,-55.0,force_close,-1,2023,14,NEG,True
2023-10-02 09:40:00-04:00,2023-10-02 11:40:00-04:00,LONG,14951.5,15022.512974664149,71.01297466414871,1420.2594932829743,target,-1,2023,9,NEG,True
2023-10-04 09:40:00-04:00,2023-10-04 10:20:00-04:00,LONG,14827.75,14751.926978374704,-75.82302162529595,-1516.460432505919,stop,-1,2023,9,NEG,True
2023-10-05 13:40:00-04:00,2023-10-05 15:00:00-04:00,SHORT,14843.5,14898.5,-55.0,-1100.0,force_close,-1,2023,13,NEG,True
2023-10-06 09:20:00-04:00,2023-10-06 10:40:00-04:00,SHORT,14743.5,14834.180302247782,-90.68030224778158,-1813.6060449556317,stop,-1,2023,9,NEG,True
2023-10-06 11:40:00-04:00,2023-10-06 14:40:00-04:00,LONG,14988.5,15115.981626131696,127.48162613169552,2549.6325226339104,target,-1,2023,11,NEG,True
2023-10-09 10:00:00-04:00,2023-10-09 11:20:00-04:00,LONG,15053.5,14976.351141019368,-77.14885898063221,-1542.9771796126442,stop,1,2023,10,POS,True
2023-10-10 10:00:00-04:00,2023-10-10 10:40:00-04:00,LONG,15240.75,15300.810945558469,60.06094555846903,1201.2189111693806,target,-1,2023,10,NEG,True
2023-10-10 11:20:00-04:00,2023-10-10 13:20:00-04:00,LONG,15356.25,15286.71295381884,-69.5370461811599,-1390.740923623198,stop,-1,2023,11,NEG,True
2023-10-11 09:00:00-04:00,2023-10-11 09:40:00-04:00,LONG,15334.25,15384.684636628763,50.434636628762746,1008.6927325752549,target,-1,2023,9,NEG,True
2023-10-11 14:00:00-04:00,2023-10-11 15:00:00-04:00,SHORT,15286.25,15324.75,-38.5,-770.0,force_close,-1,2023,14,NEG,True
2023-10-12 11:20:00-04:00,2023-10-12 13:20:00-04:00,LONG,15455.25,15382.569218317378,-72.68078168262218,-1453.6156336524436,stop,-1,2023,11,NEG,True
2023-10-12 14:40:00-04:00,2023-10-12 15:00:00-04:00,SHORT,15282.25,15276.75,5.5,110.0,force_close,-1,2023,14,NEG,True
2023-10-13 12:20:00-04:00,2023-10-13 13:40:00-04:00,SHORT,15155.5,15067.779618223607,87.72038177639297,1754.4076355278594,target,-1,2023,12,NEG,True
2023-10-13 14:00:00-04:00,2023-10-13 15:00:00-04:00,SHORT,15114.75,15130.25,-15.5,-310.0,force_close,-1,2023,14,NEG,True
2023-10-16 10:20:00-04:00,2023-10-16 15:00:00-04:00,LONG,15264.0,15320.0,56.0,1120.0,force_close,-1,2023,10,NEG,True
2023-10-17 10:20:00-04:00,2023-10-17 11:40:00-04:00,SHORT,15174.25,15253.969632086317,-79.71963208631678,-1594.3926417263356,stop,-1,2023,10,NEG,True
2023-10-18 11:20:00-04:00,2023-10-18 15:00:00-04:00,SHORT,15136.25,15060.25,76.0,1520.0,force_close,-1,2023,11,NEG,True
2023-10-19 12:20:00-04:00,2023-10-19 12:40:00-04:00,LONG,15086.25,14981.723072823263,-104.52692717673744,-2090.538543534749,stop,-1,2023,12,NEG,True
2023-10-19 13:00:00-04:00,2023-10-19 14:40:00-04:00,SHORT,15046.25,14907.127292383324,139.12270761667605,2782.454152333521,target,-1,2023,13,NEG,True
2023-10-23 10:00:00-04:00,2023-10-23 11:20:00-04:00,SHORT,14637.0,14725.953952427006,-88.95395242700579,-1779.0790485401158,stop,-1,2023,10,NEG,True
2023-10-24 10:40:00-04:00,2023-10-24 11:40:00-04:00,LONG,14867.0,14790.344409478774,-76.65559052122626,-1533.1118104245252,stop,-1,2023,10,NEG,True
2023-10-26 08:40:00-04:00,2023-10-26 09:40:00-04:00,SHORT,14386.5,14454.1114552905,-67.61145529050009,-1352.2291058100018,stop,-1,2023,8,NEG,True
2023-10-26 11:00:00-04:00,2023-10-26 12:00:00-04:00,SHORT,14353.5,14248.296316663653,105.20368333634724,2104.073666726945,target,-1,2023,11,NEG,True
2023-10-31 10:20:00-04:00,2023-10-31 14:00:00-04:00,LONG,14392.5,14470.490560181206,77.99056018120609,1559.8112036241218,target,-1,2023,10,NEG,True
2023-11-02 10:40:00-04:00,2023-11-02 15:00:00-04:00,LONG,14936.5,14998.0,61.5,1230.0,force_close,-1,2023,10,NEG,True
2023-11-07 10:40:00-05:00,2023-11-07 15:00:00-05:00,LONG,15358.75,15388.5,29.75,595.0,force_close,-1,2023,10,NEG,True
2023-11-08 12:40:00-05:00,2023-11-08 15:00:00-05:00,SHORT,15330.5,15355.0,-24.5,-490.0,force_close,-1,2023,12,NEG,True
2023-11-09 10:00:00-05:00,2023-11-09 10:20:00-05:00,LONG,15422.0,15371.85628588791,-50.14371411208958,-1002.8742822417917,stop,1,2023,10,POS,True
2023-11-15 12:40:00-05:00,2023-11-15 13:20:00-05:00,LONG,15912.75,15841.058511259384,-71.69148874061648,-1433.8297748123296,stop,1,2023,12,POS,True
2023-11-16 10:00:00-05:00,2023-11-16 10:40:00-05:00,LONG,15891.5,15834.733719952224,-56.76628004777558,-1135.3256009555116,stop,-1,2023,10,NEG,True
2023-11-17 10:00:00-05:00,2023-11-17 10:20:00-05:00,SHORT,15874.0,15825.925914067886,48.07408593211403,961.4817186422806,target,1,2023,10,POS,True
2023-11-17 12:00:00-05:00,2023-11-17 14:20:00-05:00,SHORT,15882.25,15940.630075630675,-58.38007563067549,-1167.6015126135098,stop,1,2023,12,POS,True
2023-11-24 13:20:00-05:00,2023-11-24 13:40:00-05:00,SHORT,16036.75,16087.618269575587,-50.868269575586964,-1017.3653915117393,stop,0,2023,13,ZERO,True
2023-11-27 10:40:00-05:00,2023-11-27 15:00:00-05:00,LONG,16038.5,16027.0,-11.5,-230.0,force_close,-1,2023,10,NEG,True
2023-11-28 09:40:00-05:00,2023-11-28 11:00:00-05:00,SHORT,15988.5,16032.320416446162,-43.8204164461622,-876.408328923244,stop,-1,2023,9,NEG,True
2023-11-28 11:40:00-05:00,2023-11-28 13:20:00-05:00,LONG,16065.75,16004.586546437115,-61.16345356288548,-1223.2690712577096,stop,-1,2023,11,NEG,True
2023-11-30 12:20:00-05:00,2023-11-30 15:00:00-05:00,SHORT,15886.0,15924.25,-38.25,-765.0,force_close,1,2023,12,POS,True
2023-12-08 10:20:00-05:00,2023-12-08 10:40:00-05:00,LONG,16100.0,16019.022430513252,-80.9775694867476,-1619.551389734952,stop,-1,2023,10,NEG,True
2023-12-08 11:00:00-05:00,2023-12-08 11:40:00-05:00,LONG,16106.5,16010.713218146631,-95.78678185336867,-1915.7356370673733,stop,-1,2023,11,NEG,True
2023-12-13 14:20:00-05:00,2023-12-13 15:00:00-05:00,LONG,16700.25,16771.5,71.25,1425.0,force_close,1,2023,14,POS,True
2023-12-18 11:20:00-05:00,2023-12-18 13:40:00-05:00,LONG,16899.5,16955.767042355845,56.26704235584475,1125.340847116895,target,1,2023,11,POS,True
2023-12-19 09:40:00-05:00,2023-12-19 15:00:00-05:00,LONG,16987.5,16999.0,11.5,230.0,force_close,-1,2023,9,NEG,True
2023-12-20 09:40:00-05:00,2023-12-20 10:20:00-05:00,LONG,17005.25,17041.312395214067,36.06239521406678,721.2479042813357,target,1,2023,9,POS,True
2023-12-21 13:40:00-05:00,2023-12-21 15:00:00-05:00,SHORT,16854.5,16884.75,-30.25,-605.0,force_close,-1,2023,13,NEG,True
2024-01-02 11:20:00-05:00,2024-01-02 15:00:00-05:00,SHORT,16755.0,16655.75,99.25,1985.0,force_close,1,2024,11,POS,True
2024-01-04 10:20:00-05:00,2024-01-04 15:00:00-05:00,SHORT,16518.75,16487.25,31.5,630.0,force_close,-1,2024,10,NEG,True
2024-01-08 09:40:00-05:00,2024-01-08 10:20:00-05:00,LONG,16565.25,16640.977373527097,75.72737352709737,1514.5474705419474,target,-1,2024,9,NEG,True
2024-01-09 11:20:00-05:00,2024-01-09 13:00:00-05:00,LONG,16778.25,16842.38309862365,64.13309862364986,1282.6619724729971,target,1,2024,11,POS,True
2024-01-10 14:20:00-05:00,2024-01-10 15:00:00-05:00,LONG,16960.25,16981.25,21.0,420.0,force_close,-1,2024,14,NEG,True
2024-01-12 11:20:00-05:00,2024-01-12 15:00:00-05:00,LONG,16998.75,16963.0,-35.75,-715.0,force_close,-1,2024,11,NEG,True
2024-01-17 10:20:00-05:00,2024-01-17 11:20:00-05:00,SHORT,16733.5,16815.44502925572,-81.94502925571942,-1638.9005851143884,stop,-1,2024,10,NEG,True
2024-01-17 14:40:00-05:00,2024-01-17 15:00:00-05:00,SHORT,16814.5,16831.0,-16.5,-330.0,force_close,-1,2024,14,NEG,True
2024-01-18 10:40:00-05:00,2024-01-18 13:20:00-05:00,LONG,17059.5,16982.611537616747,-76.88846238325277,-1537.7692476650554,stop,-1,2024,10,NEG,True
2024-01-18 13:40:00-05:00,2024-01-18 14:40:00-05:00,LONG,16999.5,17090.35248685908,90.85248685907936,1817.0497371815873,target,-1,2024,13,NEG,True
2024-01-19 11:20:00-05:00,2024-01-19 13:20:00-05:00,LONG,17264.5,17334.48295480919,69.98295480919114,1399.6590961838228,target,1,2024,11,POS,True
2024-01-23 10:00:00-05:00,2024-01-23 15:00:00-05:00,LONG,17475.75,17491.75,16.0,320.0,force_close,-1,2024,10,NEG,True
2024-01-24 10:00:00-05:00,2024-01-24 10:40:00-05:00,LONG,17669.0,17722.345225819838,53.34522581983765,1066.904516396753,target,1,2024,10,POS,True
2024-01-25 10:20:00-05:00,2024-01-25 13:00:00-05:00,LONG,17709.5,17636.910082110044,-72.58991788995627,-1451.7983577991254,stop,1,2024,10,POS,True
2024-01-29 09:40:00-05:00,2024-01-29 11:20:00-05:00,LONG,17573.25,17517.864240367995,-55.38575963200492,-1107.7151926400984,stop,-1,2024,9,NEG,True
2024-01-31 11:20:00-05:00,2024-01-31 14:40:00-05:00,SHORT,17345.25,17424.49235799708,-79.24235799707822,-1584.8471599415643,stop,-1,2024,11,NEG,True
2024-02-05 11:20:00-05:00,2024-02-05 12:40:00-05:00,SHORT,17624.0,17705.26050904251,-81.26050904250951,-1625.2101808501902,stop,-1,2024,11,NEG,True
2024-02-06 12:40:00-05:00,2024-02-06 15:00:00-05:00,SHORT,17607.75,17636.0,-28.25,-565.0,force_close,-1,2024,12,NEG,True
2024-02-08 11:00:00-05:00,2024-02-08 14:40:00-05:00,LONG,17889.0,17832.45524793385,-56.54475206615098,-1130.8950413230195,stop,1,2024,11,POS,True
2024-02-09 08:40:00-05:00,2024-02-09 09:40:00-05:00,LONG,17942.0,17895.495877627447,-46.504122372552956,-930.0824474510591,stop,1,2024,8,POS,True
2024-02-09 10:00:00-05:00,2024-02-09 11:00:00-05:00,LONG,17938.75,17997.2222964151,58.47229641510057,1169.4459283020115,target,1,2024,10,POS,True
2024-02-12 11:00:00-05:00,2024-02-12 13:40:00-05:00,LONG,18078.5,18026.96919798918,-51.53080201082048,-1030.6160402164096,stop,1,2024,11,POS,True
2024-02-12 14:40:00-05:00,2024-02-12 15:00:00-05:00,SHORT,17977.75,17951.5,26.25,525.0,force_close,1,2024,14,POS,True
2024-02-13 10:40:00-05:00,2024-02-13 13:00:00-05:00,SHORT,17778.0,17677.91630101382,100.0836989861782,2001.6739797235641,target,-1,2024,10,NEG,True
2024-02-15 10:20:00-05:00,2024-02-15 11:20:00-05:00,SHORT,17852.0,17786.45493041979,65.54506958021011,1310.9013916042022,target,-1,2024,10,NEG,True
2024-02-15 13:20:00-05:00,2024-02-15 15:00:00-05:00,LONG,17914.25,17904.25,-10.0,-200.0,force_close,-1,2024,13,NEG,True
2024-02-16 11:20:00-05:00,2024-02-16 15:00:00-05:00,SHORT,17860.0,17790.0,70.0,1400.0,force_close,-1,2024,11,NEG,True
2024-02-20 11:00:00-05:00,2024-02-20 12:20:00-05:00,SHORT,17576.75,17489.71625856079,87.03374143920882,1740.6748287841765,target,-1,2024,11,NEG,True
2024-02-20 13:00:00-05:00,2024-02-20 15:00:00-05:00,SHORT,17503.0,17570.75,-67.75,-1355.0,force_close,-1,2024,13,NEG,True
2024-02-23 11:40:00-05:00,2024-02-23 15:00:00-05:00,LONG,18016.75,18012.25,-4.5,-90.0,force_close,1,2024,11,POS,True
2024-02-26 09:40:00-05:00,2024-02-26 10:00:00-05:00,LONG,18025.75,17964.377273695918,-61.37272630408188,-1227.4545260816376,stop,-1,2024,9,NEG,True
2024-02-26 10:20:00-05:00,2024-02-26 15:00:00-05:00,LONG,18021.75,18017.0,-4.75,-95.0,force_close,-1,2024,10,NEG,True
2024-02-27 10:20:00-05:00,2024-02-27 11:40:00-05:00,LONG,18030.75,17968.230393462618,-62.51960653738206,-1250.3921307476412,stop,-1,2024,10,NEG,True
2024-02-27 14:20:00-05:00,2024-02-27 15:00:00-05:00,LONG,18007.0,18029.5,22.5,450.0,force_close,-1,2024,14,NEG,True
2024-02-28 11:20:00-05:00,2024-02-28 13:20:00-05:00,SHORT,17960.75,17893.409690929348,67.34030907065244,1346.8061814130488,target,-1,2024,11,NEG,True
2024-02-28 13:40:00-05:00,2024-02-28 15:00:00-05:00,SHORT,17950.75,17913.0,37.75,755.0,force_close,-1,2024,13,NEG,True
2024-03-04 10:40:00-05:00,2024-03-04 15:00:00-05:00,LONG,18328.0,18331.5,3.5,70.0,force_close,1,2024,10,POS,True
2024-03-05 08:20:00-05:00,2024-03-05 09:20:00-05:00,SHORT,18170.25,18121.536557386902,48.71344261309787,974.2688522619574,target,-1,2024,8,NEG,True
2024-03-12 10:00:00-04:00,2024-03-12 10:40:00-04:00,LONG,18293.75,18399.120762274062,105.37076227406214,2107.415245481243,target,-1,2024,10,NEG,True
2024-03-13 12:00:00-04:00,2024-03-13 15:00:00-04:00,SHORT,18334.25,18379.25,-45.0,-900.0,force_close,1,2024,12,POS,True
2024-03-14 09:40:00-04:00,2024-03-14 10:00:00-04:00,SHORT,18385.75,18324.085507290696,61.664492709303886,1233.2898541860777,target,-1,2024,9,NEG,True
2024-03-14 10:20:00-04:00,2024-03-14 15:00:00-04:00,SHORT,18284.25,18252.75,31.5,630.0,force_close,-1,2024,10,NEG,True
2024-03-15 10:40:00-04:00,2024-03-15 12:20:00-04:00,SHORT,18135.0,18043.803384485236,91.19661551476383,1823.9323102952767,target,-1,2024,10,NEG,True
2024-03-18 09:40:00-04:00,2024-03-18 13:00:00-04:00,LONG,18326.75,18262.893327511556,-63.85667248844402,-1277.1334497688804,stop,-1,2024,9,NEG,True
2024-03-19 10:40:00-04:00,2024-03-19 12:40:00-04:00,SHORT,18118.5,18201.018339360504,-82.51833936050389,-1650.3667872100777,stop,-1,2024,10,NEG,True
2024-03-20 14:00:00-04:00,2024-03-20 14:20:00-04:00,LONG,18274.75,18336.816025084117,62.06602508411743,1241.3205016823485,target,-1,2024,14,NEG,True
2024-03-20 14:40:00-04:00,2024-03-20 15:00:00-04:00,LONG,18364.0,18419.5,55.5,1110.0,force_close,-1,2024,14,NEG,True
2024-03-22 09:00:00-04:00,2024-03-22 13:00:00-04:00,SHORT,18530.0,18583.6532357787,-53.65323577870004,-1073.0647155740007,stop,1,2024,9,POS,True
2024-03-22 14:00:00-04:00,2024-03-22 15:00:00-04:00,LONG,18623.0,18597.75,-25.25,-505.0,force_close,1,2024,14,POS,True
2024-03-25 10:00:00-04:00,2024-03-25 10:40:00-04:00,SHORT,18478.25,18540.337731438725,-62.087731438725314,-1241.7546287745063,stop,-1,2024,10,NEG,True
2024-03-27 12:20:00-04:00,2024-03-27 15:00:00-04:00,SHORT,18424.25,18420.0,4.25,85.0,force_close,-1,2024,12,NEG,True
2024-04-01 09:40:00-04:00,2024-04-01 10:20:00-04:00,LONG,18594.5,18529.59009849415,-64.90990150584912,-1298.1980301169824,stop,-1,2024,9,NEG,True
2024-04-02 11:20:00-04:00,2024-04-02 15:00:00-04:00,SHORT,18268.5,18277.75,-9.25,-185.0,force_close,-1,2024,11,NEG,True
2024-04-05 11:00:00-04:00,2024-04-05 15:00:00-04:00,LONG,18313.0,18278.0,-35.0,-700.0,force_close,-1,2024,11,NEG,True
2024-04-09 11:20:00-04:00,2024-04-09 15:00:00-04:00,SHORT,18249.0,18252.75,-3.75,-75.0,force_close,-1,2024,11,NEG,True
2024-04-10 09:40:00-04:00,2024-04-10 15:00:00-04:00,SHORT,18181.25,18128.5,52.75,1055.0,force_close,-1,2024,9,NEG,True
2024-04-11 13:20:00-04:00,2024-04-11 15:00:00-04:00,LONG,18411.25,18478.25,67.0,1340.0,force_close,-1,2024,13,NEG,True
2024-04-15 11:40:00-04:00,2024-04-15 12:40:00-04:00,SHORT,18206.25,18107.007968526992,99.24203147300796,1984.840629460159,target,-1,2024,11,NEG,True
2024-04-15 14:00:00-04:00,2024-04-15 15:00:00-04:00,SHORT,17924.0,17886.5,37.5,750.0,force_close,-1,2024,14,NEG,True
2024-04-16 10:00:00-04:00,2024-04-16 14:20:00-04:00,SHORT,17898.25,17983.131900350418,-84.88190035041771,-1697.6380070083542,stop,-1,2024,10,NEG,True
2024-04-17 13:20:00-04:00,2024-04-17 15:00:00-04:00,SHORT,17697.25,17704.0,-6.75,-135.0,force_close,-1,2024,13,NEG,True
2024-04-18 10:00:00-04:00,2024-04-18 10:40:00-04:00,SHORT,17610.25,17695.846822908683,-85.59682290868295,-1711.936458173659,stop,-1,2024,10,NEG,True
2024-04-19 13:00:00-04:00,2024-04-19 15:00:00-04:00,SHORT,17284.75,17159.75,125.0,2500.0,force_close,-1,2024,13,NEG,True
2024-04-22 11:40:00-04:00,2024-04-22 13:40:00-04:00,SHORT,17236.75,17331.424168614718,-94.67416861471793,-1893.4833722943586,stop,-1,2024,11,NEG,True
2024-04-23 10:00:00-04:00,2024-04-23 10:40:00-04:00,LONG,17501.0,17576.861998574375,75.86199857437532,1517.2399714875064,target,-1,2024,10,NEG,True
2024-04-24 09:40:00-04:00,2024-04-24 11:00:00-04:00,LONG,17764.0,17699.46143440624,-64.53856559376072,-1290.7713118752145,stop,-1,2024,9,NEG,True
2024-04-25 10:20:00-04:00,2024-04-25 13:40:00-04:00,SHORT,17429.0,17531.93539891628,-102.93539891628097,-2058.7079783256195,stop,-1,2024,10,NEG,True
2024-05-01 08:40:00-04:00,2024-05-01 10:20:00-04:00,SHORT,17506.5,17441.898794958543,64.60120504145743,1292.0241008291487,target,-1,2024,8,NEG,True
2024-05-01 10:40:00-04:00,2024-05-01 11:20:00-04:00,SHORT,17492.5,17412.80096497248,79.69903502751913,1593.9807005503826,target,-1,2024,10,NEG,True
2024-05-01 11:40:00-04:00,2024-05-01 14:40:00-04:00,SHORT,17468.0,17555.685051004177,-87.68505100417678,-1753.7010200835357,stop,-1,2024,11,NEG,True
2024-05-06 12:40:00-04:00,2024-05-06 15:00:00-04:00,LONG,18106.75,18146.75,40.0,800.0,force_close,1,2024,12,POS,True
2024-05-08 09:40:00-04:00,2024-05-08 10:00:00-04:00,SHORT,18122.75,18174.221945921407,-51.471945921406586,-1029.4389184281317,stop,-1,2024,9,NEG,True
2024-05-09 10:40:00-04:00,2024-05-09 15:00:00-04:00,LONG,18204.75,18232.75,28.0,560.0,force_close,-1,2024,10,NEG,True
2024-05-10 14:00:00-04:00,2024-05-10 15:00:00-04:00,LONG,18254.0,18256.75,2.75,55.0,force_close,-1,2024,14,NEG,True
2024-05-14 09:00:00-04:00,2024-05-14 10:00:00-04:00,SHORT,18264.25,18318.15899760412,-53.908997604121396,-1078.179952082428,stop,1,2024,9,POS,True
2024-05-14 11:00:00-04:00,2024-05-14 15:00:00-04:00,LONG,18337.25,18410.25,73.0,1460.0,force_close,1,2024,11,POS,True
2024-05-16 14:00:00-04:00,2024-05-16 15:00:00-04:00,LONG,18710.75,18694.75,-16.0,-320.0,force_close,1,2024,14,POS,True
2024-05-17 12:00:00-04:00,2024-05-17 14:20:00-04:00,SHORT,18653.75,18600.06720001589,53.682799984111625,1073.6559996822325,target,1,2024,12,POS,True
2024-05-20 09:40:00-04:00,2024-05-20 10:00:00-04:00,LONG,18701.25,18748.127402599097,46.87740259909697,937.5480519819394,target,-1,2024,9,NEG,True
2024-05-23 10:20:00-04:00,2024-05-23 11:00:00-04:00,SHORT,18894.0,18824.136264866018,69.86373513398212,1397.2747026796424,target,-1,2024,10,NEG,True
2024-05-23 11:20:00-04:00,2024-05-23 13:40:00-04:00,SHORT,18876.75,18783.692009442653,93.05799055734678,1861.1598111469357,target,-1,2024,11,NEG,True
2024-05-24 10:20:00-04:00,2024-05-24 11:20:00-04:00,LONG,18817.25,18883.125715776103,65.87571577610288,1317.5143155220576,target,-1,2024,10,NEG,True
2024-05-28 10:20:00-04:00,2024-05-28 14:40:00-04:00,SHORT,18892.75,18828.902130769817,63.84786923018328,1276.9573846036656,target,1,2024,10,POS,True
2024-05-29 09:40:00-04:00,2024-05-29 10:40:00-04:00,SHORT,18803.25,18863.492120142902,-60.24212014290242,-1204.8424028580484,stop,-1,2024,9,NEG,True
2024-05-30 11:40:00-04:00,2024-05-30 15:00:00-04:00,SHORT,18683.75,18671.0,12.75,255.0,force_close,-1,2024,11,NEG,True
2024-06-05 10:40:00-04:00,2024-06-05 13:00:00-04:00,LONG,18927.5,19004.33619095018,76.83619095018003,1536.7238190036005,target,-1,2024,10,NEG,True
2024-06-07 09:20:00-04:00,2024-06-07 11:00:00-04:00,SHORT,19027.75,19099.978085088373,-72.22808508837261,-1444.5617017674522,stop,-1,2024,9,NEG,True
2024-06-07 13:00:00-04:00,2024-06-07 14:20:00-04:00,LONG,19143.25,19051.0672459497,-92.18275405029999,-1843.6550810059998,stop,-1,2024,13,NEG,True
2024-06-07 14:40:00-04:00,2024-06-07 15:00:00-04:00,SHORT,19049.75,19051.5,-1.75,-35.0,force_close,-1,2024,14,NEG,True
2024-06-10 09:40:00-04:00,2024-06-10 12:00:00-04:00,SHORT,19017.25,19110.478694926114,-93.22869492611426,-1864.5738985222852,stop,1,2024,9,POS,True
2024-06-11 10:20:00-04:00,2024-06-11 11:00:00-04:00,SHORT,19061.75,19124.50121600695,-62.75121600694911,-1255.0243201389821,stop,-1,2024,10,NEG,True
2024-06-14 09:40:00-04:00,2024-06-14 15:00:00-04:00,LONG,19600.0,19666.25,66.25,1325.0,force_close,1,2024,9,POS,True
2024-06-20 10:40:00-04:00,2024-06-20 12:40:00-04:00,SHORT,20190.0,20112.707862274452,77.29213772554795,1545.842754510959,target,1,2024,10,POS,True
2024-06-20 13:00:00-04:00,2024-06-20 13:40:00-04:00,SHORT,20080.0,19982.581779797038,97.4182202029624,1948.364404059248,target,1,2024,13,POS,True
2024-06-20 14:00:00-04:00,2024-06-20 15:00:00-04:00,SHORT,20031.75,20016.75,15.0,300.0,force_close,1,2024,14,POS,True
2024-06-25 10:00:00-04:00,2024-06-25 10:20:00-04:00,SHORT,19834.5,19899.418031651967,-64.91803165196688,-1298.3606330393377,stop,-1,2024,10,NEG,True
2024-06-25 11:20:00-04:00,2024-06-25 13:00:00-04:00,LONG,19936.0,19854.907502030095,-81.0924979699048,-1621.849959398096,stop,-1,2024,11,NEG,True
2024-06-27 09:40:00-04:00,2024-06-27 10:00:00-04:00,LONG,20094.75,20031.30782298956,-63.44217701044181,-1268.8435402088362,stop,-1,2024,9,NEG,True
2024-07-01 10:20:00-04:00,2024-07-01 12:40:00-04:00,SHORT,19914.25,20006.90231789172,-92.65231789171958,-1853.0463578343915,stop,-1,2024,10,NEG,True
