date,fill_idx,dir,kind,bos,sl,tp,pnl_pts,reason
2025-03-18,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-03-18,623,1,REV,False,50.0,76.0,-50.0,SL
2025-03-19,575,-1,CONT,False,50.0,76.0,-50.0,SL
2025-03-20,651,-1,REV,False,50.0,76.0,76.0,TP
2025-03-21,573,-1,CONT,False,25.0,38.0,-25.0,SL
2025-03-24,571,-1,CONT,False,25.0,38.0,-25.0,SL
2025-03-24,578,1,CONT,False,25.0,38.0,38.0,TP
2025-03-26,576,1,CONT,False,50.0,76.0,-50.0,SL
2025-03-27,573,-1,CONT,False,50.0,76.0,-50.0,SL
2025-03-28,572,-1,CONT,False,50.0,76.0,-50.0,SL
2025-03-31,572,-1,CONT,False,50.0,76.0,76.0,TP
2025-03-31,574,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-01,580,1,CONT,False,50.0,76.0,76.0,TP
2025-04-02,574,1,CONT,False,50.0,76.0,76.0,TP
2025-04-02,578,1,CONT,False,50.0,76.0,76.0,TP
2025-04-02,608,-1,REV,False,50.0,76.0,76.0,TP
2025-04-03,571,1,CONT,False,50.0,76.0,76.0,TP
2025-04-03,594,-1,REV,True,50.0,76.0,76.0,TP
2025-04-04,577,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-04,651,1,REV,False,50.0,76.0,76.0,TP
2025-04-04,653,1,REV,False,50.0,76.0,-50.0,SL
2025-04-07,577,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-07,603,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-07,608,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-07,619,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-07,621,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-07,628,-1,REV,False,50.0,76.0,76.0,TP
2025-04-07,629,-1,REV,True,50.0,76.0,76.0,TP
2025-04-07,635,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-08,572,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-08,611,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-08,630,-1,REV,False,50.0,76.0,76.0,TP
2025-04-09,579,1,CONT,False,50.0,76.0,76.0,TP
2025-04-09,583,-1,REV,False,50.0,76.0,76.0,TP
2025-04-09,600,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-09,606,-1,REV,False,50.0,76.0,76.0,TP
2025-04-10,572,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-10,573,1,CONT,False,50.0,76.0,-50.0,SL
2025-04-10,578,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-10,614,1,REV,False,50.0,76.0,-50.0,SL
2025-04-10,631,1,REV,True,50.0,76.0,76.0,TP
2025-04-11,578,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-14,585,1,REV,False,50.0,76.0,-50.0,SL
2025-04-15,576,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-17,579,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-22,631,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-23,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-04-23,578,1,CONT,False,50.0,76.0,-50.0,SL
2025-04-23,614,-1,REV,False,50.0,76.0,76.0,TP
2025-04-23,642,-1,REV,True,50.0,76.0,76.0,TP
2025-04-24,572,1,CONT,False,50.0,76.0,76.0,TP
2025-04-24,611,-1,REV,False,50.0,76.0,-50.0,SL
2025-04-24,653,-1,REV,True,50.0,76.0,-50.0,SL
2025-04-25,574,1,CONT,False,50.0,76.0,-50.0,SL
2025-04-28,580,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-29,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-04-30,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-04-30,580,-1,CONT,False,25.0,38.0,38.0,TP
2025-05-06,580,1,CONT,False,50.0,76.0,-50.0,SL
2025-05-07,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-05-08,622,1,REV,False,50.0,76.0,-50.0,SL
2025-05-09,645,1,REV,False,50.0,76.0,29.75,FC
2025-05-12,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-05-12,640,1,REV,True,50.0,76.0,76.0,TP
2025-05-14,575,1,CONT,False,50.0,76.0,-50.0,SL
2025-05-15,577,-1,CONT,False,25.0,38.0,38.0,TP
2025-05-16,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-05-16,646,1,REV,True,50.0,76.0,76.0,TP
2025-05-19,571,1,CONT,False,50.0,76.0,76.0,TP
2025-05-20,571,1,CONT,False,25.0,38.0,-25.0,SL
2025-05-21,571,1,CONT,False,50.0,76.0,76.0,TP
2025-05-22,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-05-22,574,-1,CONT,False,50.0,76.0,-50.0,SL
2025-05-22,609,-1,REV,False,50.0,76.0,76.0,TP
2025-05-23,627,-1,REV,False,50.0,76.0,-50.0,SL
2025-05-26,571,1,CONT,False,25.0,38.0,-25.0,SL
2025-05-27,572,-1,CONT,False,50.0,76.0,-50.0,SL
2025-05-28,575,1,CONT,False,25.0,38.0,38.0,TP
2025-05-29,572,-1,CONT,False,50.0,76.0,76.0,TP
2025-05-30,601,1,REV,True,50.0,76.0,76.0,TP
2025-06-02,571,1,CONT,False,50.0,76.0,76.0,TP
2025-06-02,579,1,CONT,False,50.0,76.0,-50.0,SL
2025-06-02,587,-1,REV,True,50.0,76.0,76.0,TP
2025-06-04,578,1,CONT,False,25.0,38.0,-25.0,SL
2025-06-06,578,1,CONT,False,50.0,76.0,-50.0,SL
2025-06-09,575,-1,CONT,False,25.0,38.0,-25.0,SL
2025-06-10,580,1,CONT,False,50.0,76.0,-50.0,SL
2025-06-13,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-06-16,569,1,CONT,False,50.0,76.0,76.0,TP
2025-06-18,573,-1,CONT,False,25.0,38.0,-25.0,SL
2025-06-19,576,-1,CONT,False,25.0,38.0,38.0,TP
2025-06-19,590,1,REV,False,50.0,76.0,23.5,FC
2025-06-20,580,1,CONT,False,25.0,38.0,-25.0,SL
2025-06-24,572,1,CONT,False,50.0,76.0,76.0,TP
2025-06-25,580,1,CONT,False,25.0,38.0,-25.0,SL
2025-06-26,577,-1,CONT,False,25.0,38.0,38.0,TP
2025-06-27,574,1,CONT,False,50.0,76.0,76.0,TP
2025-07-02,645,-1,REV,True,50.0,76.0,-50.0,SL
2025-07-03,570,1,CONT,False,50.0,76.0,76.0,TP
2025-07-04,578,-1,CONT,False,25.0,38.0,-25.0,SL
2025-07-07,578,1,CONT,False,25.0,38.0,-25.0,SL
2025-07-09,571,1,CONT,False,50.0,76.0,76.0,TP
2025-07-10,572,-1,CONT,False,25.0,38.0,38.0,TP
2025-07-11,578,-1,CONT,False,50.0,76.0,-50.0,SL
2025-07-15,577,1,CONT,False,25.0,38.0,-25.0,SL
2025-07-16,611,1,REV,True,50.0,76.0,-50.0,SL
2025-07-21,571,1,CONT,False,50.0,76.0,76.0,TP
2025-07-22,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-07-22,596,1,REV,False,50.0,76.0,76.0,TP
2025-07-23,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-07-23,616,1,REV,False,50.0,76.0,76.0,TP
2025-07-29,571,1,CONT,False,50.0,76.0,-50.0,SL
2025-07-31,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-08-01,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-08-01,577,-1,CONT,False,50.0,76.0,76.0,TP
2025-08-01,617,1,REV,True,50.0,76.0,76.0,TP
2025-08-01,646,1,REV,False,50.0,76.0,-50.0,SL
2025-08-04,578,1,CONT,False,25.0,38.0,38.0,TP
2025-08-04,651,-1,REV,True,50.0,76.0,-50.0,SL
2025-08-05,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-08-06,575,1,CONT,False,50.0,76.0,-50.0,SL
2025-08-07,580,1,CONT,False,25.0,38.0,-25.0,SL
2025-08-08,580,1,CONT,False,25.0,38.0,38.0,TP
2025-08-11,572,-1,CONT,False,50.0,76.0,-50.0,SL
2025-08-12,574,1,CONT,False,50.0,76.0,-50.0,SL
2025-08-13,572,1,CONT,False,25.0,38.0,-25.0,SL
2025-08-14,574,1,CONT,False,50.0,76.0,76.0,TP
2025-08-15,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-08-18,571,1,CONT,False,50.0,76.0,-50.0,SL
2025-08-19,572,-1,CONT,False,50.0,76.0,76.0,TP
2025-08-20,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-08-20,648,1,REV,False,50.0,76.0,76.0,TP
2025-08-21,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-08-21,574,1,CONT,False,50.0,76.0,-50.0,SL
2025-08-22,570,-1,CONT,False,50.0,76.0,-50.0,SL
2025-08-22,611,-1,REV,False,50.0,76.0,-50.0,SL
2025-08-22,622,-1,REV,False,50.0,76.0,-50.0,SL
2025-08-22,627,-1,REV,False,50.0,76.0,-50.0,SL
2025-08-22,641,-1,REV,False,50.0,76.0,-50.0,SL
2025-08-22,651,-1,REV,False,50.0,76.0,76.0,TP
2025-08-25,574,-1,CONT,False,25.0,38.0,-25.0,SL
2025-08-26,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-08-28,571,1,CONT,False,50.0,76.0,-50.0,SL
2025-08-29,580,-1,CONT,False,50.0,76.0,76.0,TP
2025-08-29,618,1,REV,False,50.0,76.0,-50.0,SL
2025-09-01,571,-1,CONT,False,25.0,38.0,-25.0,SL
2025-09-02,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-09-05,621,1,REV,False,50.0,76.0,-50.0,SL
2025-09-05,652,1,REV,False,50.0,76.0,-50.0,SL
2025-09-08,575,1,CONT,False,25.0,38.0,38.0,TP
2025-09-10,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-09-12,573,-1,CONT,False,25.0,38.0,-25.0,SL
2025-09-15,568,1,CONT,False,25.0,38.0,38.0,TP
2025-09-18,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-09-24,574,-1,CONT,False,25.0,38.0,38.0,TP
2025-09-25,575,-1,CONT,False,50.0,76.0,76.0,TP
2025-09-25,602,1,REV,False,50.0,76.0,76.0,TP
2025-09-26,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-09-26,573,1,CONT,False,50.0,76.0,-50.0,SL
2025-09-26,630,1,REV,False,50.0,76.0,76.0,TP
2025-09-30,573,-1,CONT,False,25.0,38.0,38.0,TP
2025-10-01,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-10-02,599,1,REV,False,50.0,76.0,-50.0,SL
2025-10-08,573,1,CONT,False,25.0,38.0,38.0,TP
2025-10-09,573,-1,CONT,False,25.0,38.0,38.0,TP
2025-10-10,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-10-14,574,-1,CONT,False,50.0,76.0,76.0,TP
2025-10-14,594,1,REV,False,50.0,76.0,76.0,TP
2025-10-17,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-10-17,608,-1,REV,False,50.0,76.0,-50.0,SL
2025-10-17,618,-1,REV,False,50.0,76.0,76.0,TP
2025-10-20,571,1,CONT,False,50.0,76.0,76.0,TP
2025-10-21,571,-1,CONT,False,25.0,38.0,38.0,TP
2025-10-22,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-10-22,637,1,REV,False,50.0,76.0,-50.0,SL
2025-10-24,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-10-24,575,1,CONT,False,50.0,76.0,-50.0,SL
2025-10-29,578,-1,CONT,False,25.0,38.0,-25.0,SL
2025-10-30,573,-1,CONT,False,50.0,76.0,76.0,TP
2025-10-30,577,-1,CONT,False,50.0,76.0,-50.0,SL
2025-10-30,658,1,REV,True,50.0,76.0,76.0,TP
2025-10-31,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-10-31,606,1,REV,False,50.0,76.0,76.0,TP
2025-11-03,576,-1,CONT,False,50.0,76.0,76.0,TP
2025-11-03,609,1,REV,False,50.0,76.0,-50.0,SL
2025-11-04,573,-1,CONT,False,50.0,76.0,-50.0,SL
2025-11-05,575,-1,CONT,False,50.0,76.0,-50.0,SL
2025-11-06,574,-1,CONT,False,50.0,76.0,76.0,TP
2025-11-06,607,1,REV,True,50.0,76.0,-50.0,SL
2025-11-06,619,1,REV,True,50.0,76.0,-50.0,SL
2025-11-06,646,1,REV,False,50.0,76.0,-50.0,SL
2025-11-06,655,1,REV,False,50.0,76.0,-50.0,SL
2025-11-07,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-11-07,578,-1,CONT,False,50.0,76.0,-50.0,SL
2025-11-07,609,1,REV,False,50.0,76.0,76.0,TP
2025-11-07,626,1,REV,False,50.0,76.0,-50.0,SL
2025-11-10,576,1,CONT,False,50.0,76.0,-50.0,SL
2025-11-12,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-11-13,577,-1,CONT,False,50.0,76.0,76.0,TP
2025-11-13,607,1,REV,False,50.0,76.0,76.0,TP
2025-11-14,573,-1,CONT,False,50.0,76.0,-50.0,SL
2025-11-14,612,-1,REV,False,50.0,76.0,-50.0,SL
2025-11-14,626,-1,REV,True,50.0,76.0,-50.0,SL
2025-11-17,572,1,CONT,False,50.0,76.0,76.0,TP
2025-11-17,575,1,CONT,False,50.0,76.0,76.0,TP
2025-11-17,608,-1,REV,True,50.0,76.0,76.0,TP
2025-11-18,572,-1,CONT,False,50.0,76.0,-50.0,SL
2025-11-18,573,1,CONT,False,50.0,76.0,-50.0,SL
2025-11-18,577,1,CONT,False,50.0,76.0,-50.0,SL
2025-11-18,607,1,REV,False,50.0,76.0,-50.0,SL
2025-11-18,614,1,REV,False,50.0,76.0,-50.0,SL
2025-11-18,621,1,REV,True,50.0,76.0,-50.0,SL
2025-11-18,642,1,REV,True,50.0,76.0,-50.0,SL
2025-11-18,652,1,REV,False,50.0,76.0,-50.0,SL
2025-11-19,574,1,CONT,False,50.0,76.0,76.0,TP
2025-11-19,651,-1,REV,True,50.0,76.0,76.0,TP
2025-11-21,619,1,REV,False,50.0,76.0,-50.0,SL
2025-11-24,572,1,CONT,False,50.0,76.0,76.0,TP
2025-11-24,575,1,CONT,False,50.0,76.0,-50.0,SL
2025-11-24,590,-1,REV,False,50.0,76.0,-50.0,SL
2025-11-24,656,-1,REV,True,50.0,76.0,-50.0,SL
2025-11-25,595,1,REV,False,50.0,76.0,76.0,TP
2025-11-25,619,1,REV,False,50.0,76.0,-50.0,SL
2025-11-26,573,1,CONT,False,50.0,76.0,-50.0,SL
2025-11-27,571,1,CONT,False,25.0,38.0,-8.25,FC
2025-11-28,65,1,CONT,False,25.0,38.0,-25.0,SL
2025-12-01,578,1,CONT,False,25.0,38.0,-25.0,SL
2025-12-01,615,-1,REV,False,50.0,76.0,76.0,TP
2025-12-02,577,1,CONT,False,50.0,76.0,-50.0,SL
2025-12-03,575,-1,CONT,False,50.0,76.0,-50.0,SL
2025-12-04,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-12-04,575,-1,CONT,False,50.0,76.0,-50.0,SL
2025-12-04,629,1,REV,True,50.0,76.0,-50.0,SL
2025-12-05,571,1,CONT,False,50.0,76.0,-50.0,SL
2025-12-08,658,1,REV,False,50.0,76.0,-50.0,SL
2025-12-10,576,-1,CONT,False,50.0,76.0,-50.0,SL
2025-12-11,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-12-11,608,1,REV,False,50.0,76.0,76.0,TP
2025-12-12,578,1,CONT,False,25.0,38.0,-25.0,SL
2025-12-12,637,1,REV,False,50.0,76.0,-50.0,SL
2025-12-15,574,-1,CONT,False,50.0,76.0,76.0,TP
2025-12-15,590,1,REV,False,50.0,76.0,-50.0,SL
2025-12-15,606,1,REV,False,50.0,76.0,-50.0,SL
2025-12-15,634,1,REV,False,50.0,76.0,-50.0,SL
2025-12-15,642,1,REV,False,50.0,76.0,76.0,TP
2025-12-16,599,-1,REV,False,50.0,76.0,-50.0,SL
2025-12-16,605,-1,REV,False,50.0,76.0,76.0,TP
2025-12-17,589,1,REV,True,50.0,76.0,-50.0,SL
2025-12-17,606,1,REV,True,50.0,76.0,-50.0,SL
2025-12-17,632,1,REV,False,50.0,76.0,-50.0,SL
2025-12-17,638,1,REV,False,50.0,76.0,-50.0,SL
2025-12-18,509,-1,CONT,False,50.0,76.0,76.0,TP
2025-12-22,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-12-22,643,1,REV,True,50.0,76.0,31.75,FC
2025-12-23,571,1,CONT,False,50.0,76.0,-50.0,SL
2025-12-26,574,1,CONT,False,25.0,38.0,-25.0,SL
2025-12-29,576,1,CONT,False,25.0,38.0,38.0,TP
2025-12-29,577,1,CONT,False,50.0,76.0,-50.0,SL
2025-12-30,578,1,CONT,False,25.0,38.0,-25.0,SL
2025-12-31,577,-1,CONT,False,50.0,76.0,76.0,TP
2026-01-02,577,1,CONT,False,50.0,76.0,-50.0,SL
2026-01-02,640,1,REV,True,50.0,76.0,-50.0,SL
2026-01-06,609,-1,REV,True,50.0,76.0,76.0,TP
2026-01-07,573,1,CONT,False,25.0,38.0,38.0,TP
2026-01-07,580,1,CONT,False,25.0,38.0,38.0,TP
2026-01-08,659,1,REV,True,50.0,76.0,-50.0,SL
2026-01-12,571,1,CONT,False,50.0,76.0,76.0,TP
2026-01-12,579,1,CONT,False,25.0,38.0,-25.0,SL
2026-01-12,585,-1,REV,False,50.0,76.0,-50.0,SL
2026-01-12,637,-1,REV,True,50.0,76.0,-50.0,SL
2026-01-13,575,1,CONT,False,50.0,76.0,-50.0,SL
2026-01-13,651,1,REV,False,50.0,76.0,76.0,TP
2026-01-14,587,1,REV,False,50.0,76.0,-50.0,SL
2026-01-16,604,1,REV,False,50.0,76.0,-50.0,SL
2026-01-16,624,1,REV,False,50.0,76.0,-50.0,SL
2026-01-19,574,-1,CONT,False,25.0,38.0,-25.0,SL
2026-01-20,574,1,CONT,False,50.0,76.0,-50.0,SL
2026-01-22,571,-1,CONT,False,50.0,76.0,76.0,TP
2026-01-22,627,1,REV,True,50.0,76.0,76.0,TP
2026-01-23,572,1,CONT,False,50.0,76.0,-50.0,SL
2026-01-23,573,-1,CONT,False,50.0,76.0,-50.0,SL
2026-01-26,572,1,CONT,False,50.0,76.0,76.0,TP
2026-01-29,576,-1,CONT,False,50.0,76.0,76.0,TP
2026-01-29,589,1,REV,False,50.0,76.0,-50.0,SL
2026-01-29,616,1,REV,False,50.0,76.0,-50.0,SL
2026-01-29,657,1,REV,False,50.0,76.0,-50.0,SL
2026-01-30,572,-1,CONT,False,50.0,76.0,-50.0,SL
2026-01-30,580,1,CONT,False,50.0,76.0,-50.0,SL
2026-02-02,571,1,CONT,False,50.0,76.0,76.0,TP
2026-02-02,599,-1,REV,False,50.0,76.0,-50.0,SL
2026-02-03,572,-1,CONT,False,50.0,76.0,76.0,TP
2026-02-03,604,1,REV,False,50.0,76.0,-50.0,SL
2026-02-03,621,1,REV,True,50.0,76.0,-50.0,SL
2026-02-03,626,1,REV,False,50.0,76.0,76.0,TP
2026-02-03,651,1,REV,True,50.0,76.0,-50.0,SL
2026-02-03,655,1,REV,False,50.0,76.0,-50.0,SL
2026-02-04,571,-1,CONT,False,50.0,76.0,76.0,TP
2026-02-04,595,1,REV,False,50.0,76.0,-50.0,SL
2026-02-04,659,1,REV,True,50.0,76.0,-50.0,SL
2026-02-05,575,1,CONT,False,50.0,76.0,-50.0,SL
2026-02-05,582,-1,REV,False,50.0,76.0,-50.0,SL
2026-02-06,574,1,CONT,False,50.0,76.0,76.0,TP
2026-02-06,594,-1,REV,False,50.0,76.0,76.0,TP
2026-02-06,649,-1,REV,True,50.0,76.0,76.0,TP
2026-02-09,578,1,CONT,False,50.0,76.0,76.0,TP
2026-02-10,578,-1,CONT,False,50.0,76.0,-50.0,SL
2026-02-12,615,1,REV,False,50.0,76.0,-50.0,SL
2026-02-13,580,-1,CONT,False,50.0,76.0,76.0,TP
2026-02-13,639,-1,REV,False,50.0,76.0,76.0,TP
2026-02-16,576,-1,CONT,False,25.0,38.0,38.0,TP
2026-02-17,575,1,CONT,False,50.0,76.0,-50.0,SL
2026-02-17,604,1,REV,True,50.0,76.0,-50.0,SL
2026-02-17,617,1,REV,False,50.0,76.0,76.0,TP
2026-02-17,645,1,REV,True,50.0,76.0,76.0,TP
2026-02-20,573,1,CONT,False,50.0,76.0,76.0,TP
2026-02-20,584,-1,REV,False,50.0,76.0,-50.0,SL
2026-02-20,606,-1,REV,False,50.0,76.0,-50.0,SL
2026-02-20,612,-1,REV,False,50.0,76.0,76.0,TP
2026-02-20,617,-1,REV,False,50.0,76.0,-50.0,SL
2026-02-20,633,-1,REV,False,50.0,76.0,-50.0,SL
2026-02-20,641,-1,REV,False,50.0,76.0,-50.0,SL
2026-02-23,607,1,REV,False,50.0,76.0,-50.0,SL
2026-02-24,574,-1,CONT,False,50.0,76.0,-50.0,SL
2026-02-25,571,1,CONT,False,50.0,76.0,76.0,TP
2026-02-25,635,-1,REV,True,50.0,76.0,-50.0,SL
2026-02-26,571,-1,CONT,False,50.0,76.0,76.0,TP
2026-02-26,627,1,REV,False,50.0,76.0,-50.0,SL
2026-02-26,636,1,REV,False,50.0,76.0,76.0,TP
2026-02-26,646,1,REV,True,50.0,76.0,-50.0,SL
2026-02-27,573,1,CONT,False,50.0,76.0,-50.0,SL
2026-02-27,626,-1,REV,True,50.0,76.0,-50.0,SL
2026-02-27,652,-1,REV,True,50.0,76.0,-50.0,SL
2026-03-02,572,1,CONT,False,50.0,76.0,76.0,TP
2026-03-02,601,-1,REV,True,50.0,76.0,-50.0,SL
2026-03-02,622,-1,REV,False,50.0,76.0,-50.0,SL
2026-03-03,575,-1,CONT,False,50.0,76.0,-50.0,SL
2026-03-03,578,1,CONT,False,50.0,76.0,-50.0,SL
2026-03-03,659,1,REV,True,50.0,76.0,76.0,TP
2026-03-04,653,-1,REV,True,50.0,76.0,-50.0,SL
2026-03-06,651,-1,REV,True,50.0,76.0,-50.0,SL
2026-03-09,571,1,CONT,False,50.0,76.0,-50.0,SL
2026-03-09,577,-1,CONT,False,50.0,76.0,76.0,TP
2026-03-11,571,1,CONT,False,50.0,76.0,-50.0,SL
2026-03-11,607,-1,REV,False,50.0,76.0,76.0,TP
2026-03-12,644,1,REV,False,50.0,76.0,76.0,TP
2026-03-13,597,-1,REV,False,50.0,76.0,76.0,TP
2026-03-16,620,-1,REV,False,50.0,76.0,76.0,TP
2026-03-17,568,1,CONT,False,50.0,76.0,-50.0,SL
2026-03-19,532,-1,CONT,False,50.0,76.0,-50.0,SL
2026-03-19,570,-1,REV,False,50.0,76.0,76.0,TP
2026-03-23,604,-1,REV,False,50.0,76.0,-50.0,SL
2026-03-23,631,-1,REV,True,50.0,76.0,-50.0,SL
2026-03-24,580,-1,CONT,False,50.0,76.0,-50.0,SL
2026-03-25,575,1,CONT,False,50.0,76.0,-50.0,SL
2026-03-26,576,-1,CONT,False,50.0,76.0,-50.0,SL
2026-03-27,572,-1,CONT,False,50.0,76.0,76.0,TP
2026-03-27,632,1,REV,True,50.0,76.0,-50.0,SL
2026-03-27,648,1,REV,False,50.0,76.0,76.0,TP
2026-03-30,572,1,CONT,False,50.0,76.0,-50.0,SL
2026-03-30,575,-1,CONT,False,50.0,76.0,76.0,TP
2026-03-30,657,1,REV,True,50.0,76.0,76.0,TP
2026-03-31,606,-1,REV,False,50.0,76.0,-50.0,SL
2026-04-01,573,1,CONT,False,50.0,76.0,-50.0,SL
2026-04-01,627,-1,REV,False,50.0,76.0,-50.0,SL
2026-04-02,576,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-02,639,-1,REV,False,50.0,76.0,-50.0,SL
2026-04-02,647,-1,REV,False,50.0,76.0,76.0,TP
2026-04-06,571,1,CONT,False,50.0,76.0,-50.0,SL
2026-04-06,577,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-07,634,1,REV,True,50.0,76.0,-50.0,SL
2026-04-08,658,1,REV,False,50.0,76.0,76.0,TP
2026-04-09,573,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-10,572,1,CONT,False,50.0,76.0,-50.0,SL
2026-04-13,577,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-14,576,1,CONT,False,50.0,76.0,76.0,TP
2026-04-16,622,1,REV,True,50.0,76.0,76.0,TP
2026-04-17,574,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-17,656,-1,REV,True,50.0,76.0,-50.0,SL
2026-04-20,572,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-20,575,1,CONT,False,50.0,76.0,-50.0,SL
2026-04-20,579,-1,CONT,False,50.0,76.0,76.0,TP
2026-04-22,573,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-28,571,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-29,573,-1,CONT,False,50.0,76.0,-50.0,SL
2026-04-30,572,-1,CONT,False,50.0,76.0,76.0,TP
2026-04-30,647,1,REV,True,50.0,76.0,76.0,TP
2026-05-01,580,1,CONT,False,50.0,76.0,76.0,TP
2026-05-01,631,-1,REV,True,50.0,76.0,76.0,TP
2026-05-01,651,-1,REV,True,50.0,76.0,-50.0,SL
2026-05-05,645,-1,REV,True,50.0,76.0,-50.0,SL
2026-05-08,631,-1,REV,True,50.0,76.0,-50.0,SL
2026-05-11,572,1,CONT,False,50.0,76.0,-50.0,SL
2026-05-12,573,1,CONT,False,50.0,76.0,76.0,TP
2026-05-12,653,1,REV,False,50.0,76.0,-50.0,SL
2026-05-13,576,-1,CONT,False,50.0,76.0,-50.0,SL
2026-05-13,590,1,REV,False,50.0,76.0,76.0,TP
2026-05-14,589,-1,REV,False,50.0,76.0,76.0,TP
2026-05-14,603,-1,REV,False,50.0,76.0,-50.0,SL
2026-05-15,576,-1,CONT,False,50.0,76.0,76.0,TP
2026-05-18,591,1,REV,False,50.0,76.0,76.0,TP
2026-05-18,607,1,REV,False,50.0,76.0,-50.0,SL
2026-05-18,638,1,REV,False,50.0,76.0,-50.0,SL
2026-05-19,577,1,CONT,False,50.0,76.0,-50.0,SL
2026-05-19,581,-1,REV,False,50.0,76.0,76.0,TP
2026-05-20,573,1,CONT,False,50.0,76.0,-50.0,SL
2026-05-20,576,-1,CONT,False,50.0,76.0,-50.0,SL
2026-05-20,638,-1,REV,False,50.0,76.0,-50.0,SL
2026-05-21,575,1,CONT,False,50.0,76.0,-50.0,SL
2026-05-22,572,1,CONT,False,50.0,76.0,-50.0,SL
