date,strat,pnl_pts,mae_pts,stop_pts,ratio
2024-12-06,B2,22.0,14.25,82.3466224183163,0.17304899195028042
2024-12-08,OD,6.5,28.75,26.704451866332324,1.0765995177098768
2024-12-09,OD,-9.25,13.0,34.85383612436595,0.3729862031144353
2024-12-10,FB,-45.75,53.0,45.0,1.1777777777777778
2024-12-10,RV,-61.61932258027082,103.0,50.72124367499813,2.030707304024004
2024-12-10,OD,-13.0,10.25,32.85937800063648,0.31193530199510955
2024-12-11,FB,213.75,7.0,128.25,0.05458089668615984
2024-12-11,B2,63.035947527125245,51.25,73.44325523127723,0.697817653079383
2024-12-11,B2,-43.75,54.75,78.20813526609649,0.7000550494359418
2024-12-11,OD,-4.0,8.5,29.4706166178624,0.28842287591797705
2024-12-12,OD,-83.0,47.75,46.97154747970283,1.0165728523343531
2024-12-13,RV,55.11403888429413,6.5,43.75042283996974,0.1485699926552869
2024-12-13,B2,-176.0,89.75,65.33531222496487,1.373682882098575
2024-12-13,FB,-48.75,63.25,48.0,1.3177083333333333
2024-12-13,RV,-66.5,81.0,77.89475692330741,1.0398645967885862
2024-12-15,OD,292.0,21.0,32.81078937375289,0.6400333670971972
2024-12-16,FB,176.25,21.0,44.25,0.4745762711864407
2024-12-16,OD,3.0,8.0,32.53175566277471,0.24591356466980369
2024-12-17,B2,-46.75,86.5,103.56416743288574,0.8352309697855285
2024-12-17,OD,32.25,7.0,46.033595288296794,0.15206285661940516
2024-12-18,RV,77.5260782795267,63.25,61.85988550549533,1.0224719862176463
2024-12-18,OD,76.25,65.75,115.46290449065529,0.5694469603899607
2024-12-19,RV,164.0691592625626,5.0,146.32438852254018,0.0341706536448624
2024-12-19,OD,-92.0,90.5,87.93312169961831,1.0291912563863046
2024-12-20,RV,151.738397843983,6.0,138.42993550638272,0.04334322614578804
2024-12-20,FB,279.5,11.5,287.75,0.03996524761077324
2024-12-22,OD,199.0,28.0,79.36841784849685,0.3527851601306714
2024-12-23,RV,-133.72511974593726,142.25,111.68824173137389,1.2736345186822036
2024-12-23,OD,73.25,2.75,54.44210824925683,0.05051237155272251
2024-12-24,FB,87.5,19.75,163.5,0.12079510703363915
2024-12-25,OD,33.25,5.75,35.67980474559576,0.16115559042429367
2024-12-26,RV,92.25205376085432,13.25,65.65282558346732,0.20181918877436117
2024-12-26,RV,-42.75,74.0,86.14367995877467,0.8590299373722343
2024-12-26,OD,-42.5,37.75,39.204429333519634,0.9629014027688931
2024-12-27,B2,-229.0,117.0,113.85491247104045,1.0276236436417228
2024-12-27,RV,-109.5,120.5,102.89634778614626,1.1710814095213578
2024-12-29,OD,-83.5,20.75,56.215008441692035,0.36911850723143713
2024-12-30,RV,-129.79736872858484,132.5,113.00692939740952,1.172494471857027
2024-12-30,FB,3.5,50.5,179.75,0.2809457579972184
2024-12-30,OD,-10.25,30.0,60.678378933004744,0.4944100440310564
2024-12-31,RV,99.72591828313304,24.25,85.66859979039357,0.2830675423589597
2025-01-01,OD,258.5,19.75,81.5981879515055,0.24203968857418248
2025-01-02,OD,20.0,10.75,82.83732205436489,0.12977242302624095
2025-01-03,FB,95.0,152.0,186.5,0.8150134048257373
2025-01-03,B2,97.21587260446904,120.75,111.36390045449158,1.084283142986214
2025-01-05,OD,74.5,24.25,45.38343063436812,0.5343359825609102
2025-01-06,FB,-123.25,128.25,122.75,1.044806517311609
2025-01-06,OD,-31.75,32.5,47.58120796109725,0.6830427681989966
2025-01-07,RV,146.52457376892926,23.5,134.23708186782056,0.1750634003139295
2025-01-07,OD,-60.5,19.0,61.94656752810879,0.30671594501791544
2025-01-08,B2,-34.75,89.5,200.29004049432848,0.4468519741626111
2025-01-08,OD,-14.0,38.0,75.55318390038188,0.5029569640652554
2025-01-09,OD,199.5,0.5,42.76247773035089,0.011692493665892574
2025-01-10,RV,137.39857190780822,24.25,113.33030200771569,0.2139763114577161
2025-01-10,RV,180.54133986513258,53.5,159.74348593404747,0.33491193513886564
2025-01-12,OD,-103.5,68.0,72.92151476377857,0.9325094277083891
2025-01-13,RV,-106.0,124.75,103.90499235651941,1.200616035579475
2025-01-13,OD,166.5,43.5,63.34099132804413,0.686759065305952
2025-01-14,RV,-142.9268680615387,138.75,128.36989897550092,1.080860864636811
2025-01-14,B2,-243.0,149.5,175.9453320004855,0.8496957452647136
2025-01-14,OD,-21.75,19.75,71.5101171076021,0.27618469663924544
2025-01-15,FB,-26.75,160.0,412.0,0.3883495145631068
2025-01-15,B2,123.45088721809952,7.25,149.2945393548224,0.048561722560858125
2025-01-15,OD,-80.5,41.25,47.47413984188579,0.8688940997643034
2025-01-16,RV,-35.0,42.5,114.19773954169959,0.3721614820972968
2025-01-16,OD,26.0,0.75,57.793990662492085,0.012977127749836195
2025-01-17,FB,22.75,127.0,163.5,0.7767584097859327
2025-01-19,OD,71.75,13.0,45.74365129113716,0.2841924427339877
2025-01-20,FB,-58.0,120.25,202.25,0.5945611866501854
2025-01-20,OD,-237.25,29.25,53.508172629664635,0.5466454667110788
2025-01-21,FB,-3.75,21.0,67.5,0.3111111111111111
2025-01-21,OD,62.5,0.0,47.092792029844084,0.0
2025-01-22,RV,60.47494091258339,27.75,48.09285267113612,0.5770088164608858
2025-01-22,FB,39.75,10.75,73.25,0.14675767918088736
2025-01-22,OD,-22.75,42.75,33.424530775375615,1.279000752091174
2025-01-23,RV,23.75,32.75,56.35811468516164,0.5811053152319634
2025-01-23,FB,18.0,39.25,59.5,0.6596638655462185
2025-01-23,OD,-0.5,15.25,35.56367147769057,0.4288083700684973
2025-01-24,FB,-76.0,82.25,75.25,1.0930232558139534
2025-01-26,OD,-108.0,97.75,54.89470873606728,1.7806816403741232
2025-01-27,RV,152.5,133.75,166.74310997296342,0.8021320942237847
2025-01-27,OD,144.5,91.5,90.74055105171256,1.0083694548852216
2025-01-28,FB,72.5,79.5,185.0,0.4297297297297297
2025-01-28,OD,100.5,5.75,53.731374796408765,0.10701382612648712
2025-01-29,OD,79.5,2.5,90.95369904608339,0.02748651265665763
2025-01-30,RV,-106.25,110.5,127.53810669448389,0.8664077181630234
2025-01-30,OD,99.5,20.5,81.14543504962508,0.2526328189313801
2025-01-31,RV,81.99928508455925,2.5,69.7287138140214,0.035853235536050965
2025-01-31,FB,-144.75,156.0,144.0,1.0833333333333333
2025-01-31,B2,12.0,25.5,87.16089226752675,0.2925624019741759
2025-01-31,B2,-152.5,178.0,101.40040895848236,1.7554169833070474
2025-01-31,B2,-75.5,122.25,149.43789854303517,0.8180655723340114
2025-02-02,OD,-119.5,137.25,117.13699011590542,1.1717050255789656
2025-02-03,RV,-141.87084092497025,194.5,112.6263965143316,1.726948619680379
2025-02-03,B2,52.5,78.5,208.96065476773427,0.3756688075430037
2025-02-03,FB,53.0,15.25,239.0,0.06380753138075314
2025-02-03,OD,-147.0,64.0,81.34970346798018,0.7867268996892024
2025-02-04,FB,61.5,9.75,138.75,0.07027027027027027
2025-02-04,B2,-31.0,116.0,137.1418442820734,0.8458395802335219
2025-02-04,OD,-21.0,25.5,58.6300969559191,0.43493020349552064
2025-02-05,FB,85.75,61.25,115.25,0.5314533622559653
2025-02-05,B2,101.5,61.75,124.63758547386786,0.49543642686296113
2025-02-05,OD,12.0,28.0,45.84887036349756,0.6107020691679269
2025-02-06,FB,-76.5,78.25,75.75,1.033003300330033
2025-02-06,OD,2.25,6.5,51.380208192166265,0.12650785640434656
2025-02-10,FB,32.0,28.75,88.0,0.32670454545454547
2025-02-10,OD,-14.5,3.0,33.21805999064943,0.09031231808373132
2025-02-11,RV,-63.55173814544105,95.0,52.44609663047302,1.8113836129570349
2025-02-11,FB,14.25,70.75,114.0,0.6206140350877193
2025-02-11,B2,-102.25,134.25,91.30601396107548,1.4703303120562452
2025-02-11,OD,-40.0,15.5,38.10068372623984,0.40681684642118876
2025-02-12,RV,-124.52818849127652,160.25,93.47915044234364,1.7142860118186407
2025-02-12,RV,51.75,24.5,123.13773937044117,0.19896418535259508
2025-02-12,OD,14.5,3.0,51.386263403431286,0.0583813611129327
2025-02-13,RV,99.31948993731204,42.75,88.70210124859916,0.48195025143978915
2025-02-13,FB,59.75,45.0,148.25,0.30354131534569984
2025-02-13,OD,25.25,6.25,49.6945417087834,0.1257683396423259
2025-02-14,FB,40.5,52.25,67.75,0.7712177121771218
2025-02-16,OD,22.0,17.25,35.424980726642296,0.4869445133396129
2025-02-17,OD,26.5,11.25,22.487030967371762,0.5002883669401944
2025-02-18,RV,76.49430760962059,28.5,66.47445899729334,0.42873609548534186
2025-02-18,RV,-32.0,40.0,74.24577477632943,0.53875119655634
2025-02-18,OD,-8.0,13.0,39.58225108312947,0.32843003225606815
2025-02-19,RV,-84.0,87.5,70.81353785157128,1.2356394363942722
2025-02-19,OD,-40.0,10.0,38.497045427115985,0.25976019429679004
2025-02-20,RV,96.2038915203957,30.5,85.5228204373456,0.3566299596298328
2025-02-20,OD,60.75,60.0,47.35620967859002,1.266993292056613
2025-02-21,B2,146.66381899897533,9.5,79.44054595215488,0.11958628791047862
2025-02-23,OD,-12.25,34.5,44.99187803269192,0.766805065903932
2025-02-24,B2,114.6270473072473,104.25,141.27482575135846,0.737923401749427
2025-02-24,OD,-13.0,15.25,61.862472325812,0.24651455764138555
2025-02-25,RV,-30.75,110.75,151.8013579781297,0.7295718659905267
2025-02-25,B2,-41.5,129.5,189.7516974726621,0.6824708380733053
2025-02-25,OD,103.25,22.0,71.18686657149762,0.30904577009164974
2025-02-26,FB,-97.75,122.5,97.0,1.2628865979381443
2025-02-26,B2,253.3340598426439,26.5,156.4627810922501,0.1693693529860987
2025-02-26,OD,88.75,67.0,93.21627527811745,0.7187586051910001
2025-02-27,RV,161.70999685232525,78.75,146.94571986787153,0.5359121726771576
2025-02-27,OD,-125.25,135.75,88.43101265997119,1.5350949391700004
2025-03-02,OD,223.5,37.0,104.7675317105828,0.35316284917555757
2025-03-03,RV,-173.18595214205558,230.0,149.16180973679562,1.5419496478746664
2025-03-03,RV,145.25,72.0,182.10482741055176,0.3953766686133883
2025-03-03,OD,-27.75,60.25,99.05810734158281,0.6082288630070376
2025-03-04,OD,-26.5,111.25,119.35647644470444,0.9320818049746968
2025-03-05,RV,206.92859505598608,60.5,190.96475515347686,0.3168123874553534
2025-03-05,FB,18.25,125.75,163.0,0.7714723926380368
2025-03-05,OD,-82.0,48.0,93.51353722976954,0.5132946675095876
2025-03-06,RV,152.06731456918715,68.75,139.91032610524763,0.49138617508676785
2025-03-06,OD,-146.5,81.25,101.79572242681378,0.7981671337753394
2025-03-07,B2,24.0,88.0,276.3357234766622,0.31845321659047815
2025-03-09,OD,72.25,42.0,110.94379442975392,0.37857006978964525
2025-03-10,RV,173.22550223823782,8.5,160.66865831663432,0.05290390850995225
2025-03-10,OD,-119.5,147.25,108.13277439666214,1.361751798394117
2025-03-11,RV,217.02784802712267,73.25,204.65501714380318,0.3579193953917585
2025-03-11,OD,-56.0,26.5,112.4266835225538,0.23570916769668707
2025-03-12,OD,-56.75,44.25,83.8857737803285,0.52750303187138
2025-03-13,RV,159.77674227049283,48.25,159.75067313883125,0.3020331561173978
2025-03-13,OD,87.5,27.25,93.31372514478088,0.2920256367187171
2025-03-14,RV,-88.84949621387568,144.75,88.84931434734649,1.6291628254340378
2025-03-14,FB,-109.75,160.25,109.25,1.4668192219679634
2025-03-14,B2,111.15255179766606,49.5,135.9249625299844,0.36417151845144363
2025-03-16,OD,232.25,13.75,63.23851690853544,0.2174307790912809
2025-03-17,OD,-55.75,45.0,62.02597031410446,0.725502555979639
2025-03-18,OD,64.0,12.5,63.97584513413144,0.19538624263255236
2025-03-19,FB,-109.5,139.5,182.5,0.7643835616438356
2025-03-19,OD,41.75,2.5,74.3616927125889,0.03361946062285868
2025-03-20,OD,21.75,6.5,65.85794094107793,0.09869728550753581
2025-03-23,OD,86.25,6.5,61.674070234654856,0.10539275217719665
2025-03-24,FB,23.25,9.5,60.0,0.15833333333333333
2025-03-24,OD,-13.75,17.75,36.43857556241797,0.4871211271580825
2025-03-25,RV,-34.75,60.5,66.36132889185505,0.9116755346866713
2025-03-25,OD,-31.0,7.75,32.85755455073508,0.23586660985476837
2025-03-26,RV,65.25,24.0,100.37545017500624,0.23910229003362485
2025-03-26,OD,100.0,0.5,57.56638399125953,0.008685624583887646
2025-03-27,RV,-99.70346089779925,123.0,99.70345630642376,1.2336583359956728
2025-03-27,B2,-139.75,160.75,156.14300067525494,1.0295050005752526
2025-03-27,OD,-41.25,36.25,66.47214021044707,0.5453412495104646
2025-03-28,RV,82.37950171353441,2.75,82.37950168150427,0.033382090736990055
2025-03-30,OD,-231.5,69.75,55.597676495501474,1.254548830033277
2025-03-31,RV,-115.6662142973837,150.5,114.69422079755564,1.3121846850997347
2025-03-31,FB,-31.0,45.5,79.5,0.5723270440251572
2025-03-31,OD,57.75,95.75,80.09942843390603,1.1953893039200403
2025-04-01,RV,132.78327861508302,12.25,132.7782372187497,0.09225909498872432
2025-04-01,FB,11.25,21.75,139.5,0.15591397849462366
2025-04-01,B2,-336.5,170.25,179.99079226020092,0.9458817190708328
2025-04-01,OD,-70.0,65.25,79.60029011993647,0.8197206304359644
2025-04-02,RV,102.2816397536044,25.5,102.28160187781013,0.2493116995807649
2025-04-02,FB,176.5,76.0,223.0,0.34080717488789236
2025-04-02,B2,-192.75,209.0,172.41034941056972,1.2122242122617444
2025-04-02,OD,359.5,44.5,202.13310854413447,0.2201519598669988
2025-04-03,OD,-88.5,32.25,92.06374019007283,0.350300780018467
2025-04-04,RV,338.78350489238073,87.0,335.59109343341265,0.25924406726623206
2025-04-06,OD,495.0,85.0,262.4719078191151,0.3238441809116522
2025-04-07,RV,-561.379498308088,811.25,560.7424433740171,1.4467426348515116
2025-04-07,FB,322.5,310.75,473.5,0.6562829989440337
2025-04-07,OD,-89.25,99.0,253.84723331821243,0.3899983415454352
2025-04-08,FB,-244.25,271.5,243.5,1.1149897330595482
2025-04-08,OD,333.0,118.0,201.07880802041817,0.5868345906845535
2025-04-09,FB,1442.75,228.25,534.0,0.42743445692883897
2025-04-09,OD,-302.25,225.75,258.380254706291,0.873712274401994
2025-04-10,OD,-543.5,263.75,201.33335713997025,1.3100164013886515
2025-04-13,OD,99.25,84.25,143.0798979643487,0.5888318428979633
2025-04-14,OD,139.5,35.0,102.89277089750331,0.3401599519062935
2025-04-15,RV,-102.30088801607052,134.75,102.23861180034635,1.3179952038388643
2025-04-15,FB,-81.75,125.0,175.25,0.7132667617689016
2025-04-15,OD,-137.75,92.5,89.20555348026146,1.0369309576725794
2025-04-16,OD,253.0,67.25,101.44595353975208,0.6629145634049146
2025-04-17,RV,2.25,103.75,158.79443210881578,0.6533604397974362
2025-04-20,OD,-39.25,29.75,86.6283957248159,0.34342088123741743
2025-04-21,OD,296.0,14.25,70.275708156852,0.20277276990499596
2025-04-22,FB,-66.25,77.5,208.5,0.37170263788968827
2025-04-22,B2,40.5,50.25,115.71239036742142,0.43426637234302423
2025-04-22,OD,-111.5,83.5,118.22997386607521,0.7062506847424704
2025-04-23,FB,-189.5,207.5,188.75,1.099337748344371
2025-04-23,OD,-139.0,57.25,106.5598997548217,0.5372565114243129
2025-04-24,FB,309.25,2.5,163.5,0.01529051987767584
2025-04-24,RV,124.71685379491828,7.0,124.71685366714786,0.05612713754535564
2025-04-24,B2,131.5288487189246,29.25,155.74277657793948,0.1878096733774501
2025-04-24,OD,-22.5,12.0,70.48531132148635,0.17024823718614954
2025-04-25,FB,46.25,10.25,141.0,0.0726950354609929
2025-04-27,OD,152.0,55.25,71.60944993511018,0.7715462142226409
2025-04-28,OD,106.5,5.75,61.36964993066606,0.09369452174643672
2025-04-29,RV,103.66235461470933,40.0,103.65934683915268,0.385879336689895
2025-04-29,FB,77.75,106.5,132.0,0.8068181818181818
2025-04-29,OD,-62.75,55.75,67.24561654781219,0.8290503212259388
2025-04-30,RV,-128.71619951445973,144.5,128.7161827141371,1.1226249641112869
2025-04-30,B2,147.5749399412416,61.0,173.97227113515504,0.350630589587524
2025-04-30,OD,185.5,0.5,105.09937158300764,0.004757402375190219
2025-05-01,FB,-124.0,139.75,123.25,1.1338742393509127
2025-05-01,B2,-92.75,108.25,157.0203350744653,0.6894011527147967
2025-05-01,OD,133.0,59.5,79.22851009506049,0.7509922871023361
2025-05-02,FB,27.5,5.75,263.5,0.021821631878557873
2025-05-04,OD,-106.75,59.25,50.14610885598035,1.1815473094864855
2025-05-05,FB,41.0,36.5,124.0,0.29435483870967744
2025-05-05,OD,-137.5,54.5,42.81639989776451,1.2728767512012493
2025-05-06,RV,79.5882743503098,2.25,79.41009540026026,0.028333928937612458
2025-05-06,RV,-102.96642023062668,159.0,102.81278634002032,1.5465002521588946
2025-05-06,OD,-50.75,68.0,97.38039299908198,0.6982925197338344
2025-05-07,OD,256.0,32.5,86.37020283000764,0.376287179317686
2025-05-08,FB,-42.0,45.25,157.5,0.2873015873015873
2025-05-08,OD,77.75,84.75,54.93485276963649,1.542736454676418
2025-05-11,OD,94.0,20.5,74.92900534253276,0.27359231456877975
2025-05-12,OD,-76.75,78.25,57.25090189836233,1.3667906950866455
2025-05-13,FB,92.0,16.0,256.25,0.0624390243902439
2025-05-13,RV,97.84178167300706,30.0,97.8398497972126,0.30662352877870713
2025-05-13,OD,152.5,23.25,44.58776250506425,0.5214435238224677
2025-05-14,FB,-95.5,95.75,94.75,1.0105540897097625
2025-05-14,OD,-3.0,12.5,45.578815336531996,0.27425021707356867
2025-05-15,RV,97.4199074338576,9.25,97.41990737788942,0.09494979259341192
2025-05-15,FB,85.25,9.25,153.25,0.06035889070146819
2025-05-15,OD,-50.0,3.5,52.583106229503535,0.06656130173679634
2025-05-18,OD,-30.5,4.25,50.713724111917195,0.08380374493146904
2025-05-19,FB,109.0,13.0,225.0,0.057777777777777775
2025-05-19,B2,107.05733394372146,31.5,130.1841519777947,0.24196493598831373
2025-05-19,OD,-94.0,12.25,51.15484101870524,0.23946902690051708
2025-05-20,OD,-37.5,26.75,53.58312473284705,0.499224338508985
2025-05-21,RV,-77.52577001574173,100.0,77.52575758517061,1.2898938767562376
2025-05-21,B2,-174.75,189.0,123.64140176682045,1.5286141801954136
2025-05-21,OD,91.5,24.5,76.99980060259799,0.31818264214015857
2025-05-22,FB,40.5,55.0,211.25,0.2603550295857988
2025-05-22,OD,-66.0,33.0,62.7435194305903,0.5259507324339063
2025-05-23,FB,188.5,14.5,84.25,0.17210682492581603
2025-05-25,OD,149.5,7.5,75.74459145781758,0.09901697079159474
2025-05-26,OD,-46.0,37.25,33.36871846893183,1.1163149713010962
2025-05-27,RV,87.50891761431558,25.0,87.49974886833103,0.28571510573841546
2025-05-27,FB,102.0,25.0,120.25,0.2079002079002079
2025-05-27,OD,-79.5,24.25,36.163138797325246,0.6705723232683999
2025-05-28,OD,67.5,43.0,80.21596787537496,0.5360528725004678
2025-05-29,B2,7.5,35.75,160.59875373561025,0.22260446714832133
2025-05-29,OD,-10.0,94.5,66.97169334767108,1.4110439093934932
2025-05-30,RV,116.17391590413172,23.25,116.17375831963187,0.20013125456466402
2025-05-30,RV,-21.5,28.0,148.36057343134183,0.18872938646976728
2025-06-01,OD,-98.5,45.0,62.29283813980458,0.7223944412198068
2025-06-02,B2,119.81787329695362,9.75,140.00283894946028,0.06964144493898199
2025-06-02,FB,94.0,1.75,106.25,0.01647058823529412
2025-06-02,OD,-55.25,78.75,48.56607189331747,1.6215023560683675
2025-06-03,FB,101.0,58.5,113.0,0.5176991150442478
2025-06-03,B2,78.72035239788966,7.75,103.24318532467507,0.07506548713726827
2025-06-03,OD,-19.0,47.75,42.31815591949986,1.1283572963536719
2025-06-04,FB,-78.5,114.0,77.75,1.4662379421221865
2025-06-04,OD,-11.25,10.0,36.69025751910747,0.27255191639884846
2025-06-05,B2,-202.25,239.75,136.2381685174066,1.7597858412884355
2025-06-05,RV,34.75,7.25,142.0217877792404,0.051048505397421465
2025-06-05,OD,230.5,5.75,91.82797999958184,0.06261708032808937
2025-06-06,FB,-28.0,126.75,168.0,0.7544642857142857
2025-06-08,OD,-16.75,15.25,42.59490481151478,0.3580240422529934
2025-06-09,FB,-12.0,65.5,84.25,0.7774480712166172
2025-06-09,OD,247.0,19.5,33.1230573170763,0.5887137715982198
2025-06-10,FB,-35.75,41.0,61.0,0.6721311475409836
2025-06-10,OD,-74.25,71.5,51.84921129145162,1.3789987970711564
2025-06-11,OD,-58.0,34.25,62.85038441494679,0.544944956483907
2025-06-12,FB,46.0,9.25,176.25,0.0524822695035461
2025-06-12,B2,-42.25,88.25,111.38214731222313,0.7923172800091582
2025-06-12,OD,-247.75,98.0,42.29650621039344,2.3169762417851585
2025-06-15,OD,542.5,41.0,72.42005802787959,0.5661414961061783
2025-06-16,FB,55.0,13.0,72.75,0.17869415807560138
2025-06-16,OD,-82.0,45.0,46.33505277858752,0.971186980514146
2025-06-17,OD,173.5,6.75,57.9506879951589,0.11647834104340371
2025-06-18,OD,-79.0,12.75,65.89468835898106,0.1934905576992876
