variant,delta,lowz,sl,tp,n_is,n_oos,pf_is,pf_oos,wr_is,wr_oos,pnl_is,pnl_oos,mdd_is,mdd_oos,t_long_cong,t_short_cong,t_long_ctr,t_short_ctr,blocked_long,blocked_short
all_abs,200,0.9,2.5,1.25,1777,486,1.0776467546223065,1.1561493697331253,63.140123804164325,63.991769547325106,70224.58400664058,46724.4924618979,-30729.977669484797,-20964.861386481134,1262,5,1,995,5,380
all_abs,200,0.9,2.5,1.5,1684,464,1.060907683336997,1.1524708617290524,59.857482185273156,62.06896551724138,56820.663930309674,47424.61525731553,-25339.189462353963,-25306.118326015567,1194,5,1,948,5,370
all_abs,200,0.9,2.5,1.75,1627,448,1.073634387324905,1.1627085124056304,57.95943454210203,60.044642857142854,70244.02040463356,52032.06896810778,-27979.689211935554,-25271.980177418736,1156,5,1,913,5,366
all_abs,200,0.9,2.5,2.0,1578,435,1.0803851138135887,1.1680025183138987,55.956907477820025,57.93103448275862,77872.69766038324,54687.051116476505,-36015.28416822133,-26285.611470649455,1125,5,1,882,4,354
all_abs,200,0.9,2.5,2.25,1529,422,1.0725263733716062,1.1004523747512542,54.41465009810334,55.45023696682465,70994.26921771713,33924.39375056041,-43757.68765364945,-31257.616239984636,1095,4,1,851,4,347
all_abs,200,0.9,2.5,2.5,1483,412,1.0531595686087243,1.046902697283706,53.000674308833446,52.66990291262136,52126.27921240491,16482.35487617836,-42026.62965020388,-36160.17590578267,1064,4,1,826,4,341
all_abs,200,0.9,2.5,2.75,1446,410,1.054939533417019,1.0488613192423475,51.86721991701245,51.21951219512195,53809.778863520885,17548.762172520874,-42470.786484933706,-36100.56279018703,1040,3,1,812,4,335
all_abs,200,0.9,2.5,3.0,1423,400,1.0490094055437678,1.081095569759765,51.0892480674631,50.75,48082.50619060611,28932.545404372067,-44501.310346351376,-33757.76740973721,1020,3,1,799,4,328
all_abs,200,0.9,2.75,1.0,1867,499,1.1802241363692394,0.989915413298346,69.57686127477236,66.13226452905812,144868.57277097594,-3104.2064698835748,-20448.651018152377,-30810.07755475548,1320,5,1,1040,5,384
all_abs,200,0.9,2.75,1.25,1738,483,1.0685686562944083,1.1097522472367745,63.924050632911396,64.59627329192547,61923.17411964879,34061.016504072904,-41140.22525512258,-20878.101012640254,1236,5,1,979,5,374
all_abs,200,0.9,2.75,1.5,1644,461,1.0623328482152772,1.0980526894305767,60.76642335766423,62.47288503253796,57567.83776436241,31783.18385600025,-34981.00507229027,-28499.18392321175,1167,5,1,932,5,365
all_abs,200,0.9,2.75,1.75,1589,444,1.0720779094945319,1.1225375945901062,58.842039018250475,60.810810810810814,68366.93837432843,40419.83468139493,-33318.7179957429,-28816.969998016793,1131,5,1,896,5,360
all_abs,200,0.9,2.75,2.0,1540,431,1.072085539509934,1.1292678082878815,56.688311688311686,58.70069605568445,69876.46920058224,43379.88502889675,-43424.73662756068,-27162.26742250772,1099,5,1,866,4,348
all_abs,200,0.9,2.75,2.25,1490,418,1.064170509622877,1.0749604791338891,55.16778523489933,56.45933014354067,62946.02105132901,25969.169133381438,-50549.367893109484,-35968.31136543071,1068,4,1,835,4,341
all_abs,200,0.9,2.75,2.5,1442,408,1.041746921583861,1.0205325658674227,53.81414701803051,53.6764705882353,40961.18560481336,7419.7372878594615,-50863.25702017488,-41735.44491990098,1037,4,1,808,4,335
all_abs,200,0.9,2.75,2.75,1405,405,1.0519335373171095,1.0258116452948447,52.88256227758007,52.34567901234568,50572.07218394484,9490.119417948299,-48602.4597898829,-42460.4451236529,1013,3,1,793,4,330
all_abs,200,0.9,2.75,3.0,1381,395,1.0487125035691531,1.0578822776492485,52.20854453294714,51.89873417721519,47500.08103106171,21128.754214732544,-52728.40918207579,-39333.03642385552,993,3,1,779,4,323
all_abs,200,0.9,3.0,1.0,1845,496,1.154149701418639,1.00155329367206,70.13550135501355,66.53225806451613,125741.2657526703,473.0174827107112,-19081.82472455119,-29277.920365090104,1301,5,1,1034,5,380
all_abs,200,0.9,3.0,1.25,1714,480,1.0352886089583084,1.1223168771397232,64.29404900816803,65.0,32480.370849348838,37584.55330444653,-40253.054551477864,-20142.6955738393,1214,5,1,974,5,368
all_abs,200,0.9,3.0,1.5,1618,458,1.038984180577725,1.106340879892149,61.12484548825711,62.88209606986899,36434.92829621733,34270.7431994487,-33755.63313412418,-26334.822703465616,1145,5,1,925,5,359
all_abs,200,0.9,3.0,1.75,1560,440,1.0592985367908134,1.125729644301516,59.42307692307692,61.13636363636363,56405.51770054881,41313.27305057479,-32776.7733046948,-26012.544501502125,1107,5,1,887,5,354
all_abs,200,0.9,3.0,2.0,1509,427,1.066509983832594,1.1316906524768253,57.38899933730948,59.01639344262295,64359.824539270485,44054.69637531285,-38948.68536522136,-28646.848938605544,1073,5,1,857,4,342
all_abs,200,0.9,3.0,2.25,1458,414,1.0644019704782823,1.0855887526747912,56.035665294924556,56.76328502415459,62857.90332421431,29331.347996784607,-44477.84133311903,-31106.843083234417,1042,4,1,825,4,335
all_abs,200,0.9,3.0,2.5,1412,403,1.0386231046436163,1.0296426669609562,54.74504249291785,54.09429280397023,37755.38281208592,10584.82237184442,-46725.342411969694,-33590.76246398341,1012,4,1,798,4,329
all_abs,200,0.9,3.0,2.75,1374,401,1.0526439068175326,1.0330980325474113,53.930131004366814,52.61845386533666,50940.808335165966,12045.0432324953,-44373.14651613053,-33658.54360220539,988,3,1,783,4,324
all_abs,200,0.9,3.0,3.0,1352,391,1.0485863914616533,1.0618914041699687,53.25443786982248,52.17391304347826,47043.45599082393,22433.042259099384,-43687.286029802046,-31522.07944789836,970,3,1,769,4,317
all_abs,200,1.2,1.0,1.0,2337,606,1.043964263341865,0.9469926673988743,51.305091998288404,48.679867986798676,37846.127263070084,-15795.354268599694,-25195.8728912926,-23491.30830154194,1670,5,1,1267,7,453
all_abs,200,1.2,1.0,1.25,2229,588,1.0051505407354937,1.0664799774516427,46.16419919246299,46.93877551020408,4681.912563863771,19794.88904864469,-30680.63841052368,-16341.689501152141,1594,5,1,1217,7,446
all_abs,200,1.2,1.0,1.5,2153,564,0.9781575211564466,1.0677873922021486,42.68462610311194,44.50354609929078,-20406.513834692087,20423.40996623985,-37844.18885204854,-18372.61091875058,1541,5,1,1170,7,432
all_abs,200,1.2,1.0,1.75,2099,550,1.0069820528578564,1.078844154538594,40.87660790852787,42.54545454545455,6536.932278079039,24105.714006277703,-28019.2568803046,-20530.51644852436,1504,5,1,1139,7,418
all_abs,200,1.2,1.0,2.0,2059,539,1.0264491872038668,1.0740418129671156,39.33948518698397,40.25974025974026,24900.15972951005,22986.236718576547,-41642.420200338165,-23165.545775776263,1485,5,1,1107,6,411
all_abs,200,1.2,1.0,2.25,2005,525,1.0384596128227548,1.0227161588211673,37.95511221945137,38.095238095238095,36005.845092163,7159.159264321352,-41596.25594907626,-26768.619134052424,1452,4,1,1073,6,399
all_abs,200,1.2,1.0,2.5,1964,520,1.0346241912860887,1.025938854961904,36.86354378818737,36.53846153846154,32274.5126608773,8244.55514447698,-43544.67142935493,-28415.601679564643,1428,4,1,1051,6,389
all_abs,200,1.2,1.0,2.75,1930,517,1.0393297341627588,1.0009668035377808,35.59585492227979,34.622823984526114,36501.10902779259,313.5271659967111,-37385.02700752015,-36948.54815912404,1409,3,1,1034,6,383
all_abs,200,1.2,1.0,3.0,1909,508,1.0362137288819515,1.036933928432618,35.044525929806184,33.85826771653543,33561.7986095724,11938.123027998445,-37589.572089228495,-32808.84995797249,1391,3,1,1022,6,380
all_abs,200,1.2,1.25,1.0,2258,589,1.06623652482783,0.9444864401440212,56.687333923826394,54.159592529711375,59004.53718401961,-17525.992872732677,-33743.59776355013,-27647.898791441767,1606,5,1,1235,7,449
all_abs,200,1.2,1.25,1.25,2147,573,1.0146776189414235,1.0589638931424992,51.37401024685608,52.00698080279232,13975.814711086277,18827.58411545714,-35787.5852846654,-14898.162849880537,1529,5,1,1185,7,439
all_abs,200,1.2,1.25,1.5,2061,547,0.996231199224652,1.075918821748059,47.986414361960215,50.09140767824497,-3690.0131723986124,24456.61499693888,-42147.647630834326,-19934.956428936202,1466,5,1,1136,7,428
all_abs,200,1.2,1.25,1.75,2003,532,1.0186074864641281,1.090700109359432,46.08087868197703,48.1203007518797,18306.271778556802,29649.581116982372,-32082.569562181234,-21430.644211658364,1430,5,1,1099,7,416
all_abs,200,1.2,1.25,2.0,1959,516,1.0288960698065452,1.0802885236456756,44.20622766717713,45.736434108527135,28686.41693298574,26581.618702720807,-40845.71013603418,-28314.215760627558,1405,5,1,1064,6,408
all_abs,200,1.2,1.25,2.25,1904,501,1.0342954142733982,1.040023709793503,42.64705882352941,43.51297405189621,34052.65363440678,13360.204546195018,-41532.00165454502,-33095.25278824185,1373,4,1,1027,6,395
all_abs,200,1.2,1.25,2.5,1863,495,1.0217542006463918,1.0488055607780804,41.38486312399356,41.81818181818182,21581.221577907454,16396.970233150423,-44137.55722595728,-34498.99807033551,1346,4,1,1007,6,385
all_abs,200,1.2,1.25,2.75,1827,492,1.0281715122483495,1.0248288726522639,40.175150519978104,40.040650406504064,27816.479842474837,8538.855053521402,-37890.69546336206,-39335.70195631939,1325,3,1,990,6,378
all_abs,200,1.2,1.25,3.0,1801,483,1.0265000411777037,1.0608052049222905,39.533592448639645,39.33747412008282,26055.529593425927,20866.086539954413,-39993.8224971696,-35547.73927337359,1304,3,1,976,6,372
all_abs,200,1.2,1.5,1.0,2198,578,1.0612551209594039,1.0045693703005458,60.05459508644222,58.65051903114187,56162.834297774534,1444.5427450240823,-40322.4400242525,-19835.390746575213,1558,5,1,1212,7,441
all_abs,200,1.2,1.5,1.25,2070,560,1.0098547539133447,1.1361127112417795,54.78260869565217,56.785714285714285,9645.201893554477,43025.37161330569,-46149.03436709879,-15986.596841679566,1470,5,1,1154,7,431
all_abs,200,1.2,1.5,1.5,1976,532,0.9974924345384165,1.185717065131791,51.3663967611336,55.6390977443609,-2518.2915167022657,58178.33513898753,-50055.92046586455,-19714.489449640314,1402,5,1,1100,7,418
all_abs,200,1.2,1.5,1.75,1914,518,1.024634168762024,1.1901548113289708,49.63427377220481,53.66795366795367,24902.887665461785,61220.85700129581,-35761.68504271722,-22003.73220411573,1363,5,1,1063,7,409
all_abs,200,1.2,1.5,2.0,1858,502,1.0385788120135377,1.1696728602654582,47.73950484391819,50.99601593625498,39178.57119266737,55678.43889333257,-49385.30009346104,-27010.13728381884,1329,5,1,1025,6,401
all_abs,200,1.2,1.5,2.25,1805,487,1.0349594998814786,1.128046342814922,45.87257617728532,48.6652977412731,35689.56643533518,42548.15097628001,-52439.28646695279,-26774.066288691756,1300,4,1,987,6,389
all_abs,200,1.2,1.5,2.5,1762,480,1.0222970223691246,1.1152859364055978,44.66515323496027,46.458333333333336,22669.738448576463,38888.67586323664,-52855.63371044533,-28318.413329724717,1275,4,1,962,6,379
all_abs,200,1.2,1.5,2.75,1719,477,1.013559246306539,1.1214970750896172,43.16463059918557,45.073375262054505,13736.341137977215,41576.296764698855,-58141.49994338775,-29428.222017586813,1251,3,1,941,6,373
all_abs,200,1.2,1.5,3.0,1693,467,1.003865132431301,1.132471300547911,42.409923213230954,44.11134903640257,3904.7609321219716,45471.11814904449,-65777.33489482038,-30035.039362508032,1228,3,1,928,6,368
all_abs,200,1.2,1.75,1.0,2126,566,1.1102430529475216,1.0192834858708506,63.31138287864535,61.30742049469965,98815.38986546887,6092.407322203726,-26422.072682820653,-25687.924197742686,1506,5,1,1180,7,434
all_abs,200,1.2,1.75,1.25,2002,548,1.061523548496921,1.151545873339189,58.29170829170829,59.306569343065696,59108.75082269857,47911.40700354699,-30072.09745386128,-18449.59879478607,1423,5,1,1121,7,422
all_abs,200,1.2,1.75,1.5,1903,522,1.0414535771438618,1.1660984438730044,54.86074619022596,57.662835249042146,41106.053199012094,53513.28509066683,-38756.33727057096,-25310.371629107613,1353,5,1,1066,7,411
all_abs,200,1.2,1.75,1.75,1840,506,1.0645797404674227,1.1613517394715362,52.98913043478261,55.73122529644269,64771.043871456095,53969.05453096224,-26933.13911760386,-23803.02904326105,1308,5,1,1032,7,402
all_abs,200,1.2,1.75,2.0,1779,490,1.0758905892534947,1.143631685920249,51.09612141652614,53.265306122448976,76615.92917644819,48926.438604756986,-39877.3121360778,-29048.030426105615,1270,5,1,993,6,393
all_abs,200,1.2,1.75,2.25,1724,476,1.0685724799555267,1.0875950844109459,49.245939675174014,50.63025210084034,69801.3287297319,30594.508312972757,-46570.105525271225,-29065.990435674685,1239,4,1,956,5,383
all_abs,200,1.2,1.75,2.5,1680,467,1.0559007385417838,1.0782753758022334,48.035714285714285,48.60813704496788,56746.41780654401,27629.07345988162,-47756.22280749428,-35770.36966060201,1212,4,1,930,5,372
all_abs,200,1.2,1.75,2.75,1639,464,1.0502089829876142,1.0825554970484128,46.67480170835876,47.19827586206897,50950.818332212,29602.344810607974,-52512.673257311486,-39475.992275768,1187,3,1,912,5,366
all_abs,200,1.2,1.75,3.0,1610,454,1.045610538270149,1.0959089325029607,45.838509316770185,46.25550660792952,46069.6220857638,34509.69419750887,-60215.50153704002,-35798.06736493643,1162,3,1,898,5,361
all_abs,200,1.2,2.0,1.0,2086,551,1.1349945308100544,1.0931205057269588,65.38830297219559,64.24682395644282,119697.57696029166,28231.437569164627,-26620.96874323691,-20169.835728839535,1468,5,1,1163,7,426
all_abs,200,1.2,2.0,1.25,1951,530,1.0824488679947633,1.253286429556879,60.328036904151716,62.45283018867924,78400.48763190437,75621.08249933946,-28662.449474202076,-16271.418413461652,1377,5,1,1098,7,413
all_abs,200,1.2,2.0,1.5,1848,507,1.0553500489407974,1.2641289072533544,56.87229437229437,60.946745562130175,54577.98507959102,81295.04475294983,-32145.054260120087,-16015.666193421494,1306,5,1,1043,7,403
all_abs,200,1.2,2.0,1.75,1786,491,1.080795639982569,1.2771685938595554,55.09518477043673,59.063136456211815,80603.27615229726,87999.99915098371,-22981.18184668271,-19596.197273983926,1261,5,1,1010,7,393
all_abs,200,1.2,2.0,2.0,1722,475,1.0901844856187124,1.2515331164673489,53.019744483159116,56.21052631578947,90556.67476826918,81591.82601299566,-30956.832414421297,-19596.197273983926,1222,5,1,969,6,382
all_abs,200,1.2,2.0,2.25,1670,459,1.0899551389116573,1.1933421925755685,51.31736526946108,53.812636165577345,90955.93455561921,64361.758660495616,-37304.16195639994,-24595.874786360437,1190,4,1,934,5,374
all_abs,200,1.2,2.0,2.5,1625,449,1.075298369178648,1.1600347153242379,50.09230769230769,51.44766146993319,75967.63318408722,54664.76550264488,-36848.65653239582,-25855.013329497815,1162,4,1,907,5,363
all_abs,200,1.2,2.0,2.75,1585,446,1.0733254526529805,1.1453309507926677,48.769716088328074,49.775784753363226,74168.85678576384,50969.64903348526,-41649.30291092298,-28860.038970625974,1137,3,1,890,5,357
all_abs,200,1.2,2.0,3.0,1557,436,1.0641067054855873,1.1606881576991634,47.97687861271676,48.85321100917431,64801.360596160775,56585.7188838382,-50153.70364716492,-27263.14421156647,1112,3,1,877,5,351
all_abs,200,1.2,2.25,1.0,2043,546,1.1630824316688355,1.0369651160574127,67.25403817914831,65.01831501831502,141933.21793692873,11809.731582445893,-19874.831249859213,-27286.668049645814,1439,5,1,1144,6,424
all_abs,200,1.2,2.25,1.25,1902,524,1.0874269764748365,1.2093350551849624,62.039957939011565,63.74045801526717,82795.11105730341,65116.45846011728,-27545.21294712329,-20218.894043347682,1344,5,1,1076,6,410
all_abs,200,1.2,2.25,1.5,1796,502,1.070405223636724,1.2145174624647948,58.797327394209354,62.15139442231076,68828.03602002724,69225.47593525422,-24462.728616096283,-21438.01534918166,1271,5,1,1021,6,399
all_abs,200,1.2,2.25,1.75,1731,486,1.0905681335564363,1.2264135622918164,57.01906412478336,60.08230452674897,89874.58984601867,75335.36199233262,-21113.57141490761,-21618.846933231907,1226,5,1,985,6,391
all_abs,200,1.2,2.25,2.0,1672,470,1.101628026647559,1.201592495764611,54.964114832535884,57.234042553191486,101772.1085105318,68508.14785391638,-29109.04696790877,-22050.143404845294,1189,5,1,947,5,379
all_abs,200,1.2,2.25,2.25,1619,453,1.09364519748274,1.134527890671868,53.18097591105621,54.746136865342166,94805.13626239842,47146.15983027703,-38006.14124142124,-28931.929720215994,1156,4,1,911,5,371
all_abs,200,1.2,2.25,2.5,1572,443,1.0761463765101806,1.1013759373520298,51.908396946564885,52.37020316027088,76941.38437571176,36519.52410592632,-37082.37670646203,-33317.460942848484,1127,4,1,883,5,361
all_abs,200,1.2,2.25,2.75,1531,440,1.0769403267729836,1.087668325267216,50.68582625734814,50.68181818181818,77714.08882382268,32430.965224709435,-38752.864422573475,-40170.88684971859,1101,3,1,866,5,355
all_abs,200,1.2,2.25,3.0,1504,430,1.0707852419448913,1.106812069623418,50.0,49.76744186046512,71359.84906276004,39525.15835907972,-42032.714344205466,-36026.23989803578,1078,3,1,852,5,347
all_abs,200,1.2,2.5,1.0,1998,542,1.1649752981464427,1.0290963850393553,68.41841841841841,66.05166051660517,141959.84800322447,9395.446030980165,-20701.908543482787,-25975.693227903394,1407,5,1,1127,6,416
all_abs,200,1.2,2.5,1.25,1859,520,1.0824188516015287,1.209543216128993,63.15223238300161,65.0,77557.21163496768,65548.4555689829,-31225.683520577368,-18764.464398760974,1314,5,1,1059,6,404
all_abs,200,1.2,2.5,1.5,1756,496,1.0664644290087395,1.220067564683749,59.96583143507973,63.306451612903224,64434.02247095313,71143.0243901928,-28469.83785753259,-23319.323986682866,1243,5,1,1003,6,392
all_abs,200,1.2,2.5,1.75,1694,476,1.0795503814413694,1.225313926951148,58.08736717827627,61.134453781512605,78910.65443657976,74787.23470135723,-32850.65848548067,-25896.302163783403,1200,5,1,964,6,385
all_abs,200,1.2,2.5,2.0,1639,461,1.0864121617926696,1.211375903044569,56.07077486272117,58.568329718004335,87099.75281717768,71482.44510466786,-41064.34011278901,-27685.621636311917,1167,5,1,927,5,374
all_abs,200,1.2,2.5,2.25,1589,446,1.0816421728496126,1.1485723406958208,54.436752674638136,56.053811659192824,83298.1688062672,52036.353691545446,-49437.305588446034,-35047.71098960169,1137,4,1,893,5,367
all_abs,200,1.2,2.5,2.5,1538,435,1.0649350588769835,1.111805077184703,53.120936280884266,53.5632183908046,66012.32186736274,40282.58564638061,-47480.04464622936,-40244.38087322524,1104,4,1,864,5,356
all_abs,200,1.2,2.5,2.75,1496,432,1.065446655580919,1.0952979117664887,51.93850267379679,51.851851851851855,66455.78965231216,35328.002553439146,-47196.69374028199,-42621.272624742924,1076,3,1,848,5,350
all_abs,200,1.2,2.5,3.0,1469,422,1.0611044391237763,1.116185159026192,51.32743362831859,50.947867298578196,61822.73719067642,43076.556679883,-54025.0863816261,-38744.55173778915,1053,3,1,834,5,342
all_abs,200,1.2,2.75,1.0,1959,535,1.1838679456003403,0.9934271540581512,69.47422154160286,66.54205607476635,154448.41260541254,-2179.945554369333,-20590.579328768188,-28891.83728552809,1382,5,1,1106,6,409
all_abs,200,1.2,2.75,1.25,1816,514,1.0814929907502637,1.1609182061304777,64.04185022026432,65.56420233463035,76043.86392082713,51954.53847553632,-39951.53090706942,-19441.49785394162,1286,5,1,1038,6,398
all_abs,200,1.2,2.75,1.5,1711,491,1.0734783239703474,1.1756985144804548,60.95850379894798,63.74745417515275,70140.90931246552,58552.51285048231,-39987.31623676646,-26255.525190981134,1212,5,1,984,6,388
all_abs,200,1.2,2.75,1.75,1651,470,1.0832948726113572,1.1954326391982724,59.05511811023622,61.91489361702128,81725.58642184199,66225.92027624916,-36564.10066296821,-26262.54729583925,1171,5,1,944,6,381
all_abs,200,1.2,2.75,2.0,1597,455,1.0822904685501902,1.1834150176532576,56.856606136505945,59.34065934065934,82613.67917257495,63288.59692739825,-46828.73434992031,-28051.866768367763,1138,5,1,908,5,370
all_abs,200,1.2,2.75,2.25,1546,440,1.076528587811794,1.1326957760634524,55.23932729624838,57.04545454545455,77920.49657962077,47208.17325867247,-54583.92760569809,-35866.589869740856,1107,4,1,874,5,363
all_abs,200,1.2,2.75,2.5,1493,429,1.055985751456791,1.0942252614560715,53.985264567983926,54.54545454545455,56701.4653318996,34563.940264085104,-56450.57156883202,-42640.90519880134,1074,4,1,843,5,352
all_abs,200,1.2,2.75,2.75,1451,425,1.0646673611403288,1.0809442969175638,52.997932460372155,52.94117647058823,64993.49223118316,30433.86798464504,-55740.89445225583,-45531.81960277281,1046,3,1,826,5,347
all_abs,200,1.2,2.75,3.0,1425,415,1.065277254841569,1.1017435162697562,52.49122807017544,52.04819277108434,65335.387816503135,38251.759055931616,-61934.914242348765,-41141.07606336525,1024,3,1,812,5,339
all_abs,200,1.2,3.0,1.0,1937,532,1.1600691859662908,0.9973402146079157,70.05678884873515,67.10526315789474,136373.38680035522,-879.4560426635871,-20688.924507577904,-26562.79877334542,1363,5,1,1100,6,405
all_abs,200,1.2,3.0,1.25,1792,510,1.0517580700165898,1.1826035743339587,64.50892857142857,66.27450980392157,49162.42162867198,57938.258485416154,-36268.7689808111,-19289.93433318872,1263,5,1,1033,6,392
all_abs,200,1.2,3.0,1.5,1683,487,1.047223795714415,1.1930683819632348,61.25965537730244,64.27104722792608,45703.26080982955,63493.56680099474,-37592.444744274966,-24693.682622428823,1186,5,1,978,6,382
all_abs,200,1.2,3.0,1.75,1619,465,1.0642494690970223,1.2076297472883668,59.41939468807906,62.365591397849464,63447.85316146157,69572.853252493,-32784.96823967283,-23806.812128792008,1142,5,1,936,6,375
all_abs,200,1.2,3.0,2.0,1563,450,1.069422078294302,1.1947106679201585,57.261676263595646,59.77777777777778,69872.24694172535,66479.3009295837,-42732.28461555914,-26799.22082159479,1107,5,1,900,5,364
all_abs,200,1.2,3.0,2.25,1511,435,1.0694951021099728,1.1545728130028108,55.790866975512905,57.47126436781609,70729.59798270596,53890.3122697505,-48892.00257368584,-32066.88347377669,1076,4,1,865,5,357
all_abs,200,1.2,3.0,2.5,1461,423,1.046524959606638,1.1149670612162954,54.55167693360712,55.082742316784866,47194.902122068415,41265.91351746247,-53070.57380632669,-34844.91307235119,1044,4,1,835,5,346
all_abs,200,1.2,3.0,2.75,1419,420,1.0620813668553306,1.0933058374278852,53.699788583509516,53.333333333333336,62158.42524855524,34577.61246897884,-48135.33513859929,-38800.24319510914,1017,3,1,818,5,341
all_abs,200,1.2,3.0,3.0,1393,410,1.063730336047835,1.1101286799657177,53.266331658291456,52.4390243902439,63388.94456615749,40959.353149995004,-50249.24490324718,-35340.827212455624,996,3,1,803,5,333
all_abs,200,1.5,1.0,1.0,2438,639,1.0578822504635532,0.9432060146081216,51.39458572600492,48.200312989045386,51643.98531782041,-17927.405472517567,-26327.408839515192,-26701.466363986183,1742,5,1,1329,7,471
all_abs,200,1.5,1.0,1.25,2325,621,1.0133680222544776,1.063490581382198,46.1505376344086,46.3768115942029,12609.414740093926,20056.885495159586,-34945.55341298401,-17114.362848495803,1665,4,1,1276,7,461
all_abs,200,1.5,1.0,1.5,2243,596,0.9837985798571065,1.090353494463997,42.532322781988405,44.46308724832215,-15711.955769462693,28654.554766711517,-43567.60321250469,-19533.79241619783,1610,4,1,1224,7,445
all_abs,200,1.5,1.0,1.75,2181,580,1.0068939843358307,1.1079589779180947,40.577716643741404,42.58620689655172,6698.4017235325155,34656.538818481786,-35496.541686695055,-19613.0128174524,1567,4,1,1189,7,431
all_abs,200,1.5,1.0,2.0,2137,569,1.0249347481123607,1.1016053499657046,39.16705662143191,40.070298769771526,24308.44745254788,33203.80585791885,-49414.27170188006,-26083.653117833965,1546,4,1,1155,6,424
all_abs,200,1.5,1.0,2.25,2085,554,1.0365100931455467,1.071704002084812,37.74580335731415,38.26714801444043,35453.582300640075,23621.517988715423,-50673.625419841504,-29716.51543658758,1514,3,1,1121,6,411
all_abs,200,1.5,1.0,2.5,2037,551,1.0391225388936387,1.0763905699119112,36.7206676485027,36.66061705989111,37694.29189150519,25495.089396180992,-50145.609271720496,-31097.460478703433,1487,3,1,1097,6,400
all_abs,200,1.5,1.0,2.75,1999,546,1.0445467273855988,1.0590664488968518,35.467733866933465,34.798534798534796,42619.19771421719,20012.594191874814,-40849.794156883436,-39328.46716006439,1465,2,1,1077,6,395
all_abs,200,1.5,1.0,3.0,1976,537,1.0419131991613444,1.1008206224824546,34.91902834008097,34.07821229050279,40060.66407145725,34052.322496011184,-42137.818033799194,-34922.73145551655,1446,2,1,1064,6,392
all_abs,200,1.5,1.25,1.0,2347,616,1.0795450183157358,0.9389708135515442,56.96634000852152,53.57142857142857,73364.78791051355,-20337.66379546236,-33399.54745500421,-31564.72669737901,1666,5,1,1291,7,467
all_abs,200,1.5,1.25,1.25,2232,600,1.0271929307449739,1.055228415916829,51.61290322580645,51.333333333333336,26789.046306930613,18621.98757963255,-40375.05009627952,-17969.201240260736,1588,4,1,1239,7,454
all_abs,200,1.5,1.25,1.5,2139,574,1.0091490109115508,1.0847798530091133,48.20009350163628,49.47735191637631,9256.443305117136,28823.220383029256,-45973.75297635692,-22997.624100911926,1525,4,1,1183,7,441
all_abs,200,1.5,1.25,1.75,2074,557,1.0213088282114033,1.1071366455460523,45.998071359691416,47.576301615798926,21698.134713609506,36871.8741688117,-37153.85079183776,-22770.17489184749,1483,4,1,1143,7,428
all_abs,200,1.5,1.25,2.0,2028,541,1.0328995258103328,1.0936815530601545,44.32938856015779,44.91682070240296,33797.916646637095,32756.793697347894,-48023.67495196535,-32654.12034751287,1457,4,1,1107,6,420
all_abs,200,1.5,1.25,2.25,1974,526,1.0437962861523813,1.0744703766856505,42.857142857142854,42.965779467680605,44957.85025149019,26067.335983839148,-49056.23196681426,-35084.78638295106,1425,3,1,1071,6,405
all_abs,200,1.5,1.25,2.5,1925,522,1.0369864991018556,1.0832388776625126,41.66233766233766,41.18773946360153,37802.79950343982,29485.537969398283,-47365.569253547685,-34642.44288071095,1393,3,1,1050,6,394
all_abs,200,1.5,1.25,2.75,1883,516,1.0458703444026853,1.070927954726819,40.41423260754116,39.53488372093023,46489.83157741037,25489.989700152946,-39509.05282273656,-41763.18211131336,1366,2,1,1030,6,388
all_abs,200,1.5,1.25,3.0,1854,507,1.0443332367747666,1.1121824704508718,39.69795037756203,38.8560157790927,44774.20969150229,40232.35362872059,-38289.941351695816,-37709.18192497127,1344,2,1,1014,6,383
all_abs,200,1.5,1.5,1.0,2280,601,1.0822024911319885,0.996358212782545,60.43859649122807,58.23627287853577,77545.63586795845,-1211.227436004774,-39333.644780510294,-24049.23098748499,1610,5,1,1265,7,458
all_abs,200,1.5,1.5,1.25,2147,582,1.02460487616411,1.1388025280325644,55.05356311131812,56.529209621993125,24845.261551698277,45905.20717655367,-52976.65488226325,-18558.231841052548,1521,4,1,1203,7,445
all_abs,200,1.5,1.5,1.5,2049,554,1.0137771103872462,1.1974853661610991,51.68374816983894,55.415162454873645,14273.451215739406,64732.52048304639,-54742.1572449377,-22977.508025229763,1454,4,1,1144,7,430
all_abs,200,1.5,1.5,1.75,1978,537,1.0288591311603235,1.2084919027743184,49.595551061678464,53.445065176908756,30142.17118719629,69994.30506539415,-42223.90987251194,-22204.297621347505,1407,4,1,1103,7,420
all_abs,200,1.5,1.5,2.0,1920,520,1.042042774212675,1.1879403679279235,47.8125,50.57692307692308,44128.570950429246,64334.080821930984,-54923.86242621759,-28090.702701050614,1371,4,1,1064,6,412
all_abs,200,1.5,1.5,2.25,1868,506,1.044008818096568,1.173464796978856,46.03854389721627,48.616600790513836,46372.03641708009,59597.91620586075,-58211.38586074479,-27854.63170592353,1343,3,1,1027,6,398
all_abs,200,1.5,1.5,2.5,1816,501,1.0373704441150655,1.1592737571536131,44.93392070484582,46.30738522954092,39045.65120661184,55913.138162714895,-54473.24421272021,-29398.97874695649,1313,3,1,1000,6,387
