entry_time,exit_time,direction,entry_price,exit_price,contracts,bars_held,gross_pnl,net_pnl,exit_reason,signal_time
2022-04-19 15:31:00-04:00,2022-04-19 15:43:00-04:00,long,14217.8125,14204.885275478577,1,13,-258.54,-263.04,band_stop,2022-04-19 15:30:00-04:00
2022-04-21 14:01:00-04:00,2022-04-21 16:45:00-04:00,short,13863.6875,13723.5625,1,165,2802.5,2798.0,eod_close,2022-04-21 14:00:00-04:00
2022-04-22 10:31:00-04:00,2022-04-22 10:34:00-04:00,short,13590.9375,13609.728941873798,1,4,-375.83,-380.33,band_stop,2022-04-22 10:30:00-04:00
2022-04-22 12:01:00-04:00,2022-04-22 15:34:00-04:00,short,13513.6875,13487.5625,1,214,522.5,518.0,band_stop,2022-04-22 12:00:00-04:00
2022-04-26 10:01:00-04:00,2022-04-26 12:29:00-04:00,short,13267.6875,13212.815102681232,1,149,1097.45,1092.95,vwap_stop,2022-04-26 10:00:00-04:00
2022-04-26 12:31:00-04:00,2022-04-26 12:31:00-04:00,short,13205.9375,13212.69438741075,1,1,-135.14,-139.64,vwap_stop,2022-04-26 12:30:00-04:00
2022-04-26 13:01:00-04:00,2022-04-26 13:01:00-04:00,short,13217.9375,13218.0625,1,1,-2.5,-7.0,vwap_stop,2022-04-26 13:00:00-04:00
2022-04-26 13:31:00-04:00,2022-04-26 14:36:00-04:00,short,13108.4375,13195.21353429925,1,66,-1735.52,-1740.02,vwap_stop,2022-04-26 13:30:00-04:00
2022-04-26 15:01:00-04:00,2022-04-26 15:01:00-04:00,short,13195.4375,13195.5625,1,1,-2.5,-7.0,vwap_stop,2022-04-26 15:00:00-04:00
2022-04-26 15:31:00-04:00,2022-04-26 16:45:00-04:00,short,13075.6875,12810.0625,1,75,5312.5,5308.0,eod_close,2022-04-26 15:30:00-04:00
2022-04-27 10:01:00-04:00,2022-04-27 10:03:00-04:00,long,13177.0625,13156.659592918879,1,3,-408.06,-412.56,vwap_stop,2022-04-27 10:00:00-04:00
2022-04-27 12:31:00-04:00,2022-04-27 12:37:00-04:00,long,13210.3125,13179.870640870286,1,7,-608.84,-613.34,band_stop,2022-04-27 12:30:00-04:00
2022-04-27 13:01:00-04:00,2022-04-27 13:01:00-04:00,long,13188.5625,13178.074714651315,1,1,-209.76,-214.26,band_stop,2022-04-27 13:00:00-04:00
2022-04-28 13:31:00-04:00,2022-04-28 13:31:00-04:00,long,13407.3125,13389.999307773767,1,1,-346.26,-350.76,band_stop,2022-04-28 13:30:00-04:00
2022-04-28 14:01:00-04:00,2022-04-28 15:38:00-04:00,long,13447.3125,13463.924501179024,1,98,332.24,327.74,band_stop,2022-04-28 14:00:00-04:00
2022-04-29 12:31:00-04:00,2022-04-29 12:34:00-04:00,short,13116.9375,13123.093653563246,1,4,-123.12,-127.62,band_stop,2022-04-29 12:30:00-04:00
2022-04-29 13:01:00-04:00,2022-04-29 13:26:00-04:00,short,13073.9375,13118.239378447248,1,26,-886.04,-890.54,band_stop,2022-04-29 13:00:00-04:00
2022-04-29 13:31:00-04:00,2022-04-29 13:32:00-04:00,short,13100.6875,13121.23685527487,1,2,-410.99,-415.49,band_stop,2022-04-29 13:30:00-04:00
2022-04-29 14:01:00-04:00,2022-04-29 16:45:00-04:00,short,13054.4375,12882.3125,1,165,3442.5,3438.0,eod_close,2022-04-29 14:00:00-04:00
2022-05-04 10:31:00-04:00,2022-05-04 10:48:00-04:00,short,12962.1875,12980.527518423234,1,18,-366.8,-371.3,band_stop,2022-05-04 10:30:00-04:00
2022-05-04 11:01:00-04:00,2022-05-04 11:54:00-04:00,short,12933.4375,12953.512253788283,1,54,-401.5,-406.0,band_stop,2022-05-04 11:00:00-04:00
2022-05-04 15:01:00-04:00,2022-05-04 16:45:00-04:00,long,13337.5625,13494.9375,1,105,3147.5,3143.0,eod_close,2022-05-04 15:00:00-04:00
2022-05-05 10:01:00-04:00,2022-05-05 16:45:00-04:00,short,13174.6875,12904.8125,1,405,5397.5,5393.0,eod_close,2022-05-05 10:00:00-04:00
2022-05-06 10:01:00-04:00,2022-05-06 10:06:00-04:00,short,12550.4375,12616.955752681952,1,6,-1330.37,-1334.87,vwap_stop,2022-05-06 10:00:00-04:00
2022-05-09 11:01:00-04:00,2022-05-09 11:13:00-04:00,short,12302.6875,12323.310299044158,1,13,-412.46,-416.96,band_stop,2022-05-09 11:00:00-04:00
2022-05-09 11:31:00-04:00,2022-05-09 11:40:00-04:00,short,12276.1875,12313.711204227846,1,10,-750.47,-754.97,band_stop,2022-05-09 11:30:00-04:00
2022-05-09 13:01:00-04:00,2022-05-09 13:03:00-04:00,short,12286.6875,12304.967517939038,1,3,-365.6,-370.1,band_stop,2022-05-09 13:00:00-04:00
2022-05-09 14:01:00-04:00,2022-05-09 14:19:00-04:00,short,12256.4375,12289.1784722555,1,19,-654.82,-659.32,band_stop,2022-05-09 14:00:00-04:00
2022-05-09 14:31:00-04:00,2022-05-09 14:48:00-04:00,short,12239.1875,12269.046365161168,1,18,-597.18,-601.68,band_stop,2022-05-09 14:30:00-04:00
2022-05-09 15:31:00-04:00,2022-05-09 15:31:00-04:00,short,12236.1875,12237.327715683954,1,1,-22.8,-27.3,band_stop,2022-05-09 15:30:00-04:00
2022-05-11 14:01:00-04:00,2022-05-11 14:03:00-04:00,short,12008.1875,12067.36154429723,1,3,-1183.48,-1187.98,band_stop,2022-05-11 14:00:00-04:00
2022-05-11 15:31:00-04:00,2022-05-11 15:31:00-04:00,short,12016.4375,12016.5625,1,1,-2.5,-7.0,band_stop,2022-05-11 15:30:00-04:00
2022-05-13 10:01:00-04:00,2022-05-13 13:57:00-04:00,long,12242.8125,12299.956755052392,1,237,1142.89,1138.39,vwap_stop,2022-05-13 10:00:00-04:00
2022-05-13 14:01:00-04:00,2022-05-13 14:01:00-04:00,long,12303.5625,12299.960985984731,1,1,-72.03,-76.53,vwap_stop,2022-05-13 14:00:00-04:00
2022-05-13 15:01:00-04:00,2022-05-13 15:37:00-04:00,long,12349.5625,12353.985892706849,1,37,88.47,83.97,band_stop,2022-05-13 15:00:00-04:00
2022-05-18 11:31:00-04:00,2022-05-18 16:45:00-04:00,short,12146.6875,11881.0625,1,315,5312.5,5308.0,eod_close,2022-05-18 11:30:00-04:00
2022-05-19 12:01:00-04:00,2022-05-19 12:01:00-04:00,long,12029.3125,12027.284104138324,1,1,-40.57,-45.07,band_stop,2022-05-19 12:00:00-04:00
2022-05-20 12:01:00-04:00,2022-05-20 15:31:00-04:00,short,11733.9375,11679.193638162726,1,211,1094.88,1090.38,band_stop,2022-05-20 12:00:00-04:00
2022-05-24 10:01:00-04:00,2022-05-24 11:17:00-04:00,short,11678.1875,11674.243671330953,1,77,78.88,74.38,vwap_stop,2022-05-24 10:00:00-04:00
2022-05-24 11:31:00-04:00,2022-05-24 11:31:00-04:00,short,11659.4375,11671.538800859518,1,1,-242.03,-246.53,vwap_stop,2022-05-24 11:30:00-04:00
2022-05-26 10:01:00-04:00,2022-05-26 16:45:00-04:00,long,12114.0625,12259.1875,1,405,2902.5,2898.0,eod_close,2022-05-26 10:00:00-04:00
2022-05-27 10:01:00-04:00,2022-05-27 10:57:00-04:00,long,12519.5625,12539.871636111624,1,57,406.18,401.68,band_stop,2022-05-27 10:00:00-04:00
2022-05-27 11:31:00-04:00,2022-05-27 12:36:00-04:00,long,12564.3125,12570.677940784124,1,66,127.31,122.81,band_stop,2022-05-27 11:30:00-04:00
2022-05-27 13:01:00-04:00,2022-05-27 13:24:00-04:00,long,12586.0625,12581.713594828203,1,24,-86.98,-91.48,band_stop,2022-05-27 13:00:00-04:00
2022-05-27 13:31:00-04:00,2022-05-27 13:35:00-04:00,long,12590.3125,12578.473254917048,1,5,-236.78,-241.28,band_stop,2022-05-27 13:30:00-04:00
2022-05-27 14:01:00-04:00,2022-05-27 14:01:00-04:00,long,12588.8125,12586.618193405613,1,1,-43.89,-48.39,band_stop,2022-05-27 14:00:00-04:00
2022-05-27 14:31:00-04:00,2022-05-27 14:31:00-04:00,long,12595.8125,12594.669700607103,1,1,-22.86,-27.36,band_stop,2022-05-27 14:30:00-04:00
2022-05-27 15:01:00-04:00,2022-05-27 15:01:00-04:00,long,12615.5625,12612.523008360917,1,1,-60.79,-65.29,band_stop,2022-05-27 15:00:00-04:00
2022-05-27 15:31:00-04:00,2022-05-27 15:36:00-04:00,long,12653.5625,12638.626471771397,1,6,-298.72,-303.22,band_stop,2022-05-27 15:30:00-04:00
2022-05-31 10:01:00-04:00,2022-05-31 10:21:00-04:00,short,12551.1875,12558.063599549212,1,21,-137.52,-142.02,band_stop,2022-05-31 10:00:00-04:00
2022-06-01 12:31:00-04:00,2022-06-01 12:31:00-04:00,short,12480.9375,12485.664946870049,1,1,-94.55,-99.05,band_stop,2022-06-01 12:30:00-04:00
2022-06-02 12:31:00-04:00,2022-06-02 16:45:00-04:00,long,12769.0625,12897.9375,1,255,2577.5,2573.0,eod_close,2022-06-02 12:30:00-04:00
2022-06-03 11:31:00-04:00,2022-06-03 11:33:00-04:00,short,12522.9375,12542.994960007658,1,3,-401.15,-405.65,band_stop,2022-06-03 11:30:00-04:00
2022-06-10 10:31:00-04:00,2022-06-10 10:36:00-04:00,short,11892.6875,11931.42926723095,1,6,-774.84,-779.34,band_stop,2022-06-10 10:30:00-04:00
2022-06-10 11:01:00-04:00,2022-06-10 11:21:00-04:00,short,11883.6875,11903.912850995335,1,21,-404.51,-409.01,band_stop,2022-06-10 11:00:00-04:00
2022-06-10 11:31:00-04:00,2022-06-10 12:00:00-04:00,short,11864.6875,11899.826436827077,1,30,-702.78,-707.28,band_stop,2022-06-10 11:30:00-04:00
2022-06-10 12:31:00-04:00,2022-06-10 12:31:00-04:00,short,11885.1875,11891.983583591762,1,1,-135.92,-140.42,band_stop,2022-06-10 12:30:00-04:00
2022-06-10 13:01:00-04:00,2022-06-10 13:01:00-04:00,short,11886.6875,11887.141486528206,1,1,-9.08,-13.58,band_stop,2022-06-10 13:00:00-04:00
2022-06-15 15:31:00-04:00,2022-06-15 15:41:00-04:00,long,11733.3125,11687.864949317078,1,11,-908.95,-913.45,band_stop,2022-06-15 15:30:00-04:00
2022-06-16 11:01:00-04:00,2022-06-16 11:12:00-04:00,short,11143.1875,11196.519450630225,1,12,-1066.64,-1071.14,band_stop,2022-06-16 11:00:00-04:00
2022-06-16 12:01:00-04:00,2022-06-16 12:01:00-04:00,short,11191.6875,11192.001580745833,1,1,-6.28,-10.78,band_stop,2022-06-16 12:00:00-04:00
2022-06-16 14:01:00-04:00,2022-06-16 15:05:00-04:00,short,11113.9375,11147.066685171794,1,65,-662.58,-667.08,band_stop,2022-06-16 14:00:00-04:00
2022-06-21 10:01:00-04:00,2022-06-21 11:46:00-04:00,long,11628.8125,11618.981054960524,1,106,-196.63,-201.13,band_stop,2022-06-21 10:00:00-04:00
2022-06-22 10:31:00-04:00,2022-06-22 10:31:00-04:00,long,11707.5625,11698.483618524035,1,1,-181.58,-186.08,band_stop,2022-06-22 10:30:00-04:00
2022-06-24 10:01:00-04:00,2022-06-24 11:17:00-04:00,long,11954.3125,11991.537050028754,1,77,744.49,739.99,vwap_stop,2022-06-24 10:00:00-04:00
2022-06-24 11:31:00-04:00,2022-06-24 11:35:00-04:00,long,12004.3125,11991.054429251993,1,5,-265.16,-269.66,vwap_stop,2022-06-24 11:30:00-04:00
2022-06-24 12:01:00-04:00,2022-06-24 12:33:00-04:00,long,12014.0625,11999.585818253856,1,33,-289.53,-294.03,band_stop,2022-06-24 12:00:00-04:00
2022-06-24 13:01:00-04:00,2022-06-24 13:31:00-04:00,long,12027.0625,12011.579873763303,1,31,-309.65,-314.15,band_stop,2022-06-24 13:00:00-04:00
2022-06-24 14:31:00-04:00,2022-06-24 15:11:00-04:00,long,12028.8125,12044.28684580363,1,41,309.49,304.99,band_stop,2022-06-24 14:30:00-04:00
2022-06-24 15:31:00-04:00,2022-06-24 15:32:00-04:00,long,12054.8125,12053.187935212893,1,2,-32.49,-36.99,band_stop,2022-06-24 15:30:00-04:00
2022-06-28 11:31:00-04:00,2022-06-28 16:45:00-04:00,short,11861.9375,11680.0625,1,315,3637.5,3633.0,eod_close,2022-06-28 11:30:00-04:00
2022-07-05 15:01:00-04:00,2022-07-05 15:02:00-04:00,long,11756.8125,11736.639923225763,1,2,-403.45,-407.95,band_stop,2022-07-05 15:00:00-04:00
2022-07-05 15:31:00-04:00,2022-07-05 16:45:00-04:00,long,11791.8125,11807.9375,1,75,322.5,318.0,eod_close,2022-07-05 15:30:00-04:00
2022-07-07 10:01:00-04:00,2022-07-07 10:01:00-04:00,long,12034.5625,12008.481071709375,1,1,-521.63,-526.13,band_stop,2022-07-07 10:00:00-04:00
2022-07-07 11:01:00-04:00,2022-07-07 11:01:00-04:00,long,12050.3125,12049.026571684257,1,1,-25.72,-30.22,band_stop,2022-07-07 11:00:00-04:00
2022-07-07 12:01:00-04:00,2022-07-07 13:15:00-04:00,long,12089.0625,12085.695528940341,1,75,-67.34,-71.84,band_stop,2022-07-07 12:00:00-04:00
2022-07-07 13:31:00-04:00,2022-07-07 13:31:00-04:00,long,12087.3125,12086.223333899528,1,1,-21.78,-26.28,band_stop,2022-07-07 13:30:00-04:00
2022-07-07 14:01:00-04:00,2022-07-07 15:39:00-04:00,long,12126.3125,12132.40320292083,1,99,121.81,117.31,band_stop,2022-07-07 14:00:00-04:00
2022-07-11 10:01:00-04:00,2022-07-11 10:31:00-04:00,short,11884.6875,11919.719308583002,1,31,-700.64,-705.14,vwap_stop,2022-07-11 10:00:00-04:00
2022-07-11 11:01:00-04:00,2022-07-11 11:07:00-04:00,short,11908.4375,11919.3125,1,7,-217.5,-222.0,band_stop,2022-07-11 11:00:00-04:00
2022-07-14 10:01:00-04:00,2022-07-14 10:22:00-04:00,short,11566.6875,11552.466307636372,1,22,284.42,279.92,band_stop,2022-07-14 10:00:00-04:00
2022-07-19 13:01:00-04:00,2022-07-19 13:01:00-04:00,long,12208.0625,12203.184986338123,1,1,-97.55,-102.05,band_stop,2022-07-19 13:00:00-04:00
2022-07-19 14:01:00-04:00,2022-07-19 14:47:00-04:00,long,12254.3125,12235.00632182869,1,47,-386.12,-390.62,band_stop,2022-07-19 14:00:00-04:00
2022-07-19 15:01:00-04:00,2022-07-19 15:06:00-04:00,long,12253.5625,12245.6875,1,6,-157.5,-162.0,band_stop,2022-07-19 15:00:00-04:00
2022-07-19 15:31:00-04:00,2022-07-19 15:33:00-04:00,long,12260.8125,12256.771806158604,1,3,-80.81,-85.31,band_stop,2022-07-19 15:30:00-04:00
2022-07-20 11:01:00-04:00,2022-07-20 11:04:00-04:00,long,12486.3125,12455.5774644342,1,4,-614.7,-619.2,band_stop,2022-07-20 11:00:00-04:00
2022-07-20 11:31:00-04:00,2022-07-20 11:39:00-04:00,long,12468.8125,12461.616164760653,1,9,-143.93,-148.43,band_stop,2022-07-20 11:30:00-04:00
2022-07-20 12:01:00-04:00,2022-07-20 12:43:00-04:00,long,12495.8125,12481.886345944591,1,43,-278.52,-283.02,band_stop,2022-07-20 12:00:00-04:00
2022-07-22 14:31:00-04:00,2022-07-22 14:34:00-04:00,short,12366.9375,12365.546745152544,1,4,27.82,23.32,band_stop,2022-07-22 14:30:00-04:00
2022-07-26 12:01:00-04:00,2022-07-26 12:02:00-04:00,short,12113.6875,12118.206704502185,1,2,-90.38,-94.88,band_stop,2022-07-26 12:00:00-04:00
2022-07-27 15:01:00-04:00,2022-07-27 16:45:00-04:00,long,12579.8125,12582.4375,1,105,52.5,48.0,eod_close,2022-07-27 15:00:00-04:00
2022-08-03 10:01:00-04:00,2022-08-03 10:01:00-04:00,long,13114.3125,13091.90412901197,1,1,-448.17,-452.67,band_stop,2022-08-03 10:00:00-04:00
2022-08-03 10:31:00-04:00,2022-08-03 10:31:00-04:00,long,13129.3125,13121.631478269352,1,1,-153.62,-158.12,band_stop,2022-08-03 10:30:00-04:00
2022-08-03 11:01:00-04:00,2022-08-03 11:01:00-04:00,long,13141.3125,13140.16968807259,1,1,-22.86,-27.36,band_stop,2022-08-03 11:00:00-04:00
2022-08-03 11:31:00-04:00,2022-08-03 16:45:00-04:00,long,13181.5625,13258.1875,1,315,1532.5,1528.0,eod_close,2022-08-03 11:30:00-04:00
2022-08-08 10:01:00-04:00,2022-08-08 10:08:00-04:00,long,13392.5625,13371.588158584505,1,8,-419.49,-423.99,band_stop,2022-08-08 10:00:00-04:00
2022-08-09 10:01:00-04:00,2022-08-09 10:01:00-04:00,short,13001.9375,13002.0625,1,1,-2.5,-7.0,band_stop,2022-08-09 10:00:00-04:00
2022-08-19 10:01:00-04:00,2022-08-19 10:01:00-04:00,short,13308.4375,13309.235091222652,1,1,-15.95,-20.45,band_stop,2022-08-19 10:00:00-04:00
2022-08-26 10:31:00-04:00,2022-08-26 16:45:00-04:00,short,12987.1875,12588.0625,1,363,7982.5,7978.0,eod_close,2022-08-26 10:30:00-04:00
2022-08-30 11:01:00-04:00,2022-08-30 11:35:00-04:00,short,12345.4375,12369.440928004115,1,35,-480.07,-484.57,band_stop,2022-08-30 11:00:00-04:00
2022-08-30 12:01:00-04:00,2022-08-30 12:02:00-04:00,short,12344.6875,12359.472289264264,1,2,-295.7,-300.2,band_stop,2022-08-30 12:00:00-04:00
2022-08-30 12:31:00-04:00,2022-08-30 12:31:00-04:00,short,12345.1875,12346.478277679866,1,1,-25.82,-30.32,band_stop,2022-08-30 12:30:00-04:00
2022-08-30 13:01:00-04:00,2022-08-30 14:41:00-04:00,short,12315.1875,12313.50846557482,1,101,33.58,29.08,band_stop,2022-08-30 13:00:00-04:00
2022-08-30 15:01:00-04:00,2022-08-30 15:01:00-04:00,short,12305.9375,12309.912630881165,1,1,-79.5,-84.0,band_stop,2022-08-30 15:00:00-04:00
2022-09-01 11:01:00-04:00,2022-09-01 11:02:00-04:00,short,12053.1875,12055.438437885321,1,2,-45.02,-49.52,band_stop,2022-09-01 11:00:00-04:00
2022-09-01 11:31:00-04:00,2022-09-01 11:31:00-04:00,short,12034.1875,12049.679113032542,1,1,-309.83,-314.33,band_stop,2022-09-01 11:30:00-04:00
2022-09-02 14:01:00-04:00,2022-09-02 14:13:00-04:00,short,12086.9375,12118.794420294073,1,13,-637.14,-641.64,band_stop,2022-09-02 14:00:00-04:00
2022-09-06 10:01:00-04:00,2022-09-06 10:01:00-04:00,short,12045.9375,12046.0625,1,1,-2.5,-7.0,band_stop,2022-09-06 10:00:00-04:00
2022-09-06 10:31:00-04:00,2022-09-06 10:40:00-04:00,short,11994.6875,12010.483650800077,1,10,-315.92,-320.42,band_stop,2022-09-06 10:30:00-04:00
2022-09-07 14:01:00-04:00,2022-09-07 16:45:00-04:00,long,12211.0625,12264.4375,1,165,1067.5,1063.0,eod_close,2022-09-07 14:00:00-04:00
2022-09-08 11:01:00-04:00,2022-09-08 11:51:00-04:00,long,12416.5625,12388.378486168882,1,51,-563.68,-568.18,band_stop,2022-09-08 11:00:00-04:00
2022-09-08 12:01:00-04:00,2022-09-08 12:01:00-04:00,long,12393.5625,12389.747235903702,1,1,-76.31,-80.81,band_stop,2022-09-08 12:00:00-04:00
2022-09-09 10:01:00-04:00,2022-09-09 10:19:00-04:00,long,12579.5625,12586.720519635383,1,19,143.16,138.66,band_stop,2022-09-09 10:00:00-04:00
2022-09-09 10:31:00-04:00,2022-09-09 10:32:00-04:00,long,12604.0625,12594.878887583858,1,2,-183.67,-188.17,band_stop,2022-09-09 10:30:00-04:00
2022-09-09 11:01:00-04:00,2022-09-09 11:11:00-04:00,long,12637.3125,12613.4455412841,1,11,-477.34,-481.84,band_stop,2022-09-09 11:00:00-04:00
2022-09-09 11:31:00-04:00,2022-09-09 12:02:00-04:00,long,12636.3125,12619.49848662869,1,32,-336.28,-340.78,band_stop,2022-09-09 11:30:00-04:00
2022-09-09 13:01:00-04:00,2022-09-09 13:03:00-04:00,long,12653.0625,12636.49271483677,1,3,-331.4,-335.9,band_stop,2022-09-09 13:00:00-04:00
2022-09-09 13:31:00-04:00,2022-09-09 14:02:00-04:00,long,12664.0625,12649.613222075042,1,32,-288.99,-293.49,band_stop,2022-09-09 13:30:00-04:00
2022-09-09 14:31:00-04:00,2022-09-09 14:33:00-04:00,long,12676.3125,12655.944910585757,1,3,-407.35,-411.85,band_stop,2022-09-09 14:30:00-04:00
2022-09-12 10:01:00-04:00,2022-09-12 10:02:00-04:00,long,12816.5625,12809.698460478625,1,2,-137.28,-141.78,band_stop,2022-09-12 10:00:00-04:00
2022-09-13 11:01:00-04:00,2022-09-13 13:07:00-04:00,short,12309.4375,12315.664659339214,1,127,-124.54,-129.04,band_stop,2022-09-13 11:00:00-04:00
2022-09-13 14:01:00-04:00,2022-09-13 16:45:00-04:00,short,12290.6875,12119.0625,1,165,3432.5,3428.0,eod_close,2022-09-13 14:00:00-04:00
2022-09-15 11:01:00-04:00,2022-09-15 11:01:00-04:00,short,12012.6875,12020.872638083529,1,1,-163.7,-168.2,band_stop,2022-09-15 11:00:00-04:00
2022-09-15 15:31:00-04:00,2022-09-15 15:31:00-04:00,short,11946.6875,11953.11316225877,1,1,-128.51,-133.01,band_stop,2022-09-15 15:30:00-04:00
2022-09-23 10:01:00-04:00,2022-09-23 10:15:00-04:00,short,11354.1875,11381.372167526657,1,15,-543.69,-548.19,band_stop,2022-09-23 10:00:00-04:00
2022-09-23 12:31:00-04:00,2022-09-23 12:51:00-04:00,short,11303.9375,11347.3776573713,1,21,-868.8,-873.3,band_stop,2022-09-23 12:30:00-04:00
2022-09-23 13:31:00-04:00,2022-09-23 13:48:00-04:00,short,11319.1875,11333.115913431022,1,18,-278.57,-283.07,band_stop,2022-09-23 13:30:00-04:00
2022-09-23 14:01:00-04:00,2022-09-23 14:03:00-04:00,short,11329.4375,11330.56882929501,1,3,-22.63,-27.13,band_stop,2022-09-23 14:00:00-04:00
2022-09-23 14:31:00-04:00,2022-09-23 15:09:00-04:00,short,11282.9375,11303.909907099849,1,39,-419.45,-423.95,band_stop,2022-09-23 14:30:00-04:00
2022-09-26 10:01:00-04:00,2022-09-26 10:11:00-04:00,long,11491.5625,11462.874242062364,1,11,-573.77,-578.27,band_stop,2022-09-26 10:00:00-04:00
2022-09-26 10:31:00-04:00,2022-09-26 10:42:00-04:00,long,11520.3125,11478.576107299667,1,12,-834.73,-839.23,band_stop,2022-09-26 10:30:00-04:00
2022-09-28 12:01:00-04:00,2022-09-28 13:51:00-04:00,long,11479.8125,11465.179515539852,1,111,-292.66,-297.16,band_stop,2022-09-28 12:00:00-04:00
2022-09-28 14:01:00-04:00,2022-09-28 16:45:00-04:00,long,11477.0625,11545.9375,1,165,1377.5,1373.0,eod_close,2022-09-28 14:00:00-04:00
2022-09-29 10:01:00-04:00,2022-09-29 11:08:00-04:00,short,11256.1875,11241.907820846176,1,68,285.59,281.09,vwap_stop,2022-09-29 10:00:00-04:00
2022-09-29 11:31:00-04:00,2022-09-29 11:43:00-04:00,short,11216.9375,11238.077070907144,1,13,-422.79,-427.29,vwap_stop,2022-09-29 11:30:00-04:00
2022-09-29 12:01:00-04:00,2022-09-29 12:01:00-04:00,short,11256.4375,11256.5625,1,1,-2.5,-7.0,vwap_stop,2022-09-29 12:00:00-04:00
2022-09-29 12:31:00-04:00,2022-09-29 15:37:00-04:00,short,11203.1875,11206.460766957225,1,187,-65.47,-69.97,vwap_stop,2022-09-29 12:30:00-04:00
2022-09-30 11:31:00-04:00,2022-09-30 11:31:00-04:00,long,11329.5625,11323.546435654633,1,1,-120.32,-124.82,band_stop,2022-09-30 11:30:00-04:00
2022-10-03 10:31:00-04:00,2022-10-03 10:39:00-04:00,long,11205.5625,11200.54348323573,1,9,-100.38,-104.88,band_stop,2022-10-03 10:30:00-04:00
2022-10-03 11:31:00-04:00,2022-10-03 11:36:00-04:00,long,11225.8125,11205.921739523357,1,6,-397.82,-402.32,band_stop,2022-10-03 11:30:00-04:00
2022-10-03 13:31:00-04:00,2022-10-03 16:45:00-04:00,long,11252.5625,11309.1875,1,195,1132.5,1128.0,eod_close,2022-10-03 13:30:00-04:00
2022-10-04 10:01:00-04:00,2022-10-04 12:20:00-04:00,long,11616.5625,11626.179632433728,1,140,192.34,187.84,band_stop,2022-10-04 10:00:00-04:00
2022-10-04 12:31:00-04:00,2022-10-04 12:43:00-04:00,long,11645.3125,11629.838120985954,1,13,-309.49,-313.99,band_stop,2022-10-04 12:30:00-04:00
2022-10-05 10:31:00-04:00,2022-10-05 10:31:00-04:00,short,11385.9375,11392.215736972963,1,1,-125.56,-130.06,band_stop,2022-10-05 10:30:00-04:00
2022-10-07 10:01:00-04:00,2022-10-07 10:24:00-04:00,short,11225.6875,11263.710102090863,1,24,-760.45,-764.95,band_stop,2022-10-07 10:00:00-04:00
2022-10-07 10:31:00-04:00,2022-10-07 10:48:00-04:00,short,11244.1875,11252.012463457755,1,18,-156.5,-161.0,band_stop,2022-10-07 10:30:00-04:00
2022-10-07 11:01:00-04:00,2022-10-07 11:01:00-04:00,short,11236.6875,11250.673688633195,1,1,-279.72,-284.22,band_stop,2022-10-07 11:00:00-04:00
2022-10-07 11:31:00-04:00,2022-10-07 16:45:00-04:00,short,11210.9375,11095.3125,1,315,2312.5,2308.0,eod_close,2022-10-07 11:30:00-04:00
2022-10-10 10:01:00-04:00,2022-10-10 10:02:00-04:00,short,11014.9375,11024.879898784695,1,2,-198.85,-203.35,band_stop,2022-10-10 10:00:00-04:00
2022-10-10 11:01:00-04:00,2022-10-10 11:51:00-04:00,short,10951.6875,10994.828541794564,1,51,-862.82,-867.32,band_stop,2022-10-10 11:00:00-04:00
2022-10-10 12:01:00-04:00,2022-10-10 13:36:00-04:00,short,10988.1875,10972.399556091465,1,96,315.76,311.26,band_stop,2022-10-10 12:00:00-04:00
2022-10-11 10:01:00-04:00,2022-10-11 10:18:00-04:00,short,10823.4375,10842.390655283245,1,18,-379.06,-383.56,band_stop,2022-10-11 10:00:00-04:00
2022-10-11 10:31:00-04:00,2022-10-11 10:33:00-04:00,short,10828.4375,10837.140798198334,1,3,-174.07,-178.57,band_stop,2022-10-11 10:30:00-04:00
2022-10-13 12:01:00-04:00,2022-10-13 12:12:00-04:00,long,11004.5625,10948.451773331839,1,12,-1122.21,-1126.71,band_stop,2022-10-13 12:00:00-04:00
2022-10-13 13:01:00-04:00,2022-10-13 16:45:00-04:00,long,10973.0625,11070.1875,1,225,1942.5,1938.0,eod_close,2022-10-13 13:00:00-04:00
2022-10-14 10:31:00-04:00,2022-10-14 16:45:00-04:00,short,10919.6875,10749.8125,1,375,3397.5,3393.0,eod_close,2022-10-14 10:30:00-04:00
2022-10-20 10:31:00-04:00,2022-10-20 11:29:00-04:00,long,11312.0625,11264.400673334943,1,59,-953.24,-957.74,band_stop,2022-10-20 10:30:00-04:00
2022-10-20 11:31:00-04:00,2022-10-20 11:58:00-04:00,long,11264.8125,11270.559256003497,1,28,114.94,110.44,band_stop,2022-10-20 11:30:00-04:00
2022-10-20 12:01:00-04:00,2022-10-20 12:01:00-04:00,long,11271.5625,11268.9097141682,1,1,-53.06,-57.56,band_stop,2022-10-20 12:00:00-04:00
2022-10-21 10:01:00-04:00,2022-10-21 10:03:00-04:00,long,11156.0625,11151.200384589602,1,3,-97.24,-101.74,band_stop,2022-10-21 10:00:00-04:00
2022-10-21 12:01:00-04:00,2022-10-21 12:13:00-04:00,long,11213.0625,11198.908144351712,1,13,-283.09,-287.59,band_stop,2022-10-21 12:00:00-04:00
2022-10-21 13:01:00-04:00,2022-10-21 16:45:00-04:00,long,11232.8125,11375.9375,1,225,2862.5,2858.0,eod_close,2022-10-21 13:00:00-04:00
