date,strat,tp,mae_pre,flat_pnl
2024-01-02,RV,1,640.0,2275.0
2024-01-02,OD,0,735.0,-405.0
2024-01-03,B2,1,1090.0,745.0
2024-01-03,OD,0,20.0,180.0
2024-01-04,RV,1,1345.0,670.0
2024-01-04,OD,0,430.0,-415.0
2024-01-05,FB,1,795.0,185.0
2024-01-05,B2,0,1810.0,-1395.0
2024-01-08,FB,1,55.0,3845.0
2024-01-08,RV,1,180.0,1580.0
2024-01-08,B2,1,105.0,1290.0
2024-01-08,B2,1,240.0,1225.0
2024-01-08,OD,0,280.0,-225.0
2024-01-09,FB,1,370.0,2055.0
2024-01-09,RV,1,45.0,1450.0
2024-01-09,OD,0,745.0,-615.0
2024-01-10,FB,1,80.0,1535.0
2024-01-10,B2,0,1145.0,25.0
2024-01-10,RV,0,295.0,-60.0
2024-01-10,OD,1,60.0,1510.0
2024-01-11,OD,0,775.0,-615.0
2024-01-12,FB,0,1765.0,-420.0
2024-01-12,RV,0,1490.0,-890.0
2024-01-16,B2,0,2375.0,-1465.0
2024-01-16,FB,0,2410.0,-2315.0
2024-01-16,B2,0,1540.0,625.0
2024-01-16,OD,0,765.0,-735.0
2024-01-17,RV,0,2060.0,-2000.0
2024-01-17,B2,1,1145.0,1390.0
2024-01-17,OD,1,325.0,725.0
2024-01-18,RV,0,2325.0,-1160.0
2024-01-18,FB,0,2405.0,-1900.0
2024-01-18,B2,1,1460.0,1700.0
2024-01-18,RV,1,110.0,840.0
2024-01-18,OD,0,230.0,140.0
2024-01-19,RV,1,705.0,2210.0
2024-01-19,B2,1,320.0,1450.0
2024-01-19,FB,1,30.0,2490.0
2024-01-19,B2,1,105.0,1705.0
2024-01-22,OD,0,400.0,-295.0
2024-01-23,RV,0,925.0,825.0
2024-01-23,OD,1,185.0,1420.0
2024-01-24,RV,1,635.0,1310.0
2024-01-24,FB,1,1090.0,-685.0
2024-01-24,OD,0,360.0,165.0
2024-01-25,RV,0,1950.0,-1830.0
2024-01-25,OD,0,800.0,-775.0
2024-01-28,OD,1,125.0,1390.0
2024-01-29,RV,0,1075.0,-230.0
2024-01-29,FB,0,60.0,235.0
2024-01-29,B2,1,380.0,2005.0
2024-01-29,OD,0,410.0,-285.0
2024-01-30,B2,1,5.0,1150.0
2024-01-30,B2,1,825.0,1375.0
2024-01-30,OD,0,1655.0,-1635.0
2024-01-31,RV,0,2825.0,-725.0
2024-01-31,OD,0,220.0,-195.0
2024-02-01,B2,1,1055.0,4180.0
2024-02-01,FB,0,985.0,-95.0
2024-02-01,OD,0,130.0,30.0
2024-02-02,FB,1,665.0,2070.0
2024-02-02,B2,1,25.0,1295.0
2024-02-04,OD,0,765.0,-180.0
2024-02-05,B2,1,250.0,-335.0
2024-02-05,RV,0,1865.0,-1365.0
2024-02-05,OD,1,70.0,855.0
2024-02-06,B2,1,735.0,700.0
2024-02-06,RV,0,900.0,-610.0
2024-02-06,OD,1,90.0,345.0
2024-02-07,FB,0,950.0,-785.0
2024-02-07,B2,0,1335.0,40.0
2024-02-07,OD,0,145.0,-115.0
2024-02-08,FB,0,660.0,50.0
2024-02-08,RV,0,1240.0,-525.0
2024-02-08,B2,0,1130.0,-430.0
2024-02-08,OD,1,390.0,360.0
2024-02-09,RV,1,335.0,1125.0
2024-02-09,FB,0,615.0,820.0
2024-02-09,B2,1,655.0,1110.0
2024-02-09,B2,0,755.0,-630.0
2024-02-11,OD,0,240.0,-215.0
2024-02-12,FB,0,1785.0,-1515.0
2024-02-12,RV,0,1750.0,-1175.0
2024-02-12,RV,0,210.0,-0.0
2024-02-12,OD,0,105.0,40.0
2024-02-13,RV,1,270.0,1895.0
2024-02-13,OD,1,310.0,1745.0
2024-02-14,B2,1,1330.0,640.0
2024-02-14,OD,1,520.0,560.0
2024-02-15,RV,1,95.0,270.0
2024-02-15,B2,0,2105.0,-1670.0
2024-02-15,B2,1,755.0,945.0
2024-02-15,OD,1,705.0,1250.0
2024-02-16,B2,1,225.0,-630.0
2024-02-16,RV,1,635.0,1540.0
2024-02-16,B2,1,105.0,2135.0
2024-02-19,OD,0,1275.0,-1190.0
2024-02-20,B2,1,340.0,1685.0
2024-02-20,RV,1,475.0,2405.0
2024-02-20,OD,0,755.0,-640.0
2024-02-21,B2,0,2175.0,-1520.0
2024-02-21,OD,1,160.0,1680.0
2024-02-22,FB,1,815.0,2445.0
2024-02-22,B2,1,1240.0,1590.0
2024-02-22,B2,0,740.0,-485.0
2024-02-22,OD,0,350.0,-55.0
2024-02-23,FB,0,860.0,-545.0
2024-02-23,B2,0,2415.0,-1015.0
2024-02-23,RV,0,805.0,-465.0
2024-02-23,B2,0,1655.0,-1335.0
2024-02-25,OD,0,765.0,-615.0
2024-02-26,RV,0,1205.0,-40.0
2024-02-26,RV,0,880.0,-210.0
2024-02-26,FB,0,1010.0,-435.0
2024-02-26,OD,0,550.0,-355.0
2024-02-27,RV,0,1265.0,-550.0
2024-02-27,RV,0,245.0,80.0
2024-02-27,OD,0,330.0,-260.0
2024-02-28,RV,1,335.0,120.0
2024-02-28,OD,0,5.0,405.0
2024-02-29,B2,0,3115.0,-1390.0
2024-02-29,FB,0,3320.0,-510.0
2024-02-29,B2,1,770.0,610.0
2024-02-29,OD,1,180.0,1555.0
2024-03-01,FB,1,220.0,4485.0
2024-03-01,B2,1,65.0,1880.0
2024-03-03,OD,0,5.0,195.0
2024-03-04,RV,0,1105.0,340.0
2024-03-04,B2,0,1075.0,-950.0
2024-03-04,OD,0,880.0,-715.0
2024-03-05,B2,1,220.0,890.0
2024-03-05,OD,1,225.0,1605.0
2024-03-06,FB,0,2360.0,-700.0
2024-03-06,OD,0,1630.0,-1450.0
2024-03-07,FB,0,1425.0,80.0
2024-03-07,B2,1,75.0,1780.0
2024-03-07,B2,0,3040.0,-1350.0
2024-03-07,OD,1,175.0,1150.0
2024-03-08,FB,0,5465.0,-4315.0
2024-03-08,B2,0,4580.0,-3080.0
2024-03-11,OD,1,150.0,720.0
2024-03-12,RV,1,370.0,2525.0
2024-03-12,FB,0,2195.0,-385.0
2024-03-12,OD,0,830.0,-685.0
2024-03-13,RV,0,1390.0,-930.0
2024-03-13,OD,1,255.0,650.0
2024-03-14,RV,1,140.0,1995.0
2024-03-14,RV,1,1145.0,1905.0
2024-03-14,B2,1,220.0,1975.0
2024-03-14,OD,0,260.0,-175.0
2024-03-15,B2,1,2040.0,40.0
2024-03-15,RV,1,755.0,1525.0
2024-03-15,B2,0,750.0,25.0
2024-03-17,OD,1,180.0,1605.0
2024-03-18,RV,1,810.0,-1365.0
2024-03-18,FB,1,895.0,-1625.0
2024-03-18,B2,0,2055.0,-1735.0
2024-03-18,OD,0,840.0,-270.0
2024-03-19,RV,0,3055.0,-2555.0
2024-03-19,OD,0,795.0,-665.0
2024-03-20,RV,1,25.0,1860.0
2024-03-20,RV,1,515.0,2310.0
2024-03-20,OD,1,335.0,1490.0
2024-03-21,OD,0,465.0,-435.0
2024-03-22,RV,0,1600.0,-1390.0
2024-03-22,RV,0,1510.0,-1185.0
2024-03-22,B2,0,1245.0,-990.0
2024-03-24,OD,0,135.0,-60.0
2024-03-25,RV,0,1260.0,-860.0
2024-03-25,FB,0,215.0,570.0
2024-03-25,OD,0,60.0,40.0
2024-03-26,OD,0,35.0,-15.0
2024-03-27,RV,0,795.0,375.0
2024-03-27,B2,0,2155.0,-1955.0
2024-03-27,OD,0,240.0,55.0
2024-03-31,OD,0,240.0,-200.0
2024-04-01,RV,0,2300.0,-2130.0
2024-04-01,FB,0,1925.0,-1445.0
2024-04-01,OD,0,500.0,-475.0
2024-04-02,RV,0,910.0,-195.0
2024-04-02,OD,0,620.0,-460.0
2024-04-03,FB,1,140.0,545.0
2024-04-03,B2,0,2245.0,-460.0
2024-04-03,OD,1,20.0,745.0
2024-04-04,FB,0,1530.0,-1470.0
2024-04-04,OD,1,760.0,1230.0
2024-04-05,B2,1,1150.0,1340.0
2024-04-05,FB,1,85.0,195.0
2024-04-05,RV,1,1530.0,-335.0
2024-04-05,B2,0,2605.0,-1685.0
2024-04-07,OD,0,1020.0,-825.0
2024-04-08,OD,0,535.0,-175.0
2024-04-09,RV,0,1090.0,-120.0
2024-04-09,OD,0,150.0,-30.0
2024-04-10,RV,1,245.0,-70.0
2024-04-10,OD,1,140.0,180.0
2024-04-11,FB,1,605.0,2515.0
2024-04-11,OD,0,475.0,-340.0
2024-04-12,OD,1,515.0,595.0
2024-04-15,RV,1,390.0,1960.0
2024-04-15,RV,1,55.0,1570.0
2024-04-15,OD,0,1365.0,-1155.0
2024-04-16,RV,1,675.0,15.0
2024-04-16,OD,0,335.0,-235.0
2024-04-17,B2,1,200.0,-300.0
2024-04-17,B2,1,2050.0,575.0
2024-04-17,OD,1,165.0,1670.0
2024-04-18,RV,0,2410.0,-2030.0
2024-04-18,B2,0,2935.0,-2070.0
2024-04-18,B2,0,1205.0,-805.0
2024-04-18,OD,0,1370.0,-1200.0
2024-04-21,OD,0,1020.0,-670.0
2024-04-22,RV,0,3585.0,-3235.0
2024-04-22,OD,1,615.0,1525.0
2024-04-23,RV,1,515.0,1830.0
2024-04-23,FB,1,515.0,2665.0
2024-04-23,B2,1,865.0,950.0
2024-04-23,OD,1,60.0,650.0
2024-04-24,RV,0,2520.0,-2350.0
2024-04-24,B2,0,2070.0,-1205.0
2024-04-24,B2,0,4305.0,-3960.0
2024-04-24,OD,0,1030.0,-1005.0
2024-04-25,RV,1,370.0,-2795.0
2024-04-25,OD,0,620.0,-125.0
2024-04-26,FB,0,1145.0,-210.0
2024-04-28,OD,1,20.0,860.0
2024-04-29,OD,0,650.0,-595.0
2024-04-30,B2,1,650.0,620.0
2024-04-30,OD,0,410.0,-120.0
2024-05-01,RV,1,285.0,475.0
2024-05-01,RV,1,285.0,-5645.0
2024-05-01,B2,1,1575.0,-5800.0
2024-05-01,OD,1,105.0,1385.0
2024-05-02,B2,1,615.0,2420.0
2024-05-02,B2,1,60.0,1850.0
2024-05-02,OD,0,355.0,-220.0
2024-05-03,B2,1,955.0,1645.0
2024-05-03,FB,0,695.0,25.0
2024-05-05,OD,0,685.0,-575.0
2024-05-06,B2,0,850.0,720.0
2024-05-06,FB,0,705.0,680.0
2024-05-06,RV,0,330.0,675.0
2024-05-06,OD,0,345.0,-280.0
2024-05-07,FB,0,1335.0,-805.0
2024-05-07,B2,0,1790.0,-1540.0
2024-05-07,OD,0,415.0,-340.0
2024-05-08,RV,0,1130.0,-960.0
2024-05-08,FB,1,25.0,160.0
2024-05-08,OD,0,300.0,-285.0
2024-05-09,RV,0,695.0,195.0
2024-05-09,FB,0,980.0,-360.0
2024-05-09,B2,0,590.0,105.0
2024-05-09,OD,1,420.0,1295.0
2024-05-10,FB,0,2105.0,-1655.0
2024-05-10,B2,0,1165.0,-55.0
2024-05-10,RV,0,465.0,190.0
2024-05-12,OD,0,260.0,670.0
2024-05-13,OD,0,410.0,-330.0
2024-05-14,RV,0,1300.0,-550.0
2024-05-14,B2,1,1205.0,1520.0
2024-05-14,RV,1,825.0,1605.0
2024-05-14,FB,0,1195.0,-355.0
2024-05-14,OD,0,430.0,-210.0
2024-05-15,FB,1,30.0,2280.0
2024-05-15,B2,1,135.0,1285.0
2024-05-15,B2,0,240.0,305.0
2024-05-15,OD,0,170.0,-10.0
2024-05-16,FB,0,1420.0,-1055.0
2024-05-16,B2,0,1225.0,-690.0
2024-05-16,RV,0,980.0,-345.0
2024-05-16,OD,0,110.0,100.0
2024-05-17,RV,1,140.0,1400.0
2024-05-19,OD,0,70.0,75.0
2024-05-20,RV,1,245.0,940.0
2024-05-20,FB,1,260.0,-5.0
2024-05-20,OD,0,205.0,-105.0
2024-05-21,FB,0,470.0,295.0
2024-05-21,OD,0,245.0,-135.0
2024-05-22,FB,0,1310.0,-1185.0
2024-05-22,B2,1,725.0,1690.0
2024-05-22,OD,1,85.0,1910.0
2024-05-23,RV,1,465.0,295.0
2024-05-23,RV,1,1120.0,3220.0
2024-05-23,OD,0,255.0,-215.0
2024-05-24,RV,1,290.0,1460.0
2024-05-24,FB,1,290.0,2010.0
2024-05-24,B2,1,60.0,515.0
2024-05-24,B2,0,1735.0,-1025.0
2024-05-26,OD,0,490.0,300.0
2024-05-27,OD,0,660.0,-70.0
2024-05-28,RV,1,1005.0,535.0
2024-05-28,OD,0,760.0,-640.0
2024-05-29,RV,0,1515.0,-1280.0
2024-05-29,OD,0,915.0,-795.0
2024-05-30,RV,0,915.0,520.0
2024-05-30,OD,0,1020.0,-905.0
2024-05-31,B2,1,270.0,2030.0
2024-05-31,B2,0,5120.0,-5080.0
2024-06-02,OD,1,15.0,1875.0
2024-06-03,B2,1,45.0,3260.0
2024-06-03,OD,0,510.0,-460.0
2024-06-04,OD,0,335.0,40.0
2024-06-05,FB,1,775.0,3650.0
2024-06-05,RV,1,365.0,1420.0
2024-06-05,OD,0,625.0,-305.0
2024-06-06,OD,0,225.0,-35.0
2024-06-07,RV,0,1805.0,-70.0
2024-06-07,RV,0,480.0,665.0
2024-06-09,OD,0,565.0,-460.0
2024-06-10,RV,0,2080.0,-1920.0
2024-06-10,B2,1,860.0,255.0
2024-06-10,OD,0,165.0,80.0
2024-06-11,RV,0,1510.0,-1025.0
2024-06-11,B2,1,195.0,970.0
2024-06-11,OD,0,560.0,-390.0
2024-06-12,FB,0,1215.0,-600.0
2024-06-12,B2,1,1630.0,-755.0
2024-06-12,OD,1,120.0,815.0
2024-06-13,OD,0,40.0,340.0
2024-06-14,RV,1,720.0,1395.0
2024-06-14,FB,1,1190.0,625.0
2024-06-16,OD,1,605.0,4920.0
2024-06-17,FB,1,280.0,4635.0
2024-06-17,OD,0,540.0,-435.0
2024-06-18,B2,0,655.0,250.0
2024-06-18,OD,0,330.0,180.0
2024-06-19,OD,1,15.0,1485.0
2024-06-20,RV,1,785.0,2205.0
2024-06-20,RV,1,930.0,635.0
2024-06-20,OD,0,835.0,-720.0
2024-06-21,FB,0,1405.0,-1140.0
2024-06-23,OD,0,1980.0,-1760.0
2024-06-24,OD,0,410.0,470.0
2024-06-25,RV,0,1400.0,-1105.0
2024-06-25,FB,1,610.0,875.0
2024-06-25,RV,0,1970.0,-1045.0
2024-06-25,OD,1,185.0,1395.0
2024-06-26,FB,0,1660.0,-750.0
2024-06-26,OD,1,780.0,1330.0
2024-06-27,RV,0,1670.0,-450.0
2024-06-27,B2,1,430.0,-1410.0
2024-06-27,FB,1,430.0,-990.0
2024-06-27,OD,1,100.0,420.0
2024-06-28,FB,0,3395.0,-2505.0
2024-06-28,B2,0,2700.0,-1680.0
2024-06-28,B2,0,2600.0,-1455.0
2024-06-30,OD,1,165.0,980.0
2024-07-01,RV,1,720.0,-1980.0
2024-07-01,OD,0,970.0,-920.0
2024-07-02,FB,1,285.0,4480.0
2024-07-02,B2,1,1085.0,450.0
2024-07-02,B2,1,55.0,745.0
2024-07-02,OD,0,265.0,175.0
2024-07-03,FB,1,790.0,2720.0
2024-07-03,B2,1,410.0,1975.0
2024-07-03,RV,1,195.0,800.0
2024-07-03,B2,0,840.0,-70.0
2024-07-03,OD,0,150.0,30.0
2024-07-04,OD,1,15.0,1265.0
2024-07-05,RV,1,1160.0,1470.0
2024-07-05,FB,1,720.0,1635.0
2024-07-05,B2,1,440.0,1445.0
2024-07-05,B2,0,635.0,-45.0
2024-07-07,OD,0,525.0,555.0
2024-07-08,RV,0,930.0,-35.0
2024-07-08,FB,0,980.0,-570.0
2024-07-08,OD,0,120.0,-80.0
2024-07-09,FB,0,1380.0,-805.0
2024-07-09,OD,0,65.0,-5.0
2024-07-10,RV,0,1225.0,-205.0
2024-07-10,B2,1,110.0,1950.0
2024-07-10,FB,1,25.0,1930.0
2024-07-10,OD,0,635.0,-530.0
2024-07-11,OD,0,1395.0,-1215.0
2024-07-12,RV,1,415.0,1875.0
2024-07-12,FB,1,935.0,3085.0
2024-07-12,B2,1,35.0,-2870.0
2024-07-14,OD,1,25.0,1565.0
2024-07-15,FB,1,55.0,-960.0
2024-07-15,RV,0,840.0,-785.0
2024-07-15,OD,0,500.0,-365.0
2024-07-16,RV,0,3895.0,-2790.0
2024-07-16,B2,0,2075.0,640.0
2024-07-16,OD,0,760.0,-615.0
2024-07-17,OD,0,600.0,-445.0
2024-07-18,RV,1,300.0,2885.0
2024-07-18,B2,0,3180.0,-2635.0
2024-07-18,RV,1,1070.0,2000.0
2024-07-18,OD,0,5175.0,-2645.0
2024-07-22,RV,0,3920.0,-3205.0
2024-07-22,B2,0,3920.0,-3205.0
2024-07-22,FB,0,1895.0,-1225.0
2024-07-22,B2,1,640.0,2490.0
2024-07-22,OD,0,1600.0,-1235.0
2024-07-23,FB,1,1850.0,-1585.0
2024-07-23,OD,0,1160.0,-1145.0
2024-07-24,B2,1,295.0,1435.0
2024-07-24,OD,0,1215.0,-1040.0
2024-07-25,RV,0,3650.0,-2525.0
2024-07-25,FB,1,315.0,-650.0
2024-07-25,OD,1,15.0,1965.0
2024-07-26,FB,0,2825.0,-2060.0
2024-07-28,OD,1,175.0,1550.0
2024-07-29,OD,0,1495.0,-1100.0
2024-07-30,OD,1,230.0,2285.0
2024-07-31,FB,1,660.0,-305.0
2024-07-31,OD,1,150.0,-845.0
2024-08-01,OD,1,160.0,-2780.0
2024-08-04,OD,0,5225.0,-4015.0
2024-08-05,FB,1,3080.0,7080.0
2024-08-05,OD,1,295.0,3245.0
2024-08-06,FB,1,1645.0,4020.0
2024-08-06,OD,1,920.0,3020.0
2024-08-07,FB,0,3345.0,-2835.0
2024-08-07,OD,1,2590.0,3015.0
2024-08-08,FB,1,1335.0,2970.0
2024-08-08,OD,0,1620.0,-1520.0
2024-08-09,FB,1,2180.0,930.0
2024-08-11,OD,1,475.0,980.0
2024-08-12,FB,0,3180.0,-2110.0
2024-08-12,OD,1,340.0,1885.0
2024-08-13,FB,1,955.0,2955.0
2024-08-13,OD,0,625.0,-365.0
2024-08-14,RV,1,265.0,1070.0
2024-08-14,B2,1,1040.0,1035.0
2024-08-14,OD,1,665.0,820.0
2024-08-15,B2,1,345.0,2175.0
2024-08-15,FB,1,345.0,2790.0
2024-08-15,B2,0,845.0,635.0
2024-08-15,OD,1,925.0,505.0
2024-08-16,FB,1,1770.0,595.0
2024-08-18,OD,0,1340.0,-1060.0
2024-08-19,FB,1,1105.0,1050.0
2024-08-19,OD,0,425.0,85.0
2024-08-20,FB,0,1730.0,-1450.0
2024-08-20,OD,1,270.0,275.0
2024-08-21,FB,1,1135.0,-1290.0
2024-08-21,B2,1,2300.0,710.0
2024-08-21,OD,0,785.0,-765.0
2024-08-22,RV,1,1605.0,2890.0
2024-08-22,RV,0,515.0,460.0
2024-08-22,OD,1,125.0,1500.0
2024-08-23,FB,1,370.0,-2860.0
2024-08-23,RV,1,370.0,-700.0
2024-08-23,B2,1,1150.0,-705.0
2024-08-26,OD,1,355.0,685.0
2024-08-27,RV,0,2660.0,-2575.0
2024-08-27,B2,1,1065.0,115.0
2024-08-27,OD,1,620.0,1580.0
2024-08-28,RV,1,1395.0,1540.0
2024-08-28,OD,1,215.0,2100.0
2024-08-29,FB,1,1415.0,-275.0
2024-08-29,OD,1,840.0,1720.0
2024-08-30,B2,0,2900.0,-1950.0
2024-09-03,B2,1,930.0,1740.0
2024-09-03,OD,0,2640.0,-2480.0
2024-09-04,RV,1,90.0,-1300.0
2024-09-04,FB,1,305.0,65.0
2024-09-04,OD,1,1110.0,-350.0
2024-09-05,FB,1,1165.0,-4000.0
2024-09-05,B2,1,2710.0,-1250.0
2024-09-05,OD,0,1070.0,-930.0
2024-09-06,B2,1,2575.0,2865.0
2024-09-08,OD,1,0.0,2065.0
2024-09-09,FB,0,3070.0,-2960.0
2024-09-09,B2,1,1435.0,2145.0
2024-09-09,OD,0,1610.0,-1390.0
2024-09-10,OD,0,940.0,-760.0
2024-09-11,B2,0,4640.0,-4055.0
2024-09-11,B2,1,445.0,3690.0
2024-09-11,FB,1,1205.0,2355.0
2024-09-11,B2,1,335.0,4115.0
2024-09-11,OD,1,210.0,5835.0
2024-09-12,OD,0,600.0,-260.0
2024-09-15,OD,0,710.0,-565.0
2024-09-16,OD,1,905.0,1615.0
2024-09-17,OD,0,285.0,-145.0
2024-09-18,OD,1,310.0,2150.0
2024-09-19,FB,0,1730.0,-820.0
2024-09-19,B2,0,2820.0,-2590.0
2024-09-19,OD,0,670.0,-460.0
2024-09-20,RV,0,1690.0,-1265.0
2024-09-22,OD,1,110.0,2040.0
2024-09-23,FB,0,1610.0,-1155.0
2024-09-23,OD,0,230.0,0.0
2024-09-24,RV,0,2805.0,-2450.0
2024-09-24,OD,0,810.0,-715.0
2024-09-25,RV,1,870.0,1100.0
2024-09-25,FB,0,1930.0,-1120.0
2024-09-25,B2,0,1480.0,560.0
2024-09-25,OD,1,15.0,1760.0
2024-09-26,RV,1,5.0,1205.0
2024-09-26,OD,0,1350.0,-1295.0
2024-09-27,OD,1,700.0,320.0
2024-09-30,FB,0,2470.0,-1320.0
2024-09-30,OD,1,230.0,650.0
2024-10-01,B2,1,1175.0,-2715.0
2024-10-01,OD,1,685.0,155.0
2024-10-02,RV,1,345.0,-775.0
2024-10-02,OD,0,1180.0,-845.0
2024-10-03,OD,1,630.0,655.0
2024-10-06,OD,0,1110.0,-825.0
2024-10-07,FB,0,990.0,10.0
2024-10-07,OD,1,950.0,1455.0
2024-10-08,FB,1,210.0,1985.0
2024-10-08,RV,1,15.0,1300.0
2024-10-08,B2,1,55.0,1625.0
2024-10-08,OD,0,715.0,-430.0
2024-10-09,RV,1,260.0,1650.0
2024-10-09,FB,1,260.0,1785.0
2024-10-09,B2,1,580.0,2045.0
2024-10-09,RV,0,1810.0,-840.0
2024-10-09,B2,0,1020.0,-445.0
2024-10-09,OD,0,410.0,-265.0
2024-10-10,RV,1,765.0,1310.0
2024-10-10,B2,0,1475.0,-145.0
2024-10-10,OD,0,530.0,-475.0
2024-10-11,RV,0,2430.0,-2220.0
2024-10-11,FB,0,1315.0,-270.0
2024-10-13,OD,0,725.0,-615.0
2024-10-14,FB,1,80.0,610.0
2024-10-14,RV,0,1575.0,-690.0
2024-10-14,B2,1,410.0,1470.0
2024-10-14,OD,0,710.0,-450.0
2024-10-15,RV,1,970.0,2255.0
2024-10-15,OD,0,340.0,-120.0
2024-10-16,RV,0,1865.0,-1520.0
2024-10-16,OD,1,890.0,2775.0
2024-10-17,OD,0,1665.0,-1195.0
2024-10-18,FB,0,1215.0,-1060.0
2024-10-20,OD,0,785.0,-665.0
2024-10-21,FB,1,325.0,-885.0
2024-10-21,OD,0,880.0,-805.0
2024-10-22,FB,1,1330.0,2170.0
2024-10-22,OD,0,155.0,-55.0
2024-10-23,OD,1,275.0,1670.0
2024-10-24,OD,0,125.0,95.0
2024-10-25,FB,1,40.0,-1990.0
2024-10-27,OD,0,455.0,-30.0
2024-10-28,OD,0,950.0,-840.0
2024-10-29,FB,1,1210.0,1650.0
2024-10-29,B2,1,410.0,1435.0
2024-10-29,OD,0,110.0,-5.0
2024-10-30,B2,0,2595.0,-2080.0
2024-10-30,OD,0,795.0,-640.0
2024-10-31,B2,1,435.0,1885.0
2024-10-31,B2,1,555.0,1000.0
2024-10-31,OD,1,1190.0,235.0
2024-11-01,FB,0,2420.0,-1895.0
2024-11-01,B2,1,425.0,-1300.0
2024-11-04,FB,0,2015.0,-1770.0
2024-11-04,B2,0,2850.0,-1475.0
2024-11-04,OD,1,845.0,1505.0
2024-11-05,RV,0,1780.0,-1055.0
2024-11-05,B2,0,1630.0,145.0
2024-11-05,OD,1,75.0,3945.0
2024-11-06,RV,0,2990.0,-350.0
2024-11-06,FB,1,2070.0,1400.0
2024-11-06,B2,1,55.0,2725.0
2024-11-06,OD,1,840.0,1330.0
2024-11-07,FB,1,420.0,2165.0
2024-11-07,OD,0,350.0,-60.0
2024-11-08,FB,1,370.0,575.0
2024-11-10,OD,0,770.0,-80.0
2024-11-11,OD,0,480.0,-175.0
2024-11-12,OD,0,495.0,-425.0
2024-11-13,B2,1,1065.0,1490.0
2024-11-13,B2,0,2705.0,-1555.0
2024-11-13,OD,0,760.0,-660.0
2024-11-14,B2,0,2495.0,-1895.0
2024-11-14,OD,0,1865.0,-1650.0
2024-11-15,B2,1,355.0,1895.0
2024-11-17,OD,1,15.0,485.0
2024-11-18,RV,0,2240.0,-2230.0
2024-11-18,OD,0,880.0,190.0
2024-11-19,FB,1,250.0,2510.0
2024-11-19,OD,0,695.0,-445.0
2024-11-20,B2,1,95.0,-1600.0
2024-11-20,B2,1,110.0,-2720.0
2024-11-20,RV,1,380.0,2440.0
2024-11-20,OD,0,2130.0,-1450.0
2024-11-21,OD,1,395.0,135.0
2024-11-22,B2,0,1025.0,540.0
2024-11-24,OD,0,415.0,55.0
2024-11-25,OD,1,730.0,2065.0
2024-11-26,FB,0,1940.0,-1560.0
2024-11-26,OD,0,210.0,-85.0
2024-11-27,OD,0,230.0,185.0
2024-11-28,OD,0,855.0,-655.0
2024-11-29,FB,1,75.0,1895.0
2024-11-29,RV,0,670.0,445.0
2024-11-29,B2,1,585.0,515.0
2024-12-01,OD,0,640.0,-455.0
2024-12-02,FB,1,475.0,1815.0
2024-12-02,B2,1,15.0,1740.0
2024-12-02,B2,0,1415.0,-360.0
2024-12-02,OD,0,195.0,70.0
2024-12-03,OD,0,170.0,345.0
2024-12-04,FB,0,860.0,85.0
2024-12-04,RV,0,85.0,485.0
2024-12-04,B2,1,85.0,425.0
2024-12-04,OD,0,285.0,-105.0
2024-12-05,RV,0,910.0,-675.0
2024-12-05,FB,0,1540.0,-1155.0
2024-12-05,B2,0,1585.0,-1160.0
2024-12-05,OD,0,155.0,215.0
2024-12-06,FB,1,790.0,600.0
2024-12-06,B2,0,285.0,145.0
2024-12-08,OD,1,575.0,135.0
2024-12-09,OD,0,260.0,-180.0
2024-12-10,FB,1,580.0,-1305.0
2024-12-10,RV,0,2600.0,-1910.0
2024-12-10,OD,0,250.0,-65.0
2024-12-11,FB,1,140.0,4240.0
2024-12-11,B2,1,1025.0,1140.0
2024-12-11,B2,0,1095.0,-1045.0
2024-12-11,OD,0,170.0,-50.0
2024-12-12,OD,0,955.0,-770.0
2024-12-13,RV,1,130.0,-100.0
2024-12-13,B2,0,3890.0,-3860.0
2024-12-13,FB,0,1265.0,-1010.0
2024-12-13,RV,1,460.0,-1005.0
2024-12-15,OD,1,420.0,5730.0
2024-12-16,FB,1,420.0,3565.0
2024-12-16,OD,0,160.0,70.0
2024-12-17,B2,0,1730.0,-870.0
2024-12-17,OD,1,140.0,695.0
2024-12-18,RV,1,1265.0,4480.0
2024-12-18,OD,1,210.0,1450.0
2024-12-19,RV,1,100.0,1990.0
2024-12-19,OD,0,2170.0,-1850.0
2024-12-20,RV,1,120.0,3400.0
2024-12-20,FB,1,230.0,5585.0
2024-12-22,OD,1,560.0,2115.0
2024-12-23,RV,1,225.0,-2260.0
2024-12-23,OD,1,55.0,1460.0
2024-12-24,FB,1,395.0,1765.0
2024-12-25,OD,1,115.0,635.0
2024-12-26,RV,1,265.0,860.0
2024-12-26,RV,0,1480.0,-850.0
2024-12-26,OD,0,1090.0,-895.0
2024-12-27,B2,1,30.0,-2290.0
2024-12-27,RV,1,145.0,-860.0
2024-12-29,OD,0,915.0,-860.0
2024-12-30,RV,1,805.0,-3280.0
2024-12-30,FB,0,1010.0,-100.0
2024-12-30,OD,1,600.0,-270.0
2024-12-31,RV,1,485.0,320.0
2025-01-01,OD,1,395.0,2320.0
2025-01-02,OD,1,215.0,405.0
2025-01-03,FB,1,3040.0,2210.0
2025-01-03,B2,1,780.0,1310.0
2025-01-05,OD,1,485.0,1445.0
2025-01-06,FB,1,990.0,-2870.0
2025-01-06,OD,0,1010.0,-595.0
