atr_n,sl_mult,tp_mult,rr,n_all,wr_strict_all,wr_inc_fc_all,net_all,pf_all,mdd_all,is_n,wr_strict_is,wr_inc_fc_is,net_is,pf_is,oos_n,wr_strict_oos,wr_inc_fc_oos,net_oos,pf_oos,robust_1to1
28,0.5,0.5,1.0,1386,27.633477633477632,27.77777777777778,-230706.14061231932,0.3974234880010917,-230872.3142351951,831,28.279181708784595,28.399518652226234,-113928.06741530147,0.4165808612802912,555,26.666666666666668,26.846846846846844,-116778.07319701783,0.3774810955135268,False
28,0.5,0.75,1.5,1386,27.056277056277057,27.27272727272727,-164495.37663327024,0.5745040109896472,-164916.6525345945,831,27.79783393501805,28.038507821901327,-75499.92194177644,0.6147529058089322,555,25.945945945945947,26.126126126126124,-88995.4546914938,0.5331235596313431,False
28,0.5,1.0,2.0,1386,26.767676767676768,27.056277056277057,-94108.04239720726,0.7571789426039953,-99484.09641103515,831,27.557160048134776,27.918170878459687,-36255.17233576547,0.8150651223594252,555,25.585585585585584,25.765765765765764,-57852.870061441805,0.697925227249927,False
28,0.75,0.75,1.0,1386,39.24963924963925,39.466089466089464,-160347.06227063204,0.6666758377031748,-162229.17572469823,831,39.95186522262335,40.19253910950662,-75200.60025527667,0.6928224129895035,555,38.1981981981982,38.37837837837838,-85146.46201535536,0.6395809250174713,False
28,0.75,1.12,1.5,1386,36.65223665223665,37.085137085137085,-55706.986295940806,0.889154856714162,-75830.28282190305,831,37.785800240673886,38.1468110709988,-9844.716894205329,0.9609559782198325,555,34.95495495495496,35.4954954954955,-45862.26940173548,0.8168599503647358,False
28,0.75,1.5,2.0,1386,33.18903318903319,33.83838383838384,10136.518178545657,1.019141616995622,-30322.285214273234,831,34.416365824308066,35.018050541516246,27260.731048961043,1.102329439953568,555,31.351351351351354,32.072072072072075,-17124.212870415395,0.9349265998942572,False
28,1.0,1.0,1.0,1386,45.95959595959596,46.320346320346324,-71562.29242492138,0.8741005057997917,-88618.83996730148,831,46.08904933814681,46.450060168471715,-24150.805510555685,0.915816714278996,555,45.765765765765764,46.126126126126124,-47411.48691436568,0.8315901826666398,False
28,1.0,1.5,1.5,1386,40.115440115440116,40.83694083694084,18546.538533367282,1.0294260260967576,-25203.629095352237,831,40.07220216606498,40.67388688327316,18332.311885763374,1.0569579307028312,555,40.18018018018018,41.08108108108108,214.2266476039208,1.0006945946984833,False
28,1.0,2.0,2.0,1386,34.41558441558442,36.075036075036074,72088.48613513054,1.1058880292830753,-22568.930575939405,831,34.5367027677497,36.101083032490976,42589.293572107454,1.121936201307708,555,34.234234234234236,36.03603603603604,29499.19256302309,1.0889805683433815,False
28,1.25,1.25,1.0,1386,48.98989898989899,49.78354978354979,1600.0052518662142,1.002415586167668,-26164.71191050114,831,49.69915764139591,50.42117930204573,21508.36918625089,1.0648088839564005,555,47.927927927927925,48.82882882882883,-19908.36393438467,0.939761709312247,False
28,1.25,1.88,1.5,1386,40.25974025974026,42.56854256854257,79305.49786247306,1.104857846263273,-26178.397543642346,831,39.83152827918171,42.11793020457281,38420.417301560214,1.0982099130292038,555,40.9009009009009,43.24324324324324,40885.08056091284,1.111981009918348,False
28,1.25,2.5,2.0,1386,32.323232323232325,37.085137085137085,107297.07759698505,1.130191753166426,-24046.359971460894,831,32.61131167268351,36.462093862815884,50802.770350516905,1.1182211617556792,555,31.891891891891895,38.01801801801802,56494.30724646816,1.14323389420018,False
28,1.5,1.5,1.0,1386,49.63924963924964,51.082251082251084,27807.106038977756,1.0357829126679514,-28460.302208422712,831,49.939831528279186,51.26353790613718,28859.62755648369,1.0732204458038856,555,49.18918918918919,50.810810810810814,-1052.5215175059452,0.9972516049709784,False
28,1.5,2.25,1.5,1386,39.03318903318903,43.93939393939394,99877.09988581395,1.1128498246366376,-30785.55210313327,831,39.35018050541516,43.80264741275572,56488.531974545316,1.1240171795243952,555,38.55855855855856,44.14414414414414,43388.567911268634,1.101008229735007,False
28,1.5,3.0,2.0,1386,27.92207792207792,39.24963924963925,112972.75465684582,1.1189133003816902,-26557.939276403355,831,28.158844765342963,38.26714801444043,52590.24277037192,1.1058978566765922,555,27.56756756756757,40.72072072072072,60382.511886473905,1.13316827991399,False
28,1.75,1.75,1.0,1386,50.144300144300146,53.246753246753244,86630.51482644682,1.09982974135305,-28691.82237317445,831,50.782190132370644,53.549939831528285,69537.70002974864,1.1591019671984044,555,49.18918918918919,52.792792792792795,17092.814796698185,1.0396843864161331,True
28,1.75,2.62,1.5,1386,35.20923520923521,45.093795093795094,98977.8200885368,1.0988234755576558,-29577.492200412104,831,36.34175691937425,44.64500601684717,64710.1639434888,1.1253835217805117,555,33.513513513513516,45.765765765765764,34267.65614504802,1.0705874319409674,False
28,1.75,3.5,2.0,1386,24.025974025974026,41.34199134199134,105249.44966753258,1.0992321519349841,-32909.30254145275,831,23.586040914560773,40.43321299638989,47524.98778935957,1.0862827458821969,555,24.684684684684687,42.7027027027027,57724.46187817302,1.1132222145236832,False
28,2.0,2.0,1.0,1386,47.97979797979798,53.535353535353536,111412.21790221415,1.1160510046216359,-30838.175781439102,831,48.375451263537904,53.18892900120337,54617.23653212249,1.109532367864206,555,47.387387387387385,54.054054054054056,56794.98137009166,1.1230959534407643,True
28,2.0,3.0,1.5,1386,30.735930735930733,46.03174603174603,112514.64007992427,1.1033084744959947,-43727.30448446168,831,31.046931407942242,44.88567990373045,44589.350526464565,1.0775138936913886,555,30.270270270270274,47.74774774774775,67925.28955345972,1.1321837926624905,False
28,2.0,4.0,2.0,1386,19.047619047619047,43.57864357864358,121775.46162665692,1.1077673956432654,-39102.51385526299,831,18.65222623345367,41.997593261131165,29936.436772985064,1.049813474016561,555,19.63963963963964,45.94594594594595,91839.02485367187,1.1736042797428548,False
28,2.25,2.25,1.0,1386,45.5988455988456,53.75180375180375,126943.92137443066,1.1218864091140153,-31240.02885893868,831,46.20938628158845,53.309265944645,63078.72182902101,1.1160389391610734,555,44.68468468468468,54.414414414414416,63865.19954540963,1.1282706637770095,True
28,2.25,3.38,1.5,1386,26.623376623376622,47.76334776334777,124093.00887816216,1.1078890562958903,-35356.59209295298,831,25.992779783393498,46.57039711191336,35119.20419912533,1.057355957483185,555,27.56756756756757,49.549549549549546,88973.80467903682,1.1654131800568286,False
28,2.25,4.5,2.0,1386,15.079365079365079,45.67099567099567,128789.75471758851,1.1087653074261539,-34597.17670348807,831,15.162454873646208,44.28399518652226,32690.31333185555,1.0516155795114117,555,14.954954954954955,47.74774774774775,96099.44138573295,1.1744835808459868,False
28,2.5,2.5,1.0,1386,41.41414141414141,53.6075036075036,115928.74847416923,1.1039864516306404,-49124.51076911962,831,41.75691937424789,52.34657039711191,38058.16313170615,1.0641330816838643,555,40.9009009009009,55.4954954954955,77870.58534246306,1.1493433299328886,True
28,2.5,3.75,1.5,1386,22.655122655122657,48.41269841269841,111253.27580759625,1.0918232206149538,-54574.38858692333,831,21.660649819494584,46.690734055354994,6408.3682666482855,1.0097855657385784,555,24.144144144144146,50.990990990990994,104844.90754094797,1.1883250333799507,False
28,2.5,5.0,2.0,1386,11.3997113997114,47.4025974025974,136332.1097318097,1.1113068215908362,-38471.5457429829,831,11.552346570397113,45.7280385078219,28182.744745534736,1.0426578594847074,555,11.17117117117117,49.90990990990991,108149.36498627497,1.1916990892835395,False
28,2.75,2.75,1.0,1386,37.8066378066378,53.896103896103895,129529.68561254491,1.1105830299176236,-49613.753858866905,831,38.26714801444043,52.46690734055355,38734.03378455279,1.0615172977290022,555,37.11711711711712,56.03603603603604,90795.6518279921,1.1676156405022933,True
28,2.75,4.12,1.5,1386,18.542568542568542,49.855699855699854,113054.47686379899,1.0906484013478113,-50754.27466677322,831,18.170878459687124,48.25511432009627,6747.351674967602,1.009939634848944,555,19.0990990990991,52.25225225225225,106307.1251888314,1.187047585674095,False
28,2.75,5.5,2.0,1386,8.585858585858585,48.917748917748916,118984.55080370992,1.0942810996899732,-54805.344818919424,831,8.303249097472925,47.292418772563174,8012.155865852919,1.0116922115016385,555,9.00900900900901,51.35135135135135,110972.39493785703,1.192405432804315,False
28,3.0,3.0,1.0,1386,33.549783549783555,53.823953823953815,118321.19015857711,1.0968843459977324,-52514.6580958186,831,33.33333333333333,52.226233453670275,21024.76600081795,1.0318234709221357,555,33.87387387387387,56.21621621621622,97296.42415775917,1.1735596200997829,True
28,3.0,4.5,1.5,1386,15.728715728715729,50.79365079365079,124616.46821411388,1.0978073818336362,-45785.816727462225,831,15.764139590854393,49.21780986762936,18142.958012731488,1.0262958942863154,555,15.675675675675677,53.153153153153156,106473.51020138239,1.1822718282974929,False
28,3.0,6.0,2.0,1386,6.782106782106783,50.144300144300146,120843.55948305453,1.094316431769667,-50350.43969979781,831,6.618531889290012,48.61612515042118,14605.929073528136,1.0210538990060152,555,7.027027027027027,52.43243243243243,106237.6304095264,1.1808248299925024,False
