date,entry_time,exit_time,direction,prior_gamma_sign,entry_price,exit_price,qty,bars_held,pnl_pts,pnl_$,reason
2025-02-03,2025-02-03 10:00:00-05:00,2025-02-03 11:00:00-05:00,SHORT,-1,21216.0,21407.721233431785,1,2,-191.72123343178464,-3834.424668635693,SL
2025-02-12,2025-02-12 10:00:00-05:00,2025-02-12 14:30:00-05:00,SHORT,-1,21677.0,21789.5,2,9,-112.5,-4500.0,FC
2025-02-14,2025-02-14 10:00:00-05:00,2025-02-14 14:30:00-05:00,LONG,1,22127.25,22176.75,1,9,49.5,990.0,FC
2025-02-19,2025-02-19 10:00:00-05:00,2025-02-19 14:00:00-05:00,SHORT,-1,22167.75,22256.925982840785,1,8,-89.17598284078485,-1783.519656815697,SL
2025-02-21,2025-02-21 10:00:00-05:00,2025-02-21 14:30:00-05:00,SHORT,-1,22092.5,21679.5,2,9,413.0,16520.0,FC
2025-02-24,2025-02-24 10:00:00-05:00,2025-02-24 14:30:00-05:00,SHORT,-1,21566.25,21570.5,1,9,-4.25,-85.0,FC
2025-02-25,2025-02-25 10:00:00-05:00,2025-02-25 14:30:00-05:00,SHORT,-1,21260.0,21133.5,2,9,126.5,5060.0,FC
2025-02-26,2025-02-26 10:00:00-05:00,2025-02-26 14:30:00-05:00,SHORT,-1,21301.75,21124.25,1,9,177.5,3550.0,FC
2025-02-27,2025-02-27 10:00:00-05:00,2025-02-27 14:30:00-05:00,SHORT,-1,21009.0,20897.5,1,9,111.5,2230.0,FC
2025-02-28,2025-02-28 10:00:00-05:00,2025-02-28 11:00:00-05:00,SHORT,-1,20593.5,20776.829143932428,1,2,-183.32914393242754,-3666.582878648551,SL
2025-03-03,2025-03-03 10:00:00-05:00,2025-03-03 14:30:00-05:00,SHORT,-1,20845.25,20715.0,2,9,130.25,5210.0,FC
2025-03-04,2025-03-04 10:00:00-05:00,2025-03-04 13:30:00-05:00,SHORT,-1,20232.5,20464.030387804716,1,7,-231.53038780471616,-4630.607756094323,SL
2025-03-05,2025-03-05 10:00:00-05:00,2025-03-05 13:00:00-05:00,SHORT,-1,20316.75,20545.465453597684,2,6,-228.71545359768425,-9148.61814390737,SL
2025-03-06,2025-03-06 10:00:00-05:00,2025-03-06 10:30:00-05:00,SHORT,-1,20281.5,20465.666301661087,1,1,-184.16630166108735,-3683.326033221747,SL
2025-03-07,2025-03-07 10:00:00-05:00,2025-03-07 14:30:00-05:00,SHORT,-1,20140.0,20252.25,2,9,-112.25,-4490.0,FC
2025-03-10,2025-03-10 10:00:00-04:00,2025-03-10 14:30:00-04:00,SHORT,-1,19790.5,19431.25,1,9,359.25,7185.0,FC
2025-03-11,2025-03-11 10:00:00-04:00,2025-03-11 14:30:00-04:00,SHORT,-1,19523.5,19508.75,1,9,14.75,295.0,FC
2025-03-17,2025-03-17 10:00:00-04:00,2025-03-17 12:00:00-04:00,LONG,1,19997.25,19835.38532103187,1,4,-161.86467896812974,-3237.2935793625948,SL
2025-03-18,2025-03-18 10:00:00-04:00,2025-03-18 14:30:00-04:00,SHORT,-1,19672.5,19700.0,2,9,-27.5,-1100.0,FC
2025-03-21,2025-03-21 10:00:00-04:00,2025-03-21 13:00:00-04:00,SHORT,-1,19718.5,19890.280206568026,1,6,-171.7802065680262,-3435.6041313605238,SL
2025-03-25,2025-03-25 10:00:00-04:00,2025-03-25 14:30:00-04:00,LONG,1,20410.75,20433.75,2,9,23.0,920.0,FC
2025-03-27,2025-03-27 10:00:00-04:00,2025-03-27 14:30:00-04:00,SHORT,-1,20076.5,20058.25,1,9,18.25,365.0,FC
2025-03-28,2025-03-28 10:00:00-04:00,2025-03-28 14:30:00-04:00,SHORT,-1,19856.0,19475.25,1,9,380.75,7615.0,FC
2025-03-31,2025-03-31 10:00:00-04:00,2025-03-31 12:30:00-04:00,SHORT,-1,19089.25,19276.405991960826,1,5,-187.1559919608262,-3743.1198392165243,SL
2025-04-03,2025-04-03 10:00:00-04:00,2025-04-03 14:30:00-04:00,SHORT,-1,18989.25,18779.25,2,9,210.0,8400.0,FC
2025-04-04,2025-04-04 10:00:00-04:00,2025-04-04 14:30:00-04:00,SHORT,-1,18203.0,17660.0,1,9,543.0,10860.0,FC
2025-04-07,2025-04-07 10:00:00-04:00,2025-04-07 10:30:00-04:00,SHORT,-1,17273.5,17946.22183807444,1,1,-672.7218380744416,-13454.436761488832,SL
2025-04-16,2025-04-16 10:00:00-04:00,2025-04-16 14:30:00-04:00,SHORT,-1,18524.0,18350.0,2,9,174.0,6960.0,FC
2025-04-17,2025-04-17 10:00:00-04:00,2025-04-17 14:30:00-04:00,SHORT,-1,18467.75,18480.5,1,9,-12.75,-255.0,FC
2025-04-21,2025-04-21 10:00:00-04:00,2025-04-21 14:30:00-04:00,SHORT,-1,17994.5,17752.25,2,9,242.25,9690.0,FC
2025-04-25,2025-04-25 10:00:00-04:00,2025-04-25 14:30:00-04:00,LONG,1,19257.0,19487.25,1,9,230.25,4605.0,FC
2025-04-28,2025-04-28 10:00:00-04:00,2025-04-28 11:30:00-04:00,LONG,1,19465.25,19317.879555820247,1,3,-147.37044417975267,-2947.4088835950533,SL
2025-04-30,2025-04-30 10:00:00-04:00,2025-04-30 11:00:00-04:00,SHORT,-1,19121.25,19339.604080421406,2,2,-218.35408042140625,-8734.16321685625,SL
2025-05-02,2025-05-02 10:00:00-04:00,2025-05-02 14:30:00-04:00,LONG,1,20073.0,20246.75,1,9,173.75,3475.0,FC
2025-05-05,2025-05-05 10:00:00-04:00,2025-05-05 14:30:00-04:00,LONG,1,20051.0,20161.75,1,9,110.75,2215.0,FC
2025-05-06,2025-05-06 10:00:00-04:00,2025-05-06 10:30:00-04:00,SHORT,-1,19757.25,19900.72293043326,1,1,-143.47293043326135,-2869.458608665227,SL
2025-05-07,2025-05-07 10:00:00-04:00,2025-05-07 14:30:00-04:00,SHORT,-1,19937.5,19772.25,2,9,165.25,6610.0,FC
2025-05-13,2025-05-13 10:00:00-04:00,2025-05-13 14:30:00-04:00,LONG,1,21124.5,21303.75,1,9,179.25,3585.0,FC
2025-05-14,2025-05-14 10:00:00-04:00,2025-05-14 14:30:00-04:00,LONG,1,21330.75,21346.5,1,9,15.75,315.0,FC
2025-05-15,2025-05-15 10:00:00-04:00,2025-05-15 14:30:00-04:00,LONG,1,21298.5,21409.25,1,9,110.75,2215.0,FC
2025-05-16,2025-05-16 10:00:00-04:00,2025-05-16 11:00:00-04:00,LONG,1,21437.5,21321.34543853397,1,2,-116.15456146603174,-2323.0912293206347,SL
2025-05-19,2025-05-19 10:00:00-04:00,2025-05-19 14:30:00-04:00,LONG,1,21356.25,21460.5,2,9,104.25,4170.0,FC
2025-05-23,2025-05-23 10:00:00-04:00,2025-05-23 14:30:00-04:00,SHORT,-1,20885.0,21037.5,1,9,-152.5,-3050.0,FC
2025-05-28,2025-05-28 10:00:00-04:00,2025-05-28 14:30:00-04:00,LONG,1,21467.5,21481.25,2,9,13.75,550.0,FC
2025-05-29,2025-05-29 10:00:00-04:00,2025-05-29 14:30:00-04:00,SHORT,-1,21518.0,21330.5,1,9,187.5,3750.0,FC
2025-05-30,2025-05-30 10:00:00-04:00,2025-05-30 14:30:00-04:00,SHORT,-1,21257.5,21280.75,1,9,-23.25,-465.0,FC
2025-06-09,2025-06-09 10:00:00-04:00,2025-06-09 14:30:00-04:00,LONG,1,21786.5,21865.25,2,9,78.75,3150.0,FC
2025-06-23,2025-06-23 10:00:00-04:00,2025-06-23 13:00:00-04:00,LONG,1,21925.25,21769.71602962547,1,6,-155.53397037453033,-3110.6794074906065,SL
2025-06-24,2025-06-24 10:00:00-04:00,2025-06-24 14:30:00-04:00,LONG,1,22291.0,22415.0,2,9,124.0,4960.0,FC
2025-06-25,2025-06-25 10:00:00-04:00,2025-06-25 11:30:00-04:00,LONG,1,22522.25,22450.826069627565,1,3,-71.42393037243528,-1428.4786074487056,SL
2025-06-26,2025-06-26 10:00:00-04:00,2025-06-26 14:30:00-04:00,LONG,1,22543.75,22673.25,2,9,129.5,5180.0,FC
2025-06-27,2025-06-27 10:00:00-04:00,2025-06-27 14:30:00-04:00,LONG,1,22764.0,22666.0,1,9,-98.0,-1960.0,FC
2025-07-08,2025-07-08 10:00:00-04:00,2025-07-08 14:30:00-04:00,SHORT,-1,22881.5,22913.0,2,9,-31.5,-1260.0,FC
2025-07-16,2025-07-16 10:00:00-04:00,2025-07-16 14:30:00-04:00,SHORT,-1,22968.5,23045.0,1,9,-76.5,-1530.0,FC
2025-07-18,2025-07-18 10:00:00-04:00,2025-07-18 10:30:00-04:00,LONG,1,23257.5,23187.686212492434,2,1,-69.8137875075663,-2792.551500302652,SL
2025-07-23,2025-07-23 10:00:00-04:00,2025-07-23 12:00:00-04:00,SHORT,-1,23166.0,23254.161718878302,1,4,-88.16171887830205,-1763.234377566041,SL
2025-07-28,2025-07-28 10:00:00-04:00,2025-07-28 11:30:00-04:00,LONG,1,23521.0,23450.850723658565,2,3,-70.14927634143532,-2805.971053657413,SL
2025-07-30,2025-07-30 10:00:00-04:00,2025-07-30 14:30:00-04:00,SHORT,-1,23483.75,23555.0,1,9,-71.25,-1425.0,FC
2025-07-31,2025-07-31 10:00:00-04:00,2025-07-31 14:30:00-04:00,SHORT,-1,23671.25,23417.75,2,9,253.5,10140.0,FC
2025-08-01,2025-08-01 10:00:00-04:00,2025-08-01 14:30:00-04:00,SHORT,-1,22883.0,22891.0,1,9,-8.0,-160.0,FC
2025-08-11,2025-08-11 10:00:00-04:00,2025-08-11 14:30:00-04:00,LONG,1,23744.25,23682.5,2,9,-61.75,-2470.0,FC
2025-08-12,2025-08-12 10:00:00-04:00,2025-08-12 11:30:00-04:00,SHORT,-1,23653.0,23801.2401579032,1,3,-148.24015790320118,-2964.8031580640236,SL
2025-08-13,2025-08-13 10:00:00-04:00,2025-08-13 11:00:00-04:00,LONG,1,24017.25,23946.0206616927,2,2,-71.22933830730108,-2849.173532292043,SL
2025-08-18,2025-08-18 10:00:00-04:00,2025-08-18 14:30:00-04:00,SHORT,-1,23749.0,23767.0,1,9,-18.0,-360.0,FC
2025-08-19,2025-08-19 10:00:00-04:00,2025-08-19 14:30:00-04:00,SHORT,-1,23678.75,23473.75,2,9,205.0,8200.0,FC
2025-08-20,2025-08-20 10:00:00-04:00,2025-08-20 14:30:00-04:00,SHORT,-1,23173.25,23210.25,1,9,-37.0,-740.0,FC
2025-08-21,2025-08-21 10:00:00-04:00,2025-08-21 10:30:00-04:00,SHORT,-1,23187.75,23321.11359243385,2,1,-133.36359243384868,-5334.543697353947,SL
2025-08-27,2025-08-27 10:00:00-04:00,2025-08-27 11:00:00-04:00,SHORT,-1,23535.5,23611.45752959948,1,2,-75.95752959948004,-1519.1505919896008,SL
2025-08-29,2025-08-29 10:00:00-04:00,2025-08-29 14:30:00-04:00,SHORT,-1,23518.25,23441.5,2,9,76.75,3070.0,FC
2025-09-02,2025-09-02 10:00:00-04:00,2025-09-02 14:30:00-04:00,SHORT,-1,23233.75,23164.0,1,9,69.75,1395.0,FC
2025-09-12,2025-09-12 10:00:00-04:00,2025-09-12 14:30:00-04:00,LONG,1,24042.5,24122.0,1,9,79.5,1590.0,FC
2025-09-15,2025-09-15 10:00:00-04:00,2025-09-15 14:30:00-04:00,LONG,1,24503.25,24506.5,1,9,3.25,65.0,FC
2025-09-17,2025-09-17 10:00:00-04:00,2025-09-17 14:30:00-04:00,SHORT,-1,24477.0,24441.25,1,9,35.75,715.0,FC
2025-09-19,2025-09-19 10:00:00-04:00,2025-09-19 14:30:00-04:00,LONG,1,24791.0,24811.0,1,9,20.0,400.0,FC
2025-09-22,2025-09-22 10:00:00-04:00,2025-09-22 14:30:00-04:00,LONG,1,24872.25,25009.75,1,9,137.5,2750.0,FC
2025-09-23,2025-09-23 10:00:00-04:00,2025-09-23 14:30:00-04:00,SHORT,-1,24940.0,24811.25,1,9,128.75,2575.0,FC
2025-09-24,2025-09-24 10:00:00-04:00,2025-09-24 14:30:00-04:00,SHORT,-1,24820.75,24702.25,1,9,118.5,2370.0,FC
2025-09-25,2025-09-25 10:00:00-04:00,2025-09-25 10:30:00-04:00,SHORT,-1,24452.75,24593.31451721302,1,1,-140.56451721302074,-2811.2903442604147,SL
2025-09-30,2025-09-30 10:00:00-04:00,2025-09-30 14:30:00-04:00,SHORT,-1,24785.5,24827.5,2,9,-42.0,-1680.0,FC
2025-10-14,2025-10-14 10:00:00-04:00,2025-10-14 12:00:00-04:00,SHORT,-1,24576.25,24807.029720299975,1,4,-230.77972029997545,-4615.594405999509,SL
2025-10-17,2025-10-17 10:00:00-04:00,2025-10-17 14:30:00-04:00,LONG,1,24822.25,25015.75,2,9,193.5,7740.0,FC
2025-10-21,2025-10-21 10:00:00-04:00,2025-10-21 12:00:00-04:00,SHORT,-1,25234.75,25321.912758530856,1,4,-87.16275853085608,-1743.2551706171216,SL
2025-10-22,2025-10-22 10:00:00-04:00,2025-10-22 14:30:00-04:00,SHORT,-1,25258.0,24916.25,2,9,341.75,13670.0,FC
2025-10-28,2025-10-28 10:00:00-04:00,2025-10-28 14:30:00-04:00,LONG,1,26065.0,26182.0,1,9,117.0,2340.0,FC
2025-10-29,2025-10-29 10:00:00-04:00,2025-10-29 12:00:00-04:00,LONG,1,26318.75,26233.871982231496,1,4,-84.87801776850392,-1697.5603553700785,SL
2025-10-30,2025-10-30 10:00:00-04:00,2025-10-30 14:30:00-04:00,SHORT,-1,26125.0,25996.75,2,9,128.25,5130.0,FC
2025-10-31,2025-10-31 10:00:00-04:00,2025-10-31 14:30:00-04:00,SHORT,-1,26102.25,26010.0,1,9,92.25,1845.0,FC
2025-11-04,2025-11-04 10:00:00-05:00,2025-11-04 14:30:00-05:00,SHORT,-1,25875.25,25660.5,1,9,214.75,4295.0,FC
2025-11-06,2025-11-06 10:00:00-05:00,2025-11-06 14:30:00-05:00,SHORT,-1,25513.0,25431.25,1,9,81.75,1635.0,FC
2025-11-07,2025-11-07 10:00:00-05:00,2025-11-07 14:30:00-05:00,SHORT,-1,25028.0,24951.25,1,9,76.75,1535.0,FC
2025-11-12,2025-11-12 10:00:00-05:00,2025-11-12 14:30:00-05:00,SHORT,-1,25593.25,25580.25,1,9,13.0,260.0,FC
2025-11-13,2025-11-13 10:00:00-05:00,2025-11-13 14:30:00-05:00,SHORT,-1,25381.25,25122.75,1,9,258.5,5170.0,FC
2025-11-14,2025-11-14 10:00:00-05:00,2025-11-14 11:30:00-05:00,SHORT,-1,24953.0,25245.332299452737,1,3,-292.33229945273706,-5846.645989054741,SL
2025-11-18,2025-11-18 10:00:00-05:00,2025-11-18 13:30:00-05:00,SHORT,-1,24522.5,24789.264780211484,2,7,-266.7647802114843,-10670.591208459373,SL
2025-11-21,2025-11-21 10:00:00-05:00,2025-11-21 14:00:00-05:00,SHORT,-1,24174.0,24518.986947373047,1,8,-344.98694737304686,-6899.738947460937,SL
2025-12-01,2025-12-01 10:00:00-05:00,2025-12-01 14:30:00-05:00,LONG,1,25365.5,25395.75,2,9,30.25,1210.0,FC
2025-12-04,2025-12-04 10:00:00-05:00,2025-12-04 14:30:00-05:00,SHORT,-1,25555.5,25532.5,1,9,23.0,460.0,FC
2025-12-09,2025-12-09 10:00:00-05:00,2025-12-09 14:30:00-05:00,SHORT,-1,25629.5,25711.0,1,9,-81.5,-1630.0,FC
2025-12-10,2025-12-10 10:00:00-05:00,2025-12-10 14:30:00-05:00,SHORT,-1,25631.25,25668.0,2,9,-36.75,-1470.0,FC
2025-12-11,2025-12-11 10:00:00-05:00,2025-12-11 10:30:00-05:00,SHORT,-1,25414.5,25595.48612756553,1,1,-180.9861275655312,-3619.722551310624,SL
2025-12-12,2025-12-12 10:00:00-05:00,2025-12-12 14:30:00-05:00,SHORT,-1,25558.25,25227.0,2,9,331.25,13250.0,FC
2025-12-15,2025-12-15 10:00:00-05:00,2025-12-15 14:30:00-05:00,SHORT,-1,25223.75,25136.0,1,9,87.75,1755.0,FC
2025-12-17,2025-12-17 10:00:00-05:00,2025-12-17 14:30:00-05:00,SHORT,-1,25098.5,24716.25,1,9,382.25,7645.0,FC
2025-12-26,2025-12-26 10:00:00-05:00,2025-12-26 14:30:00-05:00,LONG,1,25881.0,25881.25,1,9,0.25,5.0,FC
2025-12-31,2025-12-31 10:00:00-05:00,2025-12-31 14:30:00-05:00,SHORT,-1,25605.5,25582.0,1,9,23.5,470.0,FC
2026-01-06,2026-01-06 10:00:00-05:00,2026-01-06 14:30:00-05:00,LONG,1,25753.0,25809.0,1,9,56.0,1120.0,FC
2026-01-12,2026-01-12 10:00:00-05:00,2026-01-12 14:30:00-05:00,LONG,1,25901.0,25996.0,1,9,95.0,1900.0,FC
2026-01-14,2026-01-14 10:00:00-05:00,2026-01-14 14:30:00-05:00,SHORT,-1,25585.0,25513.5,1,9,71.5,1430.0,FC
2026-01-16,2026-01-16 10:00:00-05:00,2026-01-16 14:30:00-05:00,SHORT,-1,25728.5,25681.25,1,9,47.25,945.0,FC
2026-01-20,2026-01-20 10:00:00-05:00,2026-01-20 14:30:00-05:00,SHORT,-1,25324.75,25161.25,1,9,163.5,3270.0,FC
2026-01-28,2026-01-28 10:00:00-05:00,2026-01-28 12:00:00-05:00,LONG,1,26253.5,26143.395539900088,1,4,-110.1044600999121,-2202.089201998242,SL
2026-01-29,2026-01-29 10:00:00-05:00,2026-01-29 14:30:00-05:00,SHORT,-1,25864.5,25878.5,2,9,-14.0,-560.0,FC
2026-01-30,2026-01-30 10:00:00-05:00,2026-01-30 14:30:00-05:00,SHORT,-1,25827.0,25716.75,1,9,110.25,2205.0,FC
2026-02-03,2026-02-03 10:00:00-05:00,2026-02-03 14:30:00-05:00,SHORT,-1,25633.0,25295.25,1,9,337.75,6755.0,FC
2026-02-04,2026-02-04 10:00:00-05:00,2026-02-04 14:30:00-05:00,SHORT,-1,25194.25,24963.5,1,9,230.75,4615.0,FC
2026-02-05,2026-02-05 10:00:00-05:00,2026-02-05 14:30:00-05:00,SHORT,-1,24769.25,24764.0,1,9,5.25,105.0,FC
2026-02-09,2026-02-09 10:00:00-05:00,2026-02-09 14:30:00-05:00,LONG,1,25113.25,25418.25,1,9,305.0,6100.0,FC
2026-02-12,2026-02-12 10:00:00-05:00,2026-02-12 14:30:00-05:00,SHORT,-1,25208.25,24871.75,1,9,336.5,6730.0,FC
2026-02-13,2026-02-13 10:00:00-05:00,2026-02-13 13:00:00-05:00,SHORT,-1,24699.0,24971.889968315278,1,6,-272.88996831527766,-5457.799366305553,SL
2026-02-17,2026-02-17 10:00:00-05:00,2026-02-17 11:30:00-05:00,SHORT,-1,24485.5,24737.370000640152,2,3,-251.87000064015228,-10074.800025606091,SL
2026-02-19,2026-02-19 10:00:00-05:00,2026-02-19 14:30:00-05:00,SHORT,-1,24881.5,24809.0,1,9,72.5,1450.0,FC
2026-02-23,2026-02-23 10:00:00-05:00,2026-02-23 14:30:00-05:00,SHORT,-1,24913.25,24714.75,1,9,198.5,3970.0,FC
2026-02-26,2026-02-26 10:00:00-05:00,2026-02-26 14:30:00-05:00,SHORT,-1,25193.0,25048.25,1,9,144.75,2895.0,FC
2026-02-27,2026-02-27 10:00:00-05:00,2026-02-27 14:30:00-05:00,SHORT,-1,24880.0,24906.75,1,9,-26.75,-535.0,FC
2026-03-03,2026-03-03 10:00:00-05:00,2026-03-03 13:30:00-05:00,SHORT,-1,24489.25,24736.80967469071,2,7,-247.55967469071038,-9902.386987628415,SL
2026-03-06,2026-03-06 10:00:00-05:00,2026-03-06 14:30:00-05:00,SHORT,-1,24691.25,24820.0,1,9,-128.75,-2575.0,FC
2026-03-09,2026-03-09 10:00:00-04:00,2026-03-09 11:30:00-04:00,SHORT,-1,24370.75,24637.688886610627,2,3,-266.9388866106274,-10677.555464425095,SL
2026-03-12,2026-03-12 10:00:00-04:00,2026-03-12 14:30:00-04:00,SHORT,-1,24657.75,24636.5,1,9,21.25,425.0,FC
2026-03-18,2026-03-18 10:00:00-04:00,2026-03-18 14:30:00-04:00,SHORT,-1,24749.0,24636.75,1,9,112.25,2245.0,FC
2026-03-19,2026-03-19 10:00:00-04:00,2026-03-19 14:30:00-04:00,SHORT,-1,24291.75,24257.0,1,9,34.75,695.0,FC
2026-03-24,2026-03-24 10:00:00-04:00,2026-03-24 14:30:00-04:00,SHORT,-1,24215.75,24259.75,1,9,-44.0,-880.0,FC
2026-03-25,2026-03-25 10:00:00-04:00,2026-03-25 14:30:00-04:00,SHORT,-1,24368.75,24413.0,2,9,-44.25,-1770.0,FC
2026-03-26,2026-03-26 10:00:00-04:00,2026-03-26 14:30:00-04:00,SHORT,-1,24216.0,23848.25,1,9,367.75,7355.0,FC
2026-03-27,2026-03-27 10:00:00-04:00,2026-03-27 14:30:00-04:00,SHORT,-1,23478.75,23362.0,1,9,116.75,2335.0,FC
2026-03-30,2026-03-30 10:00:00-04:00,2026-03-30 14:30:00-04:00,SHORT,-1,23302.0,23155.0,1,9,147.0,2940.0,FC
2026-04-01,2026-04-01 10:00:00-04:00,2026-04-01 14:30:00-04:00,LONG,1,24120.75,24154.0,1,9,33.25,665.0,FC
2026-04-02,2026-04-02 10:00:00-04:00,2026-04-02 11:00:00-04:00,SHORT,-1,23898.0,24105.231088150533,1,2,-207.23108815053274,-4144.621763010655,SL
2026-04-07,2026-04-07 10:00:00-04:00,2026-04-07 14:30:00-04:00,SHORT,-1,24120.25,24194.0,2,9,-73.75,-2950.0,FC
2026-04-09,2026-04-09 10:00:00-04:00,2026-04-09 14:30:00-04:00,LONG,1,25033.25,25162.5,1,9,129.25,2585.0,FC
2026-04-14,2026-04-14 10:00:00-04:00,2026-04-14 14:30:00-04:00,LONG,1,25722.25,25909.75,1,9,187.5,3750.0,FC
2026-04-15,2026-04-15 10:00:00-04:00,2026-04-15 14:30:00-04:00,LONG,1,26068.5,26247.75,1,9,179.25,3585.0,FC
2026-04-16,2026-04-16 10:00:00-04:00,2026-04-16 14:30:00-04:00,LONG,1,26321.25,26373.5,1,9,52.25,1045.0,FC
2026-04-17,2026-04-17 10:00:00-04:00,2026-04-17 14:30:00-04:00,LONG,1,26731.25,26784.5,1,9,53.25,1065.0,FC
2026-04-20,2026-04-20 10:00:00-04:00,2026-04-20 11:00:00-04:00,LONG,1,26780.75,26647.540069455372,1,2,-133.20993054462815,-2664.198610892563,SL
2026-04-23,2026-04-23 10:00:00-04:00,2026-04-23 14:00:00-04:00,LONG,1,27016.75,26844.171998152528,2,8,-172.57800184747248,-6903.120073898899,SL
2026-04-27,2026-04-27 10:00:00-04:00,2026-04-27 14:30:00-04:00,LONG,1,27401.5,27428.5,1,9,27.0,540.0,FC
2026-04-29,2026-04-29 10:00:00-04:00,2026-04-29 14:30:00-04:00,SHORT,-1,27220.25,27208.5,1,9,11.75,235.0,FC
2026-04-30,2026-04-30 10:00:00-04:00,2026-04-30 14:00:00-04:00,SHORT,-1,27245.75,27512.920731131777,1,8,-267.17073113177685,-5343.414622635537,SL
2026-05-01,2026-05-01 10:00:00-04:00,2026-05-01 14:30:00-04:00,LONG,1,27873.5,27867.5,2,9,-6.0,-240.0,FC
2026-05-04,2026-05-04 10:00:00-04:00,2026-05-04 11:30:00-04:00,LONG,1,27896.0,27712.346829377395,1,3,-183.6531706226051,-3673.063412452102,SL
2026-05-05,2026-05-05 10:00:00-04:00,2026-05-05 14:30:00-04:00,LONG,1,28085.25,28177.25,2,9,92.0,3680.0,FC
2026-05-06,2026-05-06 10:00:00-04:00,2026-05-06 14:30:00-04:00,LONG,1,28469.0,28634.5,1,9,165.5,3310.0,FC
2026-05-07,2026-05-07 10:00:00-04:00,2026-05-07 12:30:00-04:00,LONG,1,28781.5,28659.094170687516,1,5,-122.40582931248355,-2448.116586249671,SL
2026-05-11,2026-05-11 10:00:00-04:00,2026-05-11 14:30:00-04:00,LONG,1,29310.25,29472.0,2,9,161.75,6470.0,FC
2026-05-12,2026-05-12 10:00:00-04:00,2026-05-12 14:30:00-04:00,SHORT,-1,29129.5,28991.0,1,9,138.5,2770.0,FC
2026-05-13,2026-05-13 10:00:00-04:00,2026-05-13 12:00:00-04:00,SHORT,-1,29169.25,29383.11261309661,1,4,-213.8626130966113,-4277.252261932226,SL
2026-05-14,2026-05-14 10:00:00-04:00,2026-05-14 14:30:00-04:00,LONG,1,29541.75,29673.5,2,9,131.75,5270.0,FC
2026-05-18,2026-05-18 10:00:00-04:00,2026-05-18 12:30:00-04:00,LONG,1,29243.75,28931.624204008192,1,5,-312.12579599180754,-6242.515919836151,SL
2026-05-19,2026-05-19 10:00:00-04:00,2026-05-19 14:30:00-04:00,SHORT,-1,28938.75,29023.5,2,9,-84.75,-3390.0,FC
