giveback,scale_body,max_gb_atr,min_gap_atr,IS_PF,IS_gross,IS_td,OOS_PF,OOS_gross,OOS_td,FULL_PF,FULL_gross,FULL_td,robust_PF
0.25,False,1.0,0.2,0.9981015458840659,-665.0,765,1.282298720080012,104435.0,620,1.1440789747719478,103770.0,1385,0.9981015458840659
0.25,False,1.0,0.3,1.038452152161313,12605.0,765,1.301801994606857,105765.0,620,1.174521382076063,118370.0,1385,1.038452152161313
0.25,False,1.0,0.5,1.0635197835875836,18550.0,765,1.2714226193231795,87945.0,620,1.1728674620566513,106495.0,1385,1.0635197835875836
0.25,False,1.5,0.0,1.0249380969225328,9165.0,765,1.2831774363511,108835.0,620,1.1569472431152699,118000.0,1385,1.0249380969225328
0.25,False,1.5,0.1,1.01418902955932,5105.0,765,1.2953042328042328,111625.0,620,1.1582168246846982,116730.0,1385,1.01418902955932
0.25,False,1.5,0.2,0.9981015458840659,-665.0,765,1.282298720080012,104435.0,620,1.1440789747719478,103770.0,1385,0.9981015458840659
0.25,False,1.5,0.3,1.038452152161313,12605.0,765,1.301801994606857,105765.0,620,1.174521382076063,118370.0,1385,1.038452152161313
0.25,False,1.5,0.5,1.0635197835875836,18550.0,765,1.2714226193231795,87945.0,620,1.1728674620566513,106495.0,1385,1.0635197835875836
0.3,True,0.25,0.0,1.081078469269424,25170.0,765,1.2692660617271363,92435.0,620,1.179899804963861,117605.0,1385,1.081078469269424
0.3,True,0.25,0.1,1.0511364582466072,15355.0,765,1.3051235757309099,100555.0,620,1.1840337868948765,115910.0,1385,1.0511364582466072
0.3,True,0.25,0.2,1.0808440864047908,22680.0,765,1.356614534242855,111615.0,620,1.226266795838423,134295.0,1385,1.0808440864047908
0.3,True,0.25,0.3,1.0807113543091655,21535.0,765,1.3409113455242883,103095.0,620,1.2189468136501382,124630.0,1385,1.0807113543091655
0.3,True,0.25,0.5,1.0179614757313624,4350.0,765,1.3776679613890706,98205.0,620,1.2042053702099698,102555.0,1385,1.0179614757313624
0.3,True,0.5,0.0,1.0603094162640267,19160.0,765,1.2814759231734945,97530.0,620,1.1756876797301976,116690.0,1385,1.0603094162640267
0.3,True,0.5,0.1,1.0377766138536075,11540.0,765,1.2984672217836235,100185.0,620,1.1742585530574208,111725.0,1385,1.0377766138536075
0.3,True,0.5,0.2,1.0634119852155481,18100.0,765,1.3317583002159152,106020.0,620,1.2051553292947992,124120.0,1385,1.0634119852155481
0.3,True,0.5,0.3,1.0605222171323867,16515.0,765,1.3579050758294628,107495.0,620,1.2163392763685845,124010.0,1385,1.0605222171323867
0.3,True,0.5,0.5,1.0431469424498085,10305.0,765,1.3783067269363545,99175.0,620,1.2185273159144894,109480.0,1385,1.0431469424498085
0.3,True,0.75,0.0,1.0603094162640267,19160.0,765,1.2843266214712132,98350.0,620,1.1770795660036166,117510.0,1385,1.0603094162640267
0.3,True,0.75,0.1,1.0426107485982228,12995.0,765,1.2984672217836235,100185.0,620,1.176668461760597,113180.0,1385,1.0426107485982228
0.3,True,0.75,0.2,1.0630966770017691,18010.0,765,1.3382096994214214,107850.0,620,1.208267143235372,125860.0,1385,1.0630966770017691
0.3,True,0.75,0.3,1.0605222171323867,16515.0,765,1.3579050758294628,107495.0,620,1.2163392763685845,124010.0,1385,1.0605222171323867
0.3,True,0.75,0.5,1.0431469424498085,10305.0,765,1.3783067269363545,99175.0,620,1.2185273159144894,109480.0,1385,1.0431469424498085
0.3,True,1.0,0.0,1.0603094162640267,19160.0,765,1.2843266214712132,98350.0,620,1.1770795660036166,117510.0,1385,1.0603094162640267
0.3,True,1.0,0.1,1.0426107485982228,12995.0,765,1.2984672217836235,100185.0,620,1.176668461760597,113180.0,1385,1.0426107485982228
0.3,True,1.0,0.2,1.0630966770017691,18010.0,765,1.3382096994214214,107850.0,620,1.208267143235372,125860.0,1385,1.0630966770017691
0.3,True,1.0,0.3,1.0605222171323867,16515.0,765,1.3579050758294628,107495.0,620,1.2163392763685845,124010.0,1385,1.0605222171323867
0.3,True,1.0,0.5,1.0431469424498085,10305.0,765,1.3783067269363545,99175.0,620,1.2185273159144894,109480.0,1385,1.0431469424498085
0.3,True,1.5,0.0,1.0603094162640267,19160.0,765,1.2843266214712132,98350.0,620,1.1770795660036166,117510.0,1385,1.0603094162640267
0.3,True,1.5,0.1,1.0426107485982228,12995.0,765,1.2984672217836235,100185.0,620,1.176668461760597,113180.0,1385,1.0426107485982228
0.3,True,1.5,0.2,1.0630966770017691,18010.0,765,1.3382096994214214,107850.0,620,1.208267143235372,125860.0,1385,1.0630966770017691
0.3,True,1.5,0.3,1.0605222171323867,16515.0,765,1.3579050758294628,107495.0,620,1.2163392763685845,124010.0,1385,1.0605222171323867
0.3,True,1.5,0.5,1.0431469424498085,10305.0,765,1.3783067269363545,99175.0,620,1.2185273159144894,109480.0,1385,1.0431469424498085
0.3,False,0.25,0.0,1.0561942173825134,19455.0,765,1.2718534014776368,102660.0,620,1.1687044098143236,122115.0,1385,1.0561942173825134
0.3,False,0.25,0.1,1.0700226702899094,23320.0,765,1.289845820785745,104430.0,620,1.1842556935369881,127750.0,1385,1.0700226702899094
0.3,False,0.25,0.2,1.0500475085281702,16065.0,765,1.34888221065748,118995.0,620,1.203996556255381,135060.0,1385,1.0500475085281702
0.3,False,0.25,0.3,1.0538824412777696,16505.0,765,1.367571329157968,118845.0,620,1.2149641064735404,135350.0,1385,1.0538824412777696
0.3,False,0.25,0.5,1.0640909844979816,17385.0,765,1.354599765177153,102685.0,620,1.2140914885839864,120070.0,1385,1.0640909844979816
0.3,False,0.5,0.0,1.0264147433597746,9940.0,765,1.30761632440863,118340.0,620,1.1685665665797202,128280.0,1385,1.0264147433597746
0.3,False,0.5,0.1,1.0484324620978254,17650.0,765,1.3270868595685232,121745.0,620,1.1892321163126922,139395.0,1385,1.0484324620978254
0.3,False,0.5,0.2,1.0205024141067804,7325.0,765,1.3109405248440524,115645.0,620,1.16863801863699,122970.0,1385,1.0205024141067804
0.3,False,0.5,0.3,1.0261289240773952,8960.0,765,1.3222280062467464,114515.0,620,1.1768222826865244,123475.0,1385,1.0261289240773952
0.3,False,0.5,0.5,1.0788516714485887,23635.0,765,1.2780241812989854,91520.0,620,1.1830995993131082,115155.0,1385,1.0788516714485887
0.3,False,0.75,0.0,1.004597880299252,1770.0,765,1.2586343984495354,104090.0,620,1.1344390541261336,105860.0,1385,1.004597880299252
0.3,False,0.75,0.1,1.0325716280443598,12130.0,765,1.304335229667088,115550.0,620,1.1697669161935407,127680.0,1385,1.0325716280443598
0.3,False,0.75,0.2,1.0307489231624287,11065.0,765,1.341820956117764,125450.0,620,1.187816001816043,136515.0,1385,1.0307489231624287
0.3,False,0.75,0.3,1.0219460033586427,7645.0,765,1.3104562527618207,112410.0,620,1.1689880143855524,120055.0,1385,1.0219460033586427
0.3,False,0.75,0.5,1.046944327492956,14495.0,765,1.2904968585910706,95710.0,620,1.1726701554274255,110205.0,1385,1.046944327492956
0.3,False,1.0,0.0,1.004597880299252,1770.0,765,1.2586343984495354,104090.0,620,1.1344390541261336,105860.0,1385,1.004597880299252
0.3,False,1.0,0.1,1.0325716280443598,12130.0,765,1.304335229667088,115550.0,620,1.1697669161935407,127680.0,1385,1.0325716280443598
0.3,False,1.0,0.2,1.0307489231624287,11065.0,765,1.341820956117764,125450.0,620,1.187816001816043,136515.0,1385,1.0307489231624287
0.3,False,1.0,0.3,1.0219460033586427,7645.0,765,1.3104562527618207,112410.0,620,1.1689880143855524,120055.0,1385,1.0219460033586427
0.3,False,1.0,0.5,1.046944327492956,14495.0,765,1.2904968585910706,95710.0,620,1.1726701554274255,110205.0,1385,1.046944327492956
0.3,False,1.5,0.0,1.004597880299252,1770.0,765,1.2586343984495354,104090.0,620,1.1344390541261336,105860.0,1385,1.004597880299252
0.3,False,1.5,0.1,1.0325716280443598,12130.0,765,1.304335229667088,115550.0,620,1.1697669161935407,127680.0,1385,1.0325716280443598
0.3,False,1.5,0.2,1.0307489231624287,11065.0,765,1.341820956117764,125450.0,620,1.187816001816043,136515.0,1385,1.0307489231624287
0.3,False,1.5,0.3,1.0219460033586427,7645.0,765,1.3104562527618207,112410.0,620,1.1689880143855524,120055.0,1385,1.0219460033586427
0.3,False,1.5,0.5,1.046944327492956,14495.0,765,1.2904968585910706,95710.0,620,1.1726701554274255,110205.0,1385,1.046944327492956
0.35,True,0.25,0.0,1.0635864449325385,20265.0,765,1.2693704254345837,94215.0,620,1.1712593124495108,114480.0,1385,1.0635864449325385
0.35,True,0.25,0.1,1.0717631815010464,21600.0,765,1.271006813020439,91290.0,620,1.1769865719728148,112890.0,1385,1.0717631815010464
0.35,True,0.25,0.2,1.0727617457252692,20915.0,765,1.3371564664222368,107590.0,620,1.2118604248584217,128505.0,1385,1.0727617457252692
0.35,True,0.25,0.3,1.0550540856599913,15065.0,765,1.3264680105170903,100575.0,620,1.1987932131130632,115640.0,1385,1.0550540856599913
0.35,True,0.25,0.5,1.0403556493849215,9940.0,765,1.3432438012650862,91435.0,620,1.19772964433045,101375.0,1385,1.0403556493849215
0.35,True,0.5,0.0,1.069374904008601,22585.0,765,1.2929994516541765,104195.0,620,1.1861223051683514,126780.0,1385,1.069374904008601
0.35,True,0.5,0.1,1.0705773175735078,21675.0,765,1.2906611933734056,99130.0,620,1.186381449024932,120805.0,1385,1.0705773175735078
0.35,True,0.5,0.2,1.031577200696922,9515.0,765,1.2941540038591413,97565.0,620,1.1691613810317454,107080.0,1385,1.031577200696922
0.35,True,0.5,0.3,1.04355986129482,12185.0,765,1.304406865299291,96395.0,620,1.1820605471206165,108580.0,1385,1.04355986129482
0.35,True,0.5,0.5,1.0629950191883726,15430.0,765,1.3264326268324296,89405.0,620,1.202062352430974,104835.0,1385,1.0629950191883726
0.35,True,0.75,0.0,1.066336361134049,21690.0,765,1.2943590896951125,104705.0,620,1.1851466656901162,126395.0,1385,1.066336361134049
0.35,True,0.75,0.1,1.064436443482894,19955.0,765,1.2950579478688957,100690.0,620,1.185339662641718,120645.0,1385,1.064436443482894
0.35,True,0.75,0.2,1.0324975859887457,9760.0,765,1.297332328560663,98640.0,620,1.1714972788254652,108400.0,1385,1.0324975859887457
0.35,True,0.75,0.3,1.0430057555499945,12030.0,765,1.314172667563504,99255.0,620,1.186827945706827,111285.0,1385,1.0430057555499945
0.35,True,0.75,0.5,1.0629950191883726,15430.0,765,1.3264326268324296,89405.0,620,1.202062352430974,104835.0,1385,1.0629950191883726
0.35,True,1.0,0.0,1.066336361134049,21690.0,765,1.2943590896951125,104705.0,620,1.1851466656901162,126395.0,1385,1.066336361134049
0.35,True,1.0,0.1,1.064436443482894,19955.0,765,1.2950579478688957,100690.0,620,1.185339662641718,120645.0,1385,1.064436443482894
0.35,True,1.0,0.2,1.0324975859887457,9760.0,765,1.297332328560663,98640.0,620,1.1714972788254652,108400.0,1385,1.0324975859887457
0.35,True,1.0,0.3,1.0430057555499945,12030.0,765,1.314172667563504,99255.0,620,1.186827945706827,111285.0,1385,1.0430057555499945
0.35,True,1.0,0.5,1.0629950191883726,15430.0,765,1.3264326268324296,89405.0,620,1.202062352430974,104835.0,1385,1.0629950191883726
0.35,True,1.5,0.0,1.066336361134049,21690.0,765,1.2943590896951125,104705.0,620,1.1851466656901162,126395.0,1385,1.066336361134049
0.35,True,1.5,0.1,1.064436443482894,19955.0,765,1.2950579478688957,100690.0,620,1.185339662641718,120645.0,1385,1.064436443482894
0.35,True,1.5,0.2,1.0324975859887457,9760.0,765,1.297332328560663,98640.0,620,1.1714972788254652,108400.0,1385,1.0324975859887457
0.35,True,1.5,0.3,1.0430057555499945,12030.0,765,1.314172667563504,99255.0,620,1.186827945706827,111285.0,1385,1.0430057555499945
0.35,True,1.5,0.5,1.0629950191883726,15430.0,765,1.3264326268324296,89405.0,620,1.202062352430974,104835.0,1385,1.0629950191883726
0.35,False,0.25,0.0,1.0521740377856519,18185.0,765,1.2895649495855706,108125.0,620,1.1749567144539095,126310.0,1385,1.0521740377856519
0.35,False,0.25,0.1,1.0699428093595544,23420.0,765,1.3030544043981191,108595.0,620,1.190448368389163,132015.0,1385,1.0699428093595544
0.35,False,0.25,0.2,1.0588189223057645,18775.0,765,1.340638843553276,116880.0,620,1.2048179127913998,135655.0,1385,1.0588189223057645
0.35,False,0.25,0.3,1.051606716187442,15875.0,765,1.362523020257827,118110.0,620,1.2115279871806004,133985.0,1385,1.051606716187442
0.35,False,0.25,0.5,1.0623286284757365,16935.0,765,1.354599765177153,102685.0,620,1.2131181129016453,119620.0,1385,1.0623286284757365
0.35,False,0.5,0.0,0.998735304365781,-490.0,765,1.244401264250489,99365.0,620,1.1245261394692763,98875.0,1385,0.998735304365781
0.35,False,0.5,0.1,1.0214775486246366,8050.0,765,1.2647660183504996,103595.0,620,1.145735432330827,111645.0,1385,1.0214775486246366
0.35,False,0.5,0.2,1.0057143642082995,2080.0,765,1.3205161046770302,118865.0,620,1.1645846091038987,120945.0,1385,1.0057143642082995
0.35,False,0.5,0.3,1.0328820394642086,11415.0,765,1.2974520627142208,108045.0,620,1.1681623345087524,119460.0,1385,1.0328820394642086
0.35,False,0.5,0.5,1.0655751206575632,19905.0,765,1.2793254911399259,92845.0,620,1.1772979942918695,112750.0,1385,1.0655751206575632
0.35,False,0.75,0.0,1.0214526238791288,8505.0,765,1.2979706156945605,121280.0,620,1.1615296057749152,129785.0,1385,1.0214526238791288
0.35,False,0.75,0.1,0.9974623775376225,-1005.0,765,1.2734935304990758,110970.0,620,1.1371493782661295,109965.0,1385,0.9974623775376225
0.35,False,0.75,0.2,0.998116140591242,-715.0,765,1.3247991902728935,125150.0,620,1.1626909675690162,124435.0,1385,0.998116140591242
0.35,False,0.75,0.3,1.016205431669811,5970.0,765,1.265580070058033,101595.0,620,1.1432414256893073,107565.0,1385,1.016205431669811
0.35,False,0.75,0.5,1.010062893081761,3320.0,765,1.271204675641883,93270.0,620,1.1433436968990924,96590.0,1385,1.010062893081761
0.35,False,1.0,0.0,1.0214526238791288,8505.0,765,1.2979706156945605,121280.0,620,1.1615296057749152,129785.0,1385,1.0214526238791288
0.35,False,1.0,0.1,0.9974623775376225,-1005.0,765,1.2734935304990758,110970.0,620,1.1371493782661295,109965.0,1385,0.9974623775376225
0.35,False,1.0,0.2,0.998116140591242,-715.0,765,1.3247991902728935,125150.0,620,1.1626909675690162,124435.0,1385,0.998116140591242
0.35,False,1.0,0.3,1.016205431669811,5970.0,765,1.265580070058033,101595.0,620,1.1432414256893073,107565.0,1385,1.016205431669811
0.35,False,1.0,0.5,1.010062893081761,3320.0,765,1.271204675641883,93270.0,620,1.1433436968990924,96590.0,1385,1.010062893081761
0.35,False,1.5,0.0,1.0214526238791288,8505.0,765,1.2979706156945605,121280.0,620,1.1615296057749152,129785.0,1385,1.0214526238791288
0.35,False,1.5,0.1,0.9974623775376225,-1005.0,765,1.2734935304990758,110970.0,620,1.1371493782661295,109965.0,1385,0.9974623775376225
0.35,False,1.5,0.2,0.998116140591242,-715.0,765,1.3247991902728935,125150.0,620,1.1626909675690162,124435.0,1385,0.998116140591242
0.35,False,1.5,0.3,1.016205431669811,5970.0,765,1.265580070058033,101595.0,620,1.1432414256893073,107565.0,1385,1.016205431669811
0.35,False,1.5,0.5,1.010062893081761,3320.0,765,1.271204675641883,93270.0,620,1.1433436968990924,96590.0,1385,1.010062893081761
0.4,True,0.25,0.0,1.0516079514928236,16810.0,765,1.2842794138568787,99910.0,620,1.1723631262229113,116720.0,1385,1.0516079514928236
0.4,True,0.25,0.1,1.078079059131003,23900.0,765,1.2576767854009476,88110.0,620,1.1728442688722918,112010.0,1385,1.078079059131003
0.4,True,0.25,0.2,1.0934555155210643,26975.0,765,1.3306657585561041,106810.0,620,1.218726242734875,133785.0,1385,1.0934555155210643
0.4,True,0.25,0.3,1.0619947062318815,17215.0,765,1.377353547922329,115240.0,620,1.227166316511598,132455.0,1385,1.0619947062318815
0.4,True,0.25,0.5,1.0181810987793538,4595.0,765,1.321121556864323,87785.0,620,1.1755923247260527,92380.0,1385,1.0181810987793538
0.4,True,0.5,0.0,1.0646211835657746,21430.0,765,1.290857504889403,105590.0,620,1.1828533588615933,127020.0,1385,1.0646211835657746
0.4,True,0.5,0.1,1.0898212180120463,28185.0,765,1.284480793343212,99830.0,620,1.192587745031668,128015.0,1385,1.0898212180120463
0.4,True,0.5,0.2,1.054595566998399,16540.0,765,1.2982850173283158,100270.0,620,1.1827697892381592,116810.0,1385,1.054595566998399
0.4,True,0.5,0.3,1.0612975547020282,17635.0,765,1.3214140910083274,103055.0,620,1.1983972383183332,120690.0,1385,1.0612975547020282
0.4,True,0.5,0.5,1.0602266187764173,15175.0,765,1.2639900790575105,76635.0,620,1.1693099251281673,91810.0,1385,1.0602266187764173
0.4,True,0.75,0.0,1.0741238062189769,24565.0,765,1.2954373720581973,107520.0,620,1.189957430897115,132085.0,1385,1.0741238062189769
0.4,True,0.75,0.1,1.0812739214667109,25800.0,765,1.2759861199631755,97430.0,620,1.18379644130237,123230.0,1385,1.0812739214667109
0.4,True,0.75,0.2,1.068446053680574,20605.0,765,1.2915295749295483,98795.0,620,1.186584365355315,119400.0,1385,1.068446053680574
0.4,True,0.75,0.3,1.0570546079230942,16440.0,765,1.3272551435835842,104900.0,620,1.1993461367855558,121340.0,1385,1.0570546079230942
0.4,True,0.75,0.5,1.0602266187764173,15175.0,765,1.261437908496732,76000.0,620,1.1680134152746169,91175.0,1385,1.0602266187764173
0.4,True,1.0,0.0,1.0771031566228666,25525.0,765,1.3001961618129192,109420.0,620,1.1940133276782954,134945.0,1385,1.0771031566228666
0.4,True,1.0,0.1,1.0797263290342876,25345.0,765,1.2759861199631755,97430.0,620,1.1829936281998734,122775.0,1385,1.0797263290342876
0.4,True,1.0,0.2,1.0668336124977198,20150.0,765,1.2915295749295483,98795.0,620,1.185741278615822,118945.0,1385,1.0668336124977198
0.4,True,1.0,0.3,1.0570546079230942,16440.0,765,1.3272551435835842,104900.0,620,1.1993461367855558,121340.0,1385,1.0570546079230942
0.4,True,1.0,0.5,1.0602266187764173,15175.0,765,1.261437908496732,76000.0,620,1.1680134152746169,91175.0,1385,1.0602266187764173
0.4,True,1.5,0.0,1.0771031566228666,25525.0,765,1.3001961618129192,109420.0,620,1.1940133276782954,134945.0,1385,1.0771031566228666
0.4,True,1.5,0.1,1.0797263290342876,25345.0,765,1.2759861199631755,97430.0,620,1.1829936281998734,122775.0,1385,1.0797263290342876
0.4,True,1.5,0.2,1.0668336124977198,20150.0,765,1.2915295749295483,98795.0,620,1.185741278615822,118945.0,1385,1.0668336124977198
0.4,True,1.5,0.3,1.0570546079230942,16440.0,765,1.3272551435835842,104900.0,620,1.1993461367855558,121340.0,1385,1.0570546079230942
0.4,True,1.5,0.5,1.0602266187764173,15175.0,765,1.261437908496732,76000.0,620,1.1680134152746169,91175.0,1385,1.0602266187764173
0.4,False,0.25,0.0,1.0513746738912302,17920.0,765,1.2924480282897557,109165.0,620,1.1759960669722611,127085.0,1385,1.0513746738912302
0.4,False,0.25,0.1,1.0689275129201852,23140.0,765,1.3055136162836214,109270.0,620,1.1909644853073733,132410.0,1385,1.0689275129201852
0.4,False,0.25,0.2,1.060776589758019,19440.0,765,1.3354050796509012,115485.0,620,1.2031467610193096,134925.0,1385,1.060776589758019
0.4,False,0.25,0.3,1.0493674991891015,15220.0,765,1.360870098414937,117705.0,620,1.2095055715794285,132925.0,1385,1.0493674991891015
0.4,False,0.25,0.5,1.0623286284757365,16935.0,765,1.354599765177153,102685.0,620,1.2131181129016453,119620.0,1385,1.0623286284757365
0.4,False,0.5,0.0,0.9954891421746147,-1775.0,765,1.2851377369668247,115515.0,620,1.1424215673384548,113740.0,1385,0.9954891421746147
0.4,False,0.5,0.1,1.0069528691999634,2665.0,765,1.3010408531667286,117570.0,620,1.155374496019849,120235.0,1385,1.0069528691999634
0.4,False,0.5,0.2,1.0027791334526328,1025.0,765,1.3186689227298365,121475.0,620,1.1633300667319988,122500.0,1385,1.0027791334526328
0.4,False,0.5,0.3,1.018243949278432,6460.0,765,1.3091162392926603,112050.0,620,1.165383944458012,118510.0,1385,1.018243949278432
0.4,False,0.5,0.5,1.0634566117059712,19320.0,765,1.273189630671194,91315.0,620,1.173214970683325,110635.0,1385,1.0634566117059712
0.4,False,0.75,0.0,1.011962193561091,4860.0,765,1.2810168220682316,116185.0,620,1.1476653755832749,121045.0,1385,1.011962193561091
0.4,False,0.75,0.1,1.0053754683173155,2145.0,765,1.311685871743487,124425.0,620,1.158562328136451,126570.0,1385,1.0053754683173155
0.4,False,0.75,0.2,1.0239522532470946,9110.0,765,1.338932128103187,130860.0,620,1.1826247496526123,139970.0,1385,1.0239522532470946
0.4,False,0.75,0.3,1.032996915417501,12195.0,765,1.3006468236575421,113180.0,620,1.1680551180574639,125375.0,1385,1.032996915417501
0.4,False,0.75,0.5,1.0271399374849723,9030.0,765,1.307713777856125,104735.0,620,1.169020257471196,113765.0,1385,1.0271399374849723
0.4,False,1.0,0.0,1.007351343521402,3045.0,765,1.2631086585827964,111095.0,620,1.1364576483950026,114140.0,1385,1.007351343521402
0.4,False,1.0,0.1,1.0171162081015899,6955.0,765,1.2783761998974132,113970.0,620,1.1482378179589334,120925.0,1385,1.0171162081015899
0.4,False,1.0,0.2,1.022316136679895,8660.0,765,1.3222436597192253,126935.0,620,1.1734017929076563,135595.0,1385,1.022316136679895
0.4,False,1.0,0.3,1.0248186026768542,9355.0,765,1.255422545065961,100390.0,620,1.1425315272023586,109745.0,1385,1.0248186026768542
0.4,False,1.0,0.5,1.0081473506561527,2800.0,765,1.2929380741255905,101090.0,620,1.1508362854985772,103890.0,1385,1.0081473506561527
0.4,False,1.5,0.0,1.007351343521402,3045.0,765,1.2631086585827964,111095.0,620,1.1364576483950026,114140.0,1385,1.007351343521402
0.4,False,1.5,0.1,1.0171162081015899,6955.0,765,1.2783761998974132,113970.0,620,1.1482378179589334,120925.0,1385,1.0171162081015899
0.4,False,1.5,0.2,1.022316136679895,8660.0,765,1.3222436597192253,126935.0,620,1.1734017929076563,135595.0,1385,1.022316136679895
0.4,False,1.5,0.3,1.0248186026768542,9355.0,765,1.255422545065961,100390.0,620,1.1425315272023586,109745.0,1385,1.0248186026768542
0.4,False,1.5,0.5,1.0081473506561527,2800.0,765,1.2929380741255905,101090.0,620,1.1508362854985772,103890.0,1385,1.0081473506561527
0.45,True,0.25,0.0,1.0485530105609655,15930.0,765,1.2716234594731013,96865.0,620,1.1647339749675045,112795.0,1385,1.0485530105609655
0.45,True,0.25,0.1,1.068159626066495,21290.0,765,1.2638094685205075,90885.0,620,1.1707732943603328,112175.0,1385,1.068159626066495
0.45,True,0.25,0.2,1.0826685757141883,24250.0,765,1.3026754332808144,99895.0,620,1.1991481921139593,124145.0,1385,1.0826685757141883
0.45,True,0.25,0.3,1.0636291530801092,18050.0,765,1.3508168805924594,109190.0,620,1.213877496133934,127240.0,1385,1.0636291530801092
0.45,True,0.25,0.5,1.0325979909395313,8275.0,765,1.3238779695468321,89230.0,620,1.1841958610006518,97505.0,1385,1.0325979909395313
0.45,True,0.5,0.0,1.0534647020533758,18070.0,765,1.2971891376846116,109165.0,620,1.18039713315516,127235.0,1385,1.0534647020533758
0.45,True,0.5,0.1,1.0721758931593686,23455.0,765,1.2798398683237784,100310.0,620,1.1810952189340453,123765.0,1385,1.0721758931593686
0.45,True,0.5,0.2,1.071763098838911,22065.0,765,1.2794196357534464,96580.0,620,1.1816601976680983,118645.0,1385,1.071763098838911
0.45,True,0.5,0.3,1.0793640054127198,23460.0,765,1.2813102409638555,93395.0,620,1.1861934353091141,116855.0,1385,1.0793640054127198
0.45,True,0.5,0.5,1.0809437598551657,20790.0,765,1.284146738107058,82995.0,620,1.1890678228553733,103785.0,1385,1.0809437598551657
0.45,True,0.75,0.0,1.0706719016223425,23850.0,765,1.326716532412735,119245.0,620,1.2037069990248486,143095.0,1385,1.0706719016223425
0.45,True,0.75,0.1,1.0822285209228613,26980.0,765,1.2887212794189538,103355.0,620,1.1899691729158923,130335.0,1385,1.0822285209228613
0.45,True,0.75,0.2,1.0847869322813082,26005.0,765,1.265667826457431,93535.0,620,1.1814552547492734,119540.0,1385,1.0847869322813082
0.45,True,0.75,0.3,1.092660628121561,27365.0,765,1.2994519557951159,99445.0,620,1.20211502753361,126810.0,1385,1.092660628121561
0.45,True,0.75,0.5,1.0809437598551657,20790.0,765,1.2845032388179596,83230.0,620,1.1893372649665994,104020.0,1385,1.0809437598551657
0.45,True,1.0,0.0,1.073546786389414,24900.0,765,1.325890121859895,119675.0,620,1.2048428345742683,144575.0,1385,1.073546786389414
0.45,True,1.0,0.1,1.0821309655937847,27010.0,765,1.3088698341298848,109865.0,620,1.1999444902967578,136875.0,1385,1.0821309655937847
0.45,True,1.0,0.2,1.087534933891186,26780.0,765,1.2820826203862137,98090.0,620,1.1910291125491457,124870.0,1385,1.087534933891186
0.45,True,1.0,0.3,1.0972304867474796,28595.0,765,1.314993981686042,103370.0,620,1.2120737312377463,131965.0,1385,1.0972304867474796
0.45,True,1.0,0.5,1.0809437598551657,20790.0,765,1.2845032388179596,83230.0,620,1.1893372649665994,104020.0,1385,1.0809437598551657
0.45,True,1.5,0.0,1.073546786389414,24900.0,765,1.3294393798788144,120700.0,620,1.206542400771697,145600.0,1385,1.073546786389414
0.45,True,1.5,0.1,1.0848898503915414,27860.0,765,1.3088698341298848,109865.0,620,1.2013847256137682,137725.0,1385,1.0848898503915414
0.45,True,1.5,0.2,1.0907781922900714,27740.0,765,1.2914596027253216,101170.0,620,1.197504194148875,128910.0,1385,1.0907781922900714
0.45,True,1.5,0.3,1.0972304867474796,28595.0,765,1.314993981686042,103370.0,620,1.2120737312377463,131965.0,1385,1.0972304867474796
0.45,True,1.5,0.5,1.0809437598551657,20790.0,765,1.2845032388179596,83230.0,620,1.1893372649665994,104020.0,1385,1.0809437598551657
0.45,False,0.25,0.0,1.0425753151484938,14945.0,765,1.2905204908172268,108675.0,620,1.170488005020032,123620.0,1385,1.0425753151484938
0.45,False,0.25,0.1,1.0589250674967912,19970.0,765,1.298396868949956,107120.0,620,1.1821060625600024,127090.0,1385,1.0589250674967912
0.45,False,0.25,0.2,1.063512607400708,20365.0,765,1.3272320784653109,113435.0,620,1.2005110183651908,133800.0,1385,1.063512607400708
0.45,False,0.25,0.3,1.049399935128122,15230.0,765,1.360870098414937,117705.0,620,1.2095213327659307,132935.0,1385,1.049399935128122
0.45,False,0.25,0.5,1.0623286284757365,16935.0,765,1.354599765177153,102685.0,620,1.2131181129016453,119620.0,1385,1.0623286284757365
0.45,False,0.5,0.0,0.994538407329105,-2170.0,765,1.282807380582859,114800.0,620,1.1402178649237473,112630.0,1385,0.994538407329105
0.45,False,0.5,0.1,1.0081811806872192,3150.0,765,1.298389152265892,117070.0,620,1.154649652031851,120220.0,1385,1.0081811806872192
0.45,False,0.5,0.2,0.9934221984057874,-2455.0,765,1.3169195384273598,121255.0,620,1.1571782014474155,118800.0,1385,0.9934221984057874
0.45,False,0.5,0.3,1.0119916872612895,4270.0,765,1.281402418428697,104140.0,620,1.1492931949790335,108410.0,1385,1.0119916872612895
0.45,False,0.5,0.5,1.070241418952209,21385.0,765,1.2819820630492815,94010.0,620,1.1809152765583846,115395.0,1385,1.070241418952209
0.45,False,0.75,0.0,1.0149917928141527,6165.0,765,1.2393778141629144,102340.0,620,1.129365126676602,108505.0,1385,1.0149917928141527
0.45,False,0.75,0.1,0.9958864004150659,-1665.0,765,1.282840410673593,115430.0,620,1.1399555891814754,113765.0,1385,0.9958864004150659
0.45,False,0.75,0.2,1.0204004533434077,7830.0,765,1.3143294042688753,123335.0,620,1.1689856864942862,131165.0,1385,1.0204004533434077
