atr_len,yellow_atr_mult,yellow_drift,yellow_mode,green_atr_mult,green_base,green_decay,yellow_giveback,scale_by_body,max_giveback_atr,giveback_min_gap_atr,IS_trades,IS_win%,IS_avg_$,IS_gross_$,IS_PF,OOS_trades,OOS_win%,OOS_avg_$,OOS_gross_$,OOS_PF
14,0.85,0.91,drift_floor,1.69,137.7,1.28,0.21,True,0.73,0.49,765,40.3921568627451,-30.84967320261438,-23600.0,0.8459680840648761,621,44.76650563607085,91.58615136876007,56875.0,1.3162181696875348
20,2.52,0.16,drift_floor,1.58,157.8,2.4,0.2,True,0.46,0.0,764,51.439790575916234,31.17801047120419,23820.0,1.0516927083333334,620,54.19354838709678,216.1451612903226,134010.0,1.2809581214948373
7,1.25,1.83,drift_floor,1.79,81.2,2.47,0.69,False,1.19,0.55,765,44.18300653594771,-17.607843137254903,-13470.0,0.9446317000986517,620,50.645161290322584,139.41129032258064,86435.0,1.3144920681123562
25,1.15,1.19,raw_atr,3.42,103.7,0.25,0.0,False,0.38,0.52,762,54.85564304461942,-1.2992125984251968,-990.0,0.9980254103755709,617,59.3192868719611,247.56888168557538,152750.0,1.3191067101194953
20,1.04,1.52,raw_atr,2.09,107.5,2.88,0.11,True,1.21,0.18,764,43.455497382198956,39.77748691099477,30390.0,1.091117607375759,618,47.0873786407767,186.61003236245955,115325.0,1.3233335669727342
20,2.47,0.4,pure_ratchet,3.64,167.6,2.19,0.41,True,0.74,0.04,763,53.604193971166445,47.136304062909566,35965.0,1.07817543554575,619,57.027463651050084,213.95799676898224,132440.0,1.2659437751004017
10,1.03,0.43,pure_ratchet,2.01,69.4,2.92,0.0,False,0.56,0.5,765,41.17647058823529,-18.901960784313726,-14460.0,0.9375647668393783,620,46.45161290322581,155.29032258064515,96280.0,1.3802377473243552
30,0.84,0.98,drift_floor,1.01,195.8,1.91,0.69,False,0.73,0.59,765,43.92156862745098,-25.830065359477125,-19760.0,0.8853628821720717,621,48.953301127214175,85.5475040257649,53125.0,1.2598879729961108
30,1.88,2.34,raw_atr,1.67,116.3,1.09,0.61,False,1.48,0.32,763,54.914809960681524,11.998689384010484,9155.0,1.018400345697374,618,59.06148867313916,241.29449838187702,149120.0,1.3058119027111275
12,0.77,2.84,raw_atr,2.57,55.6,2.44,0.64,False,0.82,0.03,764,56.675392670157066,36.95026178010471,28230.0,1.0671814947466118,618,61.003236245954696,193.20388349514562,119400.0,1.264627659574468
20,1.69,1.34,pure_ratchet,2.73,127.2,1.07,0.0,True,1.17,0.15,764,40.31413612565445,-11.282722513089006,-8620.0,0.9748812541888859,619,46.849757673667206,216.09046849757672,133760.0,1.3705263157894736
30,1.79,0.15,raw_atr,2.9,65.4,1.01,0.2,True,1.27,0.33,764,50.654450261780106,60.70680628272251,46380.0,1.1056359681588868,618,53.55987055016181,184.99190938511327,114325.0,1.241663583998309
16,1.7,0.07,raw_atr,1.4,137.5,2.65,0.0,False,0.79,0.07,763,55.04587155963303,6.120576671035387,4670.0,1.0093694199787333,618,59.8705501618123,217.5566343042071,134450.0,1.2810879745776886
16,2.99,1.85,raw_atr,3.49,63.9,2.4,0.0,True,0.84,0.46,763,55.57011795543906,14.941022280471822,11400.0,1.02319784300758,618,59.70873786407766,227.16828478964402,140390.0,1.2929032661875006
12,1.37,2.01,raw_atr,1.9,52.6,0.85,0.7,True,0.51,0.47,764,46.596858638743456,10.11780104712042,7730.0,1.0192305300212705,618,53.883495145631066,166.75566343042073,103055.0,1.2405185893994912
30,2.1,2.93,pure_ratchet,0.84,60.5,2.13,0.32,True,1.01,0.44,765,61.04575163398693,12.326797385620916,9430.0,1.0238459496023569,620,65.32258064516128,116.0,71920.0,1.1748750805441748
16,1.41,0.95,raw_atr,2.14,48.1,1.75,0.52,False,0.96,0.25,763,58.322411533420706,30.157273918741808,23010.0,1.0506092464698895,618,62.297734627831716,183.10679611650485,113160.0,1.2374293177788735
30,1.1,2.62,pure_ratchet,1.51,115.9,1.0,0.47,True,0.47,0.54,765,40.52287581699346,13.882352941176471,10620.0,1.0491416408310583,620,44.83870967741935,183.7741935483871,113940.0,1.4724566168390936
10,2.03,0.54,drift_floor,3.18,197.2,2.94,0.0,False,0.69,0.13,764,39.26701570680628,-12.434554973821989,-9500.0,0.9707417730485532,619,46.68820678513732,192.2617124394184,119010.0,1.340242438103951
25,2.18,0.99,pure_ratchet,2.16,120.4,1.03,0.47,True,1.28,0.09,764,53.66492146596858,30.392670157068064,23220.0,1.05003932892993,620,56.935483870967744,216.45967741935485,134205.0,1.2708312312069905
12,2.26,0.77,drift_floor,2.81,122.8,0.24,0.5,True,1.48,0.05,764,51.96335078534031,36.10602094240838,27585.0,1.0611959668563442,619,56.38126009693053,214.7172859450727,132910.0,1.2735111330616948
16,2.0,1.47,drift_floor,1.81,116.8,1.14,0.7,False,0.4,0.24,765,47.18954248366013,-13.732026143790849,-10505.0,0.9762381388615569,620,52.903225806451616,211.92741935483872,131395.0,1.2802495467633572
14,1.12,1.88,raw_atr,0.82,86.7,2.23,0.0,False,1.07,0.33,763,59.10878112712975,-4.233289646133683,-3230.0,0.9931636594528811,618,66.50485436893204,254.8705501618123,157510.0,1.3810341699425461
25,1.67,1.91,raw_atr,1.28,129.7,1.51,0.62,True,0.96,0.25,764,52.879581151832454,55.39267015706806,42320.0,1.0930744023400558,618,56.63430420711975,178.8673139158576,110540.0,1.2237334790616714
20,2.17,1.99,raw_atr,3.86,157.1,0.95,0.32,False,0.74,0.52,762,54.06824146981627,34.93438320209974,26620.0,1.055919083279942,617,57.86061588330632,210.81847649918961,130075.0,1.2626451287228673
12,1.3,2.17,drift_floor,0.52,25.8,2.03,0.84,False,1.49,0.52,765,60.26143790849673,37.568627450980394,28740.0,1.139328566234396,622,64.95176848874597,71.69614147909968,44595.0,1.1884508113590264
30,1.78,2.05,pure_ratchet,3.96,163.4,2.92,0.0,False,0.39,0.36,764,41.62303664921466,2.8403141361256545,2170.0,1.0058598760514696,619,46.04200323101777,180.702746365105,111855.0,1.286220573183214
12,1.78,2.17,drift_floor,1.11,188.7,2.76,0.78,True,0.62,0.54,765,43.790849673202615,-4.973856209150327,-3805.0,0.9894854647949597,620,51.29032258064517,216.63709677419354,134315.0,1.3424524814196295
25,2.9,2.65,raw_atr,0.92,159.8,1.94,0.0,False,0.28,0.29,763,54.914809960681524,7.300131061598951,5570.0,1.0111095598061313,618,59.54692556634305,229.57119741100323,141875.0,1.2958965535220814
12,1.08,0.87,drift_floor,3.58,121.4,2.14,0.13,True,1.14,0.34,765,41.045751633986924,-15.052287581699346,-11515.0,0.9432227207731374,620,44.354838709677416,156.6209677419355,97105.0,1.4138555628955611
16,2.46,1.74,drift_floor,3.03,86.0,1.97,0.0,True,0.55,0.29,765,40.91503267973856,20.45751633986928,15650.0,1.0475034147822129,620,46.774193548387096,215.4758064516129,133595.0,1.3479353586915475
16,1.1,2.42,drift_floor,1.01,72.6,1.15,0.67,False,0.29,0.13,765,43.790849673202615,30.26797385620915,23155.0,1.080442599315604,620,49.67741935483871,186.53225806451613,115650.0,1.3580717072264537
10,1.78,2.13,drift_floor,3.15,81.6,2.07,0.36,True,0.81,0.15,765,42.48366013071895,5.96078431372549,4560.0,1.0132932979622773,620,49.193548387096776,182.30645161290323,113030.0,1.280116973557037
25,2.61,2.18,drift_floor,1.77,149.0,1.53,0.33,False,0.79,0.07,764,54.31937172774869,17.846858638743456,13635.0,1.028513174404015,620,57.74193548387097,235.8548387096774,146230.0,1.296748008726092
16,2.12,2.19,drift_floor,2.77,84.2,1.38,0.0,False,1.38,0.5,765,41.830065359477125,-16.22875816993464,-12415.0,0.9583808246731479,620,45.96774193548387,196.34677419354838,121735.0,1.3576128785875856
16,1.57,1.53,raw_atr,1.92,131.3,0.51,0.57,True,0.44,0.51,763,48.36173001310616,27.14941022280472,20715.0,1.049769950626479,618,52.75080906148867,159.3527508090615,98480.0,1.2105803361416414
30,2.21,2.61,pure_ratchet,1.11,181.5,0.04,0.4,False,0.68,0.19,763,53.997378768020965,40.38007863695937,30810.0,1.0665248793548316,619,57.67366720516963,218.43295638126008,135210.0,1.2747500609607414
14,2.42,1.09,drift_floor,1.89,37.8,0.99,0.73,True,0.94,0.32,765,55.42483660130719,18.091503267973856,13840.0,1.030701997626363,620,61.935483870967744,203.5,126170.0,1.2794339121190645
30,1.79,1.61,drift_floor,1.62,134.1,0.59,0.0,True,0.35,0.12,765,40.0,-13.281045751633988,-10160.0,0.9659990294998577,620,45.0,230.1451612903226,142690.0,1.4171612337377577
7,1.75,1.57,drift_floor,1.4,153.1,2.07,0.8,False,0.56,0.41,765,43.790849673202615,16.954248366013072,12970.0,1.0364546003906854,620,49.03225806451613,253.44354838709677,157135.0,1.4134206822158202
30,1.42,0.03,pure_ratchet,3.51,40.1,2.66,0.27,False,0.49,0.48,765,47.18954248366013,-8.57516339869281,-6560.0,0.9828290231389384,620,51.935483870967744,216.48387096774192,134220.0,1.3443569284449803
16,1.99,0.27,drift_floor,3.07,185.1,2.72,0.13,True,0.63,0.12,764,42.67015706806283,-14.587696335078535,-11145.0,0.9708223158886824,619,47.81906300484653,187.52827140549272,116080.0,1.2816689516275797
7,1.32,1.22,pure_ratchet,2.22,51.8,1.52,0.47,False,1.44,0.18,765,46.79738562091503,-12.34640522875817,-9445.0,0.975299117358614,620,55.16129032258065,220.75806451612902,136870.0,1.370078953060783
16,2.28,1.51,raw_atr,2.04,195.9,2.84,0.3,True,0.65,0.58,763,51.900393184796854,27.503276539973786,20985.0,1.0458307853586093,617,55.753646677471636,213.19286871961103,131540.0,1.2713451740000412
10,2.46,2.02,drift_floor,3.74,99.8,1.91,0.23,False,0.48,0.47,763,46.395806028833555,-2.522935779816514,-1925.0,0.9955511387929141,619,51.37318255250404,179.78998384491115,111290.0,1.240546411472912
16,1.47,1.59,drift_floor,2.9,187.0,0.63,0.27,False,0.65,0.12,764,44.89528795811518,-3.2657068062827226,-2495.0,0.9936645379175502,619,50.72697899838449,206.33279483037157,127720.0,1.3041821472801753
25,1.55,2.42,pure_ratchet,3.18,23.5,2.11,0.42,True,1.15,0.18,765,50.588235294117645,-15.483660130718954,-11845.0,0.9705388566240937,620,55.64516129032258,177.1209677419355,109815.0,1.2616137793024584
12,2.12,0.47,raw_atr,3.93,137.6,2.37,0.24,False,0.59,0.56,762,52.493438320209975,22.65748031496063,17265.0,1.0369779396016277,617,55.59157212317666,174.9837925445705,107965.0,1.214059123262684
16,1.58,0.92,raw_atr,1.74,154.1,1.35,0.78,True,0.74,0.25,763,52.16251638269986,32.95543905635649,25145.0,1.0557779971384522,618,55.17799352750809,210.66343042071196,130190.0,1.2656342453734877
7,2.19,0.83,pure_ratchet,2.03,71.2,1.42,0.0,False,0.34,0.59,765,39.869281045751634,-6.686274509803922,-5115.0,0.9844403546929898,620,47.41935483870968,183.65322580645162,113865.0,1.3191194192987865
25,1.48,1.68,drift_floor,3.29,131.2,1.32,0.36,True,0.34,0.1,764,40.31413612565445,-5.071989528795812,-3875.0,0.9888952572001719,619,47.172859450726975,205.77544426494345,127375.0,1.333538453481369
12,2.08,1.72,raw_atr,0.81,64.1,1.72,0.76,False,0.58,0.32,763,61.59895150720839,55.583224115334204,42410.0,1.1018981259010092,618,66.99029126213593,154.9757281553398,95775.0,1.2212404712404712
30,2.89,2.84,raw_atr,1.87,192.8,2.12,0.85,True,1.48,0.35,762,54.7244094488189,3.3333333333333335,2540.0,1.0050967172325227,617,58.995137763371154,231.48298217179902,142825.0,1.2931186635471823
20,1.2,2.91,pure_ratchet,1.39,154.6,0.07,0.47,True,0.76,0.24,764,43.19371727748691,13.861256544502618,10590.0,1.035713081307119,620,47.74193548387097,204.59677419354838,126850.0,1.3703487438506343
10,2.71,2.1,raw_atr,1.6,173.6,2.72,0.12,True,1.36,0.11,763,52.8178243774574,48.22411533420708,36795.0,1.0800997028506742,618,55.98705501618123,196.96601941747574,121725.0,1.2444326191288981
7,2.8,1.54,drift_floor,2.48,199.2,2.88,0.14,False,0.66,0.32,763,46.395806028833555,31.39580602883355,23955.0,1.0561112152159655,619,52.019386106623585,187.46365105008078,116040.0,1.249757861432169
12,0.98,1.6,drift_floor,3.23,117.2,2.86,0.26,True,0.64,0.14,765,42.091503267973856,10.22875816993464,7825.0,1.0383540829330458,620,45.483870967741936,159.73387096774192,99035.0,1.410405702208777
20,1.95,1.96,drift_floor,3.19,123.4,1.06,0.0,False,1.33,0.09,764,40.968586387434556,-12.37565445026178,-9455.0,0.9676696871260044,619,46.203554119547654,228.36025848142165,141355.0,1.4270221282380484
10,2.4,1.7,raw_atr,3.23,115.7,2.4,0.37,False,0.36,0.55,763,52.16251638269986,53.12581913499345,40535.0,1.0895346011971816,617,55.42949756888168,169.7487844408428,104735.0,1.2091729743763855
16,1.12,2.97,drift_floor,3.78,59.1,1.07,0.0,True,1.37,0.26,765,42.87581699346405,-30.352941176470587,-23220.0,0.8833781170739057,620,46.774193548387096,138.80645161290323,86060.0,1.3517678315961579
10,2.48,1.29,pure_ratchet,2.13,180.1,2.98,0.89,True,0.66,0.11,763,52.293577981651374,38.30275229357798,29225.0,1.0641926768730643,619,55.73505654281099,218.7399030694669,135400.0,1.2765212241271915
12,1.89,1.73,raw_atr,0.93,156.2,0.36,0.0,True,1.01,0.45,762,54.85564304461942,-5.059055118110236,-3855.0,0.9923110676745717,618,59.54692556634305,249.65210355987054,154285.0,1.3217790291464622
25,2.75,1.2,pure_ratchet,0.52,169.1,0.06,0.46,True,0.78,0.16,763,54.39056356487549,38.44692005242464,29335.0,1.0630304462731786,620,57.90322580645161,214.06451612903226,132720.0,1.2679534029193837
10,0.78,2.69,drift_floor,1.97,31.9,2.91,0.0,True,0.77,0.54,765,42.22222222222222,-27.274509803921568,-20865.0,0.8781107606028742,621,45.088566827697264,77.60064412238326,48190.0,1.2296456908670685
30,2.7,2.56,drift_floor,1.83,100.4,1.2,0.4,True,0.73,0.49,764,53.141361256544506,45.69371727748691,34910.0,1.0761719815406772,620,56.935483870967744,190.74193548387098,118260.0,1.2360267041882467
7,1.5,2.67,drift_floor,3.07,46.0,1.22,0.0,False,1.2,0.43,765,42.091503267973856,-32.91503267973856,-25180.0,0.8774487138928772,620,47.41935483870968,124.46774193548387,77170.0,1.295783825220391
10,2.55,1.08,pure_ratchet,2.28,190.1,0.05,0.25,True,0.78,0.58,764,44.89528795811518,-12.408376963350785,-9480.0,0.9782231665996669,619,50.40387722132472,173.76413570274636,107560.0,1.238664225883397
20,2.88,2.51,pure_ratchet,3.81,137.4,0.69,0.0,False,1.06,0.49,763,49.0170380078637,35.22280471821756,26875.0,1.0612361150669325,619,51.53473344103393,172.10016155088854,106530.0,1.228438478363426
16,2.39,2.69,drift_floor,0.99,64.8,1.69,0.11,True,0.44,0.42,765,43.26797385620915,18.431372549019606,14100.0,1.041554307943946,620,52.58064516129032,127.83870967741936,79260.0,1.2038029853048946
14,2.7,1.98,pure_ratchet,2.66,168.2,1.26,0.15,True,0.9,0.09,763,49.93446920052425,17.680209698558322,13490.0,1.0293883775393498,619,52.827140549273025,185.88852988691437,115065.0,1.2449416197460432
14,1.03,1.54,drift_floor,1.29,34.8,0.28,0.78,True,1.36,0.06,765,44.70588235294118,39.55555555555556,30260.0,1.1052704818229258,620,51.774193548387096,177.43548387096774,110010.0,1.3350847535066477
20,2.73,0.33,drift_floor,0.6,56.7,1.21,0.63,True,1.3,0.37,764,61.12565445026178,36.053664921465966,27545.0,1.064925575420443,620,67.41935483870968,169.2258064516129,104920.0,1.2581343568168677
7,1.45,1.41,pure_ratchet,0.95,138.1,1.1,0.79,False,1.15,0.29,765,47.58169934640522,8.712418300653594,6665.0,1.0168112798264641,620,52.25806451612903,194.98387096774192,120890.0,1.3009871901803831
12,2.18,2.51,drift_floor,1.07,78.1,1.72,0.0,True,0.68,0.38,765,43.92156862745098,0.0196078431372549,15.0,1.0000538290389722,620,49.516129032258064,189.0241935483871,117195.0,1.365566074520018
12,2.39,0.9,raw_atr,3.91,140.3,1.56,0.0,False,1.35,0.46,762,54.85564304461942,-0.19028871391076116,-145.0,0.9997107924287453,617,59.3192868719611,242.30145867098867,149500.0,1.3123172056488677
25,1.59,0.44,raw_atr,3.77,26.2,2.72,0.0,True,0.31,0.12,763,63.04062909567497,8.302752293577981,6335.0,1.013845330069609,618,64.72491909385113,240.67961165048544,148740.0,1.3273147384056776
12,1.64,2.82,raw_atr,1.18,171.2,0.67,0.0,True,1.17,0.21,762,54.85564304461942,-2.02755905511811,-1545.0,0.9969184434649062,617,59.48136142625607,275.54294975688816,170010.0,1.3555801890738726
30,2.98,1.36,pure_ratchet,2.41,41.2,0.84,0.56,False,1.4,0.2,764,55.366492146596855,5.484293193717278,4190.0,1.0085462240579266,620,59.51612903225807,207.7741935483871,128820.0,1.2652964557118438
14,2.94,2.49,drift_floor,2.43,73.2,2.62,0.2,True,0.8,0.59,765,48.75816993464052,13.980392156862745,10695.0,1.0248,620,55.64516129032258,189.5241935483871,117505.0,1.254394890668976
12,1.97,2.87,pure_ratchet,3.5,70.1,2.88,0.28,False,0.62,0.54,765,48.49673202614379,-3.4444444444444446,-2635.0,0.9937468111109793,620,53.387096774193544,230.90322580645162,143160.0,1.337402781051143
30,1.47,2.16,pure_ratchet,0.5,65.2,1.67,0.81,True,1.4,0.37,765,53.8562091503268,32.26797385620915,24685.0,1.0663860800344234,620,61.45161290322581,153.88709677419354,95410.0,1.2567442110786702
25,1.07,1.44,drift_floor,3.18,165.3,2.85,0.15,True,1.23,0.39,765,40.91503267973856,-10.686274509803921,-8175.0,0.9598151743800231,620,43.54838709677419,159.8951612903226,99135.0,1.4212237093690248
7,2.55,1.09,drift_floor,2.93,199.5,0.5,0.22,True,1.1,0.38,764,43.324607329842934,18.848167539267017,14400.0,1.0365691067233826,619,49.59612277867528,210.79967689822294,130485.0,1.3113977519509343
30,2.49,1.37,drift_floor,2.84,81.6,1.56,0.3,True,0.71,0.39,764,52.09424083769634,44.967277486910994,34355.0,1.0746547584123776,620,54.83870967741935,229.07258064516128,142025.0,1.2963268201591955
20,0.91,2.89,pure_ratchet,0.99,92.3,2.18,0.25,False,1.09,0.12,765,42.87581699346405,15.875816993464053,12145.0,1.042410909154401,620,47.74193548387097,155.2258064516129,96240.0,1.3086247534753956
7,0.98,2.42,drift_floor,2.55,59.8,1.3,0.39,True,1.5,0.5,765,41.17647058823529,-38.23529411764706,-29250.0,0.8058542413381123,621,45.249597423510465,83.12399355877616,51620.0,1.2720780076426406
16,2.46,0.03,drift_floor,2.32,114.4,2.31,0.0,False,0.54,0.26,764,44.50261780104712,7.637434554973822,5835.0,1.0143248186382217,620,48.70967741935484,197.7741935483871,122620.0,1.2919489053701743
30,1.1,2.64,raw_atr,1.69,69.0,2.96,0.53,True,1.36,0.07,764,57.72251308900523,24.914921465968586,19035.0,1.0477894102583416,618,62.297734627831716,142.7588996763754,88225.0,1.2057246123353154
25,1.7,1.91,pure_ratchet,3.45,151.8,2.71,0.66,False,0.66,0.4,764,49.345549738219894,-3.586387434554974,-2740.0,0.9938635192940808,619,53.63489499192246,187.891760904685,116305.0,1.2473548208721914
30,2.46,0.67,drift_floor,0.81,151.7,2.88,0.57,False,0.55,0.51,764,53.92670157068062,43.57984293193717,33295.0,1.0723623441965595,620,57.58064516129032,158.25,98115.0,1.200757071972991
14,1.56,2.02,raw_atr,1.98,90.9,2.23,0.0,True,1.24,0.51,763,55.57011795543906,7.712975098296199,5885.0,1.0119689235087148,618,60.84142394822006,240.42880258899677,148585.0,1.314359158803368
25,2.11,2.61,raw_atr,1.84,128.3,1.77,0.59,False,1.44,0.35,763,54.914809960681524,9.501965923984272,7250.0,1.0144748138239463,618,59.06148867313916,248.68122977346277,153685.0,1.3160779474523112
20,2.14,2.22,drift_floor,1.61,75.1,2.74,0.0,True,0.76,0.37,765,42.48366013071895,-11.477124183006536,-8780.0,0.9711364607646537,620,48.54838709677419,184.9758064516129,114685.0,1.3345829565014442
25,2.58,1.88,pure_ratchet,2.84,24.6,1.7,0.52,True,1.43,0.06,764,60.20942408376963,24.332460732984295,18590.0,1.0407617335248265,620,63.064516129032256,198.29032258064515,122940.0,1.2633309414927227
12,1.22,2.31,raw_atr,2.77,153.3,2.26,0.31,False,0.47,0.3,763,47.83748361730013,31.46788990825688,24010.0,1.057264152068402,617,52.51215559157212,193.34683954619126,119295.0,1.270731209150327
16,2.79,2.1,raw_atr,1.54,120.8,0.53,0.0,False,0.34,0.06,763,54.914809960681524,-2.72608125819135,-2080.0,0.9958513672537248,618,59.54692556634305,253.18770226537217,156470.0,1.3263360967725115
14,1.35,2.12,pure_ratchet,1.68,98.8,1.08,0.71,True,0.46,0.01,765,44.052287581699346,7.673202614379085,5870.0,1.015994986239407,620,50.645161290322584,193.41129032258064,119915.0,1.2960242911981437
30,2.66,0.76,raw_atr,1.7,195.2,0.75,0.74,True,0.31,0.27,762,54.46194225721784,41.92913385826772,31950.0,1.0680764928354551,617,58.18476499189627,208.51701782820098,128655.0,1.2562899659355764
10,1.48,0.67,drift_floor,1.36,47.9,2.98,0.34,True,0.53,0.42,765,50.326797385620914,6.673202614379085,5105.0,1.0207701853245723,620,54.516129032258064,116.51612903225806,72240.0,1.2436055236136168
14,1.74,2.43,drift_floor,0.54,63.9,0.06,0.0,False,1.3,0.25,765,44.052287581699346,18.679738562091504,14290.0,1.0568858103939014,620,49.03225806451613,129.66129032258064,80390.0,1.272383824351568
20,1.57,2.78,drift_floor,1.62,84.3,2.87,0.31,True,1.32,0.59,765,43.26797385620915,18.15032679738562,13885.0,1.0562498734023376,620,48.225806451612904,159.09677419354838,98640.0,1.3305906996229577
25,1.17,1.56,pure_ratchet,2.7,179.9,2.94,0.55,False,1.13,0.59,765,44.70588235294118,-8.509803921568627,-6510.0,0.980219680051046,620,49.354838709677416,166.83064516129033,103435.0,1.3047494181078931
12,0.97,2.75,raw_atr,2.98,116.4,0.31,0.0,False,0.53,0.21,762,54.85564304461942,-1.4698162729658792,-1120.0,0.9977661208289287,617,59.48136142625607,255.97244732576985,157935.0,1.3303250230067765
