trial,y_mult,g_mult,g_base,g_decay,all_trades,all_pf,all_gross,all_win,Pre_pf,Pre_gross,Pre_trades,F1_pf,F1_gross,F1_trades,F2_pf,F2_gross,F2_trades,F3_pf,F3_gross,F3_trades,F4_pf,F4_gross,F4_trades,min_fold_pf,mean_fold_pf,num_folds_pf_ge_1
5680,1.45,2.5,82.5,1.4,1357,1.229862817898168,131870.0,43.33087693441415,0.996277826823507,-780.0,505,1.1368376250266015,9645.0,244,1.5287753483629771,46675.0,243,1.435770214745329,56210.0,256,1.2633852598507658,20120.0,109,0.996277826823507,1.272209254961836,4
5681,1.45,2.5,82.5,1.5,1357,1.23083023932786,132425.0,43.33087693441415,0.9902650855384028,-2040.0,505,1.1311626587217138,9245.0,244,1.5320607227823724,46965.0,243,1.4588340181409412,59185.0,256,1.2496400052362875,19070.0,109,0.9902650855384028,1.2723924980839434,4
5682,1.45,2.5,82.5,1.6,1357,1.2282068713068033,130920.0,43.33087693441415,0.9880460976831859,-2505.0,505,1.1316592182733916,9280.0,244,1.5449756429137873,48105.0,243,1.4482130397705248,57815.0,256,1.2385783479513026,18225.0,109,0.9880460976831859,1.2702944693184386,4
5683,1.45,2.5,82.5,1.7,1357,1.230438041450958,132200.0,43.33087693441415,0.9825105580873756,-3665.0,505,1.1414485351493227,9970.0,244,1.5518296136852838,48710.0,243,1.4675168617722305,60305.0,256,1.2209713313260897,16880.0,109,0.9825105580873756,1.2728553800040605,4
5684,1.45,2.5,82.5,1.8,1357,1.2387264899161567,136955.0,43.33087693441415,0.9833933812125695,-3480.0,505,1.1213733418457827,8555.0,244,1.572334881613232,50520.0,243,1.4954647647104427,63910.0,256,1.2284330409739495,17450.0,109,0.9833933812125695,1.2801998820711953,4
5685,1.45,2.5,82.5,1.9,1357,1.2438424933326362,139890.0,43.33087693441415,1.0042948152036457,900.0,505,1.120876782294105,8520.0,244,1.5509799478871644,48635.0,243,1.491472207147841,63395.0,256,1.2413928524676006,18440.0,109,1.0042948152036457,1.2818033210000714,5
5686,1.45,2.5,82.5,2.0,1357,1.2468842057557217,141635.0,43.33087693441415,1.0079931282956742,1675.0,505,1.1359154430020573,9580.0,244,1.560949359918432,49515.0,243,1.4867819210791535,62790.0,256,1.2366147401492342,18075.0,109,1.0079931282956742,1.2856509184889102,5
5687,1.45,2.5,85.0,1.0,1357,1.2296013526468998,131720.0,43.33087693441415,0.9794564672758942,-4305.0,505,1.1513087891040648,10665.0,244,1.5037951738982667,44470.0,243,1.479882161407861,61900.0,256,1.248592747741851,18990.0,109,0.9794564672758942,1.2726070678855874,4
5688,1.45,2.5,85.0,1.1,1357,1.233113702522268,133735.0,43.33087693441415,0.9750184915654602,-5235.0,505,1.1592537419309072,11225.0,244,1.5019825535289453,44310.0,243,1.5013954570121715,64675.0,256,1.2455818824453462,18760.0,109,0.9750184915654602,1.2766464252965661,4
5689,1.45,2.5,85.0,1.2,1357,1.2406961948090431,138085.0,43.33087693441415,0.9874973157404977,-2620.0,505,1.1519472228133645,10710.0,244,1.5228843321626826,46155.0,243,1.4980231025660904,64240.0,256,1.256578086136929,19600.0,109,0.9874973157404977,1.2833860118839129,4
5690,1.45,2.5,85.0,1.3,1357,1.2449842249298402,140545.0,43.33087693441415,0.9902412254539381,-2045.0,505,1.1556359509115415,10970.0,244,1.5367055624787584,47375.0,243,1.4927126133808823,63555.0,256,1.2708469694986255,20690.0,109,0.9902412254539381,1.2892284643447494,4
5691,1.45,2.5,85.0,1.4,1357,1.242831494361066,139310.0,43.33087693441415,0.9933191763498843,-1400.0,505,1.1504575441583316,10605.0,244,1.5365356293191346,47360.0,243,1.4828668889061167,62285.0,256,1.2678361042021207,20460.0,109,0.9933191763498843,1.2862030685871173,4
5692,1.45,2.5,85.0,1.5,1357,1.239005386184176,137115.0,43.33087693441415,0.9940111187993605,-1255.0,505,1.1318010924310138,9290.0,244,1.5273025943129035,46545.0,243,1.4833708039382898,62350.0,256,1.2642361565649953,20185.0,109,0.9940111187993605,1.2801443532093126,4
5693,1.45,2.5,85.0,1.6,1357,1.229226585786749,131505.0,43.33087693441415,0.9879267972608623,-2530.0,505,1.1291764205150032,9105.0,244,1.5310411238246289,46875.0,243,1.4572835103496395,58985.0,256,1.2496400052362875,19070.0,109,0.9879267972608623,1.2710135714372843,4
5694,1.45,2.5,85.0,1.7,1357,1.2244940647387963,128790.0,43.33087693441415,0.9873064350647801,-2660.0,505,1.1316592182733916,9280.0,244,1.5420867792001813,47850.0,243,1.4335607411427242,55925.0,256,1.24080377012698,18395.0,109,0.9873064350647801,1.2670833887616115,4
5695,1.45,2.5,85.0,1.8,1357,1.22779724241315,130685.0,43.33087693441415,0.9792655866001766,-4345.0,505,1.1410938497552672,9945.0,244,1.5525093463237793,48770.0,243,1.4619350337235444,59585.0,256,1.2190077235240215,16730.0,109,0.9792655866001766,1.2707623079853578,4
5696,1.45,2.5,85.0,1.9,1357,1.2344820373372378,134520.0,43.33087693441415,0.9750662117343896,-5225.0,505,1.12378520252536,8725.0,244,1.5654242664551943,49910.0,243,1.4935266299713157,63660.0,256,1.2284330409739495,17450.0,109,0.9750662117343896,1.2772470703320418,4
5697,1.45,2.5,85.0,2.0,1357,1.2460039394097857,141130.0,43.33087693441415,1.0039130538522107,820.0,505,1.1271192452294814,8960.0,244,1.5565310977682112,49125.0,243,1.4930227149391426,63595.0,256,1.243880089016887,18630.0,109,1.0039130538522107,1.2848932401611866,5
5698,1.45,2.5,87.5,1.0,1357,1.2328783837961268,133600.0,43.33087693441415,0.9891913817374913,-2265.0,505,1.1557068879903525,10975.0,244,1.5069106151580378,44745.0,243,1.4750368245600434,61275.0,256,1.2470218615001964,18870.0,109,0.9891913817374913,1.2747735141892245,4
5699,1.45,2.5,87.5,1.1,1357,1.2295403440882706,131685.0,43.33087693441415,0.9794564672758942,-4305.0,505,1.1513087891040648,10665.0,244,1.5037951738982667,44470.0,243,1.4804248391348167,61970.0,256,1.2472182222804031,18885.0,109,0.9794564672758942,1.2724406983386891,4
5700,1.45,2.5,87.5,1.2,1357,1.235597622409315,135160.0,43.33087693441415,0.9802438500632292,-4140.0,505,1.1593246790097185,11230.0,244,1.503681885125184,44460.0,243,1.5027521513295605,64850.0,256,1.2455818824453462,18760.0,109,0.9802438500632292,1.2783168895946075,4
5701,1.45,2.5,87.5,1.3,1357,1.239754919904478,137545.0,43.33087693441415,0.9871394144735273,-2695.0,505,1.1519472228133645,10710.0,244,1.5211850005664438,46005.0,243,1.4955810527947904,63925.0,256,1.256578086136929,19600.0,109,0.9871394144735273,1.2824861553570108,4
5702,1.45,2.5,87.5,1.4,1357,1.2424131499590372,139070.0,43.33087693441415,0.9901935052850087,-2055.0,505,1.1556359509115415,10970.0,244,1.5274725274725274,46560.0,243,1.4878672765330645,62930.0,256,1.270519701531614,20665.0,109,0.9901935052850087,1.2863377923467512,4
5703,1.45,2.5,87.5,1.5,1357,1.242151684707769,138920.0,43.33087693441415,0.9873541552337095,-2650.0,505,1.1462013194296659,10305.0,244,1.5375552282768779,47450.0,243,1.4919761221800139,63460.0,256,1.2664615787406728,20355.0,109,0.9873541552337095,1.285909680772188,4
5704,1.45,2.5,87.5,1.6,1357,1.237776499503216,136410.0,43.33087693441415,0.9919114313664671,-1695.0,505,1.1307370362488474,9215.0,244,1.5318341452362072,46945.0,243,1.4814326691991628,62100.0,256,1.2597853122136404,19845.0,109,0.9919114313664671,1.2791401188528648,4
5705,1.45,2.5,87.5,1.7,1357,1.2287036552842128,131205.0,43.33087693441415,0.9868053732910215,-2765.0,505,1.1266226856778039,8925.0,244,1.5288319927495184,46680.0,243,1.4572835103496395,58985.0,256,1.2536981280272288,19380.0,109,0.9868053732910215,1.2706483380190423,4
5706,1.45,2.5,87.5,1.8,1357,1.2263940455646778,129880.0,43.33087693441415,0.9884755792035503,-2415.0,505,1.1445697666170107,10190.0,244,1.5420867792001813,47850.0,243,1.4330568261105512,55860.0,256,1.24080377012698,18395.0,109,0.9884755792035503,1.2697985442516546,4
5707,1.45,2.5,87.5,1.9,1357,1.228346319440813,131000.0,43.33087693441415,0.9805540311612703,-4075.0,505,1.1360573171596793,9590.0,244,1.5579472074317435,49250.0,243,1.4613148306070238,59505.0,256,1.2190077235240215,16730.0,109,0.9805540311612703,1.2709762219767478,4
5708,1.45,2.5,87.5,2.0,1357,1.2383865850895082,136760.0,43.33087693441415,0.9892152418219561,-2260.0,505,1.12378520252536,8725.0,244,1.5684830633284241,50180.0,243,1.486394294131328,62740.0,256,1.2274512370729154,17375.0,109,0.9892152418219561,1.2790658077759969,4
5709,1.45,2.5,90.0,1.0,1357,1.2390576792344297,137145.0,43.33087693441415,0.9874257354871037,-2635.0,505,1.162871532950273,11480.0,244,1.5142177410218647,45390.0,243,1.484882549034809,62545.0,256,1.2665924859274775,20365.0,109,0.9874257354871037,1.2831980088843054,4
5710,1.45,2.5,90.0,1.1,1357,1.2333228747232825,133855.0,43.33087693441415,0.9909570279878791,-1895.0,505,1.1557778250691637,10980.0,244,1.5050413504021751,44580.0,243,1.4750368245600434,61275.0,256,1.247610943840817,18915.0,109,0.9909570279878791,1.2748847943720156,4
5711,1.45,2.5,90.0,1.2,1357,1.2303160243336995,132130.0,43.33087693441415,0.9802199899787645,-4145.0,505,1.1592537419309072,11225.0,244,1.5100827008043503,45025.0,243,1.4754632142026514,61330.0,256,1.2447309857311166,18695.0,109,0.9802199899787645,1.273950126529558,4
5712,1.45,2.5,90.0,1.3,1357,1.2359375272359636,135355.0,43.33087693441415,0.9801961298942998,-4150.0,505,1.1535787756260196,10825.0,244,1.512348476266002,45225.0,243,1.502364524381735,64800.0,256,1.2442073569838985,18655.0,109,0.9801961298942998,1.278539052630391,4
5713,1.45,2.5,90.0,1.4,1357,1.235867803168959,135315.0,43.33087693441415,0.9785736441507003,-4490.0,505,1.1510250407888203,10645.0,244,1.5226577546165174,46135.0,243,1.4982169160400032,64265.0,256,1.2455818824453462,18760.0,109,0.9785736441507003,1.2792110476082776,4
5714,1.45,2.5,90.0,1.5,1357,1.244661751119943,140360.0,43.33087693441415,0.9948700818400897,-1075.0,505,1.1556359509115415,10970.0,244,1.5274725274725274,46560.0,243,1.490270563609582,63240.0,256,1.270519701531614,20665.0,109,0.9948700818400897,1.287753765073071,4
5715,1.45,2.5,90.0,1.6,1357,1.2416636162387351,138640.0,43.33087693441415,0.9873541552337095,-2650.0,505,1.1444278924593885,10180.0,244,1.534892942109437,47215.0,243,1.4925963252965346,63540.0,256,1.2664615787406728,20355.0,109,0.9873541552337095,1.2851465787679484,4
5716,1.45,2.5,90.0,1.7,1357,1.23891823110042,137065.0,43.33087693441415,0.992388633055761,-1595.0,505,1.1307370362488474,9215.0,244,1.5266795060609493,46490.0,243,1.489262733545236,63110.0,256,1.2597853122136404,19845.0,109,0.992388633055761,1.2797706442248868,4
5717,1.45,2.5,90.0,1.8,1357,1.232390315327093,133320.0,43.33087693441415,0.9913865095082437,-1805.0,505,1.1266226856778039,8925.0,244,1.5346663645632719,47195.0,243,1.4557717652531204,58790.0,256,1.2646288781254091,20215.0,109,0.9913865095082437,1.2746152406255695,4
5718,1.45,2.5,90.0,1.9,1357,1.2281632937649254,130895.0,43.33087693441415,0.9909570279878791,-1895.0,505,1.1460594452720436,10295.0,244,1.542426645519429,47880.0,243,1.4358477401348941,56220.0,256,1.24080377012698,18395.0,109,0.9909570279878791,1.2712189258082454,4
5719,1.45,2.5,90.0,2.0,1357,1.228607784692081,131150.0,43.33087693441415,0.9849920068717043,-3145.0,505,1.1292473575938142,9110.0,244,1.5570975416336241,49175.0,243,1.4570121714861617,58950.0,256,1.223327660688572,17060.0,109,0.9849920068717043,1.2703353476547752,4
5720,1.45,2.5,92.5,1.0,1357,1.2301242831494361,132020.0,43.33087693441415,0.9886903199637327,-2370.0,505,1.1607434205859404,11330.0,244,1.520448623541407,45940.0,243,1.4395689588340181,56700.0,256,1.2673124754549026,20420.0,109,0.9886903199637327,1.2753527596760001,4
5721,1.45,2.5,92.5,1.1,1357,1.2333838832819117,133890.0,43.33087693441415,0.9874257354871037,-2635.0,505,1.162871532950273,11480.0,244,1.5142177410218647,45390.0,243,1.4662376928444065,60140.0,256,1.2554653750490903,19515.0,109,0.9874257354871037,1.2772436154705475,4
5722,1.45,2.5,92.5,1.2,1357,1.2326604960867367,133475.0,43.33087693441415,0.9892152418219561,-2260.0,505,1.157551252039441,11105.0,244,1.503455307579019,44440.0,243,1.4750368245600434,61275.0,256,1.247610943840817,18915.0,109,0.9892152418219561,1.2745739139682553,4
5723,1.45,2.5,92.5,1.3,1357,1.2303508863672017,132150.0,43.33087693441415,0.9822003769893345,-3730.0,505,1.1592537419309072,11225.0,244,1.5060609493599184,44670.0,243,1.4754632142026514,61330.0,256,1.2442073569838985,18655.0,109,0.9822003769893345,1.273437127893342,4
5724,1.45,2.5,92.5,1.4,1357,1.236303578587739,135565.0,43.33087693441415,0.9812221135262819,-3935.0,505,1.1512378520252535,10660.0,244,1.512348476266002,45225.0,243,1.5036049306147763,64960.0,256,1.2442073569838985,18655.0,109,0.9812221135262819,1.2785241458832426,4
