date,variant,direction,entry_time,exit_time,entry_price,exit_price,gap_pct,atr,exit_reason,post_holiday,dow,pnl_gross,pnl_net
2023-09-29,C,short,2023-09-29 09:31:00-04:00,2023-09-29 10:30:00-04:00,15002.375,14977.125,0.009165055074413564,219.39285714285714,time,False,Friday,510.0,500.5
2023-10-03,C,long,2023-10-03 09:31:00-04:00,2023-10-03 10:30:00-04:00,14880.125,14781.625,-0.006625832401488729,231.51785714285714,time,False,Tuesday,-1965.0,-1974.5
2023-10-04,C,short,2023-10-04 09:31:00-04:00,2023-10-04 10:30:00-04:00,14753.375,14743.625,0.0030424067306875635,236.07142857142858,time,False,Wednesday,200.0,190.5
2023-10-06,C,long,2023-10-06 09:31:00-04:00,2023-10-06 10:30:00-04:00,14735.375,14830.875,-0.009061869535978428,253.25,time,False,Friday,1915.0,1905.5
2023-10-09,C,long,2023-10-09 09:31:00-04:00,2023-10-09 10:30:00-04:00,15012.875,15034.375,-0.0066333620062197785,260.57142857142856,time,True,Monday,435.0,425.5
2023-10-11,C,short,2023-10-11 09:31:00-04:00,2023-10-11 10:30:00-04:00,15324.875,15317.875,0.0037168634257365163,244.32142857142858,time,False,Wednesday,145.0,135.5
2023-10-16,C,short,2023-10-16 09:31:00-04:00,2023-10-16 10:30:00-04:00,15175.625,15292.375,0.004085615985179203,257.57142857142856,time,True,Monday,-2330.0,-2339.5
2023-10-17,C,long,2023-10-17 09:31:00-04:00,2023-10-17 10:30:00-04:00,15139.125,15180.125,-0.01115302340012081,259.2857142857143,time,False,Tuesday,825.0,815.5
2023-10-18,C,long,2023-10-18 09:31:00-04:00,2023-10-18 10:30:00-04:00,15130.375,15174.125,-0.007201443569553767,257.23214285714283,time,False,Wednesday,880.0,870.5
2023-10-19,C,short,2023-10-19 09:31:00-04:00,2023-10-19 10:30:00-04:00,15087.375,15021.625,0.003975977774450579,259.82142857142856,time,False,Thursday,1320.0,1310.5
2023-10-23,C,long,2023-10-23 09:31:00-04:00,2023-10-23 10:30:00-04:00,14602.125,14673.125,-0.004533524218563567,264.23214285714283,time,True,Monday,1425.0,1415.5
2023-10-24,C,short,2023-10-24 09:31:00-04:00,2023-10-24 10:30:00-04:00,14777.875,14837.875,0.005289025696841865,259.26785714285717,time,False,Tuesday,-1195.0,-1204.5
2023-10-25,C,long,2023-10-25 09:31:00-04:00,2023-10-25 10:30:00-04:00,14741.375,14609.375,-0.0074569081605171395,272.23214285714283,time,False,Wednesday,-2635.0,-2644.5
2023-10-26,C,long,2023-10-26 09:31:00-04:00,2023-10-26 10:30:00-04:00,14421.375,14330.375,-0.0036960914696281266,263.4107142857143,time,False,Thursday,-1815.0,-1824.5
2023-10-27,C,short,2023-10-27 09:31:00-04:00,2023-10-27 10:30:00-04:00,14306.125,14334.875,0.007198676429174933,259.1607142857143,time,False,Friday,-570.0,-579.5
2023-10-30,C,short,2023-10-30 09:31:00-04:00,2023-10-30 10:30:00-04:00,14365.125,14335.625,0.008193844966136732,260.9107142857143,time,True,Monday,595.0,585.5
2023-11-02,C,short,2023-11-02 09:31:00-04:00,2023-11-02 10:30:00-04:00,14920.625,14930.625,0.011696302951197612,262.9107142857143,time,False,Thursday,-195.0,-204.5
2023-11-03,C,short,2023-11-03 09:31:00-04:00,2023-11-03 10:30:00-04:00,15050.875,15065.625,0.0039019509754878445,263.85714285714283,time,False,Friday,-290.0,-299.5
2023-11-07,C,short,2023-11-07 09:31:00-05:00,2023-11-07 10:30:00-05:00,15275.375,15335.875,0.006672487931858262,262.32142857142856,time,False,Tuesday,-1205.0,-1214.5
2023-11-13,C,short,2023-11-13 09:31:00-05:00,2023-11-13 10:30:00-05:00,15529.625,15523.625,0.018160659553195346,254.42857142857142,time,True,Monday,125.0,115.5
2023-11-14,C,short,2023-11-14 09:31:00-05:00,2023-11-14 10:30:00-05:00,15812.125,15886.375,0.017273823884197848,256.9642857142857,time,False,Tuesday,-1480.0,-1489.5
2023-11-15,C,short,2023-11-15 09:31:00-05:00,2023-11-15 10:30:00-05:00,15957.375,15948.625,0.0057512014496179376,254.60714285714286,time,False,Wednesday,180.0,170.5
2023-11-21,C,long,2023-11-21 09:31:00-05:00,2023-11-21 10:30:00-05:00,16013.875,15923.625,-0.00407357308332168,215.08928571428572,time,False,Tuesday,-1800.0,-1809.5
2023-11-22,C,short,2023-11-22 09:31:00-05:00,2023-11-22 10:30:00-05:00,16070.125,16051.875,0.005160200778721258,214.60714285714286,time,False,Wednesday,370.0,360.5
2023-11-29,C,short,2023-11-29 09:31:00-05:00,2023-11-29 10:30:00-05:00,16147.125,16105.875,0.006012180116193866,171.89285714285714,time,False,Wednesday,830.0,820.5
2023-12-01,C,long,2023-12-01 09:31:00-05:00,2023-12-01 10:30:00-05:00,15933.375,15880.875,-0.0032997622920054592,159.58928571428572,time,False,Friday,-1045.0,-1054.5
2023-12-04,C,long,2023-12-04 09:31:00-05:00,2023-12-04 10:30:00-05:00,15862.375,15748.125,-0.010341277763913137,154.71428571428572,time,True,Monday,-2280.0,-2289.5
2023-12-05,C,long,2023-12-05 09:31:00-05:00,2023-12-05 10:02:00-05:00,15791.625,15870.00892857143,-0.005103165852890168,157.26785714285714,tp,False,Tuesday,1572.678571428587,1563.178571428587
2023-12-06,C,short,2023-12-06 09:31:00-05:00,2023-12-06 09:40:00-05:00,16235.875,16149.232142857143,0.021132075471698153,173.78571428571428,tp,False,Wednesday,1737.8571428571377,1728.3571428571377
2023-12-07,C,long,2023-12-07 09:31:00-05:00,2023-12-07 10:30:00-05:00,15934.625,15993.125,-0.0044826239750097585,178.32142857142858,time,False,Thursday,1175.0,1165.5
2023-12-08,C,long,2023-12-08 09:31:00-05:00,2023-12-08 10:02:00-05:00,15956.375,16043.330357142857,-0.005128285064064597,174.41071428571428,tp,False,Friday,1744.1071428571377,1734.6071428571377
2023-12-11,C,short,2023-12-11 09:31:00-05:00,2023-12-11 10:30:00-05:00,16289.875,16360.625,0.011832665610733262,188.51785714285714,time,True,Monday,-1410.0,-1419.5
2023-12-14,C,short,2023-12-14 09:31:00-05:00,2023-12-14 10:30:00-05:00,16820.625,16804.625,0.003011284864566699,214.98214285714286,time,False,Thursday,325.0,315.5
2023-12-21,C,short,2023-12-21 09:31:00-05:00,2023-12-21 10:30:00-05:00,16922.375,16881.125,0.008868022952529975,218.07142857142858,time,False,Thursday,830.0,820.5
2023-12-27,C,short,2023-12-27 09:31:00-05:00,2023-12-27 10:30:00-05:00,17091.875,17082.125,0.0070704690077774135,204.78571428571428,time,False,Wednesday,200.0,190.5
2023-12-28,C,short,2023-12-28 09:31:00-05:00,2023-12-28 10:30:00-05:00,17148.125,17127.375,0.0030856073235647763,186.21428571428572,time,False,Thursday,420.0,410.5
2024-01-02,C,long,2024-01-02 09:31:00-05:00,2024-01-02 10:30:00-05:00,16862.125,16719.125,-0.013312267766757313,206.82142857142858,time,True,Tuesday,-2855.0,-2864.5
2024-01-03,C,long,2024-01-03 09:31:00-05:00,2024-01-03 10:30:00-05:00,16610.375,16585.125,-0.006786755362882091,208.98214285714286,time,False,Wednesday,-500.0,-509.5
2024-01-04,C,long,2024-01-04 09:31:00-05:00,2024-01-04 10:30:00-05:00,16453.375,16506.625,-0.005184714916258493,193.82142857142858,time,False,Thursday,1070.0,1060.5
2024-01-09,C,long,2024-01-09 09:31:00-05:00,2024-01-09 10:30:00-05:00,16668.875,16723.125,-0.008358493091601304,198.35714285714286,time,False,Tuesday,1090.0,1080.5
2024-01-16,C,long,2024-01-16 09:31:00-05:00,2024-01-16 10:30:00-05:00,16917.125,17001.125,-0.0035782126606882514,206.51785714285714,time,True,Tuesday,1685.0,1675.5
2024-01-17,C,long,2024-01-17 09:31:00-05:00,2024-01-17 10:30:00-05:00,16825.125,16755.625,-0.008252284114353081,212.48214285714286,time,False,Wednesday,-1385.0,-1394.5
2024-01-18,C,short,2024-01-18 09:31:00-05:00,2024-01-18 10:30:00-05:00,16996.125,17031.625,0.0069166740720993936,219.67857142857142,time,False,Thursday,-705.0,-714.5
2024-01-19,C,short,2024-01-19 09:31:00-05:00,2024-01-19 10:30:00-05:00,17189.625,17212.125,0.0044115284046919445,232.39285714285714,time,False,Friday,-445.0,-454.5
2024-01-22,C,short,2024-01-22 09:31:00-05:00,2024-01-22 10:30:00-05:00,17529.125,17491.625,0.0054634622002982525,237.375,time,True,Monday,755.0,745.5
2024-01-24,C,short,2024-01-24 09:31:00-05:00,2024-01-24 10:30:00-05:00,17692.375,17715.125,0.009053967348684688,217.41071428571428,time,False,Wednesday,-450.0,-459.5
2024-01-25,C,short,2024-01-25 09:31:00-05:00,2024-01-25 10:30:00-05:00,17721.625,17728.875,0.005988788760377561,221.85714285714286,time,False,Thursday,-140.0,-149.5
2024-01-26,C,long,2024-01-26 09:31:00-05:00,2024-01-26 10:30:00-05:00,17558.125,17578.375,-0.003914449424178845,218.64285714285714,time,False,Friday,410.0,400.5
2024-01-31,C,long,2024-01-31 09:31:00-05:00,2024-01-31 10:30:00-05:00,17399.875,17326.875,-0.010857979335730406,217.19642857142858,time,False,Wednesday,-1455.0,-1464.5
2024-02-02,C,short,2024-02-02 09:31:00-05:00,2024-02-02 10:30:00-05:00,17507.625,17581.375,0.004460699942627544,226.25,time,False,Friday,-1470.0,-1479.5
2024-02-07,C,short,2024-02-07 09:31:00-05:00,2024-02-07 10:30:00-05:00,17773.625,17856.125,0.006840197133631598,220.53571428571428,time,False,Wednesday,-1645.0,-1654.5
2024-02-13,C,long,2024-02-13 09:31:00-05:00,2024-02-13 10:30:00-05:00,17627.875,17725.125,-0.018390132531462267,222.69642857142858,time,False,Tuesday,1950.0,1940.5
2024-02-14,C,short,2024-02-14 09:31:00-05:00,2024-02-14 10:30:00-05:00,17788.375,17833.625,0.00625070709356268,222.08928571428572,time,False,Wednesday,-900.0,-909.5
2024-02-21,C,long,2024-02-21 09:31:00-05:00,2024-02-21 10:30:00-05:00,17495.375,17481.375,-0.005782235608342345,219.0,time,False,Wednesday,-275.0,-284.5
2024-02-22,C,short,2024-02-22 09:31:00-05:00,2024-02-22 10:30:00-05:00,17895.625,17945.375,0.020544039234695388,233.71428571428572,time,False,Thursday,-990.0,-999.5
2024-02-28,C,long,2024-02-28 09:31:00-05:00,2024-02-28 10:30:00-05:00,17923.375,17900.625,-0.005313835395970967,222.98214285714286,time,False,Wednesday,-450.0,-459.5
2024-02-29,C,short,2024-02-29 09:31:00-05:00,2024-02-29 10:30:00-05:00,18029.625,18016.375,0.006335031047233652,222.75,time,False,Thursday,270.0,260.5
2024-03-05,C,long,2024-03-05 09:31:00-05:00,2024-03-05 10:30:00-05:00,18133.625,17965.875,-0.007036469170956128,222.83928571428572,time,False,Tuesday,-3350.0,-3359.5
2024-03-06,C,short,2024-03-06 09:31:00-05:00,2024-03-06 10:07:00-05:00,18104.375,17990.04464285714,0.009549300879651001,229.16071428571428,tp,False,Wednesday,2291.607142857174,2282.107142857174
2024-03-07,C,short,2024-03-07 09:31:00-05:00,2024-03-07 10:30:00-05:00,18182.375,18231.625,0.007480260423881502,236.01785714285714,time,False,Thursday,-980.0,-989.5
2024-03-11,C,short,2024-03-11 09:31:00-04:00,2024-03-11 10:30:00-04:00,18224.875,18165.125,0.009471585244267278,253.19642857142858,time,True,Monday,1200.0,1190.5
2024-03-12,C,short,2024-03-12 09:31:00-04:00,2024-03-12 09:48:00-04:00,18311.375,18181.714285714286,0.005422025778644146,259.82142857142856,tp,False,Tuesday,2598.2142857142753,2588.7142857142753
2024-03-15,C,long,2024-03-15 09:31:00-04:00,2024-03-15 10:30:00-04:00,18152.625,18102.625,-0.005751061207722841,248.55357142857142,time,False,Friday,-995.0,-1004.5
2024-03-18,C,short,2024-03-18 09:31:00-04:00,2024-03-18 10:30:00-04:00,18283.625,18378.125,0.01290805091201186,263.30357142857144,time,True,Monday,-1885.0,-1894.5
2024-03-19,C,long,2024-03-19 09:31:00-04:00,2024-03-19 10:30:00-04:00,18143.125,18087.375,-0.00421246175167056,269.94642857142856,time,False,Tuesday,-1110.0,-1119.5
2024-03-21,C,short,2024-03-21 09:31:00-04:00,2024-03-21 10:30:00-04:00,18687.625,18672.625,0.011406072414352986,269.48214285714283,time,False,Thursday,305.0,295.5
2024-03-25,C,long,2024-03-25 09:31:00-04:00,2024-03-25 10:30:00-04:00,18459.125,18515.625,-0.0070735052849573155,253.625,time,True,Monday,1135.0,1125.5
2024-03-26,C,short,2024-03-26 09:31:00-04:00,2024-03-26 10:30:00-04:00,18568.375,18567.375,0.0032011021516269444,248.5,time,False,Tuesday,25.0,15.5
2024-03-27,C,short,2024-03-27 09:31:00-04:00,2024-03-27 09:59:00-04:00,18567.125,18447.383928571428,0.006464115351257682,239.98214285714286,tp,False,Wednesday,2399.8214285714494,2390.3214285714494
2024-04-02,C,long,2024-04-02 09:31:00-04:00,2024-04-02 10:30:00-04:00,18287.125,18239.875,-0.011112613221576306,212.5,time,False,Tuesday,-940.0,-949.5
2024-04-03,C,long,2024-04-03 09:31:00-04:00,2024-04-03 10:04:00-04:00,18241.875,18348.54464285714,-0.005167289286395982,213.83928571428572,tp,False,Wednesday,2138.392857142826,2128.892857142826
2024-04-04,C,short,2024-04-04 09:31:00-04:00,2024-04-04 10:30:00-04:00,18541.625,18511.125,0.00951434638209836,232.55357142857142,time,False,Thursday,615.0,605.5
2024-04-05,C,short,2024-04-05 09:31:00-04:00,2024-04-05 10:30:00-04:00,18138.375,18192.625,0.0036936101927040887,238.64285714285714,time,False,Friday,-1080.0,-1089.5
2024-04-09,C,short,2024-04-09 09:31:00-04:00,2024-04-09 10:30:00-04:00,18391.375,18291.875,0.005370833504161343,225.53571428571428,time,False,Tuesday,1995.0,1985.5
2024-04-10,C,long,2024-04-10 09:31:00-04:00,2024-04-10 10:30:00-04:00,18139.875,18176.875,-0.011174859292168104,224.39285714285714,time,False,Wednesday,745.0,735.5
2024-04-12,C,long,2024-04-12 09:31:00-04:00,2024-04-12 10:30:00-04:00,18297.625,18275.625,-0.010625067589488446,250.46428571428572,time,False,Friday,-435.0,-444.5
2024-04-15,C,short,2024-04-15 09:31:00-04:00,2024-04-15 10:13:00-04:00,18335.125,18198.41964285714,0.008955839867932358,273.9107142857143,tp,True,Monday,2739.107142857174,2729.607142857174
2024-04-17,C,short,2024-04-17 09:31:00-04:00,2024-04-17 10:24:00-04:00,17957.375,17815.214285714286,0.004432760477115938,284.82142857142856,tp,False,Wednesday,2848.2142857142753,2838.7142857142753
2024-04-22,C,short,2024-04-22 09:31:00-04:00,2024-04-22 10:30:00-04:00,17288.875,17186.875,0.005744535419787367,311.875,time,True,Monday,2045.0,2035.5
2024-04-23,C,short,2024-04-23 09:31:00-04:00,2024-04-23 10:30:00-04:00,17428.625,17568.625,0.005466135917849391,319.48214285714283,time,False,Tuesday,-2795.0,-2804.5
2024-04-24,C,short,2024-04-24 09:31:00-04:00,2024-04-24 10:30:00-04:00,17733.375,17734.375,0.007885875047954682,300.1607142857143,time,False,Wednesday,-15.0,-24.5
2024-04-25,C,long,2024-04-25 09:31:00-04:00,2024-04-25 10:30:00-04:00,17354.375,17437.125,-0.01809154690505832,302.25,time,False,Thursday,1660.0,1650.5
2024-04-26,C,short,2024-04-26 09:31:00-04:00,2024-04-26 10:30:00-04:00,17697.125,17812.375,0.007529177341303761,316.39285714285717,time,False,Friday,-2300.0,-2309.5
2024-04-29,C,short,2024-04-29 09:31:00-04:00,2024-04-29 10:30:00-04:00,17921.625,17897.625,0.004103986329383469,310.2142857142857,time,True,Monday,485.0,475.5
2024-04-30,C,long,2024-04-30 09:31:00-04:00,2024-04-30 10:30:00-04:00,17836.375,17843.375,-0.00364494595424969,316.0357142857143,time,False,Tuesday,145.0,135.5
2024-05-01,C,long,2024-05-01 09:31:00-04:00,2024-05-01 10:30:00-04:00,17500.625,17457.625,-0.0047627848785134486,319.23214285714283,time,False,Wednesday,-855.0,-864.5
2024-05-02,C,short,2024-05-02 09:31:00-04:00,2024-05-02 10:10:00-04:00,17583.125,17426.41964285714,0.007535060953772543,313.9107142857143,tp,False,Thursday,3139.107142857174,3129.607142857174
2024-05-03,C,short,2024-05-03 09:31:00-04:00,2024-05-03 10:30:00-04:00,17957.625,17952.375,0.01834498206614965,307.625,time,False,Friday,110.0,100.5
2024-05-06,C,short,2024-05-06 09:31:00-04:00,2024-05-06 10:30:00-04:00,18074.125,18096.625,0.004543559816590159,309.9642857142857,time,True,Monday,-445.0,-454.5
2024-05-08,C,long,2024-05-08 09:31:00-04:00,2024-05-08 10:30:00-04:00,18083.625,18205.125,-0.006633066454262093,288.0892857142857,time,False,Wednesday,2435.0,2425.5
2024-05-10,C,short,2024-05-10 09:31:00-04:00,2024-05-10 10:30:00-04:00,18274.125,18232.125,0.003693634316471739,256.82142857142856,time,False,Friday,845.0,835.5
2024-05-13,C,short,2024-05-13 09:31:00-04:00,2024-05-13 10:30:00-04:00,18331.625,18305.375,0.0036682681120738803,240.96428571428572,time,True,Monday,530.0,520.5
2024-05-15,C,short,2024-05-15 09:31:00-04:00,2024-05-15 10:30:00-04:00,18509.375,18529.375,0.004572529545053605,230.625,time,False,Wednesday,-395.0,-404.5
2024-05-21,C,long,2024-05-21 09:31:00-04:00,2024-05-21 10:30:00-04:00,18686.125,18730.125,-0.003373468272064195,183.33928571428572,time,False,Tuesday,885.0,875.5
2024-05-23,C,short,2024-05-23 09:31:00-04:00,2024-05-23 09:50:00-04:00,18982.125,18897.83035714286,0.011240593993474102,169.08928571428572,tp,False,Thursday,1690.892857142826,1681.392857142826
2024-05-24,C,short,2024-05-24 09:31:00-04:00,2024-05-24 10:30:00-04:00,18762.125,18828.375,0.0037180190180685635,171.26785714285714,time,False,Friday,-1320.0,-1329.5
2024-05-29,C,long,2024-05-29 09:31:00-04:00,2024-05-29 10:26:00-04:00,18765.625,18850.33035714286,-0.007943116186246879,169.91071428571428,tp,False,Wednesday,1699.107142857174,1689.607142857174
2024-06-03,C,short,2024-06-03 09:31:00-04:00,2024-06-03 10:30:00-04:00,18713.125,18697.375,0.007754755846358874,207.78571428571428,time,True,Monday,320.0,310.5
2024-06-05,C,short,2024-06-05 09:31:00-04:00,2024-06-05 10:30:00-04:00,18848.875,18890.375,0.007469567192698756,219.55357142857142,time,False,Wednesday,-825.0,-834.5
2024-06-12,C,short,2024-06-12 09:31:00-04:00,2024-06-12 10:30:00-04:00,19401.875,19538.375,0.008721421422722475,223.73214285714286,time,False,Wednesday,-2725.0,-2734.5
2024-06-13,C,short,2024-06-13 09:31:00-04:00,2024-06-13 10:30:00-04:00,19636.375,19560.875,0.0063549007046765915,218.75,time,False,Thursday,1515.0,1505.5
2024-06-17,C,short,2024-06-17 09:31:00-04:00,2024-06-17 10:30:00-04:00,19957.375,19934.375,0.014319657446348888,254.46428571428572,time,True,Monday,465.0,455.5
2024-06-25,C,short,2024-06-25 09:31:00-04:00,2024-06-25 10:30:00-04:00,19829.875,19878.125,0.004292171534926226,214.0,time,False,Tuesday,-960.0,-969.5
2024-07-02,C,long,2024-07-02 09:31:00-04:00,2024-07-02 09:48:00-04:00,19981.625,20094.678571428572,-0.003813939575231795,226.60714285714286,tp,False,Tuesday,2266.0714285714494,2256.5714285714494
2024-07-09,C,short,2024-07-09 09:31:00-04:00,2024-07-09 10:30:00-04:00,20722.875,20711.625,0.0033650470864501347,208.875,time,False,Tuesday,230.0,220.5
2024-07-10,C,short,2024-07-10 09:31:00-04:00,2024-07-10 10:30:00-04:00,20758.125,20767.125,0.0036746485512939575,203.83928571428572,time,False,Wednesday,-175.0,-184.5
2024-07-15,C,short,2024-07-15 09:31:00-04:00,2024-07-15 10:30:00-04:00,20609.375,20676.875,0.004043553455289395,238.57142857142858,time,True,Monday,-1345.0,-1354.5
2024-07-16,C,short,2024-07-16 09:31:00-04:00,2024-07-16 10:06:00-04:00,20648.625,20525.875,0.004109072784079126,246.0,tp,False,Tuesday,2460.0,2450.5
2024-07-17,C,long,2024-07-17 09:31:00-04:00,2024-07-17 10:30:00-04:00,20260.125,20123.125,-0.017101273499090408,278.2857142857143,time,False,Wednesday,-2735.0,-2744.5
2024-07-18,C,short,2024-07-18 09:31:00-04:00,2024-07-18 10:30:00-04:00,20140.875,20059.875,0.00652157617250948,279.9642857142857,time,False,Thursday,1625.0,1615.5
2024-07-22,C,short,2024-07-22 09:31:00-04:00,2024-07-22 10:30:00-04:00,19954.625,19962.375,0.003671708979340327,278.01785714285717,time,True,Monday,-150.0,-159.5
2024-07-24,C,long,2024-07-24 09:31:00-04:00,2024-07-24 10:30:00-04:00,19639.375,19485.625,-0.014093875502008024,309.0357142857143,time,False,Wednesday,-3070.0,-3079.5
2024-07-26,C,short,2024-07-26 09:31:00-04:00,2024-07-26 10:30:00-04:00,19162.875,19187.375,0.00815446127946129,343.9642857142857,time,False,Friday,-485.0,-494.5
2024-07-29,C,short,2024-07-29 09:31:00-04:00,2024-07-29 10:30:00-04:00,19284.875,19276.125,0.006931300499941173,355.67857142857144,time,True,Monday,180.0,170.5
2024-07-30,C,short,2024-07-30 09:31:00-04:00,2024-07-30 10:30:00-04:00,19287.625,19176.375,0.004413372910482716,381.44642857142856,time,False,Tuesday,2230.0,2220.5
2024-07-31,C,short,2024-07-31 09:31:00-04:00,2024-07-31 10:30:00-04:00,19372.625,19446.125,0.02117705972273476,407.7142857142857,time,False,Wednesday,-1465.0,-1474.5
2024-08-02,C,long,2024-08-02 09:31:00-04:00,2024-08-02 10:30:00-04:00,18650.375,18501.625,-0.019491614531307544,450.85714285714283,time,False,Friday,-2970.0,-2979.5
2024-08-05,C,long,2024-08-05 09:31:00-04:00,2024-08-05 09:41:00-04:00,17570.375,17822.29464285714,-0.05275288092189501,504.3392857142857,tp,True,Monday,5043.392857142826,5033.892857142826
2024-08-06,C,short,2024-08-06 09:31:00-04:00,2024-08-06 10:30:00-04:00,18078.875,18206.875,0.004165740946456387,525.5714285714286,time,False,Tuesday,-2555.0,-2564.5
2024-08-07,C,short,2024-08-07 09:31:00-04:00,2024-08-07 10:30:00-04:00,18452.875,18422.625,0.015449380236349342,525.0,time,False,Wednesday,610.0,600.5
2024-08-08,C,short,2024-08-08 09:31:00-04:00,2024-08-08 10:30:00-04:00,18224.875,18368.625,0.014331431751773982,539.0892857142857,time,False,Thursday,-2870.0,-2879.5
2024-08-13,C,short,2024-08-13 09:31:00-04:00,2024-08-13 10:30:00-04:00,18822.125,18906.375,0.010970566118809755,527.3571428571429,time,False,Tuesday,-1680.0,-1689.5
2024-08-15,C,short,2024-08-15 09:31:00-04:00,2024-08-15 10:30:00-04:00,19351.375,19477.375,0.011420059582919473,523.875,time,False,Thursday,-2515.0,-2524.5
2024-08-22,C,short,2024-08-22 09:31:00-04:00,2024-08-22 10:30:00-04:00,19997.125,19908.625,0.004407443682663992,421.60714285714283,time,False,Thursday,1775.0,1765.5
2024-08-23,C,short,2024-08-23 09:31:00-04:00,2024-08-23 10:30:00-04:00,19755.375,19900.625,0.010162731537704417,372.17857142857144,time,False,Friday,-2900.0,-2909.5
2024-08-29,C,short,2024-08-29 09:31:00-04:00,2024-08-29 10:30:00-04:00,19497.125,19607.875,0.003874472247966221,322.2857142857143,time,False,Thursday,-2210.0,-2219.5
2024-08-30,C,short,2024-08-30 09:31:00-04:00,2024-08-30 10:30:00-04:00,19559.375,19543.875,0.008871695680206404,323.4642857142857,time,False,Friday,315.0,305.5
2024-09-03,C,long,2024-09-03 09:31:00-04:00,2024-09-03 10:30:00-04:00,19478.625,19306.375,-0.006984272641533451,338.7142857142857,time,True,Tuesday,-3440.0,-3449.5
2024-09-04,C,long,2024-09-04 09:31:00-04:00,2024-09-04 10:30:00-04:00,18878.625,18972.125,-0.00649931586148822,338.60714285714283,time,False,Wednesday,1875.0,1865.5
2024-09-05,C,long,2024-09-05 09:31:00-04:00,2024-09-05 09:59:00-04:00,18886.625,19049.901785714286,-0.00558115045412666,327.05357142857144,tp,False,Thursday,3270.5357142857247,3261.0357142857247
2024-09-09,C,short,2024-09-09 09:31:00-04:00,2024-09-09 10:30:00-04:00,18629.125,18627.125,0.009318831353533064,347.4107142857143,time,True,Monday,45.0,35.5
2024-09-10,C,short,2024-09-10 09:31:00-04:00,2024-09-10 10:30:00-04:00,18757.625,18746.875,0.003651783086759952,355.0357142857143,time,False,Tuesday,220.0,210.5
2024-09-12,C,short,2024-09-12 09:31:00-04:00,2024-09-12 10:30:00-04:00,19493.375,19575.125,0.010994995202655344,389.82142857142856,time,False,Thursday,-1630.0,-1639.5
2024-09-16,C,long,2024-09-16 09:31:00-04:00,2024-09-16 10:30:00-04:00,19671.125,19604.625,-0.0052968913947637475,374.25,time,True,Monday,-1325.0,-1334.5
2024-09-17,C,short,2024-09-17 09:31:00-04:00,2024-09-17 10:30:00-04:00,19795.125,19808.625,0.005996772923045679,375.89285714285717,time,False,Tuesday,-265.0,-274.5
2024-09-19,C,short,2024-09-19 09:31:00-04:00,2024-09-19 10:30:00-04:00,20052.125,20129.875,0.02384447479608376,391.89285714285717,time,False,Thursday,-1550.0,-1559.5
2024-09-26,C,short,2024-09-26 09:31:00-04:00,2024-09-26 10:30:00-04:00,20503.625,20346.875,0.015741107698404866,318.75,time,False,Thursday,3140.0,3130.5
2024-10-03,C,long,2024-10-03 09:31:00-04:00,2024-10-03 10:02:00-04:00,19912.375,20052.4375,-0.005568387539796493,280.625,tp,False,Thursday,2806.25,2796.75
2024-10-04,C,short,2024-10-04 09:31:00-04:00,2024-10-04 09:59:00-04:00,20227.375,20087.20535714286,0.011589962867109227,280.8392857142857,tp,False,Friday,2808.392857142826,2798.892857142826
2024-10-07,C,long,2024-10-07 09:31:00-04:00,2024-10-07 10:30:00-04:00,20137.125,20170.125,-0.004941443889904584,281.7857142857143,time,True,Monday,665.0,655.5
2024-10-08,C,short,2024-10-08 09:31:00-04:00,2024-10-08 10:30:00-04:00,20103.375,20183.625,0.005828788712663124,281.82142857142856,time,False,Tuesday,-1600.0,-1609.5
2024-10-10,C,long,2024-10-10 09:31:00-04:00,2024-10-10 10:30:00-04:00,20359.375,20403.125,-0.005653235653235611,254.0,time,False,Thursday,880.0,870.5
2024-10-11,C,long,2024-10-11 09:31:00-04:00,2024-10-11 10:28:00-04:00,20340.375,20469.678571428572,-0.004441779648573285,259.10714285714283,tp,False,Friday,2591.0714285714494,2581.5714285714494
2024-10-14,C,short,2024-10-14 09:31:00-04:00,2024-10-14 10:30:00-04:00,20550.375,20638.375,0.004902140560628876,256.82142857142856,time,True,Monday,-1755.0,-1764.5
2024-10-17,C,short,2024-10-17 09:31:00-04:00,2024-10-17 09:37:00-04:00,20573.125,20440.01785714286,0.011268678725914194,266.7142857142857,tp,False,Thursday,2667.142857142826,2657.642857142826
2024-10-18,C,short,2024-10-18 09:31:00-04:00,2024-10-18 10:30:00-04:00,20467.375,20485.875,0.004996133213851728,261.94642857142856,time,False,Friday,-365.0,-374.5
2024-10-22,C,long,2024-10-22 09:31:00-04:00,2024-10-22 10:30:00-04:00,20402.375,20495.875,-0.005471739501328288,242.71428571428572,time,False,Tuesday,1875.0,1865.5
2024-10-23,C,long,2024-10-23 09:31:00-04:00,2024-10-23 10:30:00-04:00,20434.375,20406.375,-0.005584213343715061,259.51785714285717,time,False,Wednesday,-555.0,-564.5
2024-10-24,C,short,2024-10-24 09:31:00-04:00,2024-10-24 10:30:00-04:00,20372.625,20322.375,0.00787839810027946,255.60714285714286,time,False,Thursday,1010.0,1000.5
2024-10-25,C,short,2024-10-25 09:31:00-04:00,2024-10-25 10:30:00-04:00,20491.125,20696.625,0.0052738087937695965,258.07142857142856,time,False,Friday,-4105.0,-4114.5
