ymult,tpmult,mfe,label,is_live,n,net,pf,wr,sharpe,mdd,worst,worst_mae,tp,sl,fc,is_net,is_pf,is_sharpe,oos_net,oos_pf,oos_sharpe,min_net,min_pf,min_sharpe,yrs_pos,yrs_tot
1.5,4.0,0.8/0.45,y1.5 tp4 mfe0.8/0.45,False,686,5064.112704887797,1.2281877056645885,47.95918367346938,1.42432334433222,-804.75,-202.75,-218.75,90,364,232,3924.065335852156,1.2191419504566585,1.4173651103327722,1140.0473690356412,1.2659778055492892,1.5044141282176897,1140.0473690356412,1.2191419504566585,1.4173651103327722,7,7
1.5,4.0,0.8/0.6,y1.5 tp4 mfe0.8/0.6,False,687,4990.90869451724,1.2253766104614972,48.03493449781659,1.4071659867369726,-804.75,-202.75,-218.75,87,374,226,3831.111325481599,1.21452593025627,1.3890221671519354,1159.7973690356412,1.270585562912952,1.5289990078770748,1159.7973690356412,1.21452593025627,1.3890221671519354,7,7
1.5,4.0,1.0/0.45,y1.5 tp4 mfe1/0.45,False,685,5247.881510304809,1.2373452510794438,48.02919708029197,1.4727650150731548,-804.75,-202.75,-218.75,91,361,233,4107.834141269168,1.2304599927778712,1.4792067667792879,1140.0473690356412,1.2659778055492892,1.5044141282176897,1140.0473690356412,1.2304599927778712,1.4792067667792879,7,7
2.0,1.5,off,y2 tp1.5 mfeoff,False,745,2660.0821666999254,1.1221075370017983,60.939597315436245,0.9077156167235834,-1194.5705691129915,-243.5,-247.75,370,202,173,2630.6800640422916,1.1529487384434245,1.1198504075211921,29.402102657633804,1.0064126723353617,0.051325263465392984,29.402102657633804,1.0064126723353617,0.051325263465392984,6,7
2.0,1.5,0.6/0.45,y2 tp1.5 mfe0.6/0.45,False,776,3106.619440380133,1.1595101376247758,63.4020618556701,1.1247098735923802,-1196.4741415595727,-243.5,-247.75,326,326,124,2833.169780770737,1.1831041026802003,1.2780129248200034,273.4496596093959,1.0683111815162118,0.508112599531576,273.4496596093959,1.0683111815162118,0.508112599531576,7,7
2.0,1.5,0.8/0.3,y2 tp1.5 mfe0.8/0.3,False,755,2401.6825383389787,1.1134273587975196,60.264900662251655,0.834673815925219,-1347.0573419239026,-243.5,-247.75,354,244,157,2178.0307081223345,1.1291431024219822,0.9434527571387451,223.65183021664416,1.051909441851374,0.3983963714581144,223.65183021664416,1.051909441851374,0.3983963714581144,7,7
2.0,1.5,0.8/0.45,y2 tp1.5 mfe0.8/0.45,False,756,2503.4839651993843,1.1190236510898985,61.772486772486765,0.8703988278917927,-1378.639507437465,-243.5,-247.75,345,253,158,2311.875135440534,1.1382245753753568,1.001033370208913,191.60882975885033,1.0444774442337164,0.3424113509887627,191.60882975885033,1.0444774442337164,0.3424113509887627,5,7
2.0,1.5,0.8/0.6,y2 tp1.5 mfe0.8/0.6,False,758,2630.647226117215,1.1258351738115433,62.401055408970976,0.9186721937453644,-1374.520803597643,-243.5,-247.75,333,272,153,2226.435032897558,1.1331659633594542,0.9674301383162497,404.2121932196569,1.096557107965281,0.7275414218167231,404.2121932196569,1.096557107965281,0.7275414218167231,6,7
2.0,1.5,1.0/0.45,y2 tp1.5 mfe1/0.45,False,745,2660.0821666999254,1.1221075370017983,60.939597315436245,0.9077156167235834,-1194.5705691129915,-243.5,-247.75,370,202,173,2630.6800640422916,1.1529487384434245,1.1198504075211921,29.402102657633804,1.0064126723353617,0.051325263465392984,29.402102657633804,1.0064126723353617,0.051325263465392984,6,7
2.0,2.0,off,y2 tp2 mfeoff,False,718,3947.570704098116,1.1743703654798407,57.10306406685237,1.2394173481118016,-1136.1378280276786,-243.5,-247.75,281,220,217,3215.680450578433,1.1768436351455795,1.2688136496518434,731.890253519683,1.164275911232744,1.1466844935566243,731.890253519683,1.164275911232744,1.1466844935566243,7,7
